pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,5920.336050938227,5920.562256809339,-0.22620587111123314,0.22620587111123314
A-C,10190.542123431795,10189.54987531172,0.992248120073782,0.992248120073782
A-D,8262.762080283032,8263.000000000002,-0.23791971697028202,0.23791971697028202
A-E,1446.5114708223844,1446.379835873388,0.13163494899640682,0.13163494899640682
A-F,6293.151199428473,6293.875486381323,-0.7242869528499796,0.7242869528499796
A-G,10132.057511407096,10132.626131953428,-0.5686205463316583,0.5686205463316583
A-H,8361.859520597918,8361.0,0.8595205979181628,0.8595205979181628
B-C,5980.514147012371,5981.536986301369,-1.0228392889985116,1.0228392889985116
B-D,3699.9640751894367,3699.52700729927,0.43706789016687253,0.43706789016687253
B-E,6012.592082772657,6012.788452437294,-0.1963696646371318,0.1963696646371318
B-F,1725.738722483191,1725.4630136986304,0.27570878456049286,0.27570878456049286
B-G,5931.221332823749,5930.685094471659,0.5362383520905496,0.5362383520905496
B-H,4017.870054172679,4018.895027624309,-1.0249734516301032,1.0249734516301032
C-D,8677.06401228643,8677.000000000002,0.06401228642789647,0.06401228642789647
C-E,10235.248013820958,10235.885807504077,-0.6377936831195257,0.6377936831195257
C-F,6399.230563376429,6399.000000000001,0.2305633764281083,0.2305633764281083
C-G,1325.2285068465565,1325.2705440900563,-0.0420372434998626,0.0420372434998626
C-H,8918.47273009161,8917.999999999998,0.4727300916110835,0.4727300916110835
D-E,8306.474324827783,8306.560995850623,-0.08667102284016437,0.08667102284016437
D-F,3804.1329588274257,3803.9999999999995,0.13295882742613685,0.13295882742613685
D-G,8581.952345009697,8582.390261115032,-0.43791610533480707,0.43791610533480707
D-H,1364.8569781960719,1364.8361045130641,0.02087368300772141,0.02087368300772141
E-F,5980.354427167832,5980.499999999999,-0.14557283216709038,0.14557283216709038
E-G,9989.368762871953,9988.563570784492,0.8051920874604548,0.8051920874604548
E-H,8168.960223707709,8168.665127020784,0.2950966869248077,0.2950966869248077
F-G,5984.979944668995,5986.180327868853,-1.2003831998581518,1.2003831998581518
F-H,3501.7002842477564,3502.7804878048782,-1.0802035571218767,1.0802035571218767
G-H,8618.860895877175,8617.939449541283,0.9214463358912326,0.9214463358912326
