ok,x_mm,y_mm,z_mm,error_3d_mm,error_horiz_mm,error_vert_mm,signed_vertical_mm,n_anchors,notes,position_id,estimator,layout,split_family,split,evidence_label,dtag_fit_mm
True,-75.0509029869664,1142.580411128766,-979.1788679211489,26.438661121105284,24.830348597299068,9.080561128765794,9.080561128765794,8,`ftol` termination condition is satisfied.,ID11,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,36.24545950823376,1655.727337369303,-967.007200252552,103.95136724466275,80.64045288702091,65.59728736930288,65.59728736930288,8,`ftol` termination condition is satisfied.,ID12,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,-192.22875637489986,1111.9230476719342,-173.23162721819864,36.837705325874,24.870871304502728,27.17455232806583,-27.17455232806583,8,`ftol` termination condition is satisfied.,ID13,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,-166.03076900794738,1073.7692515398414,-171.2170327958285,71.29031681393487,40.22412888546341,58.858548460158545,-58.858548460158545,8,`ftol` termination condition is satisfied.,ID14,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,-189.27390723397187,1105.5662426760969,-201.56973769866687,33.596541835483244,20.406678270794423,26.68885732390322,-26.68885732390322,8,`ftol` termination condition is satisfied.,ID15,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,-171.58629664430018,1117.6892159618506,-181.07665990657821,14.739453317767232,14.07736479420461,4.367984038149416,-4.367984038149416,8,`ftol` termination condition is satisfied.,ID16,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,-163.4101358532984,210.64053734034675,-320.75914190514607,18.58527606976505,18.54765863183162,1.181882340346732,1.181882340346732,8,`ftol` termination condition is satisfied.,ID17,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,-313.853089466707,249.2530557225045,-258.69249589573116,57.76138462967561,39.282206173192534,42.347205722504526,42.347205722504526,8,`ftol` termination condition is satisfied.,ID18,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,-188.05161063572376,193.85720623386817,-63.861590579470786,51.71214604790983,50.27578576636116,12.10336376613185,-12.10336376613185,8,`ftol` termination condition is satisfied.,ID19,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,-51.2345868930893,142.10455689767147,-233.26442217203754,68.20328697598713,31.572330214886975,60.45557310232854,-60.45557310232854,8,`ftol` termination condition is satisfied.,ID20,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,-192.0549069688778,1611.1179289381917,-214.75514291898443,26.53066997012581,23.41548697285712,12.473628938191723,12.473628938191723,8,`ftol` termination condition is satisfied.,ID21,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,-216.212013761696,1556.9562657938038,-249.70235051532913,47.773117334084006,22.07901921555481,42.36493420619604,-42.36493420619604,8,`ftol` termination condition is satisfied.,ID22,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,-216.05054391002218,1620.5960092614603,-227.46961756391005,25.99710135374793,15.417870573373838,20.931759261460456,20.931759261460456,8,`ftol` termination condition is satisfied.,ID23,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,-222.88692809283646,1610.179202728731,-234.01772401874845,14.050019402581293,9.22451852870148,10.597702728731065,10.597702728731065,8,`ftol` termination condition is satisfied.,ID24,gaussian_exponential_mix,V4_CV4,all_data,ALL,TRANSDUCTIVE,0.40140902243259013
True,-477.0241414628346,106.26226630059547,-377.5025632888379,100.51120673414721,65.45061320248053,76.28053428348387,-76.28053428348387,8,`ftol` termination condition is satisfied.,ID01,gaussian_exponential_mix,V4_CV4,loo_position,ID01,HELD-OUT,-0.5319888201453971
True,-522.2627164906489,1089.994128822646,-214.67738319559157,52.24790506026702,49.86625688928747,15.59487117735398,-15.59487117735398,8,`ftol` termination condition is satisfied.,ID02,gaussian_exponential_mix,V4_CV4,loo_position,ID02,HELD-OUT,2.339971632408691
True,-560.6499556505544,1741.1871391371333,-252.32313690052243,115.8846850405452,7.743399673878192,115.62568913713312,115.62568913713312,8,`ftol` termination condition is satisfied.,ID03,gaussian_exponential_mix,V4_CV4,loo_position,ID03,HELD-OUT,1.045947508709407
True,-257.7868031063604,-38.026794491742876,490.94610912466254,229.3985858337053,64.34141499600783,220.19058449174287,-220.19058449174287,8,`ftol` termination condition is satisfied.,ID04,gaussian_exponential_mix,V4_CV4,loo_position,ID04,HELD-OUT,-1.9219876240094322
True,-177.7675933243063,1120.5315111136538,513.6269518761028,43.966069886775955,40.56951872822841,16.94489455407711,16.94489455407711,8,`ftol` termination condition is satisfied.,ID05,gaussian_exponential_mix,V4_CV4,loo_position,ID05,HELD-OUT,0.40140902243259013
True,-175.65191877820243,1844.9813981347008,469.50715816213085,161.14430506033676,18.92762050707181,160.02884813470087,160.02884813470087,8,`ftol` termination condition is satisfied.,ID06,gaussian_exponential_mix,V4_CV4,loo_position,ID06,HELD-OUT,-1.6982391052390078
True,311.31262524686116,176.59978766908782,70.68361462030344,56.34960542745289,44.189219647523466,34.965567330912194,-34.965567330912194,8,`ftol` termination condition is satisfied.,ID07,gaussian_exponential_mix,V4_CV4,loo_position,ID07,HELD-OUT,1.4915215156714492
True,406.98969914988925,1188.1100598043733,-100.54555114328922,64.70258037819126,32.70279794947597,55.82965980437325,55.82965980437325,8,`ftol` termination condition is satisfied.,ID08,gaussian_exponential_mix,V4_CV4,loo_position,ID08,HELD-OUT,0.40140902243259013
True,419.0197934106127,1539.2058795324147,-48.41015260809613,33.77112471775683,17.340102540660588,28.979470467585543,-28.979470467585543,8,`ftol` termination condition is satisfied.,ID09,gaussian_exponential_mix,V4_CV4,loo_position,ID09,HELD-OUT,0.40140902243259013
True,85.96480195171556,191.01380517568722,-963.6712370224769,57.76798001871201,32.67962945895702,47.63592482431278,-47.63592482431278,8,`ftol` termination condition is satisfied.,ID10,gaussian_exponential_mix,V4_CV4,loo_position,ID10,HELD-OUT,-2.600414073487098
True,-77.02275427338326,1146.448499493634,-981.7890544657935,30.898230183099763,28.05411030025427,12.948649493633866,12.948649493633866,8,`ftol` termination condition is satisfied.,ID11,gaussian_exponential_mix,V4_CV4,loo_position,ID11,HELD-OUT,-2.600414073487098
True,36.24545950823376,1655.727337369303,-967.007200252552,103.95136724466275,80.64045288702091,65.59728736930288,65.59728736930288,8,`ftol` termination condition is satisfied.,ID12,gaussian_exponential_mix,V4_CV4,loo_position,ID12,HELD-OUT,0.40140902243259013
True,-192.71592079396518,1111.388756601982,-173.15289003646828,37.32308489845622,25.004652844650476,27.70884339801796,-27.70884339801796,8,`ftol` termination condition is satisfied.,ID13,gaussian_exponential_mix,V4_CV4,loo_position,ID13,HELD-OUT,1.4915215156714492
True,-165.60103684547022,1072.9249129829338,-170.8815707110451,72.29478167265198,40.76886972830928,59.70288701706613,-59.70288701706613,8,`ftol` termination condition is satisfied.,ID14,gaussian_exponential_mix,V4_CV4,loo_position,ID14,HELD-OUT,1.4915215156714492
True,-189.58541317603348,1106.9406044923028,-201.26401646956808,32.25072801469654,19.98213638900269,25.314495507697302,-25.314495507697302,8,`ftol` termination condition is satisfied.,ID15,gaussian_exponential_mix,V4_CV4,loo_position,ID15,HELD-OUT,1.4915215156714492
True,-171.10943524647814,1116.6030877369117,-181.43622330008552,15.41259709667708,14.41529773144241,5.454112263088291,-5.454112263088291,8,`ftol` termination condition is satisfied.,ID16,gaussian_exponential_mix,V4_CV4,loo_position,ID16,HELD-OUT,1.4915215156714492
True,-161.4763007431995,210.52884480012816,-319.6591040817893,20.789259718422695,20.76169582263776,1.0701898001281336,1.0701898001281336,8,`ftol` termination condition is satisfied.,ID17,gaussian_exponential_mix,V4_CV4,loo_position,ID17,HELD-OUT,2.339971632408691
True,-312.9042658499075,252.07806354431517,-257.8937335385558,59.116560094860795,38.134483095435755,45.172213544315184,45.172213544315184,8,`ftol` termination condition is satisfied.,ID18,gaussian_exponential_mix,V4_CV4,loo_position,ID18,HELD-OUT,2.339971632408691
True,-187.21065132376867,195.96406580481383,-64.40423663013834,50.74278782292262,49.74837102778109,9.99650419518619,-9.99650419518619,8,`ftol` termination condition is satisfied.,ID19,gaussian_exponential_mix,V4_CV4,loo_position,ID19,HELD-OUT,1.4915215156714492
True,-51.27773678389586,144.03760918527024,-233.2452845403617,66.4734469969854,31.525128281270305,58.52252081472977,-58.52252081472977,8,`ftol` termination condition is satisfied.,ID20,gaussian_exponential_mix,V4_CV4,loo_position,ID20,HELD-OUT,1.4915215156714492
True,-192.10993600988255,1610.0842088839518,-214.66642454064197,26.06007580085442,23.41486782950436,11.43990888395183,11.43990888395183,8,`ftol` termination condition is satisfied.,ID21,gaussian_exponential_mix,V4_CV4,loo_position,ID21,HELD-OUT,1.4915215156714492
True,-216.212013761696,1556.9562657938038,-249.70235051532913,47.773117334084006,22.07901921555481,42.36493420619604,-42.36493420619604,8,`ftol` termination condition is satisfied.,ID22,gaussian_exponential_mix,V4_CV4,loo_position,ID22,HELD-OUT,0.40140902243259013
True,-216.1906781755738,1621.8142581019931,-227.48149279011102,26.912790810144458,15.286446620200088,22.150008101993308,22.150008101993308,8,`ftol` termination condition is satisfied.,ID23,gaussian_exponential_mix,V4_CV4,loo_position,ID23,HELD-OUT,-0.5319888201453971
True,-222.8903894326871,1612.5298436625217,-234.17204919843167,15.97686790675121,9.35952480134605,12.948343662521665,12.948343662521665,8,`ftol` termination condition is satisfied.,ID24,gaussian_exponential_mix,V4_CV4,loo_position,ID24,HELD-OUT,-1.6982391052390078
True,-476.7792390161936,107.06263075850782,-375.0862856770708,100.23472880789751,65.95259526580924,75.48016982557152,-75.48016982557152,8,`ftol` termination condition is satisfied.,ID01,gaussian_exponential_mix,V4_CV4,leave_height,LOW,HELD-OUT,1.4915215156714492
True,-258.83208505983293,-27.71969266876522,491.59485220820034,219.25822835999261,63.42786774275807,209.88348266876523,-209.88348266876523,8,`ftol` termination condition is satisfied.,ID04,gaussian_exponential_mix,V4_CV4,leave_height,LOW,HELD-OUT,1.4915215156714492
True,311.31262524686116,176.59978766908782,70.68361462030344,56.34960542745289,44.189219647523466,34.965567330912194,-34.965567330912194,8,`ftol` termination condition is satisfied.,ID07,gaussian_exponential_mix,V4_CV4,leave_height,LOW,HELD-OUT,1.4915215156714492
True,85.64368009124071,197.2480623182676,-962.0140021539752,51.83933338815323,31.196448504589327,41.40166768173239,-41.40166768173239,8,`ftol` termination condition is satisfied.,ID10,gaussian_exponential_mix,V4_CV4,leave_height,LOW,HELD-OUT,1.4915215156714492
True,-162.5601965103383,210.55164334223485,-319.9222431399001,19.69697828200763,19.666629856831573,1.0929883422348325,1.0929883422348325,8,`ftol` termination condition is satisfied.,ID17,gaussian_exponential_mix,V4_CV4,leave_height,LOW,HELD-OUT,1.4915215156714492
True,-313.3193744865319,250.84236014318748,-258.2432090852451,58.50770392892915,38.63592234530988,43.93651014318749,43.93651014318749,8,`ftol` termination condition is satisfied.,ID18,gaussian_exponential_mix,V4_CV4,leave_height,LOW,HELD-OUT,1.4915215156714492
True,-187.21065132376867,195.96406580481383,-64.40423663013834,50.74278782292262,49.74837102778109,9.99650419518619,-9.99650419518619,8,`ftol` termination condition is satisfied.,ID19,gaussian_exponential_mix,V4_CV4,leave_height,LOW,HELD-OUT,1.4915215156714492
True,-51.27773678389586,144.03760918527024,-233.2452845403617,66.4734469969854,31.525128281270305,58.52252081472977,-58.52252081472977,8,`ftol` termination condition is satisfied.,ID20,gaussian_exponential_mix,V4_CV4,leave_height,LOW,HELD-OUT,1.4915215156714492
True,-522.3037592150492,1090.6247902854905,-214.47486542927962,52.2227743181731,50.032895030240056,14.96420971450948,-14.96420971450948,8,`ftol` termination condition is satisfied.,ID02,gaussian_exponential_mix,V4_CV4,leave_height,MID,HELD-OUT,2.816378655763021
True,-178.8274891650965,1122.8729500222723,513.0824168696993,44.277497015864164,39.8564183483108,19.286333462695666,19.286333462695666,8,`ftol` termination condition is satisfied.,ID05,gaussian_exponential_mix,V4_CV4,leave_height,MID,HELD-OUT,2.816378655763021
True,405.04188746315066,1192.9516069919034,-101.41954097962045,68.89818372675718,32.649109681453936,60.67120699190332,60.67120699190332,8,`ftol` termination condition is satisfied.,ID08,gaussian_exponential_mix,V4_CV4,leave_height,MID,HELD-OUT,2.816378655763021
True,-73.48713742449878,1139.5174712398407,-977.0989534070359,23.073188781654675,22.274655444421473,6.017621239840537,6.017621239840537,8,`ftol` termination condition is satisfied.,ID11,gaussian_exponential_mix,V4_CV4,leave_height,MID,HELD-OUT,2.816378655763021
True,-193.30683358310796,1110.7440962175071,-173.05843211891667,37.91897626597734,25.177918585854417,28.353503782492908,-28.353503782492908,8,`ftol` termination condition is satisfied.,ID13,gaussian_exponential_mix,V4_CV4,leave_height,MID,HELD-OUT,2.816378655763021
True,-165.08074603161086,1071.9053249279075,-170.47522518496,73.50879003853248,41.428531642434045,60.72247507209249,-60.72247507209249,8,`ftol` termination condition is satisfied.,ID14,gaussian_exponential_mix,V4_CV4,leave_height,MID,HELD-OUT,2.816378655763021
True,-189.46331099059992,1107.4760839809376,-201.21198219646467,31.845291306166597,20.00307335140411,24.77901601906251,-24.77901601906251,8,`ftol` termination condition is satisfied.,ID15,gaussian_exponential_mix,V4_CV4,leave_height,MID,HELD-OUT,2.816378655763021
True,-170.53206345635743,1115.2908727939052,-181.87170773972693,16.315507113549813,14.84629881527234,6.766327206094729,-6.766327206094729,8,`ftol` termination condition is satisfied.,ID16,gaussian_exponential_mix,V4_CV4,leave_height,MID,HELD-OUT,2.816378655763021
True,-561.9796441226737,1769.9957796847882,-252.61500667318532,144.70123566781407,8.784760229979062,144.43432968478805,144.43432968478805,8,`ftol` termination condition is satisfied.,ID03,gaussian_exponential_mix,V4_CV4,leave_height,HIGH,HELD-OUT,-2.892924243535944
True,-175.75008068255997,1847.1594138739645,469.564824143379,163.29443982043173,18.815084066826646,162.2068638739645,162.2068638739645,8,`ftol` termination condition is satisfied.,ID06,gaussian_exponential_mix,V4_CV4,leave_height,HIGH,HELD-OUT,-2.892924243535944
True,411.1023656520636,1542.1007769171852,-48.14460370986601,29.826371004413403,14.464005474978002,26.08457308281504,-26.08457308281504,8,`ftol` termination condition is satisfied.,ID09,gaussian_exponential_mix,V4_CV4,leave_height,HIGH,HELD-OUT,-2.892924243535944
True,36.43751160041174,1660.6284765690402,-968.2696026093142,107.38776785947358,81.00681784349919,70.49842656904002,70.49842656904002,8,`ftol` termination condition is satisfied.,ID12,gaussian_exponential_mix,V4_CV4,leave_height,HIGH,HELD-OUT,-2.892924243535944
True,-191.92228277051893,1614.406523882223,-215.0131425540977,28.21057965636366,23.396348066198666,15.762223882222997,15.762223882222997,8,`ftol` termination condition is satisfied.,ID21,gaussian_exponential_mix,V4_CV4,leave_height,HIGH,HELD-OUT,-2.892924243535944
True,-216.57884819406218,1561.326054263904,-249.9262033082379,43.881722027808465,21.953916020124858,37.995145736095765,-37.995145736095765,8,`ftol` termination condition is satisfied.,ID22,gaussian_exponential_mix,V4_CV4,leave_height,HIGH,HELD-OUT,-2.892924243535944
True,-216.53172155542748,1624.9392251888369,-227.51039205235116,29.374214245695637,14.967300750492704,25.27497518883706,25.27497518883706,8,`ftol` termination condition is satisfied.,ID23,gaussian_exponential_mix,V4_CV4,leave_height,HIGH,HELD-OUT,-2.892924243535944
True,-222.8985902362861,1613.906474952456,-234.25524005250935,17.153347384247578,9.435699184277937,14.324974952455932,14.324974952455932,8,`ftol` termination condition is satisfied.,ID24,gaussian_exponential_mix,V4_CV4,leave_height,HIGH,HELD-OUT,-2.892924243535944
True,311.31262524686116,176.59978766908782,70.68361462030344,56.34960542745289,44.189219647523466,34.965567330912194,-34.965567330912194,8,`ftol` termination condition is satisfied.,ID07,gaussian_exponential_mix,V4_CV4,leave_quadrant,NE,HELD-OUT,1.4915215156714492
True,406.1098045939412,1190.3016247399473,-100.94075901986257,66.58261788005385,32.66163626393818,58.02122473994723,58.02122473994723,8,`ftol` termination condition is satisfied.,ID08,gaussian_exponential_mix,V4_CV4,leave_quadrant,NE,HELD-OUT,1.4915215156714492
True,421.72992426451583,1538.3979517063233,-48.411259619673096,35.36413593231143,19.061296208098067,29.787398293676915,-29.787398293676915,8,`ftol` termination condition is satisfied.,ID09,gaussian_exponential_mix,V4_CV4,leave_quadrant,NE,HELD-OUT,1.4915215156714492
True,-258.83208505983293,-27.71969266876522,491.59485220820034,219.25822835999261,63.42786774275807,209.88348266876523,-209.88348266876523,8,`ftol` termination condition is satisfied.,ID04,gaussian_exponential_mix,V4_CV4,leave_quadrant,NW,HELD-OUT,1.4915215156714492
True,-178.1646603901175,1121.3910135652186,513.2684213485346,43.918245828527276,40.147425371005326,17.80439700564193,17.80439700564193,8,`ftol` termination condition is satisfied.,ID05,gaussian_exponential_mix,V4_CV4,leave_quadrant,NW,HELD-OUT,1.4915215156714492
True,-175.38568049433434,1839.1987162719254,469.3557880866085,155.44038400282955,19.23104701675517,154.2461662719254,154.2461662719254,8,`ftol` termination condition is satisfied.,ID06,gaussian_exponential_mix,V4_CV4,leave_quadrant,NW,HELD-OUT,1.4915215156714492
True,-192.71592079396518,1111.388756601982,-173.15289003646828,37.32308489845622,25.004652844650476,27.70884339801796,-27.70884339801796,8,`ftol` termination condition is satisfied.,ID13,gaussian_exponential_mix,V4_CV4,leave_quadrant,NW,HELD-OUT,1.4915215156714492
True,-165.60103684547022,1072.9249129829338,-170.8815707110451,72.29478167265198,40.76886972830928,59.70288701706613,-59.70288701706613,8,`ftol` termination condition is satisfied.,ID14,gaussian_exponential_mix,V4_CV4,leave_quadrant,NW,HELD-OUT,1.4915215156714492
True,-189.58541317603348,1106.9406044923028,-201.26401646956808,32.25072801469654,19.98213638900269,25.314495507697302,-25.314495507697302,8,`ftol` termination condition is satisfied.,ID15,gaussian_exponential_mix,V4_CV4,leave_quadrant,NW,HELD-OUT,1.4915215156714492
True,-171.10943524647814,1116.6030877369117,-181.43622330008552,15.41259709667708,14.41529773144241,5.454112263088291,-5.454112263088291,8,`ftol` termination condition is satisfied.,ID16,gaussian_exponential_mix,V4_CV4,leave_quadrant,NW,HELD-OUT,1.4915215156714492
True,-187.21065132376867,195.96406580481383,-64.40423663013834,50.74278782292262,49.74837102778109,9.99650419518619,-9.99650419518619,8,`ftol` termination condition is satisfied.,ID19,gaussian_exponential_mix,V4_CV4,leave_quadrant,NW,HELD-OUT,1.4915215156714492
True,85.99333148561153,190.45354170395942,-963.8205213282745,58.306333014834465,32.81395897128805,48.19618829604059,-48.19618829604059,8,`ftol` termination condition is satisfied.,ID10,gaussian_exponential_mix,V4_CV4,leave_quadrant,SE,HELD-OUT,-2.9647429687746545
True,-77.26401377941956,1146.9219128481523,-982.1075501514075,31.455846829448188,28.448524191211757,13.422062848152109,13.422062848152109,8,`ftol` termination condition is satisfied.,ID11,gaussian_exponential_mix,V4_CV4,leave_quadrant,SE,HELD-OUT,-2.9647429687746545
True,36.441674448095235,1660.736200966884,-968.2974088640692,107.4647079184611,81.01502881343532,70.60615096688389,70.60615096688389,8,`ftol` termination condition is satisfied.,ID12,gaussian_exponential_mix,V4_CV4,leave_quadrant,SE,HELD-OUT,-2.9647429687746545
True,-51.104659421677326,135.06501431365564,-233.32023795123087,74.57447178654981,31.713738359422443,67.49511568634438,-67.49511568634438,8,`ftol` termination condition is satisfied.,ID20,gaussian_exponential_mix,V4_CV4,leave_quadrant,SE,HELD-OUT,-2.9647429687746545
True,-476.1858064975014,109.00751488234084,-369.21150189752433,99.83237167683197,67.5208426442148,73.5352857017385,-73.5352857017385,8,`ftol` termination condition is satisfied.,ID01,gaussian_exponential_mix,V4_CV4,leave_quadrant,SW,HELD-OUT,6.406191153922556
True,-522.6006170513124,1095.316182437188,-212.95996566774173,52.31131764711495,51.292720470828435,10.272817562811952,-10.272817562811952,8,`ftol` termination condition is satisfied.,ID02,gaussian_exponential_mix,V4_CV4,leave_quadrant,SW,HELD-OUT,6.406191153922556
True,-558.6481628726956,1723.9795397538237,-252.10235547753888,98.616825355998,6.2576235508173434,98.41808975382355,98.41808975382355,8,`ftol` termination condition is satisfied.,ID03,gaussian_exponential_mix,V4_CV4,leave_quadrant,SW,HELD-OUT,6.406191153922556
True,-155.73996317118187,210.56175756651828,-318.8831257361545,26.38408192079253,26.36101180779736,1.1031025665182597,1.1031025665182597,8,`ftol` termination condition is satisfied.,ID17,gaussian_exponential_mix,V4_CV4,leave_quadrant,SW,HELD-OUT,6.406191153922556
True,-310.918501253514,257.9847999477782,-256.2215024964661,62.34792507159203,35.75198781837485,51.0789499477782,51.0789499477782,8,`ftol` termination condition is satisfied.,ID18,gaussian_exponential_mix,V4_CV4,leave_quadrant,SW,HELD-OUT,6.406191153922556
True,-192.3880726490657,1605.6242574311188,-214.24346359101767,24.423678794530492,23.405048175942003,6.979957431118919,6.979957431118919,8,`ftol` termination condition is satisfied.,ID21,gaussian_exponential_mix,V4_CV4,leave_quadrant,SW,HELD-OUT,6.406191153922556
True,-215.51649537364972,1549.1701160195823,-249.26764635061542,54.89793190391247,22.330510583408525,50.151083980417525,-50.151083980417525,8,`ftol` termination condition is satisfied.,ID22,gaussian_exponential_mix,V4_CV4,leave_quadrant,SW,HELD-OUT,6.406191153922556
True,-215.08033511846713,1612.9842267293611,-227.38743011858367,21.075002485022072,16.33199160154571,13.319976729361315,13.319976729361315,8,`ftol` termination condition is satisfied.,ID23,gaussian_exponential_mix,V4_CV4,leave_quadrant,SW,HELD-OUT,6.406191153922556
True,-222.94756094625538,1603.9023944051085,-233.5239601663922,9.835139848209739,8.835148407001753,4.320894405108447,4.320894405108447,8,`ftol` termination condition is satisfied.,ID24,gaussian_exponential_mix,V4_CV4,leave_quadrant,SW,HELD-OUT,6.406191153922556
True,-477.34535147747323,108.23253623028627,-376.57639611053617,98.87194922751569,65.219988927612,74.31026435379307,-74.31026435379307,8,`ftol` termination condition is satisfied.,ID01,p10,V4_CV4,all_data,ALL,TRANSDUCTIVE,-2.3279477114208333
True,-522.8515959875618,1092.5642560438991,-213.8693780972799,52.016415940055275,50.35934443702431,13.024743956100792,-13.024743956100792,8,`ftol` termination condition is satisfied.,ID02,p10,V4_CV4,all_data,ALL,TRANSDUCTIVE,-2.3279477114208333
True,-559.4934460179217,1741.915607234269,-251.84422317269747,116.56863486906474,7.068007466068119,116.35415723426877,116.35415723426877,8,`ftol` termination condition is satisfied.,ID03,p10,V4_CV4,all_data,ALL,TRANSDUCTIVE,-2.3279477114208333
True,-258.8593763921547,-29.34608201462093,490.90325343305653,220.77243228691526,63.27749124482781,211.50987201462092,-211.50987201462092,8,`ftol` termination condition is satisfied.,ID04,p10,V4_CV4,all_data,ALL,TRANSDUCTIVE,-2.3279477114208333
True,-179.19989101372207,1123.2397122877771,514.2107597974774,45.39241045462514,40.91731607986221,19.65309572820047,19.65309572820047,8,`ftol` termination condition is satisfied.,ID05,p10,V4_CV4,all_data,ALL,TRANSDUCTIVE,-2.3279477114208333
True,-175.6533917663516,1840.479448857829,469.22559238273004,156.68710671344638,19.03242343732223,155.5268988578291,155.5268988578291,8,`ftol` termination condition is satisfied.,ID06,p10,V4_CV4,all_data,ALL,TRANSDUCTIVE,-2.3279477114208333
True,310.57076974133724,179.9723192941255,71.26245168252508,55.06205750963891,45.0966769516571,31.593035705874513,-31.593035705874513,8,`ftol` termination condition is satisfied.,ID07,p10,V4_CV4,all_data,ALL,TRANSDUCTIVE,-2.3279477114208333
True,405.55716008874197,1189.9259312019542,-101.22037635210258,66.26397547674198,32.67884909887125,57.6455312019541,57.6455312019541,8,`ftol` termination condition is satisfied.,ID08,p10,V4_CV4,all_data,ALL,TRANSDUCTIVE,-2.3279477114208333
True,420.87517286925373,1539.9055882071075,-47.8570343189333,34.022982962115826,18.916089516009098,28.279761792892714,-28.279761792892714,8,`ftol` termination condition is satisfied.,ID09,p10,V4_CV4,all_data,ALL,TRANSDUCTIVE,-2.3279477114208333
True,86.59008887182203,197.04878068589315,-961.7387388227986,52.24791591563914,31.610215654006698,41.600949314106856,-41.600949314106856,8,`ftol` termination condition is satisfied.,ID10,p10,V4_CV4,all_data,ALL,TRANSDUCTIVE,-2.3279477114208333
True,-74.82745741690542,1143.7941348359439,-979.495780580336,27.050913152068595,25.01558718233928,10.2942848359437,10.2942848359437,8,`ftol` termination condition is satisfied.,ID11,p10,V4_CV4,all_data,ALL,TRANSDUCTIVE,-2.3279477114208333
