ok,x_mm,y_mm,z_mm,error_3d_mm,error_horiz_mm,error_vert_mm,signed_vertical_mm,n_anchors,notes,position_id,estimator,layout,split_family,split,evidence_label,dtag_fit_mm
True,-565.019480528007,1684.9775028669376,-253.50408878639178,60.49316316251767,11.364657985187238,59.416052866937434,59.416052866937434,8,`ftol` termination condition is satisfied.,ID03,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-279.3684521973851,44.35041888456516,525.7528976053242,151.12914863946523,62.028173520497944,137.81337111543485,-137.81337111543485,8,`ftol` termination condition is satisfied.,ID04,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-186.60590975018275,1113.2834403863449,513.9192365169095,41.399622632054445,40.247985809840664,9.696823826768195,9.696823826768195,8,`ftol` termination condition is satisfied.,ID05,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-167.10892834804835,1845.833726059302,479.06767512648406,163.00798824972404,26.245979177733407,160.8811760593021,160.8811760593021,8,`ftol` termination condition is satisfied.,ID06,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,280.9253427236245,136.36537600543792,69.27154385697979,104.72409586735324,72.88415063957329,75.19997899456209,-75.19997899456209,8,`ftol` termination condition is satisfied.,ID07,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,418.2289224980918,1186.5405106501332,-100.766540982734,67.02242811560569,39.342677371358974,54.26011065013313,54.26011065013313,8,`ftol` termination condition is satisfied.,ID08,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,426.37880589060967,1539.2466924739317,-42.49217827795591,39.28689049260184,26.570921421106366,28.938657526068482,-28.938657526068482,8,`ftol` termination condition is satisfied.,ID09,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,76.43998595967227,182.05186165967757,-941.8177196488517,57.759449974526156,11.525422364985918,56.597868340322435,-56.597868340322435,8,`ftol` termination condition is satisfied.,ID10,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-97.03828837680079,1181.7628678245592,-976.4764755971114,61.699208052398724,38.43791597836023,48.26301782455903,48.26301782455903,8,`ftol` termination condition is satisfied.,ID11,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,24.663472210025187,1684.5946551900117,-956.4572225974397,116.60012391604404,68.3522293969412,94.46460519001153,94.46460519001153,8,`ftol` termination condition is satisfied.,ID12,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-198.94009684363112,1126.1006179280366,-166.69802185967384,35.118802181176775,32.62527737294639,12.99698207196343,-12.99698207196343,8,`ftol` termination condition is satisfied.,ID13,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-173.23868547048912,1080.007083250807,-161.5755656305497,67.18321650983192,41.768944796441225,52.62071674919298,-52.62071674919298,8,`ftol` termination condition is satisfied.,ID14,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-187.08351494020448,1092.6011833869804,-199.66496244173314,44.4889043688718,20.170015101390096,39.653916613019646,-39.653916613019646,8,`ftol` termination condition is satisfied.,ID15,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-186.87284025680432,1138.5846073187859,-165.15782129669594,26.504884677777216,20.72085227738502,16.52740731878589,16.52740731878589,8,`ftol` termination condition is satisfied.,ID16,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-159.28384872336363,245.7018184458249,-298.6635526286509,51.30286548307682,36.3100139109571,36.24316344582488,36.24316344582488,8,`ftol` termination condition is satisfied.,ID17,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-315.2179777291538,232.08655984341294,-241.55018688365035,36.52146487171473,26.452773921797668,25.180709843412956,25.180709843412956,8,`ftol` termination condition is satisfied.,ID18,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-190.28287340629524,183.63894779037503,-64.9739205586471,54.01987143930829,49.19239465862759,22.32162220962499,-22.32162220962499,8,`ftol` termination condition is satisfied.,ID19,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-66.39254238116153,214.3182893480659,-214.81647958136216,19.060930562411773,15.002158599700719,11.758159348065874,11.758159348065874,8,`ftol` termination condition is satisfied.,ID20,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-195.28326374905143,1616.6695526281903,-215.17247593349015,27.28553382106307,20.48391133524776,18.0252526281904,18.0252526281904,8,`ftol` termination condition is satisfied.,ID21,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-224.89694563038157,1583.1745298142275,-243.0828975758812,19.65501099086257,11.207341297686053,16.146670185772336,-16.146670185772336,8,`ftol` termination condition is satisfied.,ID22,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-221.50585630486881,1650.214957071465,-220.2208475491574,51.500706063574555,9.846255106466572,50.55070707146524,50.55070707146524,8,`ftol` termination condition is satisfied.,ID23,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-232.69141170650073,1630.425082121112,-233.8425186199034,34.95210475215151,16.44150444891213,30.843582121111922,30.843582121111922,8,`ftol` termination condition is satisfied.,ID24,p10,V5_CV5,all_data,ALL,TRANSDUCTIVE,10.685254541130988
True,-475.86410086256944,48.01622590635552,-331.13675273173095,158.81877075392646,84.41565405342212,134.52657467772383,-134.52657467772383,8,`ftol` termination condition is satisfied.,ID01,p10,V5_CV5,loo_position,ID01,HELD-OUT,10.38241650543685
True,-524.3039847403184,1086.7586961346726,-216.44005647172173,51.02349847617581,47.421693907828235,18.830303865327323,-18.830303865327323,8,`ftol` termination condition is satisfied.,ID02,p10,V5_CV5,loo_position,ID02,HELD-OUT,12.031472015145958
True,-564.655214023753,1683.6015621361053,-253.4657076457862,59.07734346656191,11.021701061744961,58.04011213610511,58.04011213610511,8,`ftol` termination condition is satisfied.,ID03,p10,V5_CV5,loo_position,ID03,HELD-OUT,11.472444384172853
True,-279.40562375994676,39.691135396826674,526.1778364356898,155.5055171759431,62.31780293369148,142.47265460317334,-142.47265460317334,8,`ftol` termination condition is satisfied.,ID04,p10,V5_CV5,loo_position,ID04,HELD-OUT,8.773748524551578
True,-186.3557397629373,1112.7766634996347,514.4914220964852,41.83247383893096,40.810524435791976,9.190046940057982,9.190046940057982,8,`ftol` termination condition is satisfied.,ID05,p10,V5_CV5,loo_position,ID05,HELD-OUT,9.663094000016926
True,-167.21380647871246,1848.4203781191836,479.2043598781919,165.54705752628763,26.155256175557145,163.46782811918365,163.46782811918365,8,`ftol` termination condition is satisfied.,ID06,p10,V5_CV5,loo_position,ID06,HELD-OUT,9.292773316907358
True,280.4342318778139,137.04781350512988,68.80654868434416,104.50351468340016,73.26745928953684,74.51754149487013,-74.51754149487013,8,`ftol` termination condition is satisfied.,ID07,p10,V5_CV5,loo_position,ID07,HELD-OUT,11.244282172104093
True,418.2289224980918,1186.5405106501332,-100.766540982734,67.02242811560569,39.342677371358974,54.26011065013313,54.26011065013313,8,`ftol` termination condition is satisfied.,ID08,p10,V5_CV5,loo_position,ID08,HELD-OUT,10.685254541130988
True,426.37880589060967,1539.2466924739317,-42.49217827795591,39.28689049260184,26.570921421106366,28.938657526068482,-28.938657526068482,8,`ftol` termination condition is satisfied.,ID09,p10,V5_CV5,loo_position,ID09,HELD-OUT,10.685254541130988
True,76.52598500273452,180.35206018332045,-942.2676998439708,59.47106067146847,11.755371169592772,58.29766981667956,-58.29766981667956,8,`ftol` termination condition is satisfied.,ID10,p10,V5_CV5,loo_position,ID10,HELD-OUT,9.663094000016926
True,-98.60947156806863,1184.7357220763158,-977.2880255174185,65.12647429135956,40.20376930341897,51.23587207631567,51.23587207631567,8,`ftol` termination condition is satisfied.,ID11,p10,V5_CV5,loo_position,ID11,HELD-OUT,8.773748524551578
True,24.674242762778952,1685.0898724392046,-956.584868255279,117.00815945803468,68.36330523074241,94.95982243920434,94.95982243920434,8,`ftol` termination condition is satisfied.,ID12,p10,V5_CV5,loo_position,ID12,HELD-OUT,10.38241650543685
True,-199.23129001656343,1125.6824329780593,-166.64015510539267,35.40487948051619,32.764901721252116,13.41516702194076,-13.41516702194076,8,`ftol` termination condition is satisfied.,ID13,p10,V5_CV5,loo_position,ID13,HELD-OUT,11.346822494734084
True,-172.66590501119506,1079.007920059741,-161.57028471451014,68.18780140515034,42.124633359359265,53.6198799402589,-53.6198799402589,8,`ftol` termination condition is satisfied.,ID14,p10,V5_CV5,loo_position,ID14,HELD-OUT,11.346822494734084
True,-187.52963662768656,1093.1531028132383,-199.71125347130683,43.883323119823416,19.919333925744187,39.101997186761764,-39.101997186761764,8,`ftol` termination condition is satisfied.,ID15,p10,V5_CV5,loo_position,ID15,HELD-OUT,11.346822494734084
True,-186.87284025680432,1138.5846073187859,-165.15782129669594,26.504884677777216,20.72085227738502,16.52740731878589,16.52740731878589,8,`ftol` termination condition is satisfied.,ID16,p10,V5_CV5,loo_position,ID16,HELD-OUT,10.685254541130988
True,-157.56805661870197,248.02533649836911,-298.22978848927227,53.91679697864181,37.678005183919105,38.56668149836909,38.56668149836909,8,`ftol` termination condition is satisfied.,ID17,p10,V5_CV5,loo_position,ID17,HELD-OUT,12.031472015145958
True,-314.60826490409175,234.1095344132433,-241.06196364021477,37.404912051860315,25.672689768547205,27.20368441324331,27.20368441324331,8,`ftol` termination condition is satisfied.,ID18,p10,V5_CV5,loo_position,ID18,HELD-OUT,12.031472015145958
True,-190.27840379185665,184.86398770486224,-65.64496672476722,52.9094821377345,48.521619053239824,21.09658229513778,-21.09658229513778,8,`ftol` termination condition is satisfied.,ID19,p10,V5_CV5,loo_position,ID19,HELD-OUT,11.346822494734084
True,-65.65187647666711,217.34760915105085,-214.0679699944535,21.773548295379257,15.981797950432544,14.787479151050832,14.787479151050832,8,`ftol` termination condition is satisfied.,ID20,p10,V5_CV5,loo_position,ID20,HELD-OUT,12.031472015145958
True,-195.24908577039324,1615.718943891113,-215.1504207013538,26.698331866924327,20.52455749749803,17.074643891113055,17.074643891113055,8,`ftol` termination condition is satisfied.,ID21,p10,V5_CV5,loo_position,ID21,HELD-OUT,11.346822494734084
True,-224.89694563038157,1583.1745298142275,-243.0828975758812,19.65501099086257,11.207341297686053,16.146670185772336,-16.146670185772336,8,`ftol` termination condition is satisfied.,ID22,p10,V5_CV5,loo_position,ID22,HELD-OUT,10.685254541130988
True,-221.44925792761092,1649.0924071355282,-220.20058291966913,50.41109318264994,9.90634130521091,49.42815713552841,49.42815713552841,8,`ftol` termination condition is satisfied.,ID23,p10,V5_CV5,loo_position,ID23,HELD-OUT,11.346822494734084
True,-232.7361162334611,1630.964412260694,-233.84471413775418,35.44773363970639,16.481948860166895,31.382912260693956,31.382912260693956,8,`ftol` termination condition is satisfied.,ID24,p10,V5_CV5,loo_position,ID24,HELD-OUT,10.38241650543685
True,-474.54447561777545,50.04513401738102,-329.872794666083,158.08863332247222,86.23447303803218,132.49766656669834,-132.49766656669834,8,`ftol` termination condition is satisfied.,ID01,p10,V5_CV5,leave_height,LOW,HELD-OUT,12.347169807179199
True,-279.3334139468881,48.36386364771896,525.3781893925949,147.37248247438268,61.775628679815135,133.79992635228103,-133.79992635228103,8,`ftol` termination condition is satisfied.,ID04,p10,V5_CV5,leave_height,LOW,HELD-OUT,12.347169807179199
True,279.45794675485007,138.3710132046576,67.88888536657839,104.11437597977272,74.04317399196275,73.19434179534241,-73.19434179534241,8,`ftol` termination condition is satisfied.,ID07,p10,V5_CV5,leave_height,LOW,HELD-OUT,12.347169807179199
True,76.30013882484668,184.8026908226893,-941.0909504900955,54.99598729470613,11.182798860600341,53.847039177310705,-53.847039177310705,8,`ftol` termination condition is satisfied.,ID10,p10,V5_CV5,leave_height,LOW,HELD-OUT,12.347169807179199
True,-157.16029979411772,248.59677115318493,-298.1339009966613,54.552417770463315,38.00229135963998,39.13811615318491,39.13811615318491,8,`ftol` termination condition is satisfied.,ID17,p10,V5_CV5,leave_height,LOW,HELD-OUT,12.347169807179199
True,-314.4653322431153,234.58358629520964,-240.94750733769692,37.62696121518744,25.489823927639325,27.677736295209655,27.677736295209655,8,`ftol` termination condition is satisfied.,ID18,p10,V5_CV5,leave_height,LOW,HELD-OUT,12.347169807179199
True,-190.2717737529906,186.7179762848312,-66.66090203253351,51.255324148278156,47.506113718741624,19.242593715168823,-19.242593715168823,8,`ftol` termination condition is satisfied.,ID19,p10,V5_CV5,leave_height,LOW,HELD-OUT,12.347169807179199
True,-65.47997118215417,218.0512260294572,-213.89385406124447,22.4222911489896,16.210647247293764,15.491096029457196,15.491096029457196,8,`ftol` termination condition is satisfied.,ID20,p10,V5_CV5,leave_height,LOW,HELD-OUT,12.347169807179199
True,-523.9978074988296,1086.1836994414564,-216.38754962186846,51.39683642911591,47.592742147872556,19.40530055854356,-19.40530055854356,8,`ftol` termination condition is satisfied.,ID02,p10,V5_CV5,leave_height,MID,HELD-OUT,10.685254541130988
True,-186.60590975018275,1113.2834403863449,513.9192365169095,41.399622632054445,40.247985809840664,9.696823826768195,9.696823826768195,8,`ftol` termination condition is satisfied.,ID05,p10,V5_CV5,leave_height,MID,HELD-OUT,10.685254541130988
True,418.2289224980918,1186.5405106501332,-100.766540982734,67.02242811560569,39.342677371358974,54.26011065013313,54.26011065013313,8,`ftol` termination condition is satisfied.,ID08,p10,V5_CV5,leave_height,MID,HELD-OUT,10.685254541130988
True,-97.03828837680079,1181.7628678245592,-976.4764755971114,61.699208052398724,38.43791597836023,48.26301782455903,48.26301782455903,8,`ftol` termination condition is satisfied.,ID11,p10,V5_CV5,leave_height,MID,HELD-OUT,10.685254541130988
True,-198.94009684363112,1126.1006179280366,-166.69802185967384,35.118802181176775,32.62527737294639,12.99698207196343,-12.99698207196343,8,`ftol` termination condition is satisfied.,ID13,p10,V5_CV5,leave_height,MID,HELD-OUT,10.685254541130988
True,-173.23868547048912,1080.007083250807,-161.5755656305497,67.18321650983192,41.768944796441225,52.62071674919298,-52.62071674919298,8,`ftol` termination condition is satisfied.,ID14,p10,V5_CV5,leave_height,MID,HELD-OUT,10.685254541130988
True,-187.08351494020448,1092.6011833869804,-199.66496244173314,44.4889043688718,20.170015101390096,39.653916613019646,-39.653916613019646,8,`ftol` termination condition is satisfied.,ID15,p10,V5_CV5,leave_height,MID,HELD-OUT,10.685254541130988
True,-186.87284025680432,1138.5846073187859,-165.15782129669594,26.504884677777216,20.72085227738502,16.52740731878589,16.52740731878589,8,`ftol` termination condition is satisfied.,ID16,p10,V5_CV5,leave_height,MID,HELD-OUT,10.685254541130988
True,-565.1600073974403,1685.5094168099713,-253.51931335892692,61.04052286007651,11.49724777423359,59.94796680997115,59.94796680997115,8,`ftol` termination condition is satisfied.,ID03,p10,V5_CV5,leave_height,HIGH,HELD-OUT,10.38241650543685
True,-167.13179669748914,1846.3957279436918,479.0973009031568,163.559495463747,26.226110115625872,161.4431779436918,161.4431779436918,8,`ftol` termination condition is satisfied.,ID06,p10,V5_CV5,leave_height,HIGH,HELD-OUT,10.38241650543685
True,426.13432563197176,1539.7587696464439,-42.49438962425197,38.80032821081073,26.408237326058696,28.426580353556346,-28.426580353556346,8,`ftol` termination condition is satisfied.,ID09,p10,V5_CV5,leave_height,HIGH,HELD-OUT,10.38241650543685
True,24.674242762778952,1685.0898724392046,-956.584868255279,117.00815945803468,68.36330523074241,94.95982243920434,94.95982243920434,8,`ftol` termination condition is satisfied.,ID12,p10,V5_CV5,leave_height,HIGH,HELD-OUT,10.38241650543685
True,-195.2994576942984,1617.1077085795769,-215.18225248707387,27.562933396906114,20.465039483614174,18.463408579576935,18.463408579576935,8,`ftol` termination condition is satisfied.,ID21,p10,V5_CV5,leave_height,HIGH,HELD-OUT,10.38241650543685
True,-224.92994736755418,1583.635746459129,-243.09687124062168,19.270084355211992,11.193868780460468,15.685453540870867,-15.685453540870867,8,`ftol` termination condition is satisfied.,ID22,p10,V5_CV5,leave_height,HIGH,HELD-OUT,10.38241650543685
True,-221.5311587695874,1650.7324387125377,-220.23053122234964,52.00362129303315,9.819202065841527,51.0681887125379,51.0681887125379,8,`ftol` termination condition is satisfied.,ID23,p10,V5_CV5,leave_height,HIGH,HELD-OUT,10.38241650543685
True,-232.7361162334611,1630.964412260694,-233.84471413775418,35.44773363970639,16.481948860166895,31.382912260693956,31.382912260693956,8,`ftol` termination condition is satisfied.,ID24,p10,V5_CV5,leave_height,HIGH,HELD-OUT,10.38241650543685
True,280.4342318778139,137.04781350512988,68.80654868434416,104.50351468340016,73.26745928953684,74.51754149487013,-74.51754149487013,8,`ftol` termination condition is satisfied.,ID07,p10,V5_CV5,leave_quadrant,NE,HELD-OUT,11.244282172104093
True,417.73821826764373,1187.716144719656,-100.95818442343206,67.87202604262085,39.159802431924184,55.435744719655986,55.435744719655986,8,`ftol` termination condition is satisfied.,ID08,p10,V5_CV5,leave_quadrant,NE,HELD-OUT,11.244282172104093
True,426.82935379233135,1538.3032814032842,-42.487491112034256,40.18921496831035,26.874429782792102,29.882068596715953,-29.882068596715953,8,`ftol` termination condition is satisfied.,ID09,p10,V5_CV5,leave_quadrant,NE,HELD-OUT,11.244282172104093
True,-279.4502212354514,33.57428354453972,526.7222433225402,161.27390837718673,62.69315827565195,148.58950645546028,-148.58950645546028,8,`ftol` termination condition is satisfied.,ID04,p10,V5_CV5,leave_quadrant,NW,HELD-OUT,6.288657989840885
True,-185.52161169668892,1111.0710520896564,516.391637223113,43.34212704035275,42.69102014684303,7.484435530079736,7.484435530079736,8,`ftol` termination condition is satisfied.,ID05,p10,V5_CV5,leave_quadrant,NW,HELD-OUT,6.288657989840885
True,-167.43758615825172,1854.0222590066935,479.50326256521646,171.05192761291624,25.96527366476829,169.06970900669353,169.06970900669353,8,`ftol` termination condition is satisfied.,ID06,p10,V5_CV5,leave_quadrant,NW,HELD-OUT,6.288657989840885
True,-195.5821904758646,1127.3394652742038,-166.37344279744,34.231623550728074,32.14887740946463,11.758134725796253,-11.758134725796253,8,`ftol` termination condition is satisfied.,ID13,p10,V5_CV5,leave_quadrant,NW,HELD-OUT,6.288657989840885
True,-177.0646391788289,1086.7025432007827,-161.61124356142858,60.590910167045884,39.52377996595173,45.92525679921732,-45.92525679921732,8,`ftol` termination condition is satisfied.,ID14,p10,V5_CV5,leave_quadrant,NW,HELD-OUT,6.288657989840885
True,-184.0849090009778,1088.8500230108586,-199.35415092107084,48.670622700980964,22.018828435408373,43.405076989141435,-43.405076989141435,8,`ftol` termination condition is satisfied.,ID15,p10,V5_CV5,leave_quadrant,NW,HELD-OUT,6.288657989840885
True,-188.91974596454003,1143.6657886351136,-163.63599226596102,31.206089318322896,22.514193473042397,21.60858863511362,21.60858863511362,8,`ftol` termination condition is satisfied.,ID16,p10,V5_CV5,leave_quadrant,NW,HELD-OUT,6.288657989840885
True,-190.31475984794358,175.51801004304573,-60.53083030226167,61.671306435467855,53.63394988926903,30.442559956954284,-30.442559956954284,8,`ftol` termination condition is satisfied.,ID19,p10,V5_CV5,leave_quadrant,NW,HELD-OUT,6.288657989840885
True,76.67342993968062,177.42330144276215,-943.0446048836519,62.426532481919175,12.181806263504539,61.22642855723785,-61.22642855723785,8,`ftol` termination condition is satisfied.,ID10,p10,V5_CV5,leave_quadrant,SE,HELD-OUT,7.910312360053112
True,-99.3209104953398,1186.0831746491233,-977.6545185763564,66.6801815244387,41.002933760610524,52.58332464912314,52.58332464912314,8,`ftol` termination condition is satisfied.,ID11,p10,V5_CV5,leave_quadrant,SE,HELD-OUT,7.910312360053112
True,24.761687455744966,1689.1540787784054,-957.6345992507921,120.38622253695101,68.46228378611008,99.02402877840518,99.02402877840518,8,`ftol` termination condition is satisfied.,ID12,p10,V5_CV5,leave_quadrant,SE,HELD-OUT,7.910312360053112
True,-66.73296379827566,209.56292519314476,-215.23898467114364,16.125597184100897,14.525692548954474,7.002795193144749,7.002795193144749,8,`ftol` termination condition is satisfied.,ID20,p10,V5_CV5,leave_quadrant,SE,HELD-OUT,7.910312360053112
True,-468.7845197524146,58.85183322866939,-324.32233443766205,155.47586672995033,94.19814079965798,123.69096735540995,-123.69096735540995,8,`ftol` termination condition is satisfied.,ID01,p10,V5_CV5,leave_quadrant,SW,HELD-OUT,20.935975143656457
True,-525.2787011496739,1097.0408426044137,-213.59738989768346,50.410610125867315,49.680565801956,8.548157395586259,-8.548157395586259,8,`ftol` termination condition is satisfied.,ID02,p10,V5_CV5,leave_quadrant,SW,HELD-OUT,20.935975143656457
True,-560.3873296314646,1667.7912176623836,-253.1324828671901,42.82658927271034,7.124848904681635,42.22976766238344,42.22976766238344,8,`ftol` termination condition is satisfied.,ID03,p10,V5_CV5,leave_quadrant,SW,HELD-OUT,20.935975143656457
True,-146.1115215089108,263.58366489209686,-295.36077875144724,71.99815042707971,47.47859485179417,54.12500989209684,54.12500989209684,8,`ftol` termination condition is satisfied.,ID17,p10,V5_CV5,leave_quadrant,SW,HELD-OUT,20.935975143656457
True,-309.6828453008617,247.32951909872338,-238.6808872591854,45.308566409706124,20.46443663284345,40.423669098723394,40.423669098723394,8,`ftol` termination condition is satisfied.,ID18,p10,V5_CV5,leave_quadrant,SW,HELD-OUT,20.935975143656457
True,-194.92014787746038,1602.8770353635844,-214.73180150120075,21.456431071232107,21.034789888572607,4.232735363584425,4.232735363584425,8,`ftol` termination condition is satisfied.,ID21,p10,V5_CV5,leave_quadrant,SW,HELD-OUT,20.935975143656457
True,-223.7292325818453,1567.915977423268,-242.5592715643464,33.52301734236643,11.72623923696484,31.40522257673183,-31.40522257673183,8,`ftol` termination condition is satisfied.,ID22,p10,V5_CV5,leave_quadrant,SW,HELD-OUT,20.935975143656457
True,-220.43691972587754,1633.982868407546,-220.03736544127779,36.01438721122692,10.921012626923263,34.31861840754618,34.31861840754618,8,`ftol` termination condition is satisfied.,ID23,p10,V5_CV5,leave_quadrant,SW,HELD-OUT,20.935975143656457
True,-231.5784746748173,1614.0455381573454,-233.53307002652946,21.06669514909258,15.316567653611484,14.464038157345385,14.464038157345385,8,`ftol` termination condition is satisfied.,ID24,p10,V5_CV5,leave_quadrant,SW,HELD-OUT,20.935975143656457
True,-477.0593417982505,50.83043591829666,-333.31142711332916,155.22472488496615,82.13749576022707,131.71236466578267,-131.71236466578267,8,`ftol` termination condition is satisfied.,ID01,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-524.4684601171857,1097.8339092554024,-214.069299191243,50.14526439435856,49.5419631092994,7.75509074459751,-7.75509074459751,8,`ftol` termination condition is satisfied.,ID02,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-563.7487973818604,1686.6270079432297,-252.86913068053332,61.933211875603156,10.330554985596027,61.06555794322958,61.06555794322958,8,`ftol` termination condition is satisfied.,ID03,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-280.57465606725077,41.41376120554824,527.4437831215092,154.00150948637526,62.497154482769275,140.75002879445177,-140.75002879445177,8,`ftol` termination condition is satisfied.,ID04,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-185.99312334041588,1123.9840989857942,509.8502641638267,41.51662563240119,36.160377688474156,20.397482426217493,20.397482426217493,8,`ftol` termination condition is satisfied.,ID05,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-169.172849528883,1849.8988871043064,480.89965967154023,166.7490819251711,24.453265605230442,164.9463371043064,164.9463371043064,8,`ftol` termination condition is satisfied.,ID06,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,283.7851362299367,148.13087471143916,74.96534928976946,95.63210720623584,71.56512166708843,63.43448028856085,-63.43448028856085,8,`ftol` termination condition is satisfied.,ID07,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,417.02351769189477,1192.6981159551026,-102.04093632969166,72.196010537855,39.521684381496485,60.417715955102494,60.417715955102494,8,`ftol` termination condition is satisfied.,ID08,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,428.27360207492075,1544.5011086762322,-44.556946768250576,35.48341772269827,26.422143103863064,23.684241323767992,-23.684241323767992,8,`ftol` termination condition is satisfied.,ID09,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,80.4573361560757,187.3262611382266,-939.309306660149,53.470441835440184,14.999656465125078,51.32346886177339,-51.32346886177339,8,`ftol` termination condition is satisfied.,ID10,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-98.02975774109153,1190.9766785324962,-978.667626525036,70.27045885348716,40.42711428392685,57.47682853249603,57.47682853249603,8,`ftol` termination condition is satisfied.,ID11,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,31.492986854998726,1689.7683779887097,-958.092158899005,124.83224349037984,75.20167957204029,99.63832798870953,99.63832798870953,8,`ftol` termination condition is satisfied.,ID12,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-200.32026597025978,1127.375845856361,-162.35045815249842,38.98972910003862,37.18601155126048,11.721754143639146,-11.721754143639146,8,`ftol` termination condition is satisfied.,ID13,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-173.63338183821287,1086.6193839743462,-161.87840993225495,61.81839469196226,41.28849206621128,46.00841602565379,-46.00841602565379,8,`ftol` termination condition is satisfied.,ID14,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-188.2792014721694,1098.1619794350606,-197.86266186920392,38.564564346797056,18.024559728402615,34.093120564939454,-34.093120564939454,8,`ftol` termination condition is satisfied.,ID15,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-185.32360333999068,1145.8522627404961,-165.49545609833334,31.271295670326893,20.290118828554355,23.795062740496178,23.795062740496178,8,`ftol` termination condition is satisfied.,ID16,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-164.31850470566908,254.2388131872818,-299.46887812704495,55.58317069812556,32.927591736702894,44.780158187281785,44.780158187281785,8,`ftol` termination condition is satisfied.,ID17,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-316.8853215797916,233.9691418251772,-242.42586394950843,39.14661818089193,28.284906762898046,27.063291825177203,27.063291825177203,8,`ftol` termination condition is satisfied.,ID18,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-189.885790710517,194.49897606087387,-59.09572976707217,56.23643413926686,55.056047706629705,11.461593939126146,-11.461593939126146,8,`ftol` termination condition is satisfied.,ID19,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-65.35351640882443,211.64951764572305,-216.96184501498905,17.799861021000883,15.304185198589437,9.089387645723036,9.089387645723036,8,`ftol` termination condition is satisfied.,ID20,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
True,-191.87947591298806,1618.8366604034807,-217.80650472083067,29.967416053793876,22.143048712341447,20.192360403480734,20.192360403480734,8,`ftol` termination condition is satisfied.,ID21,lower_trim_10,V5_CV5,all_data,ALL,TRANSDUCTIVE,-2.640275531671449
