median_3d_mm,p95_3d_mm,rmse_3d_mm,median_vertical_mm,n_positions,fail_rate,estimator,layout,split_family,split,evidence_label,dtag_fit_mm
35.29787823965482,35.29787823965482,35.29787823965482,24.77256425626723,1,0.0,gaussian_exponential_mix,V5_CV5,loo_position,ID18,HELD-OUT,15.213316878634323
53.17161700669405,53.17161700669405,53.17161700669405,24.108709554067474,1,0.0,gaussian_exponential_mix,V5_CV5,loo_position,ID19,HELD-OUT,15.02866735822245
21.4734915228083,21.4734915228083,21.4734915228083,14.033318880863106,1,0.0,gaussian_exponential_mix,V5_CV5,loo_position,ID20,HELD-OUT,15.213316878634323
23.622238850753558,23.622238850753558,23.622238850753558,12.728947275887776,1,0.0,gaussian_exponential_mix,V5_CV5,loo_position,ID21,HELD-OUT,14.972444384172853
21.369446198213012,21.369446198213012,21.369446198213012,18.133081592762665,1,0.0,gaussian_exponential_mix,V5_CV5,loo_position,ID22,HELD-OUT,14.352495871212597
50.8225153634342,50.8225153634342,50.8225153634342,49.804946831302004,1,0.0,gaussian_exponential_mix,V5_CV5,loo_position,ID23,HELD-OUT,14.972444384172853
34.66065594099264,34.66065594099264,34.66065594099264,30.694617617424683,1,0.0,gaussian_exponential_mix,V5_CV5,loo_position,ID24,HELD-OUT,13.749955548582605
53.37971489772073,154.18579632547204,92.0801641713008,43.70103958269091,8,0.0,gaussian_exponential_mix,V5_CV5,leave_height,LOW,HELD-OUT,16.8471698071792
49.644666244566196,68.0758445356991,51.42415524796723,32.312859821848974,8,0.0,gaussian_exponential_mix,V5_CV5,leave_height,MID,HELD-OUT,14.352495871212597
46.05524956472874,147.10475023165512,80.02724020247557,41.66696146481331,8,0.0,gaussian_exponential_mix,V5_CV5,leave_height,HIGH,HELD-OUT,13.532416505436828
67.52971795287637,103.61661199418288,76.99725687331872,54.73929246284365,3,0.0,gaussian_exponential_mix,V5_CV5,leave_quadrant,NE,HELD-OUT,14.53714539162447
54.14632813871033,163.17200132024186,90.79939669456965,36.92532488021419,8,0.0,gaussian_exponential_mix,V5_CV5,leave_quadrant,NW,HELD-OUT,11.781773471229783
61.26461292301377,109.2013962334365,73.53598455755,53.834268679083394,4,0.0,gaussian_exponential_mix,V5_CV5,leave_quadrant,SE,HELD-OUT,12.773748524551578
43.27278597990186,121.63822615049652,66.1063640560559,34.76400715575187,9,0.0,gaussian_exponential_mix,V5_CV5,leave_quadrant,SW,HELD-OUT,24.435975143656457
65.21819900847392,142.6099805955224,83.78249852369619,58.885587477801096,24,0.0,two_gaussian_mix,V5_CV5,all_data,ALL,TRANSDUCTIVE,41.70443461548811
184.1999867036178,184.1999867036178,184.1999867036178,153.447607566339,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID01,HELD-OUT,41.70443461548811
72.11903003820133,72.11903003820133,72.11903003820133,60.84778540877642,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID02,HELD-OUT,41.70443461548811
57.40403155691347,57.40403155691347,57.40403155691347,55.31605152568204,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID03,HELD-OUT,42.6212551075764
143.94725464325197,143.94725464325197,143.94725464325197,129.9642763395865,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID04,HELD-OUT,39.830705269617326
60.06511157474805,60.06511157474805,60.06511157474805,47.12851506620427,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID05,HELD-OUT,41.70443461548811
146.39800758032754,146.39800758032754,146.39800758032754,144.1224879367826,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID06,HELD-OUT,39.830705269617326
103.9930366042682,103.9930366042682,103.9930366042682,70.17789146303244,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID07,HELD-OUT,41.70443461548811
60.98148787316151,60.98148787316151,60.98148787316151,29.69421165161043,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID08,HELD-OUT,41.70443461548811
53.84342300008697,53.84342300008697,53.84342300008697,47.301531598001475,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID09,HELD-OUT,41.70443461548811
57.66535574090843,57.66535574090843,57.66535574090843,55.72880229663659,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID10,HELD-OUT,41.5066001929031
39.17872942835274,39.17872942835274,39.17872942835274,20.246056296626648,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID11,HELD-OUT,39.830705269617326
105.24886407136547,105.24886407136547,105.24886407136547,85.55985208379707,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID12,HELD-OUT,41.5066001929031
69.66917845461492,69.66917845461492,69.66917845461492,66.58919705357266,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID13,HELD-OUT,41.52404756426116
91.22575859628088,91.22575859628088,91.22575859628088,79.43132557104764,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID14,HELD-OUT,42.6212551075764
79.1263888899867,79.1263888899867,79.1263888899867,68.77883884836842,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID15,HELD-OUT,42.6212551075764
34.70976879838117,34.70976879838117,34.70976879838117,18.41700143426533,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID16,HELD-OUT,41.70443461548811
59.684558658711595,59.684558658711595,59.684558658711595,18.188212146535335,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID17,HELD-OUT,43.73078487939323
28.610158018252946,28.610158018252946,28.610158018252946,20.05480838625988,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID18,HELD-OUT,43.99875361842531
76.16383085103418,76.16383085103418,76.16383085103418,71.05194568888697,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID19,HELD-OUT,42.6212551075764
20.444409038442224,20.444409038442224,20.444409038442224,20.101986202724362,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID20,HELD-OUT,43.73078487939323
48.718205581817685,48.718205581817685,48.718205581817685,24.92745380157362,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID21,HELD-OUT,42.6212551075764
44.42643374198282,44.42643374198282,44.42643374198282,41.946257441701164,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID22,HELD-OUT,41.70443461548811
75.51914613377963,75.51914613377963,75.51914613377963,68.50669233442659,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID23,HELD-OUT,41.70443461548811
88.14677699155602,88.14677699155602,88.14677699155602,75.77606281929343,1,0.0,two_gaussian_mix,V5_CV5,loo_position,ID24,HELD-OUT,41.70443461548811
65.2742039185565,166.01447059964931,96.7402444622634,56.88535968631008,8,0.0,two_gaussian_mix,V5_CV5,leave_height,LOW,HELD-OUT,46.000701975109024
65.32844628792708,86.1309368393295,65.57698732007037,54.00165995479074,8,0.0,two_gaussian_mix,V5_CV5,leave_height,MID,HELD-OUT,41.29164989106052
71.24364458341864,133.23182046383633,85.33439700329838,66.77740216484517,8,0.0,two_gaussian_mix,V5_CV5,leave_height,HIGH,HELD-OUT,39.58553361851891
60.98148787316151,99.69188173115752,76.22862044701999,47.301531598001475,3,0.0,two_gaussian_mix,V5_CV5,leave_quadrant,NE,HELD-OUT,41.70443461548811
83.7602011009742,150.71383449693909,98.2499489906656,72.88620472030186,8,0.0,two_gaussian_mix,V5_CV5,leave_quadrant,NW,HELD-OUT,36.83103431535618
49.66460739338777,100.47730137495414,65.09667052053003,39.262005754455174,4,0.0,two_gaussian_mix,V5_CV5,leave_quadrant,SE,HELD-OUT,39.830705269617326
57.668693301801746,138.17657131659269,80.03503347825261,40.824067042623255,9,0.0,two_gaussian_mix,V5_CV5,leave_quadrant,SW,HELD-OUT,51.2424061114797
63.36043326849243,140.13350555586052,86.62001554626991,60.78921105462223,24,0.0,lower_core,V5_CV5,all_data,ALL,TRANSDUCTIVE,44.7557604386711
186.25716225933672,186.25716225933672,186.25716225933672,151.9577439790271,1,0.0,lower_core,V5_CV5,loo_position,ID01,HELD-OUT,44.2543930745318
59.65989489318939,59.65989489318939,59.65989489318939,36.492329304225905,1,0.0,lower_core,V5_CV5,loo_position,ID02,HELD-OUT,45.189720432577275
55.56582742088006,55.56582742088006,55.56582742088006,54.691484769304225,1,0.0,lower_core,V5_CV5,loo_position,ID03,HELD-OUT,45.189720432577275
143.9993158636773,143.9993158636773,143.9993158636773,127.63730077527771,1,0.0,lower_core,V5_CV5,loo_position,ID04,HELD-OUT,43.32904673041641
30.750938577752002,30.750938577752002,30.750938577752002,11.928438494172497,1,0.0,lower_core,V5_CV5,loo_position,ID05,HELD-OUT,43.32904673041641
137.79581070204847,137.79581070204847,137.79581070204847,136.29129744866486,1,0.0,lower_core,V5_CV5,loo_position,ID06,HELD-OUT,42.681609376132066
108.94821312147543,108.94821312147543,108.94821312147543,79.21508931398023,1,0.0,lower_core,V5_CV5,loo_position,ID07,HELD-OUT,45.71356202786454
84.9937705427161,84.9937705427161,84.9937705427161,73.31354755958591,1,0.0,lower_core,V5_CV5,loo_position,ID08,HELD-OUT,44.7557604386711
59.066974510721835,59.066974510721835,59.066974510721835,54.67867734568699,1,0.0,lower_core,V5_CV5,loo_position,ID09,HELD-OUT,44.7557604386711
69.22056142709096,69.22056142709096,69.22056142709096,68.86018303269881,1,0.0,lower_core,V5_CV5,loo_position,ID10,HELD-OUT,43.32904673041641
46.39286215735563,46.39286215735563,46.39286215735563,29.232847733806693,1,0.0,lower_core,V5_CV5,loo_position,ID11,HELD-OUT,42.681609376132066
98.81064958835697,98.81064958835697,98.81064958835697,78.85751827002832,1,0.0,lower_core,V5_CV5,loo_position,ID12,HELD-OUT,44.7557604386711
126.52533038450079,126.52533038450079,126.52533038450079,113.22686051788878,1,0.0,lower_core,V5_CV5,loo_position,ID13,HELD-OUT,44.7557604386711
86.57463628968846,86.57463628968846,86.57463628968846,75.4592285794829,1,0.0,lower_core,V5_CV5,loo_position,ID14,HELD-OUT,45.189720432577275
78.36111171421499,78.36111171421499,78.36111171421499,65.71852510990311,1,0.0,lower_core,V5_CV5,loo_position,ID15,HELD-OUT,45.189720432577275
14.34204511606441,14.34204511606441,14.34204511606441,6.224539767653596,1,0.0,lower_core,V5_CV5,loo_position,ID16,HELD-OUT,44.959054361434454
52.97069211818862,52.97069211818862,52.97069211818862,2.519729208024188,1,0.0,lower_core,V5_CV5,loo_position,ID17,HELD-OUT,45.71356202786454
23.673468881381062,23.673468881381062,23.673468881381062,16.233570635244632,1,0.0,lower_core,V5_CV5,loo_position,ID18,HELD-OUT,45.71356202786454
122.78074347179076,122.78074347179076,122.78074347179076,118.231586823069,1,0.0,lower_core,V5_CV5,loo_position,ID19,HELD-OUT,44.7557604386711
23.833765986858154,23.833765986858154,23.833765986858154,6.641356532357605,1,0.0,lower_core,V5_CV5,loo_position,ID20,HELD-OUT,45.71356202786454
59.285783075552324,59.285783075552324,59.285783075552324,34.591138709204415,1,0.0,lower_core,V5_CV5,loo_position,ID21,HELD-OUT,44.7557604386711
27.067915923506717,27.067915923506717,27.067915923506717,19.532639390008853,1,0.0,lower_core,V5_CV5,loo_position,ID22,HELD-OUT,45.71356202786454
46.49367658334464,46.49367658334464,46.49367658334464,38.71953804702798,1,0.0,lower_core,V5_CV5,loo_position,ID23,HELD-OUT,44.7557604386711
81.23795065501679,81.23795065501679,81.23795065501679,75.75130914023498,1,0.0,lower_core,V5_CV5,loo_position,ID24,HELD-OUT,43.32904673041641
83.5994706655449,164.49925661643883,102.08663696574968,66.91072702019149,8,0.0,lower_core,V5_CV5,leave_height,LOW,HELD-OUT,49.3706346912338
70.36482549796756,111.91273309193826,73.5742505589155,52.63858978932478,8,0.0,lower_core,V5_CV5,leave_height,MID,HELD-OUT,43.32904673041641
58.85921528965659,125.11740941182853,78.32931589406155,55.237976201128504,8,0.0,lower_core,V5_CV5,leave_height,HIGH,HELD-OUT,42.681609376132066
86.56048167185799,106.70943997651369,87.65839127220993,75.3187527131247,3,0.0,lower_core,V5_CV5,leave_quadrant,NE,HELD-OUT,45.71356202786454
106.2604929056813,148.31411294701374,107.15740633272581,92.73106370388825,8,0.0,lower_core,V5_CV5,leave_quadrant,NW,HELD-OUT,39.7527061953128
60.59181916398153,98.74533654243449,68.63295048820505,51.694429786101296,4,0.0,lower_core,V5_CV5,leave_quadrant,SE,HELD-OUT,41.3605078173062
55.47784395214206,133.5243043523732,76.31755741613708,34.92812575498397,9,0.0,lower_core,V5_CV5,leave_quadrant,SW,HELD-OUT,56.990869835704494
