row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L3:I7:T6,simulate_imu_prior,0.5252415360009763,,,,
R2:L3:I7:T6,cpu_golden,17.93371450000268,,,,
R2:L3:I7:T6,torch_gpu,1.9893492420087568,0,1,1.9893492420087568,1.9893492420087568
R2:L3:I7:T8,simulate_imu_prior,0.525814492997597,,,,
R2:L3:I7:T8,cpu_golden,19.129432953996,,,,
R2:L3:I7:T8,torch_gpu,1.9321088440046879,0,1,1.9321088440046879,1.9321088440046879
R2:L3:I8:T6,simulate_imu_prior,0.525429350003833,,,,
R2:L3:I8:T6,cpu_golden,19.639258463997976,,,,
R2:L3:I8:T6,torch_gpu,2.0817474329960532,0,1,2.0817474329960532,2.0817474329960532
R2:L3:I8:T8,simulate_imu_prior,0.5728777000040282,,,,
R2:L3:I8:T8,cpu_golden,19.400446767001995,,,,
R2:L3:I8:T8,torch_gpu,2.173601148009766,0,1,2.173601148009766,2.173601148009766
