timestamp,id,type,path,notes
2026-06-23T22:09:47+02:00,"CODEX_CIRFASTFIX_OFF","static","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_cirfastfix_verify_20260623/static_CODEX_CIRFASTFIX_OFF_BSF66F_30s_20260623_220841","duration_s=30; targets=BSF66F; cir=off; rc=0"
2026-06-23T22:11:28+02:00,"ALL_RESPONDER",anchor_responder,"/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_cirfastfix_verify_20260623/manual_all_anchor_responder_20260623_221038","rc=0"
2026-06-23T22:12:37+02:00,"CODEX_CIRFASTFIX_OFF_RESPONDERSET","static","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_cirfastfix_verify_20260623/static_CODEX_CIRFASTFIX_OFF_RESPONDERSET_BSF66F_30s_20260623_221130","duration_s=30; targets=BSF66F; cir=off; rc=0"
