stress_id,L,P,I,T,n,p50_mean,p95_mean,p95_std,rmse_mean,horiz_xz_p95_mean,vertical_y_p95_mean,sameP_delta_p95_mean,sameP_improved_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,sensor_label,experiment_short,stress_rank
ST0_nominal,L8,P4,I1,T3,5,77.12461107812055,135.12688862802943,2.157959169972602,85.84503071190059,95.42696846222482,111.33968805340741,3.7593473149980694,1.0,96.6752493674483,23.778031094872954,118.16447294234881,388.9813611398843,L8,X_A0_U4_P4_L8_I1_T3,438
ST1_vibration_3x,L0,P4,I5,T2,5,64.99606944598852,99.05344053559087,0.0,70.20578424168157,66.61914415476056,84.01454425245839,39.83279540743662,1.0,132.74869745988684,13.913848359195924,96.92015888466054,469.42191441059583,L0,X_A0_U4_P4_L0_I5_T2,1
ST1_vibration_3x,L1,P4,I5,T2,5,65.97974753740189,108.61851511333066,3.219775983983378,72.890163960178,70.49377155537718,87.4597433706981,30.267720829696838,1.0,123.18362288214708,15.493333712043807,100.25091437958743,382.08098576064947,L1,X_A0_U4_P4_L1_I5_T2,9
ST1_vibration_3x,L16,P4,I5,T2,5,70.91191779906629,117.42366478203783,2.3800198351175066,78.44573077745564,81.32734992803408,95.17979971466886,21.462571160989658,1.0,114.37847321343989,16.989700660771586,111.2534965424305,325.64266300324147,L16 ICM-45686,X_A0_U4_P4_L16_I5_T2,30
ST1_vibration_3x,L5,P4,I5,T2,5,70.74918729839574,119.27769466222261,6.146126407468083,78.8884150242612,83.21421493961653,94.42238916542782,19.60854128080486,1.0,112.52444333325509,16.861402199264308,113.74464241334506,391.65058293512163,L5,X_A0_U4_P4_L5_I5_T2,39
ST1_vibration_3x,L19,P4,I3,T2,5,70.59278080282013,119.33463422277222,5.29696274927606,78.41619302742102,83.35167952905348,99.04391650547016,19.55160172025526,1.0,112.4675037727055,19.82994011760702,108.82251553163579,409.7708325419936,L19,X_A0_U4_P4_L19_I3_T2,40
ST1_vibration_3x,L15,P4,I5,T2,5,72.77312441602773,121.24036239327282,2.2742689613473175,80.30666370179657,82.21035764529564,94.45089538353982,17.645873549754683,1.0,110.56177560220492,17.317186243181613,115.72310343036376,375.92266282493676,L15,X_A0_U4_P4_L15_I5_T2,48
ST1_vibration_3x,L14,P4,I5,T2,5,75.22390838368213,125.75124718866591,5.611167835755275,83.48132662804035,88.12081700459106,98.25247207126533,13.134988754361581,1.0,106.05089080681182,17.96310766514835,116.21087931899667,345.0717611861567,L14,X_A0_U4_P4_L14_I5_T2,76
ST1_vibration_3x,L13,P4,I5,T2,5,73.80485203111348,126.24053551099477,5.502621339152746,81.65467576291897,89.0438459892359,95.30478826921464,12.645700432032722,1.0,105.56160248448296,18.068883644452846,119.77518248893664,271.26158181884125,L13,X_A0_U4_P4_L13_I5_T2,81
ST1_vibration_3x,L18,P4,I3,T2,5,75.86698641021391,128.03144562828626,2.987070385341347,84.8431302961291,88.67990536246553,106.53749854256118,10.85479031474122,1.0,103.77069236719146,21.98359637930394,115.77176786959596,393.9903779576304,L18,X_A0_U4_P4_L18_I3_T2,101
ST1_vibration_3x,L3,P4,I5,T4,5,75.24265511842154,129.3586459341106,1.8254228850679182,83.54273513918488,89.24760035354676,106.31164750163036,9.52759000891687,1.0,102.4434920613671,23.085758199138546,111.06816957952758,399.6467191109522,L3,X_A0_U4_P4_L3_I5_T4,132
ST1_vibration_3x,L17,P4,I5,T4,5,75.62564899920355,130.30742652051066,1.7821676330161034,82.78706493832465,89.66337472904762,104.26764096270794,8.578809422516809,1.0,101.49471147496703,23.2087598117836,110.96277221459954,407.0321056869982,L17,X_A0_U4_P4_L17_I5_T4,162
ST1_vibration_3x,L12,P4,I5,T4,5,76.35869636141769,130.58236440110284,3.179305739065582,83.77614072114687,90.53998696315833,108.01309634949311,8.30387154192465,1.0,101.21977359437489,23.18299516276204,109.26146237320704,381.8065474480678,L12,X_A0_U4_P4_L12_I5_T4,169
ST1_vibration_3x,L2,P4,I5,T4,5,76.28229140543743,131.95678889176384,3.3044148009715952,85.76015182258514,88.7967325293682,109.1250168562315,6.929447051263639,1.0,99.84534910371387,23.29514644439907,110.59617354902039,368.5075227963701,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I5_T4,214
ST1_vibration_3x,L11,P4,I4,T4,5,76.26586530682604,132.8885898515548,4.235993273110452,83.89214191333932,92.81056304730475,106.72973151544352,5.9976460914726974,1.0,98.91354814392294,23.68181591150747,115.89975635081194,377.30631547786396,L11,X_A0_U4_P4_L11_I4_T4,266
ST1_vibration_3x,L4,P4,I4,T4,5,76.47013944575488,133.57182734210264,2.5782805890583895,85.69985949250362,94.96390323849526,108.71360548323366,5.314408600924838,1.0,98.23031065337507,23.66955082052923,118.95427684055551,358.2400760010105,L4,X_A0_U4_P4_L4_I4_T4,304
ST1_vibration_3x,L10,P4,I5,T4,5,76.35285017308767,133.69656108030458,3.129967023639381,86.01220966941703,92.36585738977708,109.03014668018629,5.18967486272291,1.0,98.10557691517315,23.648718700565002,116.17098859766743,408.2563238237593,L10,X_A0_U4_P4_L10_I5_T4,313
ST1_vibration_3x,L7,P4,I3,T4,5,76.5450517080435,134.936832282682,1.186955566111118,84.77201202006557,93.63289621275885,107.33179894740906,3.9494036603455074,1.0,96.86530571279575,23.72399407322962,116.78564202294736,386.772383521518,L7,X_A0_U4_P4_L7_I3_T4,408
ST1_vibration_3x,L8,P4,I6,T5,5,76.46308720684507,135.42744171274094,2.758648208391562,85.91828946600447,95.37535466069843,107.52624315297507,3.458794230286537,1.0,96.37469628273678,23.710419148614665,116.60802005913062,407.98272036944934,L8,X_A0_U4_P4_L8_I6_T5,439
ST2_bias_rw_2x,L0,P4,I5,T2,5,64.99606944598852,99.05344053559087,0.0,70.20578424168157,66.61914415476056,84.01454425245839,39.83279540743662,1.0,132.74869745988684,13.913848359195924,96.92015888466054,469.42191441059583,L0,X_A0_U4_P4_L0_I5_T2,1
ST2_bias_rw_2x,L1,P4,I5,T2,5,69.85668764151286,119.7499229104177,2.304886111448037,76.94946929480312,80.09977127425503,93.54805469503705,19.1363130326098,1.0,112.05221508506004,15.86123917248745,107.45304686039597,428.78623248433814,L1,X_A0_U4_P4_L1_I5_T2,26
ST2_bias_rw_2x,L19,P4,I6,T4,5,74.61822438560584,127.61642865106646,1.8012767377899268,82.32507074091461,89.1559498014235,105.07336943035607,11.269807291961035,1.0,104.18570934441126,23.04287540938959,113.3359112775037,431.7502257513785,L19,X_A0_U4_P4_L19_I6_T4,57
ST2_bias_rw_2x,L15,P4,I6,T4,5,74.57695466320608,128.09900034102427,2.331334427091308,82.71366182025443,90.60533653043755,105.6026707002502,10.787235602003216,1.0,103.70313765445344,23.211061466934655,110.01923064258399,412.1818573935092,L15,X_A0_U4_P4_L15_I6_T4,60
ST2_bias_rw_2x,L16,P4,I6,T4,5,75.7358544973215,128.6922971684691,1.916851689986517,83.19211595082993,92.41481903227076,106.29912554291369,10.193938774558372,1.0,103.10984082700861,23.094411012362563,112.16789215370918,419.6545112378673,L16 ICM-45686,X_A0_U4_P4_L16_I6_T4,65
ST2_bias_rw_2x,L5,P4,I8,T4,5,74.82333497527313,130.38324411094834,3.71654318428268,84.11589300358959,91.88468829705515,109.01950525266734,8.502991832079141,1.0,101.41889388452937,23.26691233095361,114.73674911787543,423.5632503767594,L5,X_A0_U4_P4_L5_I8_T4,90
ST2_bias_rw_2x,L13,P4,I5,T4,5,76.27447887874061,130.62362171797713,2.665501375597999,85.66846432249335,92.09721092995372,112.23277543412715,8.262614225050362,1.0,101.1785162775006,23.14209233687827,114.69903108677299,403.29581842278924,L13,X_A0_U4_P4_L13_I5_T4,93
ST2_bias_rw_2x,L17,P4,I3,T4,5,75.99942850486977,130.86959068567677,2.4422724582196063,83.48055221093634,92.01198896316801,109.48164832981986,8.016645257350723,1.0,100.93254730980095,23.62904989063771,116.34263260110026,376.6618164933853,L17,X_A0_U4_P4_L17_I3_T4,98
ST2_bias_rw_2x,L14,P4,I5,T4,5,75.34426539322085,131.51912354982392,2.904524912376753,83.31723494728595,90.37186008968408,105.82791702066103,7.367112393203581,1.0,100.28301444565382,23.040450311932865,109.84056382090007,357.64113246088755,L14,X_A0_U4_P4_L14_I5_T4,114
ST2_bias_rw_2x,L12,P4,I6,T3,5,75.43343775998804,131.7538185175346,3.4164497271647405,84.54179237933657,95.20149895086362,110.33177223553764,7.1324174254928945,1.0,100.04831947794312,23.542403689347378,119.80169208964958,377.95106075534414,L12,X_A0_U4_P4_L12_I6_T3,120
ST2_bias_rw_2x,L2,P4,I8,T3,5,75.4253563118587,132.51066878795487,2.717755954815824,85.01762998980115,95.72175043381714,108.70983763123192,6.375567155072622,1.0,99.29146920752285,23.71958026357553,117.83171717257862,380.5841687606539,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I8_T3,142
ST2_bias_rw_2x,L18,P4,I4,T4,5,77.09950349034986,133.4821703267409,2.807602512900677,85.39481409516173,93.02044501627238,107.21128950266143,5.40406561628659,1.0,98.31996766873684,23.63547128443768,115.53826965174615,371.54801244417376,L18,X_A0_U4_P4_L18_I4_T4,178
ST2_bias_rw_2x,L3,P4,I8,T3,5,75.61990518331777,133.52694500279068,3.9573866257564356,85.61741340632919,93.74590711342594,107.67199396783857,5.359290940236827,0.8,98.27519299268707,23.66437981059026,116.92319526017658,350.1040342191029,L3,X_A0_U4_P4_L3_I8_T3,180
ST2_bias_rw_2x,L10,P4,I4,T4,5,76.72274842724701,133.74165002314993,2.1094128306595787,86.50004443417448,94.3348955901751,110.15035651046767,5.144585919877568,1.0,98.0604879723278,23.792931948067398,116.95519845163949,362.21618674521653,L10,X_A0_U4_P4_L10_I4_T4,188
ST2_bias_rw_2x,L11,P4,I4,T4,5,76.17268610971905,134.57183910044895,3.8893636705582493,85.33370646174731,91.04263799510258,109.47472948606415,4.314396842578537,0.8,97.23029889502877,23.669011988097385,117.05364305211128,367.4283781953128,L11,X_A0_U4_P4_L11_I4_T4,230
ST2_bias_rw_2x,L8,P4,I5,T5,5,77.41700143297066,134.67486124573722,2.1643189216782086,86.49494629500664,93.9191227412256,112.16892885408625,4.211374697290262,1.0,97.1272767497405,23.74866774671407,116.95658338355447,386.2177595704127,L8,X_A0_U4_P4_L8_I5_T5,235
ST2_bias_rw_2x,L4,P4,I5,T5,5,77.5232411266193,135.6898864075265,2.228378027581519,86.60114790048547,92.11379497411505,106.82323597911633,3.196349535500991,1.0,96.11225158795123,23.726107810963875,116.859188206015,381.4241755957811,L4,X_A0_U4_P4_L4_I5_T5,298
ST2_bias_rw_2x,L7,P4,I8,T3,5,77.37175593154124,135.77949535210337,1.8896568865602388,85.58810944846303,92.84896121472907,110.2561134595497,3.1067405909241073,0.8,96.02264264337434,23.824973684104464,117.0201814096365,361.0749354940264,L7,X_A0_U4_P4_L7_I8_T3,304
ST3_extrinsic_4x,L0,P4,I5,T2,5,64.99606944598852,99.05344053559087,0.0,70.20578424168157,66.61914415476056,84.01454425245839,39.83279540743662,1.0,132.74869745988684,13.913848359195924,96.92015888466054,469.42191441059583,L0,X_A0_U4_P4_L0_I5_T2,1
ST3_extrinsic_4x,L1,P4,I5,T2,5,66.22421419715644,104.79911030117917,2.2255541311576454,72.60765428020704,70.17265284053323,87.9590982149278,34.08712564184833,1.0,127.00302769429857,15.417307949717525,99.96216801590751,390.9637690829478,L1,X_A0_U4_P4_L1_I5_T2,4
ST3_extrinsic_4x,L16,P4,I3,T2,5,72.81371692497228,122.37875694529062,3.2385840526426515,80.73930220026445,85.97811629775786,100.88071576631174,16.507478997736865,1.0,109.42338105018709,20.028501591081323,116.48583942913292,370.8453873553643,L16 ICM-45686,X_A0_U4_P4_L16_I3_T2,46
ST3_extrinsic_4x,L15,P4,I8,T2,5,75.58026615841503,125.43156670508333,7.2743425144607645,82.07484836543216,91.11489579456023,100.86569280844193,13.45466923794416,1.0,106.3705712903944,18.975346608944307,121.71012333947132,309.7952986333457,L15,X_A0_U4_P4_L15_I8_T2,66
ST3_extrinsic_4x,L19,P4,I5,T2,5,74.38540762024778,126.33452204967587,6.743016320975964,81.80193700029625,89.1624359061304,100.09896740209199,12.551713893351627,1.0,105.46761594580187,17.014510716469708,118.73825443613941,331.3482179792109,L19,X_A0_U4_P4_L19_I5_T2,69
ST3_extrinsic_4x,L14,P4,I6,T4,5,75.63909144950621,128.36411251803838,1.9143713120760906,83.99419542245678,91.83405381441848,106.15651715724925,10.52212342498911,1.0,103.43802547743935,23.114803120708824,110.07277998172222,418.9926874969268,L14,X_A0_U4_P4_L14_I6_T4,90
ST3_extrinsic_4x,L5,P4,I5,T4,5,74.91336591325495,128.54892465479102,2.4498837957316337,82.84855359748936,88.28569142409006,107.1143101242936,10.337311288236458,1.0,103.2532133406867,22.808118909215768,109.69964574567885,415.00030225786514,L5,X_A0_U4_P4_L5_I5_T4,94
ST3_extrinsic_4x,L12,P4,I5,T3,5,75.76004597615687,129.72230921535598,1.968385383153096,84.52983718312217,91.91846237089005,108.52718045049437,9.163926727671523,1.0,102.07982878012176,23.418967713372332,113.61955779030727,403.9026446108256,L12,X_A0_U4_P4_L12_I5_T3,120
ST3_extrinsic_4x,L13,P4,I5,T4,5,75.00982449686212,130.4084385185039,2.824598550663994,84.13596461313162,91.97005070948346,106.88512355108682,8.477797424523573,1.0,101.39369947697381,22.996136371345774,116.2727534966012,407.45374076570425,L13,X_A0_U4_P4_L13_I5_T4,133
ST3_extrinsic_4x,L3,P4,I6,T4,5,76.79060890846198,130.44694440831387,3.4243692724889585,85.88786416736919,93.80529245061369,106.9690259741495,8.439291534713604,1.0,101.35519358716384,23.278743354607336,115.4807484258794,351.88031151134254,L3,X_A0_U4_P4_L3_I6_T4,135
ST3_extrinsic_4x,L18,P4,I5,T4,5,75.34647671161554,130.56957696341107,3.122631672168768,84.25312251098754,88.42425898899376,105.17375453530285,8.316658979616415,1.0,101.23256103206666,23.22146391834479,111.21476471016176,418.66217916772877,L18,X_A0_U4_P4_L18_I5_T4,137
ST3_extrinsic_4x,L11,P4,I8,T4,5,78.67424587818034,131.59368301106343,4.049333090212288,86.17547184998026,95.50760219104998,108.72602786798828,7.292552931964039,1.0,100.20845498441427,23.648702136748057,116.05379400731799,400.4690160903999,L11,X_A0_U4_P4_L11_I8_T4,172
ST3_extrinsic_4x,L17,P4,I6,T4,5,75.50662058313335,131.75720989786637,3.082886411757652,84.72961448552802,90.42471167980548,108.57449155854579,7.129026045161129,1.0,100.04492809761136,23.494568032187523,113.4913090032685,418.15723433934716,L17,X_A0_U4_P4_L17_I6_T4,180
ST3_extrinsic_4x,L2,P4,I1,T4,5,76.46054037625018,132.6613504362228,3.0330844430392063,85.27020009091561,91.97292826195931,110.51656548122415,6.224885506804691,1.0,99.14078755925493,23.679063322456045,115.66738576418504,386.77525833763053,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I1_T4,221
ST3_extrinsic_4x,L10,P4,I8,T4,5,76.64908499118974,134.39623207723056,1.7239766556366505,86.62837897027578,94.2137005089678,110.65838496635324,4.490003865796922,1.0,97.40590591824716,23.773764686743164,116.49245730915068,381.8309511546796,L10,X_A0_U4_P4_L10_I8_T4,315
ST3_extrinsic_4x,L4,P4,I4,T3,5,78.54196413940736,134.88147731192922,2.2541730857508457,87.96534982483915,93.3018565918502,111.88265788951962,4.004758631098286,1.0,96.92066068354852,23.782345796586633,116.75730177441301,377.94346407627825,L4,X_A0_U4_P4_L4_I4_T3,352
ST3_extrinsic_4x,L7,P4,I4,T4,5,77.53093020070817,135.2438924494421,3.49017802198558,86.8908624703894,94.77852440658496,110.47593983464635,3.642343493585406,0.8,96.55824554603564,23.77666886520128,119.29996461504322,381.19783018870874,L7,X_A0_U4_P4_L7_I4_T4,375
ST3_extrinsic_4x,L8,P4,I6,T5,5,77.69012560983916,136.20595419646008,3.614771514396611,86.63283340922362,94.5682518345221,108.54731677904999,2.6802817465673967,0.6,95.59618379901762,23.766079403615237,117.96219139390648,369.8996812296687,L8,X_A0_U4_P4_L8_I6_T5,435
ST4_harsh_combo,L0,P4,I5,T2,5,64.99606944598852,99.05344053559087,0.0,70.20578424168157,66.61914415476056,84.01454425245839,39.83279540743662,1.0,132.74869745988684,13.913848359195924,96.92015888466054,469.42191441059583,L0,X_A0_U4_P4_L0_I5_T2,1
ST4_harsh_combo,L1,P4,I3,T2,5,72.92178090024757,123.83877787537153,4.637526141706136,80.03587819466748,89.72902366189892,98.3052451810536,15.047458067655962,1.0,107.9633601201062,19.441375679716337,114.49459142569133,377.57137155413443,L1,X_A0_U4_P4_L1_I3_T2,34
ST4_harsh_combo,L16,P4,I6,T4,5,75.4704859464975,129.46056191012536,4.452322992609376,83.60092108108692,91.55181226438735,105.3148333130778,9.425674032902108,1.0,102.34157608535234,23.329006915945094,114.53115530628875,392.26411740139827,L16 ICM-45686,X_A0_U4_P4_L16_I6_T4,59
ST4_harsh_combo,L19,P4,I5,T4,5,76.19553411394389,129.67962682473583,4.011581670743974,83.58136703017496,89.90951254390333,109.15596918626704,9.206609118291663,1.0,102.1225111707419,23.216239980459697,107.84599142444208,374.95030114921974,L19,X_A0_U4_P4_L19_I5_T4,63
ST4_harsh_combo,L3,P4,I5,T3,5,75.31132232863963,130.5234922181957,5.053035305610391,85.48425030601739,94.23159986733017,104.69717113135314,8.362743724831779,1.0,101.27864577728201,23.556720272068254,118.52025359861133,380.64336699267494,L3,X_A0_U4_P4_L3_I5_T3,72
ST4_harsh_combo,L5,P4,I4,T4,5,75.60591109074855,131.23550975673865,3.0874367939729805,85.62798811978874,90.85814422366816,109.17404234505884,7.650726186288819,1.0,100.56662823873906,23.552596340120214,115.876346565141,407.4452413892036,L5,X_A0_U4_P4_L5_I4_T4,78
ST4_harsh_combo,L15,P4,I8,T4,5,76.34073194333648,131.71406398630256,2.4122976493892323,85.86205302125317,91.6645231685232,106.41567203325249,7.172171956724929,1.0,100.08807400917517,23.4768179127882,114.93946476897467,411.1588122695277,L15,X_A0_U4_P4_L15_I8_T4,82
ST4_harsh_combo,L13,P4,I6,T4,5,76.84276130727729,132.14981627056835,5.122970320214068,85.97046867369463,91.80406392781126,108.62637370461604,6.736419672459118,0.8,99.65232172490934,23.514366860440578,117.44601434397944,406.6263653087465,L13,X_A0_U4_P4_L13_I6_T4,89
ST4_harsh_combo,L18,P4,I4,T4,5,75.54312936921484,132.8850561810596,4.556138266831436,83.71345658812473,92.02724586242896,107.72422526035132,6.001179761967876,0.8,98.91708181441811,23.71007084184034,116.5588142256951,375.56543703894147,L18,X_A0_U4_P4_L18_I4_T4,109
ST4_harsh_combo,L11,P4,I5,T4,5,76.4753256523142,133.11561502752616,7.339550117160447,85.39143089790628,96.09224544751258,109.45717540261357,5.770620915501331,0.8,98.68652296795156,23.832982426632896,116.8159045715975,352.7698047624968,L11,X_A0_U4_P4_L11_I5_T4,115
ST4_harsh_combo,L12,P4,I5,T3,5,77.02397906393632,133.95179545559137,2.600501321841993,85.52057850896229,92.89454473826771,108.26563004343652,4.934440487436115,1.0,97.85034253988636,23.620921480903366,116.26592923814307,382.21808157704265,L12,X_A0_U4_P4_L12_I5_T3,137
ST4_harsh_combo,L14,P4,I7,T4,5,76.38249237126668,134.07579063027597,2.894356379529522,85.28775818126483,93.30378070063414,106.44491272957643,4.810445312751523,1.0,97.72634736520176,23.624174315367743,117.77271997626974,392.7222336896103,L14,X_A0_U4_P4_L14_I7_T4,140
ST4_harsh_combo,L17,P4,I8,T4,5,77.02398434717671,134.37233201671006,6.28438556796283,85.26535752410666,95.64869930821503,109.19028118978682,4.513903926317437,0.8,97.42980597876767,23.6549680279851,117.95863280222068,395.7168746299661,L17,X_A0_U4_P4_L17_I8_T4,155
ST4_harsh_combo,L4,P4,I6,T3,5,76.32290176596057,134.74154883289003,1.841919309322281,84.97087342238164,95.63051492467864,108.85398366975214,4.144687110137449,1.0,97.06058916258769,23.835296754772468,117.40584365376824,377.59651166106295,L4,X_A0_U4_P4_L4_I6_T3,169
ST4_harsh_combo,L2,P4,I5,T3,5,77.66800116319087,135.5314437405981,0.6846887430534332,86.80366077648567,97.4556209238481,109.29379394213652,3.354792202429394,1.0,96.27069425487963,23.72204144392366,118.15946298338842,381.2893937772369,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I5_T3,210
ST4_harsh_combo,L10,P4,I4,T4,5,77.6620085639016,136.2501853491355,3.0273405309409895,85.55362397381347,95.98780108156205,107.3816865830886,2.636050593891997,0.8,95.55195264634224,23.767630392685597,116.85336659530894,370.8756576886145,L10,X_A0_U4_P4_L10_I4_T4,258
ST4_harsh_combo,L7,P4,I6,T4,5,75.84997916637842,136.56336007509194,1.7667358422434305,86.5978932650839,94.95936867278346,111.46234796760196,2.322875867935534,1.0,95.23877792038577,23.792157423566806,117.27683490475874,374.6703234588259,L7,X_A0_U4_P4_L7_I6_T4,290
ST4_harsh_combo,L8,P4,I3,T5,5,76.89181211702854,136.9855717819402,1.0477697101231098,85.33564803562003,94.37836656368071,107.337293188386,1.9006641610872919,1.0,94.81656621353753,23.705330088814815,116.68679426373278,397.52336187761546,L8,X_A0_U4_P4_L8_I3_T5,320
