pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2443.4916408750814,2443.5,-0.00835912491857016,0.00835912491857016
A-C,4615.812220731748,4615.5,0.31222073174831166,0.31222073174831166
A-D,4094.7232366847184,4094.6425339366515,0.08070274806686939,0.08070274806686939
A-E,1479.6803385103237,1479.64,0.040338510323636,0.040338510323636
A-F,2583.7167462994576,2583.5302752293574,0.1864710701001968,0.1864710701001968
A-G,4703.814801282502,4704.252263906857,-0.4374626243543389,0.4374626243543389
A-H,4316.313813404675,4316.5,-0.18618659532512538,0.18618659532512538
B-C,2858.60370669254,2858.552486187845,0.051220504695265845,0.051220504695265845
B-D,1758.460007109847,1758.460007109847,0.0,0.0
B-E,2870.616677818868,2870.4377431906614,0.17893462820666173,0.17893462820666173
B-F,1358.0109934787818,1358.2228081740277,-0.21181469524594831,0.21181469524594831
B-G,2982.350883603039,2982.390243902439,-0.03936029939995933,0.03936029939995933
B-H,2246.7089200077135,2246.53698630137,0.17193370634367966,0.17193370634367966
C-D,3240.2367759550652,3240.5745042492917,-0.3377282942265083,0.3377282942265083
C-E,4895.744300555739,4896.317029791018,-0.5727292352794393,0.5727292352794393
C-F,3363.542101918134,3363.5475113122175,-0.005409394083471852,0.005409394083471852
C-G,1428.5524861878453,1428.5524861878453,0.0,0.0
C-H,3629.6552961894013,3629.4714518760197,0.18384431338154172,0.18384431338154172
D-E,4335.216060357069,4335.479600333057,-0.2635399759874417,0.2635399759874417
D-F,2307.1544311079815,2307.0,0.15443110798150883,0.15443110798150883
D-G,3247.7746305978685,3247.5,0.27463059786850863,0.27463059786850863
D-H,1283.3419550916813,1283.4767567567567,-0.1348016650754289,0.1348016650754289
E-F,2232.068646632102,2232.1529411764704,-0.08429454436827655,0.08429454436827655
E-G,4539.375618821674,4539.0,0.3756188216739247,0.3756188216739247
E-H,4107.000000000001,4107.000000000001,0.0,0.0
F-G,2871.1116904376436,2871.08679245283,0.02489798481337857,0.02489798481337857
F-H,1959.419448476052,1959.419448476052,0.0,0.0
G-H,3094.2568443064383,3094.5,-0.24315569356167543,0.24315569356167543
