row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L10:I0:T6,simulate_imu_prior,0.6922727750061313,,,,
R4:L10:I0:T6,cpu_golden,20.599333124991972,,,,
R4:L10:I0:T6,torch_gpu,2.1988536739954725,0,1,2.1988536739954725,2.1988536739954725
R4:L10:I0:T8,simulate_imu_prior,0.6142111090011895,,,,
R4:L10:I0:T8,cpu_golden,20.529646807000972,,,,
R4:L10:I0:T8,torch_gpu,2.1082944499939913,0,1,2.1082944499939913,2.1082944499939913
R4:L10:I1:T6,simulate_imu_prior,0.5796647149982164,,,,
R4:L10:I1:T6,cpu_golden,20.74327962299867,,,,
R4:L10:I1:T6,torch_gpu,2.130780876002973,0,1,2.130780876002973,2.130780876002973
R4:L10:I1:T8,simulate_imu_prior,0.5882797119993484,,,,
R4:L10:I1:T8,cpu_golden,20.75586366299831,,,,
R4:L10:I1:T8,torch_gpu,2.1905557369900635,0,1,2.1905557369900635,2.1905557369900635
