host_elapsed_s,listener_t_ms,seq,pan,src,dst,code,q,level,cir,rxpacc,fp1,len
1.099,2134188,42032,0xdeca,0xb103,0xa101,0xe0,21633,7,2497,123,7190,12
1.111,2134201,42033,0xdeca,0xb101,0xa106,0xe0,17826,7,1926,119,6804,12
1.163,2134249,42034,0xdeca,0xb102,0xa101,0xe0,19881,7,2112,118,7155,12
1.172,2134262,42035,0xdeca,0xb102,0xa106,0xe0,21108,7,2397,122,7344,12
1.184,2134274,42036,0xdeca,0xb101,0xa103,0xe0,19144,7,2174,122,6454,12
1.233,2134323,42037,0xdeca,0xb102,0xa104,0xe0,18766,7,2131,122,7376,12
1.287,2134376,42038,0xdeca,0xb103,0xa104,0xe0,18048,7,2016,121,7305,12
1.299,2134389,42039,0xdeca,0xb103,0xa106,0xe0,19919,7,2225,121,7229,12
1.358,2134448,42040,0xdeca,0xb102,0xa101,0xe0,19548,7,2112,119,7360,12
1.370,2134460,42041,0xdeca,0xb102,0xa104,0xe0,16775,7,1752,117,6990,12
1.383,2134472,42042,0xdeca,0xb101,0xa103,0xe0,17995,7,2111,124,7576,12
1.431,2134521,42043,0xdeca,0xb102,0xa106,0xe0,18850,7,2071,120,6830,12
1.485,2134574,42044,0xdeca,0xb103,0xa100,0xe0,18525,7,1968,118,7484,12
1.497,2134587,42045,0xdeca,0xb103,0xa101,0xe0,19206,7,2181,122,6810,12
1.510,2134599,42046,0xdeca,0xb101,0xa104,0xe0,18854,7,2141,122,7409,12
1.558,2134648,42047,0xdeca,0xb102,0xa101,0xe0,20723,7,2239,119,6151,12
1.595,2134684,42048,0xdeca,0xb102,0xa104,0xe0,19347,7,2197,122,7118,12
1.633,2134723,42049,0xdeca,0xb102,0xa106,0xe0,19015,7,1986,117,5193,12
1.700,2134777,42050,0xdeca,0xb103,0xa104,0xe0,17603,7,1870,118,6643,12
1.712,2134802,42051,0xdeca,0xb101,0xa106,0xe0,19461,7,2283,124,7431,12
1.756,2134846,42052,0xdeca,0xb102,0xa101,0xe0,18114,7,2057,122,5835,12
1.768,2134858,42053,0xdeca,0xb102,0xa103,0xe0,16947,7,1770,117,6822,12
1.781,2134870,42054,0xdeca,0xb101,0xa103,0xe0,19919,7,2225,121,7511,12
1.835,2134924,42055,0xdeca,0xb102,0xa106,0xe0,21154,7,2363,121,5333,12
1.889,2134978,42056,0xdeca,0xb103,0xa100,0xe0,17330,7,1904,120,7016,12
1.901,2134990,42057,0xdeca,0xb103,0xa101,0xe0,19344,7,2090,119,7293,12
1.960,2135049,42058,0xdeca,0xb102,0xa103,0xe0,19640,7,2122,119,4509,12
1.972,2135062,42059,0xdeca,0xb102,0xa104,0xe0,21572,7,2490,123,2907,12
1.984,2135074,42060,0xdeca,0xb101,0xa103,0xe0,17382,7,1878,119,3792,12
2.033,2135123,42061,0xdeca,0xb102,0xa106,0xe0,20434,7,2245,120,3857,12
2.087,2135176,42062,0xdeca,0xb103,0xa104,0xe0,18565,7,1939,117,7065,12
2.099,2135189,42063,0xdeca,0xb103,0xa104,0xe0,17322,7,1935,121,7274,12
2.158,2135248,42064,0xdeca,0xb102,0xa103,0xe0,15692,7,1724,120,6859,12
2.170,2135260,42065,0xdeca,0xb102,0xa104,0xe0,16855,7,1914,122,7034,12
2.183,2135272,42066,0xdeca,0xb101,0xa101,0xe0,17751,7,2049,123,7757,12
2.231,2135321,42067,0xdeca,0xb102,0xa106,0xe0,18739,7,2163,123,6259,12
2.285,2135375,42068,0xdeca,0xb103,0xa104,0xe0,19075,7,2274,125,7281,12
2.297,2135387,42069,0xdeca,0xb101,0xa106,0xe0,20645,7,2383,123,7083,12
2.310,2135399,42070,0xdeca,0xb101,0xa106,0xe0,21628,7,2416,121,7603,12
2.358,2135448,42071,0xdeca,0xb102,0xa101,0xe0,15865,7,1657,117,6957,12
2.371,2135460,42072,0xdeca,0xb102,0xa104,0xe0,17039,7,1872,120,7244,12
2.383,2135473,42073,0xdeca,0xb101,0xa101,0xe0,17947,7,1939,119,7466,12
2.432,2135521,42074,0xdeca,0xb102,0xa106,0xe0,21967,7,2577,124,7239,12
2.485,2135575,42075,0xdeca,0xb103,0xa100,0xe0,20550,7,2372,123,7903,12
2.498,2135587,42076,0xdeca,0xb101,0xa106,0xe0,18204,7,2000,120,7388,12
2.510,2135600,42077,0xdeca,0xb101,0xa106,0xe0,15373,7,1661,119,6755,12
2.558,2135648,42078,0xdeca,0xb102,0xa101,0xe0,18614,7,2045,120,1000,12
2.595,2135685,42079,0xdeca,0xb102,0xa106,0xe0,17024,7,1778,117,6128,12
2.633,2135723,42080,0xdeca,0xb102,0xa104,0xe0,18298,7,1977,119,7264,12
2.687,2135777,42081,0xdeca,0xb103,0xa104,0xe0,20842,7,2445,124,7494,12
2.699,2135789,42082,0xdeca,0xb103,0xa104,0xe0,18336,7,2151,124,6441,12
2.758,2135848,42083,0xdeca,0xb102,0xa101,0xe0,18887,7,2075,120,7459,12
2.771,2135860,42084,0xdeca,0xb102,0xa106,0xe0,18889,7,2145,122,7174,12
2.783,2135873,42085,0xdeca,0xb101,0xa103,0xe0,20982,7,2267,119,6055,12
2.832,2135921,42086,0xdeca,0xb102,0xa104,0xe0,17537,7,1959,121,7564,12
2.885,2135975,42087,0xdeca,0xb103,0xa104,0xe0,21424,7,2276,118,7297,12
2.898,2135988,42088,0xdeca,0xb101,0xa104,0xe0,17173,7,642,70,1962,12
2.910,2136000,42089,0xdeca,0xb101,0xa104,0xe0,18603,7,2078,121,2744,12
2.959,2136048,42090,0xdeca,0xb102,0xa101,0xe0,16882,7,1824,119,7311,12
2.971,2136061,42091,0xdeca,0xb102,0xa104,0xe0,20185,7,2368,124,7564,12
2.983,2136073,42092,0xdeca,0xb101,0xa103,0xe0,18125,7,1893,117,3816,12
3.032,2136122,42093,0xdeca,0xb102,0xa106,0xe0,18949,7,2223,124,7202,12
3.086,2136175,42094,0xdeca,0xb103,0xa100,0xe0,19207,7,2217,123,7354,12
3.098,2136188,42095,0xdeca,0xb103,0xa100,0xe0,19121,7,1997,117,7047,12
3.157,2136247,42096,0xdeca,0xb102,0xa101,0xe0,17585,7,1932,120,5979,12
3.169,2136259,42097,0xdeca,0xb102,0xa104,0xe0,18295,7,2181,125,7675,12
3.182,2136272,42098,0xdeca,0xb101,0xa103,0xe0,18453,7,2130,123,6072,12
3.230,2136320,42099,0xdeca,0xb102,0xa106,0xe0,17708,7,2044,123,6412,12
3.303,2136379,42100,0xdeca,0xb103,0xa100,0xe0,20480,7,2250,120,7264,12
3.356,2136446,42101,0xdeca,0xb102,0xa101,0xe0,22120,8,2595,124,6815,12
3.368,2136458,42102,0xdeca,0xb102,0xa103,0xe0,19120,7,2243,124,1449,12
3.381,2136471,42103,0xdeca,0xb101,0xa103,0xe0,17817,7,1925,119,7102,12
3.435,2136524,42104,0xdeca,0xb102,0xa106,0xe0,20725,7,2277,120,7121,12
3.489,2136578,42105,0xdeca,0xb103,0xa104,0xe0,18352,7,2084,122,6947,12
3.501,2136591,42106,0xdeca,0xb103,0xa105,0xe0,20390,7,2392,124,7509,12
3.563,2136649,42107,0xdeca,0xb102,0xa103,0xe0,17708,7,2044,123,7073,12
3.596,2136686,42108,0xdeca,0xb102,0xa104,0xe0,18659,7,2050,120,7252,12
3.634,2136724,42109,0xdeca,0xb102,0xa106,0xe0,19467,7,2247,123,7047,12
3.688,2136778,42110,0xdeca,0xb103,0xa100,0xe0,19890,7,2113,118,7468,12
3.701,2136790,42111,0xdeca,0xb103,0xa102,0xe0,19597,7,2153,120,7443,12
3.760,2136849,42112,0xdeca,0xb102,0xa103,0xe0,20756,7,2205,118,6853,12
3.772,2136862,42113,0xdeca,0xb102,0xa104,0xe0,19104,7,2064,119,7364,12
3.784,2136874,42114,0xdeca,0xb101,0xa101,0xe0,21589,7,2492,123,7664,12
3.833,2136923,42115,0xdeca,0xb102,0xa106,0xe0,16511,7,1875,122,7164,12
3.888,2136977,42116,0xdeca,0xb103,0xa104,0xe0,22042,8,2503,122,7257,12
3.899,2136989,42117,0xdeca,0xb103,0xa105,0xe0,21390,7,2311,119,7016,12
3.911,2137001,42118,0xdeca,0xb101,0xa106,0xe0,20728,7,2202,118,4000,12
3.960,2137050,42119,0xdeca,0xb102,0xa101,0xe0,20456,7,2323,122,7730,12
3.972,2137062,42120,0xdeca,0xb102,0xa104,0xe0,16986,7,1774,117,7050,12
3.985,2137075,42121,0xdeca,0xb101,0xa101,0xe0,19711,7,2094,118,6837,12
4.033,2137123,42122,0xdeca,0xb102,0xa106,0xe0,18923,7,2079,120,7478,12
4.087,2137177,42123,0xdeca,0xb103,0xa100,0xe0,18080,7,2121,124,6059,12
4.099,2137189,42124,0xdeca,0xb103,0xa100,0xe0,19001,7,2229,124,6998,12
4.158,2137248,42125,0xdeca,0xb102,0xa101,0xe0,17413,7,2010,123,7272,12
4.171,2137261,42126,0xdeca,0xb102,0xa106,0xe0,19657,7,2306,124,7210,12
4.183,2137273,42127,0xdeca,0xb101,0xa103,0xe0,16345,7,1766,119,7313,12
4.232,2137321,42128,0xdeca,0xb102,0xa104,0xe0,18200,7,2033,121,7274,12
4.285,2137375,42129,0xdeca,0xb103,0xa100,0xe0,21699,7,2384,120,7366,12
4.298,2137388,42130,0xdeca,0xb101,0xa106,0xe0,17824,7,1991,121,6791,12
4.310,2137400,42131,0xdeca,0xb101,0xa106,0xe0,18731,7,2233,125,7644,12
4.359,2137449,42132,0xdeca,0xb102,0xa101,0xe0,18644,7,2152,123,7062,12
4.371,2137461,42133,0xdeca,0xb102,0xa106,0xe0,11068,6,76,30,1317,12
4.383,2137473,42134,0xdeca,0xb101,0xa103,0xe0,17000,7,1899,121,7153,12
4.432,2137522,42135,0xdeca,0xb102,0xa104,0xe0,17864,7,2062,123,7496,12
4.486,2137575,42136,0xdeca,0xb103,0xa104,0xe0,19709,7,2275,123,7080,12
4.498,2137588,42137,0xdeca,0xb101,0xa104,0xe0,19324,7,2123,120,7337,12
4.557,2137647,42138,0xdeca,0xb102,0xa101,0xe0,17330,7,1904,120,7328,12
4.569,2137659,42139,0xdeca,0xb102,0xa104,0xe0,18131,7,1992,120,7487,12
4.606,2137696,42140,0xdeca,0xb101,0xa103,0xe0,19796,7,2103,118,5417,12
4.634,2137723,42141,0xdeca,0xb102,0xa106,0xe0,19659,7,2196,121,6805,12
4.687,2137777,42142,0xdeca,0xb103,0xa104,0xe0,21269,7,2455,123,7582,12
4.700,2137789,42143,0xdeca,0xb101,0xa104,0xe0,19198,7,2216,123,7840,12
4.758,2137848,42144,0xdeca,0xb102,0xa101,0xe0,18813,7,2207,124,7443,12
4.771,2137861,42145,0xdeca,0xb102,0xa104,0xe0,15378,7,451,62,3572,12
4.783,2137873,42146,0xdeca,0xb101,0xa103,0xe0,19344,7,2306,125,7489,12
4.831,2137921,42147,0xdeca,0xb102,0xa106,0xe0,17621,7,2034,123,7019,12
4.885,2137975,42148,0xdeca,0xb103,0xa100,0xe0,17722,7,2079,124,7382,12
4.897,2137988,42149,0xdeca,0xb103,0xa101,0xe0,16181,7,360,54,3004,12
4.969,2138046,42150,0xdeca,0xb102,0xa101,0xe0,17976,7,2008,121,6349,12
4.982,2138072,42151,0xdeca,0xb101,0xa103,0xe0,16697,7,1804,119,3932,12
5.030,2138120,42152,0xdeca,0xb102,0xa106,0xe0,17965,7,1941,119,6244,12
5.089,2138179,42153,0xdeca,0xb103,0xa104,0xe0,19542,7,2076,118,7020,12
5.102,2138192,42154,0xdeca,0xb101,0xa106,0xe0,17959,7,2073,123,7417,12
5.161,2138250,42155,0xdeca,0xb102,0xa103,0xe0,20595,7,2416,124,7260,12
5.173,2138263,42156,0xdeca,0xb102,0xa104,0xe0,18334,7,2048,121,7419,12
5.185,2138275,42157,0xdeca,0xb101,0xa103,0xe0,19076,7,2061,119,4674,12
5.234,2138324,42158,0xdeca,0xb102,0xa106,0xe0,20841,7,2214,118,6800,12
5.288,2138377,42159,0xdeca,0xb103,0xa100,0xe0,18575,7,1940,117,7196,12
5.300,2138390,42160,0xdeca,0xb101,0xa106,0xe0,18122,7,1958,119,208,12
5.359,2138449,42161,0xdeca,0xb102,0xa103,0xe0,18710,7,2090,121,7101,12
5.373,2138461,42162,0xdeca,0xb102,0xa104,0xe0,17913,7,1903,118,6826,12
5.383,2138473,42163,0xdeca,0xb101,0xa101,0xe0,16926,7,651,71,3882,12
5.432,2138522,42164,0xdeca,0xb102,0xa106,0xe0,20298,7,2120,117,6741,12
5.486,2138575,42165,0xdeca,0xb103,0xa100,0xe0,17676,7,1942,120,6741,12
5.498,2138588,42166,0xdeca,0xb103,0xa101,0xe0,18450,7,2027,120,6435,12
5.510,2138600,42167,0xdeca,0xb101,0xa106,0xe0,20011,7,2162,119,7079,12
5.559,2138649,42168,0xdeca,0xb102,0xa101,0xe0,19175,7,2037,118,6411,12
5.571,2138661,42169,0xdeca,0xb102,0xa104,0xe0,20663,7,2424,124,7201,12
5.608,2138698,42170,0xdeca,0xb101,0xa101,0xe0,20056,7,2315,123,7461,12
5.631,2138721,42171,0xdeca,0xb102,0xa106,0xe0,19676,7,2055,117,6875,12
5.684,2138774,42172,0xdeca,0xb103,0xa104,0xe0,19456,7,2032,117,7199,12
5.697,2138787,42173,0xdeca,0xb101,0xa106,0xe0,19675,7,2271,123,7931,12
5.756,2138846,42174,0xdeca,0xb102,0xa101,0xe0,18737,7,2093,121,5916,12
5.768,2138858,42175,0xdeca,0xb102,0xa103,0xe0,15513,7,412,59,2917,12
5.780,2138870,42176,0xdeca,0xb101,0xa103,0xe0,21396,7,2510,124,7344,12
5.834,2138924,42177,0xdeca,0xb102,0xa104,0xe0,21404,7,2511,124,6389,12
5.888,2138978,42178,0xdeca,0xb103,0xa104,0xe0,18730,7,2162,123,7506,12
5.900,2138990,42179,0xdeca,0xb101,0xa106,0xe0,17349,7,1812,117,7104,12
5.959,2139049,42180,0xdeca,0xb102,0xa101,0xe0,19714,7,2130,119,787,12
5.972,2139062,42181,0xdeca,0xb102,0xa106,0xe0,19829,7,2215,121,4885,12
5.984,2139074,42182,0xdeca,0xb101,0xa103,0xe0,19495,7,2287,124,1932,12
6.033,2139123,42183,0xdeca,0xb102,0xa104,0xe0,18930,7,2185,123,5934,12
6.086,2139176,42184,0xdeca,0xb103,0xa100,0xe0,18566,7,2143,123,5266,12
6.099,2139189,42185,0xdeca,0xb103,0xa101,0xe0,19074,7,2166,122,7308,12
6.111,2139201,42186,0xdeca,0xb101,0xa104,0xe0,20739,7,2433,124,7425,12
6.160,2139250,42187,0xdeca,0xb102,0xa101,0xe0,16956,7,1832,119,6559,12
6.172,2139262,42188,0xdeca,0xb102,0xa104,0xe0,20220,7,2334,123,7251,12
6.184,2139274,42189,0xdeca,0xb101,0xa103,0xe0,18690,7,1952,117,7294,12
6.233,2139323,42190,0xdeca,0xb102,0xa106,0xe0,16142,7,1744,119,7319,12
6.287,2139377,42191,0xdeca,0xb103,0xa104,0xe0,18622,7,2012,119,5887,12
6.299,2139389,42192,0xdeca,0xb103,0xa104,0xe0,15549,7,615,72,3995,12
6.358,2139448,42193,0xdeca,0xb102,0xa101,0xe0,17348,7,1843,118,6583,12
6.370,2139460,42194,0xdeca,0xb102,0xa104,0xe0,17995,7,1977,120,7427,12
6.382,2139472,42195,0xdeca,0xb101,0xa103,0xe0,17876,7,1964,120,7089,12
6.431,2139521,42196,0xdeca,0xb102,0xa106,0xe0,16699,7,1774,118,7134,12
6.485,2139575,42197,0xdeca,0xb103,0xa104,0xe0,22137,8,2639,125,7252,12
6.497,2139587,42198,0xdeca,0xb101,0xa106,0xe0,19103,7,2241,124,7534,12
6.510,2139600,42199,0xdeca,0xb101,0xa106,0xe0,18225,7,2138,124,7491,12
6.572,2139648,42200,0xdeca,0xb102,0xa101,0xe0,17621,7,2001,122,7367,12
6.584,2139674,42201,0xdeca,0xb101,0xa103,0xe0,19532,7,2218,122,7347,12
6.631,2139721,42202,0xdeca,0xb102,0xa106,0xe0,17775,7,2119,125,1339,12
6.689,2139779,42203,0xdeca,0xb103,0xa100,0xe0,19862,7,2110,118,6576,12
6.702,2139792,42204,0xdeca,0xb101,0xa106,0xe0,19077,7,2202,123,7079,12
6.756,2139846,42205,0xdeca,0xb102,0xa103,0xe0,17014,7,1996,124,7153,12
6.768,2139858,42206,0xdeca,0xb102,0xa101,0xe0,17093,7,1878,120,7064,12
6.781,2139870,42207,0xdeca,0xb101,0xa101,0xe0,18451,7,1927,117,7326,12
6.834,2139924,42208,0xdeca,0xb102,0xa106,0xe0,19641,7,2194,121,7467,12
6.888,2139978,42209,0xdeca,0xb103,0xa100,0xe0,19154,7,2247,124,7661,12
6.900,2139990,42210,0xdeca,0xb103,0xa101,0xe0,19233,7,2220,123,7562,12
6.959,2140049,42211,0xdeca,0xb102,0xa103,0xe0,15428,7,1695,120,7158,12
6.972,2140062,42212,0xdeca,0xb102,0xa104,0xe0,16902,7,1857,120,7324,12
6.984,2140074,42213,0xdeca,0xb101,0xa101,0xe0,18174,7,2132,124,3315,12
7.033,2140123,42214,0xdeca,0xb102,0xa106,0xe0,18581,7,2110,122,7476,12
7.086,2140176,42215,0xdeca,0xb103,0xa104,0xe0,18119,7,2024,121,6906,12
7.099,2140189,42216,0xdeca,0xb103,0xa106,0xe0,21563,7,2489,123,7010,12
7.157,2140248,42217,0xdeca,0xb102,0xa101,0xe0,17929,7,2036,122,5847,12
7.170,2140260,42218,0xdeca,0xb102,0xa104,0xe0,16746,7,1933,123,5274,12
7.182,2140272,42219,0xdeca,0xb101,0xa101,0xe0,18898,7,2217,124,7281,12
7.231,2140321,42220,0xdeca,0xb102,0xa106,0xe0,21654,7,2379,120,7144,12
7.285,2140375,42221,0xdeca,0xb103,0xa100,0xe0,20038,7,2313,123,7567,12
7.297,2140387,42222,0xdeca,0xb101,0xa106,0xe0,21481,7,2360,120,7057,12
7.356,2140446,42223,0xdeca,0xb102,0xa101,0xe0,19014,7,2089,120,6729,12
7.368,2140458,42224,0xdeca,0xb102,0xa103,0xe0,18713,7,2125,122,7397,12
7.381,2140471,42225,0xdeca,0xb101,0xa101,0xe0,20079,7,2206,120,6278,12
7.434,2140524,42226,0xdeca,0xb102,0xa104,0xe0,18506,7,1966,118,4202,12
7.488,2140578,42227,0xdeca,0xb103,0xa100,0xe0,19686,7,2199,121,7533,12
7.500,2140591,42228,0xdeca,0xb103,0xa101,0xe0,18695,7,2123,122,7210,12
7.560,2140649,42229,0xdeca,0xb102,0xa101,0xe0,18210,7,2102,123,7396,12
7.572,2140662,42230,0xdeca,0xb102,0xa106,0xe0,17744,7,2015,122,6580,12
7.584,2140674,42231,0xdeca,0xb101,0xa103,0xe0,20254,7,2300,122,6661,12
7.631,2140721,42232,0xdeca,0xb102,0xa104,0xe0,20376,7,2352,123,7648,12
7.685,2140775,42233,0xdeca,0xb103,0xa104,0xe0,18513,7,2034,120,6922,12
7.697,2140787,42234,0xdeca,0xb101,0xa104,0xe0,20088,7,2098,117,2146,12
7.756,2140846,42235,0xdeca,0xb102,0xa101,0xe0,16962,7,1802,118,6882,12
7.768,2140859,42236,0xdeca,0xb102,0xa104,0xe0,17630,7,2035,123,7017,12
7.781,2140871,42237,0xdeca,0xb101,0xa103,0xe0,19731,7,2204,121,7188,12
7.835,2140925,42238,0xdeca,0xb102,0xa106,0xe0,20694,7,2350,122,6819,12
7.888,2140978,42239,0xdeca,0xb103,0xa104,0xe0,20140,7,2176,119,7374,12
7.901,2140991,42240,0xdeca,0xb103,0xa105,0xe0,18661,7,1949,117,7061,12
7.960,2141050,42241,0xdeca,0xb102,0xa101,0xe0,18095,7,1988,120,7413,12
7.972,2141062,42242,0xdeca,0xb102,0xa104,0xe0,17882,7,1932,119,6807,12
7.985,2141075,42243,0xdeca,0xb101,0xa103,0xe0,19149,7,2139,121,6304,12
8.033,2141123,42244,0xdeca,0xb102,0xa106,0xe0,18787,7,2204,124,7460,12
8.087,2141177,42245,0xdeca,0xb103,0xa100,0xe0,19452,7,2282,124,7465,12
8.099,2141189,42246,0xdeca,0xb103,0xa102,0xe0,18017,7,1914,118,6921,12
8.159,2141248,42247,0xdeca,0xb102,0xa101,0xe0,16033,7,1791,121,7071,12
8.171,2141261,42248,0xdeca,0xb102,0xa104,0xe0,17832,7,2025,122,7269,12
8.183,2141273,42249,0xdeca,0xb101,0xa103,0xe0,17354,7,1875,119,2564,12
8.245,2141322,42250,0xdeca,0xb102,0xa106,0xe0,16336,7,1765,119,6225,12
8.288,2141379,42251,0xdeca,0xb103,0xa104,0xe0,21951,7,2452,121,7038,12
8.301,2141391,42252,0xdeca,0xb101,0xa106,0xe0,19822,7,2288,123,7116,12
8.360,2141450,42253,0xdeca,0xb102,0xa103,0xe0,19505,7,2215,122,7233,12
8.372,2141462,42254,0xdeca,0xb102,0xa104,0xe0,20646,7,2422,124,7625,12
8.385,2141475,42255,0xdeca,0xb101,0xa103,0xe0,20926,7,2299,120,7363,12
8.433,2141523,42256,0xdeca,0xb102,0xa106,0xe0,19222,7,2042,118,7306,12
8.487,2141577,42257,0xdeca,0xb103,0xa104,0xe0,20948,7,2340,121,6867,12
8.499,2141589,42258,0xdeca,0xb101,0xa106,0xe0,24111,8,2605,119,7257,12
8.512,2141602,42259,0xdeca,0xb101,0xa106,0xe0,19224,7,2183,122,6986,12
8.560,2141650,42260,0xdeca,0xb102,0xa103,0xe0,20586,7,2415,124,7719,12
8.573,2141663,42261,0xdeca,0xb102,0xa104,0xe0,17659,7,1876,118,6412,12
8.585,2141675,42262,0xdeca,0xb101,0xa101,0xe0,18101,7,1923,118,6843,12
8.632,2141722,42263,0xdeca,0xb102,0xa106,0xe0,20757,7,2435,124,7449,12
8.686,2141776,42264,0xdeca,0xb103,0xa100,0xe0,20433,7,2397,124,7712,12
8.698,2141789,42265,0xdeca,0xb103,0xa100,0xe0,19805,7,2249,122,7449,12
8.757,2141847,42266,0xdeca,0xb102,0xa101,0xe0,18336,7,2151,124,7021,12
8.770,2141860,42267,0xdeca,0xb102,0xa104,0xe0,18095,7,1988,120,1821,12
8.782,2141872,42268,0xdeca,0xb101,0xa101,0xe0,18774,7,2132,122,7606,12
8.831,2141921,42269,0xdeca,0xb102,0xa106,0xe0,19001,7,2229,124,7202,12
8.884,2141975,42270,0xdeca,0xb103,0xa100,0xe0,18316,7,2046,121,6887,12
8.897,2141987,42271,0xdeca,0xb101,0xa106,0xe0,19371,7,2236,123,7283,12
8.909,2141999,42272,0xdeca,0xb101,0xa106,0xe0,18271,7,1974,119,7216,12
8.958,2142048,42273,0xdeca,0xb102,0xa101,0xe0,18632,7,1946,117,7016,12
8.970,2142060,42274,0xdeca,0xb102,0xa106,0xe0,17913,7,1968,120,7418,12
8.983,2142073,42275,0xdeca,0xb101,0xa103,0xe0,19014,7,2124,121,7241,12
9.031,2142121,42276,0xdeca,0xb102,0xa104,0xe0,16875,7,1885,121,7244,12
9.085,2142175,42277,0xdeca,0xb103,0xa104,0xe0,17405,7,2009,123,6952,12
9.097,2142187,42278,0xdeca,0xb103,0xa105,0xe0,18202,7,2067,122,7403,12
9.156,2142246,42279,0xdeca,0xb102,0xa101,0xe0,16402,7,1802,120,7229,12
9.168,2142259,42280,0xdeca,0xb102,0xa106,0xe0,17608,7,1839,117,7208,12
9.181,2142271,42281,0xdeca,0xb101,0xa103,0xe0,19207,7,2006,117,7283,12
9.235,2142325,42282,0xdeca,0xb102,0xa104,0xe0,19567,7,2222,122,7431,12
9.288,2142379,42283,0xdeca,0xb103,0xa100,0xe0,22013,8,2459,121,7061,12
9.301,2142391,42284,0xdeca,0xb101,0xa104,0xe0,18958,7,2014,118,2114,12
9.360,2142450,42285,0xdeca,0xb102,0xa101,0xe0,17345,7,1874,119,2712,12
9.372,2142462,42286,0xdeca,0xb102,0xa104,0xe0,18436,7,2128,123,3004,12
9.384,2142475,42287,0xdeca,0xb101,0xa103,0xe0,17687,7,1911,119,4405,12
9.433,2142523,42288,0xdeca,0xb102,0xa106,0xe0,20357,7,2274,121,5219,12
9.487,2142577,42289,0xdeca,0xb103,0xa100,0xe0,19613,7,2119,119,5695,12
9.499,2142589,42290,0xdeca,0xb101,0xa104,0xe0,17282,7,1836,118,7219,12
9.512,2142602,42291,0xdeca,0xb101,0xa104,0xe0,17423,7,2044,124,7803,12
9.560,2142650,42292,0xdeca,0xb102,0xa101,0xe0,20160,7,2365,124,7170,12
9.572,2142663,42293,0xdeca,0xb102,0xa104,0xe0,18813,7,2207,124,7565,12
9.585,2142675,42294,0xdeca,0xb101,0xa103,0xe0,18518,7,1934,117,3142,12
9.632,2142722,42295,0xdeca,0xb102,0xa106,0xe0,20896,7,2412,123,7439,12
