row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L16:I0:T6,simulate_imu_prior,0.6194250289991032,,,,
R4:L16:I0:T6,cpu_golden,20.91285435500322,,,,
R4:L16:I0:T6,torch_gpu,2.3980599269998493,0,1,2.3980599269998493,2.3980599269998493
R4:L16:I0:T8,simulate_imu_prior,0.6051803860027576,,,,
R4:L16:I0:T8,cpu_golden,21.285265598009573,,,,
R4:L16:I0:T8,torch_gpu,2.198158646002412,0,1,2.198158646002412,2.198158646002412
R4:L16:I1:T6,simulate_imu_prior,0.6125784860050771,,,,
R4:L16:I1:T6,cpu_golden,21.539834352006437,,,,
R4:L16:I1:T6,torch_gpu,2.1643268769985298,0,1,2.1643268769985298,2.1643268769985298
R4:L16:I1:T8,simulate_imu_prior,0.6486932109983172,,,,
R4:L16:I1:T8,cpu_golden,21.081248255999526,,,,
R4:L16:I1:T8,torch_gpu,2.410146950001945,0,1,2.410146950001945,2.410146950001945
