version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,60.06561083588939,131.97725808819285,74.87094265537777,32.15291475384795,45.79998998743099,743.71828715619,7.275260582930261
