experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L13_I0_T11,imu_only_diagnostic_screening,Phase4 L13 single-I T11.,34,17,40661,5712.98272772249,25067.531291809584,32165.53585047763,14336.30940416442,40661,3947.6421164983244,20301.59194932117,26328.958052835205,11623.209253060442,40661,2551.9177883818684,13753.822501664798,17849.250578664676,8392.304450596588,7065.212286910573,24764.65140638631,12482.648788024027,20116.278508677668,12996.188420938888,27553.158441509633,26991.51373538217,3292.3340420851728,23928.860889461335,413.09959655055934,725.6716702322137,27617.054129887612,22386.38170479196,230.25111214730157,nan,nan,nan,nan,nan,17,59464.60614572642,28034.700977375345,108187.95146554918,A0,L13,I0,T11,imu_only,S03,X_A0_L13_I0_T11__S03,,,
X_A0_L13_I0_T12,imu_only_diagnostic_screening,Phase4 L13 single-I T12.,34,17,40661,5714.11587065398,25067.304526922904,32166.093393729203,14336.300532204028,40661,3947.427466722899,20301.830179158766,26329.412916230733,11623.20216072108,40661,2552.620522032559,13755.157233821423,17849.375448296887,8392.299117684157,7066.104141547756,24763.57866045229,12482.642520806283,20116.09796507236,12997.255379023503,27607.839228998626,27047.321964867682,3293.7579066390344,24010.692072390062,411.8884061581949,723.2040794028767,27617.054129887612,22386.38170479196,230.25111214730157,nan,nan,nan,nan,nan,17,59568.72809810851,28018.11919080464,108579.05214718876,A0,L13,I0,T12,imu_only,S03,X_A0_L13_I0_T12__S03,,,
X_A0_L13_I1_T11,imu_only_diagnostic_screening,Phase4 L13 single-I T11.,34,17,40661,3191.4736823062135,13821.87435210965,17873.5993625345,8032.707703508259,40661,2204.9257141501375,10503.535379656962,13533.234712334419,6106.7270003288995,40661,1217.3122595200548,9075.580872624436,11779.119924441078,5218.455556336083,3321.085735036684,14180.62467585817,6749.382870948706,10734.147325045276,9063.299508078262,9208.904004844755,8513.03243282089,2287.5775904021098,6255.062252058382,531.220886923818,928.3339030520956,15816.880721554808,12154.50068059452,131.91982187624592,nan,nan,nan,nan,nan,17,12014.001418816693,3476.4589645677815,23256.87738203263,A0,L13,I1,T11,imu_only,S03,X_A0_L13_I1_T11__S03,,,
X_A0_L13_I1_T12,imu_only_diagnostic_screening,Phase4 L13 single-I T12.,34,17,40661,3191.2759598755006,13821.903030054562,17873.546521254957,8032.70300371608,40661,2205.048374970814,10506.625227782406,13533.146879468464,6106.72362155452,40661,1217.7851418664359,9075.839679616787,11780.735139231114,5218.452275901102,3320.473105263609,14181.52262466232,6749.378505448736,10734.256629010197,9063.621462582732,9229.162124835468,8536.994939498609,2287.9973396337464,6276.13758456641,528.8352648329267,923.3116574276444,15816.880721554808,12154.50068059452,131.91982187624592,nan,nan,nan,nan,nan,17,12045.977505277073,3496.367857330444,23293.75944020611,A0,L13,I1,T12,imu_only,S03,X_A0_L13_I1_T12__S03,,,
X_A0_L13_I2_T11,imu_only_diagnostic_screening,Phase4 L13 single-I T11.,34,17,40661,3753.2322814582944,15125.953719429683,19069.22495843641,8703.602416643716,40661,2652.2303871282734,11138.181878784762,14334.579870333882,6522.991916292878,40661,1436.3494818062713,9982.468131859709,13993.337428882536,5762.227996789445,4014.630816705064,15073.624393929917,7405.116783965201,11563.909283368575,8016.015245214059,11366.263713892738,10893.839888786035,2180.3227301239335,8373.525137462015,494.3807158403568,902.2605702303349,16992.62879659737,12938.332504240336,141.68013711450718,nan,nan,nan,nan,nan,17,21248.708651540885,7877.531547728406,37148.525435056894,A0,L13,I2,T11,imu_only,S03,X_A0_L13_I2_T11__S03,,,
X_A0_L13_I2_T12,imu_only_diagnostic_screening,Phase4 L13 single-I T12.,34,17,40661,3752.426614799815,15126.882319916922,19070.202268132976,8703.597341809249,40661,2651.020038035779,11136.456682637861,14334.212274047988,6522.988249529016,40661,1435.8127397603294,9983.841280493807,13994.834906022286,5762.224482337999,4013.8773336885265,15074.262418548717,7405.113242475088,11563.180278059805,8016.281005115556,11397.97569408067,10911.62899179876,2179.8333323596125,8378.478099803178,492.38708293405136,899.161850216188,16992.62879659737,12938.332504240336,141.68013711450718,nan,nan,nan,nan,nan,17,21280.418300786827,7943.804711946885,37248.51591173074,A0,L13,I2,T12,imu_only,S03,X_A0_L13_I2_T12__S03,,,
X_A0_L13_I3_T11,imu_only_diagnostic_screening,Phase4 L13 single-I T11.,34,17,40661,2009.6991195139922,8489.851650261913,11371.699223890113,5232.628168482557,40661,1589.7384943505385,7141.711950411635,9728.597063340108,4536.116475712668,40661,750.2981471932264,4120.274435139083,5358.067453607902,2608.456414887011,2027.3911336548417,8234.624688573747,3922.0514026663886,7260.0189268769245,3872.117484396419,4620.357514563396,4139.551708088235,992.2187029340076,2859.203998509798,600.8637341886626,1189.9074621000723,9260.633039398352,8125.312351930378,77.2433590836348,nan,nan,nan,nan,nan,17,15611.349006893526,2282.650110118269,24827.759288259247,A0,L13,I3,T11,imu_only,S03,X_A0_L13_I3_T11__S03,,,
X_A0_L13_I3_T12,imu_only_diagnostic_screening,Phase4 L13 single-I T12.,34,17,40661,2009.7286528208565,8490.511699835088,11370.513838522755,5232.625350729347,40661,1590.1139409024565,7141.669934029819,9728.847420858343,4536.113930639458,40661,749.8963386098641,4119.505321972558,5358.164712606594,2608.4551882971004,2027.5647276050381,8232.76871570174,3922.0532998983886,7258.971940287852,3873.0597253936176,4623.708233905494,4147.902573614287,992.2392990799376,2866.564339380424,598.6856365419771,1185.7125296789527,9260.633039398352,8125.312351930378,77.2433590836348,nan,nan,nan,nan,nan,17,15645.593486066167,2287.5458476710473,24908.287529229725,A0,L13,I3,T12,imu_only,S03,X_A0_L13_I3_T12__S03,,,
X_A0_L13_I4_T11,imu_only_diagnostic_screening,Phase4 L13 single-I T11.,34,17,40661,2591.859438301908,10570.10866065236,13152.441170658272,6140.289237921465,40661,2079.6362731554095,8871.169414630382,11522.062933922096,5351.946033197567,40661,653.3837748547414,4663.9796764315,6885.2775184055245,3009.954415448015,2885.593950950184,11434.000219912974,5475.443365387739,8992.86127601637,3820.9860635766518,6355.961594507119,6086.633852702368,965.8036638647911,4540.313887590621,542.5845905284813,1046.580684214126,12786.35672579443,9723.866978033255,106.59961786914097,nan,nan,nan,nan,nan,17,10887.078585748039,4523.251348508006,15777.597653222838,A0,L13,I4,T11,imu_only,S03,X_A0_L13_I4_T11__S03,,,
X_A0_L13_I4_T12,imu_only_diagnostic_screening,Phase4 L13 single-I T12.,34,17,40661,2592.3214389444584,10572.444875536408,13153.648135357293,6140.285871111845,40661,2079.844240705115,8867.72777816758,11522.155857880814,5351.943041636005,40661,653.8018365556952,4663.868861285033,6885.890949298782,3009.9528664182917,2886.326201572773,11433.216052787044,5475.441485911906,8992.806633991691,3820.6953377050972,6361.878925272931,6092.710733442673,965.4814522651589,4551.200086718249,540.1286626200488,1043.1200311696712,12786.35672579443,9723.866978033255,106.59961786914097,nan,nan,nan,nan,nan,17,10902.844707322663,4531.966623050214,15822.385197661784,A0,L13,I4,T12,imu_only,S03,X_A0_L13_I4_T12__S03,,,
X_A0_L13_I5_T11,imu_only_diagnostic_screening,Phase4 L13 single-I T11.,34,17,40661,1655.686019601831,6912.169913006405,9070.502141594327,4085.0062594734986,40661,1330.9599937151754,5556.563820073795,7081.222442770457,3222.3858021117685,40661,593.4357601333706,4115.598886138169,5861.591738305222,2510.678370936062,1819.9584008757515,6750.646263045044,3247.5565628979994,6065.864747728737,2871.3583112520814,3282.003983833089,3077.3945186887913,699.4132908453464,1968.7581621956633,546.8497784047855,1003.2666803568642,7631.933774953458,6858.528127203782,63.6339327025126,nan,nan,nan,nan,nan,17,3502.16069909423,1185.14484579186,6307.5217455175125,A0,L13,I5,T11,imu_only,S03,X_A0_L13_I5_T11__S03,,,
X_A0_L13_I5_T12,imu_only_diagnostic_screening,Phase4 L13 single-I T12.,34,17,40661,1655.6042437020576,6912.25710997735,9071.836713177965,4085.005044785065,40661,1330.4341974581869,5556.994629754899,7082.629641041224,3222.3848534521335,40661,593.7640550780485,4116.280099110961,5863.998745260158,2510.677612152086,1819.8686382458613,6752.013331102084,3247.555857425383,6066.5247467323825,2871.8574937718245,3284.865317935468,3079.5771733404854,700.2205883445552,1961.4203502366056,545.7495037873324,1001.0445554807193,7631.933774953458,6858.528127203782,63.6339327025126,nan,nan,nan,nan,nan,17,3513.416673661329,1186.4184034237346,6330.95632137053,A0,L13,I5,T12,imu_only,S03,X_A0_L13_I5_T12__S03,,,
X_A0_L13_I6_T11,imu_only_diagnostic_screening,Phase4 L13 single-I T11.,34,17,40661,2361.4230964317644,9105.483876311697,11269.512144940416,5320.086404080196,40661,1632.2119004550195,7033.533247342145,9154.90184286896,4172.677463183144,40661,823.8534862906104,5428.82029572118,7297.9197096188,3300.3154599405248,2583.3731769275905,10075.712284130983,4908.096076526989,7079.150525380679,4684.74797836733,5662.423440978893,5510.633157245248,1199.3078719003306,4479.987293956766,537.1962185360062,958.5255021545913,11299.067740595783,7682.372674212416,94.24833840570993,nan,nan,nan,nan,nan,17,10209.458591189112,2308.9570517372626,21317.01056113772,A0,L13,I6,T11,imu_only,S03,X_A0_L13_I6_T11__S03,,,
X_A0_L13_I6_T12,imu_only_diagnostic_screening,Phase4 L13 single-I T12.,34,17,40661,2360.750146320057,9106.917169582244,11265.373733964412,5320.083922619437,40661,1632.1006690220504,7034.863368076394,9154.998931679671,4172.675682266293,40661,824.0823954639122,5428.848229889153,7299.67677042493,3300.313711503399,2582.5843094097854,10076.776649295069,4908.095280288765,7079.7387514516795,4683.929602001194,5676.249857133966,5524.849686894769,1199.1393361693763,4486.236370699032,534.8931163308209,954.9339090394251,11299.067740595783,7682.372674212416,94.24833840570993,nan,nan,nan,nan,nan,17,10232.456348538148,2312.063990427575,21400.674533012978,A0,L13,I6,T12,imu_only,S03,X_A0_L13_I6_T12__S03,,,
