pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,4997.295946721843,4997.5,-0.20405327815660712,0.20405327815660712
A-C,8919.552693006579,8919.439976858548,0.1127161480308132,0.1127161480308132
A-D,10538.776878650766,10538.095022624435,0.6818560263309337,0.6818560263309337
A-E,1363.280857076992,1363.36,-0.0791429230077938,0.0791429230077938
A-F,5344.237514392094,5343.534441805226,0.7030725868680747,0.7030725868680747
A-G,9269.626728481435,9269.860492379836,-0.2337638984008663,0.2337638984008663
A-H,10525.432762586239,10526.5,-1.0672374137611769,1.0672374137611769
B-C,4985.472355451288,4985.07397260274,0.39838284854886297,0.39838284854886297
B-D,6416.114192495922,6416.114192495922,0.0,0.0
B-E,5354.310209230223,5353.484619025083,0.8255902051405428,0.8255902051405428
B-F,1546.6504752163946,1546.9999999999998,-0.3495247836051476,0.3495247836051476
B-G,5489.0,5489.0,0.0,0.0
B-H,6333.065826079926,6332.45012468828,0.6157013916463256,0.6157013916463256
C-D,8710.323394181622,8710.59587628866,-0.27248210703874065,0.27248210703874065
C-E,9198.18769106614,9199.0,-0.8123089338605496,0.8123089338605496
C-F,5526.51429041347,5526.000000000001,0.514290413469098,0.514290413469098
C-G,1491.0683180968365,1491.0540145985399,0.014303498296612815,0.014303498296612815
C-H,8462.828381639434,8463.0,-0.17161836056584434,0.17161836056584434
D-E,10800.460883297843,10801.07397260274,-0.613089304897585,0.613089304897585
D-F,6205.377864369793,6205.532224532225,-0.15436016243165795,0.15436016243165795
D-G,9138.321237533,9138.0,0.32123753300038516,0.32123753300038516
D-H,1376.5379863297771,1376.4767567567567,0.061229573020455064,0.061229573020455064
E-F,5321.539936102237,5321.539936102236,9.094947017729282e-13,9.094947017729282e-13
E-G,9332.220455451781,9332.0,0.220455451781163,0.220455451781163
E-H,10621.383002832861,10621.383002832861,0.0,0.0
F-G,5642.999922146636,5643.0,-7.785336401866516e-05,7.785336401866516e-05
F-H,5820.91670432196,5820.1952848722985,0.7214194496618802,0.7214194496618802
G-H,8669.229407129236,8669.5,-0.2705928707637213,0.2705928707637213
