sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-06T22:01:53.331888+00:00,0,0.0,843.0,32607.0,29.0,7.01
2026-06-06T22:01:58.364880+00:00,0,0.0,2270.0,32607.0,31.0,69.29
2026-06-06T22:02:03.429185+00:00,0,0.0,843.0,32607.0,30.0,14.54
2026-06-06T22:02:08.473898+00:00,0,0.0,843.0,32607.0,29.0,6.0
2026-06-06T22:02:14.239676+00:00,0,100.0,10322.0,32607.0,35.0,142.84
2026-06-06T22:02:19.276909+00:00,0,98.0,23739.0,32607.0,36.0,143.4
2026-06-06T22:02:24.308669+00:00,0,98.0,23739.0,32607.0,36.0,143.56
2026-06-06T22:02:29.347652+00:00,0,98.0,23739.0,32607.0,37.0,143.72
2026-06-06T22:02:34.382445+00:00,0,98.0,23739.0,32607.0,37.0,142.98
2026-06-06T22:02:39.419311+00:00,0,98.0,23739.0,32607.0,37.0,143.23
2026-06-06T22:02:44.457234+00:00,0,98.0,23739.0,32607.0,38.0,143.58
2026-06-06T22:02:49.493143+00:00,0,98.0,23739.0,32607.0,38.0,138.56
2026-06-06T22:02:54.541888+00:00,0,99.0,23739.0,32607.0,38.0,137.58
2026-06-06T22:02:59.592953+00:00,0,98.0,23739.0,32607.0,38.0,128.59
2026-06-06T22:03:04.636860+00:00,0,98.0,23735.0,32607.0,39.0,144.74
2026-06-06T22:03:09.671554+00:00,0,98.0,23735.0,32607.0,39.0,144.85
2026-06-06T22:03:14.713658+00:00,0,98.0,23735.0,32607.0,39.0,144.26
2026-06-06T22:03:19.747094+00:00,0,98.0,23741.0,32607.0,40.0,145.92
2026-06-06T22:03:24.785860+00:00,0,98.0,23766.0,32607.0,40.0,146.47
2026-06-06T22:03:29.830487+00:00,0,98.0,23766.0,32607.0,40.0,144.83
2026-06-06T22:03:34.874046+00:00,0,99.0,23766.0,32607.0,40.0,135.82
2026-06-06T22:03:39.920940+00:00,0,42.0,23766.0,32607.0,38.0,78.07
2026-06-06T22:03:44.960855+00:00,0,98.0,23766.0,32607.0,40.0,146.74
2026-06-06T22:03:50.008866+00:00,0,98.0,23766.0,32607.0,40.0,147.03
2026-06-06T22:03:55.053901+00:00,0,98.0,23766.0,32607.0,41.0,146.67
2026-06-06T22:04:00.089433+00:00,0,98.0,23766.0,32607.0,41.0,147.04
2026-06-06T22:04:05.125865+00:00,0,98.0,23766.0,32607.0,41.0,146.87
2026-06-06T22:04:10.173876+00:00,0,98.0,23766.0,32607.0,41.0,147.0
2026-06-06T22:04:15.248138+00:00,0,97.0,15770.0,32607.0,41.0,143.78
2026-06-06T22:04:20.292198+00:00,0,98.0,18044.0,32607.0,41.0,147.71
2026-06-06T22:04:25.329268+00:00,0,98.0,20905.0,32607.0,41.0,146.61
2026-06-06T22:04:30.363643+00:00,0,98.0,23766.0,32607.0,42.0,148.12
2026-06-06T22:04:35.404862+00:00,0,98.0,23766.0,32607.0,42.0,147.9
2026-06-06T22:04:40.446859+00:00,0,98.0,23766.0,32607.0,42.0,147.26
2026-06-06T22:04:45.483855+00:00,0,98.0,23766.0,32607.0,42.0,147.44
2026-06-06T22:04:50.529864+00:00,0,98.0,23766.0,32607.0,42.0,147.09
2026-06-06T22:04:55.572863+00:00,0,99.0,23051.0,32607.0,42.0,146.79
