sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-06T23:27:39.528130+00:00,0,0.0,1078.0,32607.0,36.0,6.82
2026-06-06T23:28:09.564857+00:00,0,98.0,18250.0,32607.0,42.0,146.09
2026-06-06T23:28:39.610091+00:00,0,98.0,18250.0,32607.0,42.0,143.0
2026-06-06T23:29:09.661870+00:00,0,0.0,18250.0,32607.0,38.0,60.2
2026-06-06T23:29:39.708595+00:00,0,13.0,17534.0,32607.0,41.0,129.3
2026-06-06T23:30:09.749862+00:00,0,98.0,13958.0,32607.0,42.0,146.42
2026-06-06T23:30:39.792867+00:00,0,98.0,18250.0,32607.0,43.0,145.2
2026-06-06T23:31:09.835864+00:00,0,98.0,18250.0,32607.0,43.0,145.52
2026-06-06T23:31:39.880684+00:00,0,98.0,17534.0,32607.0,43.0,146.68
2026-06-06T23:32:09.986934+00:00,0,99.0,16121.0,32607.0,44.0,146.72
2026-06-06T23:32:40.026856+00:00,0,98.0,18250.0,32607.0,44.0,146.23
2026-06-06T23:33:10.053863+00:00,0,98.0,9666.0,32607.0,44.0,145.22
