iteration,old_median_mm,new_median_mm,improvement_mm
89,44.48515490444803,43.17167990138442,1.3134750030636084
90,48.029634659311206,46.525293364321314,1.5043412949898922
91,48.029634659311206,46.525293364321314,1.5043412949898922
92,39.59489705301944,39.64941024573066,-0.05451319271121946
93,56.200191161672635,56.923663151604195,-0.7234719899315607
94,39.68509167840834,38.83813547556457,0.8469562028437707
95,38.42950820723182,37.85820451268161,0.5713036945502097
96,47.90380988060042,46.13668158526656,1.7671282953338618
97,39.68509167840834,39.64941024573066,0.0356814326776842
98,37.747676814783645,38.134452814222215,-0.38677599943856933
99,57.37811155396902,52.79260911751935,4.585502436449673
100,52.114912910491924,49.65895124092033,2.455961669571593
101,37.79560985641898,37.99632866345191,-0.20071880703293488
102,48.029634659311206,46.525293364321314,1.5043412949898922
103,67.96626085404546,69.16997501875551,-1.2037141647100498
104,56.200191161672635,54.858136134561775,1.3420550271108596
105,38.339313581842916,38.807603433618,-0.46828985177508287
106,52.114912910491924,49.65895124092033,2.455961669571593
107,37.79560985641898,38.134452814222215,-0.33884295780323725
108,48.029634659311206,46.525293364321314,1.5043412949898922
109,38.42950820723182,37.85820451268161,0.5713036945502097
110,40.940675149584855,39.81806643844754,1.1226087111373175
111,40.940675149584855,39.81806643844754,1.1226087111373175
112,37.69974377314832,37.0937557059743,0.6059880671740174
113,38.42950820723182,37.29535060929969,1.1341575979321306
114,52.114912910491924,49.65895124092033,2.455961669571593
115,56.78915135782083,56.923663151604195,-0.13451179378336775
116,37.79560985641898,37.99632866345191,-0.20071880703293488
117,39.68509167840834,38.97625962633488,0.7088320520734612
118,62.15250255013928,64.24733414405735,-2.094831593918066
119,57.37811155396902,52.79260911751935,4.585502436449673
120,71.74090037852784,72.7608317857764,-1.0199314072485635
121,43.229571433271516,43.00302370866754,0.2265477246039751
122,48.029634659311206,46.525293364321314,1.5043412949898922
123,39.59489705301944,39.64941024573066,-0.05451319271121946
124,48.029634659311206,46.525293364321314,1.5043412949898922
125,40.940675149584855,39.81806643844754,1.1226087111373175
126,37.27372244608795,37.99632866345191,-0.7226062173639605
127,43.229571433271516,43.00302370866754,0.2265477246039751
128,62.741462746287475,64.24733414405735,-1.505871397769873
129,58.966823221805086,58.590950359994025,0.37587286181106094
130,56.200191161672635,56.923663151604195,-0.7234719899315607
131,39.68509167840834,39.64941024573066,0.0356814326776842
132,38.022364406436495,37.99632866345191,0.026035742984582555
133,58.966823221805086,58.590950359994025,0.37587286181106094
134,38.339313581842916,39.480754053013776,-1.14144047117086
135,47.31484968445223,47.390933832142906,-0.07608414769067906
136,39.32020946136659,38.97625962633488,0.34394983503170806
137,52.114912910491924,51.72447825796276,0.39043465252916576
138,47.31484968445223,46.13668158526656,1.178168099185669
139,38.42950820723182,38.807603433618,-0.3780952263861792
140,39.36814250300192,38.83813547556457,0.5300070274373496
141,38.064625990190066,37.85820451268161,0.20642147750845652
142,39.59489705301944,39.64941024573066,-0.05451319271121946
143,39.68509167840834,38.97625962633488,0.7088320520734612
144,43.13937680788261,43.00302370866754,0.13635309921507144
145,57.37811155396902,52.79260911751935,4.585502436449673
146,57.37811155396902,52.79260911751935,4.585502436449673
147,60.555534889641145,64.3892916024687,-3.833756712827558
148,57.37811155396902,54.858136134561775,2.5199754194072455
149,40.940675149584855,39.81806643844754,1.1226087111373175
150,40.940675149584855,39.81806643844754,1.1226087111373175
151,40.940675149584855,39.81806643844754,1.1226087111373175
152,39.68509167840834,39.64941024573066,0.0356814326776842
153,52.70387310664012,49.65895124092033,3.044921865719786
154,39.68509167840834,39.64941024573066,0.0356814326776842
155,38.42950820723182,37.85820451268161,0.5713036945502097
156,52.114912910491924,49.65895124092033,2.455961669571593
157,38.1125590318254,36.53090180259238,1.5816572292330164
158,38.022364406436495,38.134452814222215,-0.11208840778571982
159,56.200191161672635,52.79260911751935,3.407582044153287
160,40.940675149584855,39.81806643844754,1.1226087111373175
161,48.029634659311206,46.525293364321314,1.5043412949898922
162,40.940675149584855,39.81806643844754,1.1226087111373175
163,56.200191161672635,52.79260911751935,3.407582044153287
164,64.33017441412353,67.9801483694896,-3.6499739553660646
165,57.37811155396902,52.79260911751935,4.585502436449673
166,38.1125590318254,37.29535060929969,0.8172084225257095
167,46.949967467410474,45.46353096587078,1.4864365015396928
168,58.37786302565689,60.65647737703645,-2.2786143513795594
169,40.940675149584855,39.81806643844754,1.1226087111373175
170,58.966823221805086,60.65647737703645,-1.6896541552313664
171,44.48515490444803,43.17167990138442,1.3134750030636084
172,54.292584774476175,55.45729248339501,-1.164707708918833
173,58.37786302565689,60.65647737703645,-2.2786143513795594
174,66.3775491862094,65.43716079332324,0.940388392886149
175,57.37811155396902,52.79260911751935,4.585502436449673
176,58.966823221805086,58.590950359994025,0.37587286181106094
177,38.42950820723182,39.480754053013776,-1.0512458457819562
178,38.022364406436495,38.134452814222215,-0.11208840778571982
179,48.029634659311206,46.525293364321314,1.5043412949898922
180,57.37811155396902,52.79260911751935,4.585502436449673
181,39.68509167840834,38.97625962633488,0.7088320520734612
182,37.747676814783645,37.85820451268161,-0.11052769789796457
183,37.747676814783645,36.329306899266996,1.4183699155166494
184,48.57043315562875,46.30533777798344,2.2650953776453093
185,39.68509167840834,39.64941024573066,0.0356814326776842
186,37.69974377314832,38.134452814222215,-0.4347090410738943
187,38.339313581842916,39.480754053013776,-1.14144047117086
188,38.022364406436495,37.99632866345191,0.026035742984582555
189,39.68509167840834,38.97625962633488,0.7088320520734612
190,38.42950820723182,39.480754053013776,-1.0512458457819562
191,62.741462746287475,62.18180712701493,0.5596556192725473
192,39.68509167840834,39.64941024573066,0.0356814326776842
193,52.114912910491924,49.65895124092033,2.455961669571593
194,44.48515490444803,43.17167990138442,1.3134750030636084
195,37.79560985641898,37.85820451268161,-0.0625946562626325
196,38.24911895645402,38.807603433618,-0.5584844771639794
197,40.940675149584855,39.81806643844754,1.1226087111373175
198,48.029634659311206,46.525293364321314,1.5043412949898922
199,54.292584774476175,55.45729248339501,-1.164707708918833
200,48.029634659311206,46.525293364321314,1.5043412949898922
201,56.78915135782083,56.923663151604195,-0.13451179378336775
202,38.022364406436495,37.85820451268161,0.16415989375488493
203,39.68509167840834,39.64941024573066,0.0356814326776842
204,68.10481393860593,71.57100513651051,-3.4661911979045783
205,82.90464716477081,84.61883718576502,-1.7141900209942094
206,56.200191161672635,54.858136134561775,1.3420550271108596
207,37.486733109618136,36.329306899266996,1.1574262103511401
208,60.555534889641145,64.3892916024687,-3.833756712827558
209,52.114912910491924,51.72447825796276,0.39043465252916576
210,48.57043315562875,46.30533777798344,2.2650953776453093
211,56.78915135782083,54.858136134561775,1.9310152232590525
212,38.339313581842916,39.480754053013776,-1.14144047117086
213,60.555534889641145,64.3892916024687,-3.833756712827558
214,56.78915135782083,54.858136134561775,1.9310152232590525
215,43.229571433271516,43.00302370866754,0.2265477246039751
216,37.69974377314832,37.43347476007,0.26626901307832185
217,38.339313581842916,39.480754053013776,-1.14144047117086
218,49.15939335177694,46.30533777798344,2.8540555737935023
219,67.96626085404546,69.16997501875551,-1.2037141647100498
220,58.966823221805086,60.65647737703645,-1.6896541552313664
221,40.940675149584855,39.81806643844754,1.1226087111373175
222,38.022364406436495,38.807603433618,-0.785239027181504
223,44.48515490444803,43.17167990138442,1.3134750030636084
224,38.064625990190066,38.134452814222215,-0.06982682403214824
225,44.48515490444803,43.17167990138442,1.3134750030636084
226,38.24911895645402,39.480754053013776,-1.2316350965597564
227,44.48515490444803,43.17167990138442,1.3134750030636084
228,68.10481393860593,71.57100513651051,-3.4661911979045783
229,39.68509167840834,39.64941024573066,0.0356814326776842
230,56.200191161672635,52.79260911751935,3.407582044153287
231,56.200191161672635,52.79260911751935,3.407582044153287
232,44.48515490444803,43.17167990138442,1.3134750030636084
233,37.486733109618136,37.29535060929969,0.19138250031844706
234,52.114912910491924,49.65895124092033,2.455961669571593
235,44.48515490444803,43.17167990138442,1.3134750030636084
236,56.78915135782083,54.858136134561775,1.9310152232590525
237,40.940675149584855,39.81806643844754,1.1226087111373175
238,48.029634659311206,46.525293364321314,1.5043412949898922
239,56.78915135782083,54.858136134561775,1.9310152232590525
240,43.229571433271516,41.62889503511954,1.6006763981519754
241,38.1125590318254,37.29535060929969,0.8172084225257095
242,48.029634659311206,46.525293364321314,1.5043412949898922
243,38.022364406436495,38.807603433618,-0.785239027181504
244,56.78915135782083,54.858136134561775,1.9310152232590525
245,58.966823221805086,60.65647737703645,-1.6896541552313664
246,43.229571433271516,43.00302370866754,0.2265477246039751
247,52.70387310664012,49.65895124092033,3.044921865719786
248,48.029634659311206,46.525293364321314,1.5043412949898922
249,62.15250255013928,64.24733414405735,-2.094831593918066
250,48.57043315562875,48.37086479502587,0.19956836060288197
251,56.78915135782083,54.858136134561775,1.9310152232590525
252,38.1125590318254,37.85820451268161,0.2543545191437886
253,38.339313581842916,38.807603433618,-0.46828985177508287
254,58.37786302565689,60.65647737703645,-2.2786143513795594
255,40.940675149584855,39.81806643844754,1.1226087111373175
256,48.57043315562875,46.30533777798344,2.2650953776453093
257,39.59489705301944,39.64941024573066,-0.05451319271121946
258,39.68509167840834,39.64941024573066,0.0356814326776842
259,52.114912910491924,49.65895124092033,2.455961669571593
260,39.59489705301944,39.64941024573066,-0.05451319271121946
261,64.33017441412353,67.9801483694896,-3.6499739553660646
262,54.292584774476175,55.45729248339501,-1.164707708918833
263,44.48515490444803,43.17167990138442,1.3134750030636084
264,37.79560985641898,36.732496705917775,1.0631131505012021
265,44.48515490444803,43.17167990138442,1.3134750030636084
266,37.747676814783645,38.134452814222215,-0.38677599943856933
267,39.68509167840834,38.97625962633488,0.7088320520734612
268,37.486733109618136,38.134452814222215,-0.6477197046040786
269,57.37811155396902,54.858136134561775,2.5199754194072455
270,57.37811155396902,52.79260911751935,4.585502436449673
271,38.24911895645402,38.807603433618,-0.5584844771639794
272,58.966823221805086,60.65647737703645,-1.6896541552313664
273,38.339313581842916,38.807603433618,-0.46828985177508287
274,38.022364406436495,38.807603433618,-0.785239027181504
275,52.70387310664012,49.65895124092033,3.044921865719786
276,52.114912910491924,51.72447825796276,0.39043465252916576
277,37.79560985641898,37.43347476007,0.3621350963489789
278,44.48515490444803,43.17167990138442,1.3134750030636084
279,37.79560985641898,37.231879856744605,0.5637299996743721
280,44.48515490444803,43.17167990138442,1.3134750030636084
281,48.57043315562875,46.30533777798344,2.2650953776453093
282,38.339313581842916,39.480754053013776,-1.14144047117086
283,38.022364406436495,37.43347476007,0.5888896463664963
284,56.200191161672635,52.79260911751935,3.407582044153287
285,58.37786302565689,60.65647737703645,-2.2786143513795594
286,43.229571433271516,43.00302370866754,0.2265477246039751
287,52.114912910491924,49.65895124092033,2.455961669571593
288,39.68509167840834,39.64941024573066,0.0356814326776842
289,58.067224298958564,59.04814925041591,-0.9809249514573466
290,48.029634659311206,46.525293364321314,1.5043412949898922
291,48.57043315562875,48.37086479502587,0.19956836060288197
292,52.70387310664012,49.65895124092033,3.044921865719786
293,64.33017441412353,67.9801483694896,-3.6499739553660646
294,48.029634659311206,46.525293364321314,1.5043412949898922
295,38.42950820723182,38.807603433618,-0.3780952263861792
296,38.339313581842916,37.29535060929969,1.043962972543227
297,57.37811155396902,52.79260911751935,4.585502436449673
298,39.68509167840834,38.83813547556457,0.8469562028437707
299,38.339313581842916,39.480754053013776,-1.14144047117086
300,56.78915135782083,54.858136134561775,1.9310152232590525
301,44.48515490444803,43.17167990138442,1.3134750030636084
302,37.486733109618136,37.85820451268161,-0.3714714030634738
303,39.68509167840834,39.64941024573066,0.0356814326776842
304,43.13937680788261,43.00302370866754,0.13635309921507144
305,79.26856072484888,83.4290105364991,-4.160449811650224
306,38.42950820723182,36.732496705917775,1.6970115013140443
307,68.10481393860593,71.57100513651051,-3.4661911979045783
308,57.37811155396902,54.858136134561775,2.5199754194072455
309,56.200191161672635,56.923663151604195,-0.7234719899315607
310,56.200191161672635,56.923663151604195,-0.7234719899315607
311,37.69974377314832,36.329306899266996,1.3704368738813244
312,38.42950820723182,38.807603433618,-0.3780952263861792
313,37.747676814783645,36.329306899266996,1.4183699155166494
314,52.114912910491924,49.65895124092033,2.455961669571593
315,62.741462746287475,62.18180712701493,0.5596556192725473
316,40.940675149584855,39.81806643844754,1.1226087111373175
317,39.68509167840834,39.64941024573066,0.0356814326776842
318,52.70387310664012,49.65895124092033,3.044921865719786
319,50.748105019613,52.10367902045812,-1.3555740008451167
320,40.940675149584855,39.81806643844754,1.1226087111373175
321,48.57043315562875,48.37086479502587,0.19956836060288197
322,39.68509167840834,38.97625962633488,0.7088320520734612
323,38.064625990190066,37.99632866345191,0.06829732673815414
324,58.37786302565689,60.65647737703645,-2.2786143513795594
325,44.48515490444803,43.17167990138442,1.3134750030636084
326,52.114912910491924,49.65895124092033,2.455961669571593
327,39.68509167840834,39.64941024573066,0.0356814326776842
328,58.966823221805086,60.65647737703645,-1.6896541552313664
329,60.555534889641145,64.3892916024687,-3.833756712827558
330,38.24911895645402,39.480754053013776,-1.2316350965597564
331,68.10481393860593,71.57100513651051,-3.4661911979045783
332,56.200191161672635,56.923663151604195,-0.7234719899315607
333,39.68509167840834,39.64941024573066,0.0356814326776842
334,56.78915135782083,52.79260911751935,3.99654224030148
335,56.200191161672635,54.858136134561775,1.3420550271108596
336,48.57043315562875,46.30533777798344,2.2650953776453093
337,48.029634659311206,46.525293364321314,1.5043412949898922
338,56.78915135782083,56.923663151604195,-0.13451179378336775
339,60.555534889641145,64.3892916024687,-3.833756712827558
340,40.940675149584855,39.81806643844754,1.1226087111373175
341,57.37811155396902,52.79260911751935,4.585502436449673
342,48.029634659311206,46.525293364321314,1.5043412949898922
343,37.486733109618136,37.99632866345191,-0.5095955538337762
344,38.339313581842916,37.99632866345191,0.34298491839100365
345,64.33017441412353,67.9801483694896,-3.6499739553660646
346,49.15939335177694,46.30533777798344,2.8540555737935023
347,38.42950820723182,37.99632866345191,0.4331795437799073
348,48.029634659311206,46.525293364321314,1.5043412949898922
349,48.029634659311206,46.525293364321314,1.5043412949898922
350,58.966823221805086,60.65647737703645,-1.6896541552313664
351,57.37811155396902,52.79260911751935,4.585502436449673
352,40.940675149584855,39.81806643844754,1.1226087111373175
353,37.79560985641898,36.329306899266996,1.4663029571519814
354,52.70387310664012,49.65895124092033,3.044921865719786
355,48.57043315562875,46.30533777798344,2.2650953776453093
356,38.42950820723182,38.807603433618,-0.3780952263861792
357,38.42950820723182,38.807603433618,-0.3780952263861792
358,37.747676814783645,37.99632866345191,-0.24865184866826695
359,39.68509167840834,39.64941024573066,0.0356814326776842
360,52.114912910491924,49.65895124092033,2.455961669571593
361,38.339313581842916,38.807603433618,-0.46828985177508287
362,38.022364406436495,36.732496705917775,1.2898677005187196
363,52.114912910491924,51.72447825796276,0.39043465252916576
364,39.36814250300192,38.97625962633488,0.39188287666704014
365,58.37786302565689,60.65647737703645,-2.2786143513795594
366,58.966823221805086,60.65647737703645,-1.6896541552313664
367,52.114912910491924,49.65895124092033,2.455961669571593
368,38.1125590318254,38.134452814222215,-0.021893782396816164
369,48.57043315562875,46.30533777798344,2.2650953776453093
370,57.37811155396902,52.79260911751935,4.585502436449673
371,48.029634659311206,46.525293364321314,1.5043412949898922
372,52.70387310664012,49.65895124092033,3.044921865719786
373,44.48515490444803,43.17167990138442,1.3134750030636084
374,48.029634659311206,46.525293364321314,1.5043412949898922
375,48.029634659311206,46.525293364321314,1.5043412949898922
376,56.78915135782083,52.79260911751935,3.99654224030148
377,62.741462746287475,62.18180712701493,0.5596556192725473
378,57.37811155396902,52.79260911751935,4.585502436449673
379,39.68509167840834,39.64941024573066,0.0356814326776842
380,40.940675149584855,39.81806643844754,1.1226087111373175
381,48.029634659311206,46.525293364321314,1.5043412949898922
382,58.067224298958564,59.04814925041591,-0.9809249514573466
383,40.940675149584855,39.81806643844754,1.1226087111373175
384,38.24911895645402,39.480754053013776,-1.2316350965597564
385,38.339313581842916,38.807603433618,-0.46828985177508287
386,52.114912910491924,49.65895124092033,2.455961669571593
387,56.78915135782083,52.79260911751935,3.99654224030148
388,71.74090037852784,72.7608317857764,-1.0199314072485635
389,57.37811155396902,52.79260911751935,4.585502436449673
390,48.029634659311206,46.525293364321314,1.5043412949898922
391,37.27372244608795,38.134452814222215,-0.8607303681342628
392,38.339313581842916,38.134452814222215,0.20486076762070127
393,48.57043315562875,46.30533777798344,2.2650953776453093
394,43.229571433271516,43.00302370866754,0.2265477246039751
395,48.029634659311206,46.525293364321314,1.5043412949898922
396,52.70387310664012,49.65895124092033,3.044921865719786
397,37.27372244608795,37.99632866345191,-0.7226062173639605
398,57.37811155396902,52.79260911751935,4.585502436449673
399,52.70387310664012,49.65895124092033,3.044921865719786
400,75.37698681844977,73.9506584350423,1.4263283834074656
401,38.42950820723182,38.134452814222215,0.2950553930096049
402,67.96626085404546,69.16997501875551,-1.2037141647100498
403,38.42950820723182,36.732496705917775,1.6970115013140443
404,56.200191161672635,52.79260911751935,3.407582044153287
405,93.14720671315858,97.11701355864412,-3.969806845485536
406,40.940675149584855,39.81806643844754,1.1226087111373175
407,38.42950820723182,38.106625379465775,0.32288282776604404
408,44.48515490444803,43.17167990138442,1.3134750030636084
409,48.029634659311206,46.525293364321314,1.5043412949898922
410,39.68509167840834,39.64941024573066,0.0356814326776842
411,60.555534889641145,64.3892916024687,-3.833756712827558
412,38.339313581842916,39.480754053013776,-1.14144047117086
413,39.68509167840834,39.64941024573066,0.0356814326776842
414,38.1125590318254,37.43347476007,0.6790842717554
415,39.68509167840834,38.83813547556457,0.8469562028437707
416,38.339313581842916,38.807603433618,-0.46828985177508287
417,56.78915135782083,52.79260911751935,3.99654224030148
418,37.79560985641898,36.732496705917775,1.0631131505012021
419,54.292584774476175,55.45729248339501,-1.164707708918833
420,56.78915135782083,52.79260911751935,3.99654224030148
421,65.7885889900612,65.43716079332324,0.351428196737956
422,58.37786302565689,60.65647737703645,-2.2786143513795594
423,38.42950820723182,39.480754053013776,-1.0512458457819562
424,39.36814250300192,38.97625962633488,0.39188287666704014
425,39.68509167840834,39.64941024573066,0.0356814326776842
426,37.486733109618136,36.53090180259238,0.955831307025754
427,79.26856072484888,83.4290105364991,-4.160449811650224
428,38.24911895645402,38.134452814222215,0.11466614223180471
429,38.1125590318254,37.99632866345191,0.11623036837348621
430,60.555534889641145,64.3892916024687,-3.833756712827558
431,39.32020946136659,38.97625962633488,0.34394983503170806
432,56.78915135782083,54.858136134561775,1.9310152232590525
433,38.24911895645402,39.480754053013776,-1.2316350965597564
434,40.940675149584855,39.81806643844754,1.1226087111373175
435,37.747676814783645,38.134452814222215,-0.38677599943856933
436,38.42950820723182,38.134452814222215,0.2950553930096049
437,48.029634659311206,46.525293364321314,1.5043412949898922
438,44.48515490444803,43.17167990138442,1.3134750030636084
439,39.68509167840834,38.97625962633488,0.7088320520734612
440,52.70387310664012,49.65895124092033,3.044921865719786
441,58.37786302565689,60.65647737703645,-2.2786143513795594
442,48.029634659311206,46.525293364321314,1.5043412949898922
443,43.229571433271516,43.00302370866754,0.2265477246039751
444,37.747676814783645,36.53090180259238,1.2167750121912633
445,38.42950820723182,39.480754053013776,-1.0512458457819562
446,38.42950820723182,38.106625379465775,0.32288282776604404
447,52.70387310664012,49.65895124092033,3.044921865719786
448,40.940675149584855,39.81806643844754,1.1226087111373175
449,47.31484968445223,46.13668158526656,1.178168099185669
450,40.940675149584855,39.81806643844754,1.1226087111373175
451,68.10481393860593,71.57100513651051,-3.4661911979045783
452,60.555534889641145,64.3892916024687,-3.833756712827558
453,64.33017441412353,67.9801483694896,-3.6499739553660646
454,56.78915135782083,54.858136134561775,1.9310152232590525
455,38.42950820723182,38.66947928284769,-0.23997107561586972
456,38.24911895645402,38.807603433618,-0.5584844771639794
457,38.24911895645402,39.480754053013776,-1.2316350965597564
458,58.966823221805086,60.65647737703645,-1.6896541552313664
459,60.555534889641145,64.3892916024687,-3.833756712827558
460,39.36814250300192,38.97625962633488,0.39188287666704014
461,56.78915135782083,54.858136134561775,1.9310152232590525
462,52.114912910491924,49.65895124092033,2.455961669571593
463,52.114912910491924,49.65895124092033,2.455961669571593
464,56.200191161672635,54.858136134561775,1.3420550271108596
465,52.114912910491924,49.65895124092033,2.455961669571593
466,36.6597615272035,37.29535060929969,-0.6355890820961889
467,40.940675149584855,39.81806643844754,1.1226087111373175
468,47.31484968445223,45.32540681510048,1.9894428693517483
469,56.78915135782083,52.79260911751935,3.99654224030148
470,39.68509167840834,39.64941024573066,0.0356814326776842
471,54.292584774476175,55.45729248339501,-1.164707708918833
472,57.37811155396902,52.79260911751935,4.585502436449673
473,57.37811155396902,56.923663151604195,0.4544484023648252
474,56.78915135782083,52.79260911751935,3.99654224030148
475,56.200191161672635,56.923663151604195,-0.7234719899315607
476,39.68509167840834,39.64941024573066,0.0356814326776842
477,40.940675149584855,39.81806643844754,1.1226087111373175
478,56.200191161672635,52.79260911751935,3.407582044153287
479,38.022364406436495,37.85820451268161,0.16415989375488493
480,38.1125590318254,37.99632866345191,0.11623036837348621
481,48.57043315562875,48.37086479502587,0.19956836060288197
482,47.22465505906332,46.13668158526656,1.0879734737967652
483,38.339313581842916,39.480754053013776,-1.14144047117086
484,56.78915135782083,52.79260911751935,3.99654224030148
485,64.33017441412353,67.9801483694896,-3.6499739553660646
486,57.37811155396902,54.858136134561775,2.5199754194072455
487,44.48515490444803,43.17167990138442,1.3134750030636084
488,38.339313581842916,38.807603433618,-0.46828985177508287
489,39.59489705301944,39.64941024573066,-0.05451319271121946
490,43.13937680788261,43.00302370866754,0.13635309921507144
491,40.940675149584855,39.81806643844754,1.1226087111373175
492,37.79560985641898,38.134452814222215,-0.33884295780323725
493,64.33017441412353,67.9801483694896,-3.6499739553660646
494,64.33017441412353,67.9801483694896,-3.6499739553660646
495,48.029634659311206,46.525293364321314,1.5043412949898922
496,52.114912910491924,49.65895124092033,2.455961669571593
497,47.31484968445223,47.390933832142906,-0.07608414769067906
498,64.33017441412353,67.9801483694896,-3.6499739553660646
499,37.486733109618136,38.134452814222215,-0.6477197046040786
500,52.114912910491924,49.65895124092033,2.455961669571593
501,40.940675149584855,39.81806643844754,1.1226087111373175
502,60.555534889641145,64.3892916024687,-3.833756712827558
503,48.029634659311206,46.525293364321314,1.5043412949898922
504,38.339313581842916,37.99632866345191,0.34298491839100365
505,44.48515490444803,43.17167990138442,1.3134750030636084
506,40.940675149584855,39.81806643844754,1.1226087111373175
507,75.37698681844977,73.9506584350423,1.4263283834074656
508,37.79560985641898,36.53090180259238,1.2647080538265953
509,38.1125590318254,37.99632866345191,0.11623036837348621
510,44.48515490444803,43.17167990138442,1.3134750030636084
511,40.940675149584855,39.81806643844754,1.1226087111373175
512,38.42950820723182,39.480754053013776,-1.0512458457819562
513,40.940675149584855,39.81806643844754,1.1226087111373175
514,48.57043315562875,46.30533777798344,2.2650953776453093
515,48.029634659311206,46.525293364321314,1.5043412949898922
