metric,v5_p50,best_new,change
tag_loo_median_mm,44.48515490444803,43.17167990138442,-1.3134750030636084
tag_rmse_mm,82.19926942566951,81.79044802049832,-0.4088214051711958
sim3_scale,1.009715322660615,1.010148874278839,0.000433551618223893
rigid_anchor_rmse_mm,62.98917057926984,63.06929152468289,0.08012094541305004
sim3_anchor_rmse_mm,60.37414312296944,60.216298249597415,-0.1578448733720279
common_mode_c_mm,111.98479098466807,112.741566383562,0.7567753988939359
e_i_spread_mm,27.703674623990395,0.0,-27.703674623990395
pair_rmse_mm,38.29106455940091,39.20719497272742,0.9161304133265133
