experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L8_I0_T11,imu_only_diagnostic_screening,Phase4 L8 single-I T11.,34,17,40661,24194.77996158363,94185.20651822048,113322.73689714166,52619.489295414875,40661,19293.606574695597,76389.68330765197,95290.01445243246,43794.25117009746,40661,9108.571300033733,51020.19842026023,68861.16997568746,29169.74833900179,27714.505398212343,108175.58943084319,52578.30358204495,81045.0032384667,46082.96951399385,257881.61383693514,257825.44875634488,12371.847373755303,257331.20967997395,468.4467175031805,887.0393358918241,120340.74490395887,89557.69891030874,1003.4381748749295,nan,nan,nan,nan,nan,17,564003.9966983284,333271.5863156148,961187.9227811255,A0,L8,I0,T11,imu_only,S02,X_A0_L8_I0_T11__S02,,,
X_A0_L8_I0_T12,imu_only_diagnostic_screening,Phase4 L8 single-I T12.,34,17,40661,24196.511514959322,94173.61848127875,113310.07602726627,52619.45522711675,40661,19292.173277636903,76386.48630601341,95282.68096152652,43794.22295400426,40661,9110.122841938937,51009.47847969561,68860.25515301606,29169.729245461134,27712.874356843764,108175.58928679733,52578.26882110056,81042.33820505321,46084.88081561383,258017.43361012742,257961.29627966598,12371.183032375198,257467.5246824764,467.2140002095612,885.8356570368647,120340.74490395887,89557.69891030874,1003.4381748749295,nan,nan,nan,nan,nan,17,564730.9295537322,334514.69212675706,962852.9512680257,A0,L8,I0,T12,imu_only,S02,X_A0_L8_I0_T12__S02,,,
X_A0_L8_I1_T11,imu_only_diagnostic_screening,Phase4 L8 single-I T11.,34,17,40661,15955.470816700774,64223.91532966052,79176.75599703436,36655.08296559347,40661,11420.86998162217,50400.950793232434,63446.7408552578,29450.716934467408,40661,6848.556210188226,33831.42012219698,49314.08934635334,21823.161532198203,18313.672619358316,68273.12014814172,33736.432343007225,53039.406760641315,29638.718942171534,128785.65386158944,128513.858501693,8245.186808916988,124417.38886292194,489.9195097172433,910.3990200919231,75513.86648928025,59365.275128545305,629.6346576448555,nan,nan,nan,nan,nan,17,262832.14959537925,103781.08989014354,513574.88787978253,A0,L8,I1,T11,imu_only,S02,X_A0_L8_I1_T11__S02,,,
X_A0_L8_I1_T12,imu_only_diagnostic_screening,Phase4 L8 single-I T12.,34,17,40661,15955.308000910138,64227.07616581706,79173.18315635873,36655.05986035061,40661,11422.40379258528,50401.61002657733,63448.237079677965,29450.69855108223,40661,6847.838145833805,33833.39498523763,49309.51324959134,21823.14753236042,18313.007631166554,68273.30988618155,33736.41215275836,53039.49434193557,29638.211229177883,129059.2868272214,128788.1059702723,8244.010811698685,124693.25241229014,487.29395238493726,908.5365074269627,75513.86648928025,59365.275128545305,629.6346576448555,nan,nan,nan,nan,nan,17,263780.82700712327,103251.5983800771,515592.383835214,A0,L8,I1,T12,imu_only,S02,X_A0_L8_I1_T12__S02,,,
X_A0_L8_I2_T11,imu_only_diagnostic_screening,Phase4 L8 single-I T11.,34,17,40661,17271.361768412855,67768.65585926382,82570.9868432481,38056.38546863799,40661,13547.704049461001,58836.2047410301,73687.1159016556,33290.022802771105,40661,5363.374361934777,29788.06479956743,42799.230711727134,18440.79327817923,19708.391481173818,74753.48090401887,36808.906904938565,60862.300358607026,22946.85692776141,246208.09186057566,246119.50544933535,6694.883291481573,237189.71067369764,503.2955718990456,948.2226579586495,82669.56844782887,67555.40814188044,689.5909360468356,nan,nan,nan,nan,nan,17,377898.5566020514,249962.3909786524,701949.8180389852,A0,L8,I2,T11,imu_only,S02,X_A0_L8_I2_T11__S02,,,
X_A0_L8_I2_T12,imu_only_diagnostic_screening,Phase4 L8 single-I T12.,34,17,40661,17264.86546638942,67772.11331368638,82570.84714129443,38056.36176613412,40661,13548.246267572842,58834.20502857,73684.49366140312,33290.00235239601,40661,5360.953258670056,29781.198686877106,42799.1835870815,18440.781280963754,19709.52636307274,74754.78566536191,36808.881052684774,60864.82128090974,22946.565734967407,246857.77427472128,246769.5544033683,6695.1744840514175,238299.40794748705,501.7431801454993,944.1401343700054,82669.56844782887,67555.40814188044,689.5909360468356,nan,nan,nan,nan,nan,17,378690.5274989575,249594.6733640164,703502.0874508157,A0,L8,I2,T12,imu_only,S02,X_A0_L8_I2_T12__S02,,,
X_A0_L8_I3_T11,imu_only_diagnostic_screening,Phase4 L8 single-I T11.,34,17,40661,17831.700632373675,64177.4712108893,77558.15791999141,36673.251809073816,40661,13554.262848610455,54135.334515838105,66895.7288331878,30695.065214033297,40661,4856.23909532225,35171.016037463734,47992.197369890506,20068.39230626058,18632.80720970064,68483.7374734125,33830.78086018792,58810.04391124638,27550.95004303415,165568.97821273416,165208.03457296354,7464.695014515667,164483.34642065043,440.7449464318188,775.8119948269414,75983.04324484643,65082.258780489574,633.7248247042518,nan,nan,nan,nan,nan,17,419734.062163133,198322.1275988849,896767.344383595,A0,L8,I3,T11,imu_only,S02,X_A0_L8_I3_T11__S02,,,
X_A0_L8_I3_T12,imu_only_diagnostic_screening,Phase4 L8 single-I T12.,34,17,40661,17825.16405943738,64177.68358976896,77560.94412560627,36673.22838408744,40661,13554.350978215374,54137.78730469596,66896.74900618328,30695.045420456834,40661,4856.121096445646,35171.766458901664,47991.38239984268,20068.379773851404,18634.24723086766,68480.60095898093,33830.759937949326,58804.21798744608,27551.108458134942,165865.71518263684,165505.29027167647,7466.5257603788,164610.03898047446,439.1286807334793,772.7568957019394,75983.04324484643,65082.258780489574,633.7248247042518,nan,nan,nan,nan,nan,17,420178.2590535967,198572.15267210684,898445.1317442685,A0,L8,I3,T12,imu_only,S02,X_A0_L8_I3_T12__S02,,,
X_A0_L8_I4_T11,imu_only_diagnostic_screening,Phase4 L8 single-I T11.,34,17,40661,17716.492825429286,67554.68135092135,84221.85885892007,37893.691554352634,40661,11561.158764478832,50426.10441688452,69957.28165623685,29657.33246482289,40661,8672.15757951449,40472.29794172106,53869.41453427962,23587.59187978668,19047.797725698845,70987.26030897745,34926.48981683969,41836.67110988109,37096.24153632155,98577.19636086134,97984.48872774102,10327.5314480453,96690.26477738476,506.83517192423466,901.3725038526794,78943.9392878671,45993.06115953741,658.4512303086567,nan,nan,nan,nan,nan,17,334597.35790403566,112922.2796770347,673518.2585861143,A0,L8,I4,T11,imu_only,S02,X_A0_L8_I4_T11__S02,,,
X_A0_L8_I4_T12,imu_only_diagnostic_screening,Phase4 L8 single-I T12.,34,17,40661,17712.813121501855,67562.41532382031,84215.26838129069,37893.66794331419,40661,11562.531270245205,50435.19171905207,69955.50836236628,29657.31413220435,40661,8672.482445861704,40473.36143007384,53876.72998372444,23587.576998536962,19046.88609337892,70984.91081543069,34926.4668746143,41836.19349009493,37096.40944397049,98755.44464552298,98163.66660408446,10328.124207089846,96870.5512838942,504.57353218739314,899.250732929575,78943.9392878671,45993.06115953741,658.4512303086567,nan,nan,nan,nan,nan,17,335246.9757315743,113045.74567721324,676302.3878909537,A0,L8,I4,T12,imu_only,S02,X_A0_L8_I4_T12__S02,,,
