row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L4:I7:T6,simulate_imu_prior,0.5612315949983895,,,,
R2:L4:I7:T6,cpu_golden,0.023031410994008183,,,,
R2:L4:I7:T6,torch_gpu,0.1922843060019659,0,1,0.1922843060019659,0.1922843060019659
R2:L4:I7:T8,simulate_imu_prior,0.5970551899954444,,,,
R2:L4:I7:T8,cpu_golden,0.021721594996051863,,,,
R2:L4:I7:T8,torch_gpu,0.030305203996249475,0,1,0.030305203996249475,0.030305203996249475
