version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v2,all1000,A-B,3007.7013447106315,2973.7340222043044,-33.96732250632704,33.96732250632704
v2,all1000,A-C,5536.912411630771,5554.506483888821,17.59407225804989,17.59407225804989
v2,all1000,A-D,4674.777691479871,4699.205123877644,24.427432397773373,24.427432397773373
v2,all1000,A-E,1459.2793628172387,1462.013734132529,2.7343713152902183,2.7343713152902183
v2,all1000,A-F,3196.0696072410005,3209.8914477354383,13.821840494437765,13.821840494437765
v2,all1000,A-G,5760.702469295121,5789.439961012022,28.737491716900877,28.737491716900877
v2,all1000,A-H,4860.01089695139,4811.202074664657,-48.80882228673363,48.80882228673363
v2,all1000,B-C,4571.094408056716,4548.560185905519,-22.534222151197355,22.534222151197355
v2,all1000,B-D,5437.495530718181,5484.363742896182,46.86821217800116,46.86821217800116
v2,all1000,B-E,3214.6668645737,3228.8863007918753,14.21943621817536,14.21943621817536
v2,all1000,B-F,1438.6837826946044,1436.614513743949,-2.0692689506554416,2.0692689506554416
v2,all1000,B-G,5003.545488251195,5000.998978179415,-2.546510071780176,2.546510071780176
v2,all1000,B-H,5659.977698054553,5656.581313158415,-3.396384896138443,3.396384896138443
v2,all1000,C-D,3123.133299028347,3059.225848349387,-63.90745067896023,63.90745067896023
v2,all1000,C-E,5670.774901279054,5736.780211891382,66.00531061232869,66.00531061232869
v2,all1000,C-F,4803.066106878616,4761.045630257164,-42.02047662145196,42.02047662145196
v2,all1000,C-G,1735.2157802622798,1715.546007230494,-19.66977303178578,19.66977303178578
v2,all1000,C-H,3455.635989254498,3489.405067580941,33.76907832644292,33.76907832644292
v2,all1000,D-E,5093.943982937109,5006.688738350269,-87.25524458683958,87.25524458683958
v2,all1000,D-F,5593.208960148526,5636.1131636231175,42.90420347459167,42.90420347459167
v2,all1000,D-G,3277.3742684590366,3308.149468232377,30.77519977334032,30.77519977334032
v2,all1000,D-H,1525.5077073306318,1523.496276629815,-2.0114307008168453,2.0114307008168453
v2,all1000,E-F,2791.1806489083565,2779.984221651896,-11.196427256460538,11.196427256460538
v2,all1000,E-G,5605.087149552543,5543.827969297351,-61.259180255192405,61.259180255192405
v2,all1000,E-H,4572.759549727062,4661.971895927206,89.21234620014366,89.21234620014366
v2,all1000,F-G,4657.452770511592,4700.915742169149,43.46297165755732,43.46297165755732
v2,all1000,F-H,5455.09136514955,5414.716159121075,-40.37520602847508,40.37520602847508
v2,all1000,G-H,2941.3277433196713,2934.320335328775,-7.007407990896354,7.007407990896354
