row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L3:I1+I3+I7:T6,simulate_imu_prior,0.5092426740011433,,,,
R2:L3:I1+I3+I7:T6,cpu_golden,18.852678965995437,,,,
R2:L3:I1+I3+I7:T6,torch_gpu,2.0236347220052266,0,1,2.0236347220052266,2.0236347220052266
R2:L3:I1+I3+I7:T8,simulate_imu_prior,0.547713352003484,,,,
R2:L3:I1+I3+I7:T8,cpu_golden,18.856460031995084,,,,
R2:L3:I1+I3+I7:T8,torch_gpu,2.0874844880017918,0,1,2.0874844880017918,2.0874844880017918
R2:L3:I1+I2+I3+I8:T6,simulate_imu_prior,0.516486997003085,,,,
R2:L3:I1+I2+I3+I8:T6,cpu_golden,19.748814623002545,,,,
R2:L3:I1+I2+I3+I8:T6,torch_gpu,2.1818525080016116,0,1,2.1818525080016116,2.1818525080016116
R2:L3:I1+I2+I3+I8:T8,simulate_imu_prior,0.5573804110026686,,,,
R2:L3:I1+I2+I3+I8:T8,cpu_golden,19.468889607000165,,,,
R2:L3:I1+I2+I3+I8:T8,torch_gpu,2.068640384997707,0,1,2.068640384997707,2.068640384997707
