host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,diag_source,tr_diag_version,rfd_version,poll_seq,anchor_id,raw_mm,resp_rx_ts,carrier_integrator,anchor_diag_valid,anchor_diag_flags,anchor_fp_index,anchor_fp1,anchor_fp2,anchor_fp3,anchor_fp_sum,anchor_fp_sum_q8,anchor_cir_pwr,anchor_cir_pwr_q8,anchor_rxpacc,anchor_rxpacc_q8,anchor_std_noise,tag_diag_valid,tag_diag_flags,tag_fp_index,tag_fp1,tag_fp2,tag_fp3,tag_fp_sum,tag_fp_sum_q8,tag_cir_pwr,tag_cir_pwr_q8,tag_rxpacc,tag_rxpacc_q8,tag_std_noise,anchor_temp_raw,anchor_vbat_raw
14.938466,1783686857.483454,2147490,,BS955A,3,rfd_legacy,,1,116,3,3051,2929533832,5109,1,3,47808,2776,6674,6554,16004,63,2082,8,123,123,60,0,0,0,0,0,0,0,0,0,0,0,0,0,67,149
14.940786,1783686857.485774,2147490,,BS955A,3,rfd_legacy,,1,116,7,3188,3191678324,4702,1,3,47783,3012,4109,2901,10022,39,1817,7,118,118,48,0,0,0,0,0,0,0,0,0,0,0,0,0,149,248
15.995261,1783686858.540249,2147500,,BS955A,3,rfd_legacy,,1,126,0,3153,8695750,4154,1,3,48092,7103,7105,6426,20634,81,2334,9,120,120,48,0,0,0,0,0,0,0,0,0,0,0,0,0,104,84
15.998164,1783686858.543152,2147500,,BS955A,3,rfd_legacy,,1,126,4,2898,270840592,6662,1,3,47696,5844,7273,6790,19907,78,1833,7,118,118,60,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2
15.998213,1783686858.543201,2147500,,BS955A,3,rfd_legacy,,1,126,1,2060,74231104,1979,1,3,48011,6867,7206,7031,21104,82,1913,7,119,119,56,0,0,0,0,0,0,0,0,0,0,0,0,0,229,94
16.016698,1783686858.561686,2147500,,BS955A,3,rfd_legacy,,1,126,5,2130,336374672,-2287,1,3,47636,6821,6829,6152,19802,77,1948,8,118,118,52,0,0,0,0,0,0,0,0,0,0,0,0,0,98,177
16.017925,1783686858.562913,2147500,,BS955A,3,rfd_legacy,,1,126,2,2834,139767878,4812,1,3,48101,6598,7039,5383,19020,74,1999,8,122,122,60,0,0,0,0,0,0,0,0,0,0,0,0,0,168,5
16.020195,1783686858.565183,2147500,,BS955A,3,rfd_legacy,,1,126,6,2917,401913833,9325,1,3,47786,1447,6922,5022,13391,52,1907,7,123,123,48,0,0,0,0,0,0,0,0,0,0,0,0,0,120,169
16.04526,1783686858.590248,2147500,,BS955A,3,rfd_legacy,,1,126,3,3171,205304196,5170,1,3,47693,374,6653,6528,13555,53,2240,9,124,124,48,0,0,0,0,0,0,0,0,0,0,0,0,0,202,108
16.0477,1783686858.592688,2147500,,BS955A,3,rfd_legacy,,1,126,7,3201,467448937,4720,1,3,47664,6911,6908,4551,18370,72,2034,8,120,120,52,0,0,0,0,0,0,0,0,0,0,0,0,0,90,69
17.235036,1783686859.780024,2147510,,BS955A,3,rfd_legacy,,1,136,0,3191,3657759614,4154,1,3,47718,6020,7251,5523,18794,73,1807,7,124,124,48,0,0,0,0,0,0,0,0,0,0,0,0,0,15,151
17.251979,1783686859.796967,2147510,,BS955A,3,rfd_legacy,,1,136,4,2889,3919904602,6676,1,3,47644,7010,7050,6506,20566,80,1786,7,119,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,92,26
17.254622,1783686859.79961,2147510,,BS955A,3,rfd_legacy,,1,136,1,2067,3723294964,1991,1,3,47626,7375,7335,7360,22070,86,2047,8,125,125,60,0,0,0,0,0,0,0,0,0,0,0,0,0,115,215
17.256918,1783686859.801906,2147510,,BS955A,3,rfd_legacy,,1,136,5,2008,3985438624,-2196,1,3,47700,7105,7127,6230,20462,80,2102,8,122,122,48,0,0,0,0,0,0,0,0,0,0,0,0,0,175,182
17.260341,1783686859.805329,2147510,,BS955A,3,rfd_legacy,,1,136,2,2862,3788831675,4830,1,3,47722,6861,7495,5433,19789,77,2144,8,124,124,64,0,0,0,0,0,0,0,0,0,0,0,0,0,135,140
17.276171,1783686859.821159,2147510,,BS955A,3,rfd_legacy,,1,136,6,2898,4050977801,9293,1,3,47717,1390,6694,5124,13208,52,1764,7,118,118,48,0,0,0,0,0,0,0,0,0,0,0,0,0,66,192
17.278351,1783686859.823339,2147510,,BS955A,3,rfd_legacy,,1,136,3,3174,3854368418,5143,1,3,47899,2520,6630,5542,14692,57,1962,8,120,120,52,0,0,0,0,0,0,0,0,0,0,0,0,0,165,138
17.280624,1783686859.825612,2147510,,BS955A,3,rfd_legacy,,1,136,7,3188,4116512928,4719,1,3,47609,7023,6696,3956,17675,69,2004,8,120,120,52,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73
18.282073,1783686860.827061,2147520,,BS955A,3,rfd_legacy,,1,146,0,3159,948956270,4143,1,3,47893,4712,7293,6283,18288,71,2239,9,124,124,80,0,0,0,0,0,0,0,0,0,0,0,0,0,43,173
18.283278,1783686860.828266,2147520,,BS955A,3,rfd_legacy,,1,146,4,2858,1211101687,6697,1,3,47911,7492,7406,5838,20736,81,1913,7,122,122,52,0,0,0,0,0,0,0,0,0,0,0,0,0,36,81
18.285567,1783686860.830555,2147520,,BS955A,3,rfd_legacy,,1,146,1,2059,1014491838,2057,1,3,48087,7101,7132,6981,21214,83,1831,7,120,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,169,66
18.311295,1783686860.856283,2147520,,BS955A,3,rfd_legacy,,1,146,5,2112,1276635488,-2280,1,3,47637,7378,7273,6265,20916,82,2149,8,122,122,56,0,0,0,0,0,0,0,0,0,0,0,0,0,11,108
18.313273,1783686860.858261,2147520,,BS955A,3,rfd_legacy,,1,146,2,2856,1080028565,4793,1,3,47751,4846,7189,6795,18830,74,2084,8,121,121,52,0,0,0,0,0,0,0,0,0,0,0,0,0,41,11
18.315631,1783686860.860619,2147520,,BS955A,3,rfd_legacy,,1,146,6,2900,1342174911,9327,1,3,48053,3499,6876,4278,14653,57,1740,7,119,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,254
18.333583,1783686860.878571,2147520,,BS955A,3,rfd_legacy,,1,146,3,3120,1145565223,5136,1,3,48007,412,6003,6228,12643,49,2072,8,123,123,56,0,0,0,0,0,0,0,0,0,0,0,0,0,213,23
18.336,1783686860.880988,2147520,,BS955A,3,rfd_legacy,,1,146,7,3309,1407709812,4558,1,3,47630,2683,7152,6680,16515,65,1907,7,120,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,71,224
19.290143,1783686861.835131,2147530,,BS955A,3,rfd_legacy,,1,155,0,3112,410115642,4209,1,3,47846,4251,5882,4479,14612,57,1531,6,123,123,52,0,0,0,0,0,0,0,0,0,0,0,0,0,23,74
19.30852,1783686861.853508,2147530,,BS955A,3,rfd_legacy,,1,155,4,2863,672260215,6723,1,3,47718,7165,7137,5514,19816,77,1925,8,118,118,52,0,0,0,0,0,0,0,0,0,0,0,0,0,128,31
19.309754,1783686861.854742,2147530,,BS955A,3,rfd_legacy,,1,155,1,2019,475651134,1985,1,3,48132,6501,7115,7048,20664,81,1841,7,119,119,60,0,0,0,0,0,0,0,0,0,0,0,0,0,165,70
19.312168,1783686861.857156,2147530,,BS955A,3,rfd_legacy,,1,155,5,2274,737794396,-2399,1,3,48098,7320,7167,5524,20011,78,2111,8,121,121,52,0,0,0,0,0,0,0,0,0,0,0,0,0,227,217
19.336903,1783686861.881891,2147530,,BS955A,3,rfd_legacy,,1,155,2,2842,541187560,4815,1,3,47899,6736,7342,6433,20511,80,2113,8,123,123,52,0,0,0,0,0,0,0,0,0,0,0,0,0,215,7
19.340479,1783686861.885467,2147530,,BS955A,3,rfd_legacy,,1,155,6,2888,803333551,9304,1,3,48078,940,5697,6215,12852,50,1877,7,119,119,40,0,0,0,0,0,0,0,0,0,0,0,0,0,232,27
19.341719,1783686861.886707,2147530,,BS955A,3,rfd_legacy,,1,155,3,3096,606723943,5126,1,3,47917,3706,6366,4387,14459,56,1784,7,117,117,52,0,0,0,0,0,0,0,0,0,0,0,0,0,72,148
19.345154,1783686861.890142,2147530,,BS955A,3,rfd_legacy,,1,155,7,3181,868868460,4618,1,3,47593,6928,7015,5191,19134,75,2173,8,123,123,48,0,0,0,0,0,0,0,0,0,0,0,0,0,33,108
20.392363,1783686862.937351,2147540,,BS955A,3,rfd_legacy,,1,165,0,3056,1915473529,4117,1,3,47853,6548,6956,4733,18237,71,1824,7,122,122,40,0,0,0,0,0,0,0,0,0,0,0,0,0,147,237
20.417016,1783686862.962004,2147540,,BS955A,3,rfd_legacy,,1,165,4,2916,2177618936,6672,1,3,47832,6662,6225,5074,17961,70,2104,8,122,122,48,0,0,0,0,0,0,0,0,0,0,0,0,0,243,56
20.420475,1783686862.965463,2147540,,BS955A,3,rfd_legacy,,1,165,1,2006,1981009081,2001,1,3,47649,2920,6456,4726,14102,55,1946,8,125,125,44,0,0,0,0,0,0,0,0,0,0,0,0,0,137,51
20.421723,1783686862.966711,2147540,,BS955A,3,rfd_legacy,,1,165,5,2177,2243152544,-2343,1,3,47695,7433,7221,7154,21808,85,2265,9,123,123,48,0,0,0,0,0,0,0,0,0,0,0,0,0,233,199
20.424033,1783686862.969021,2147540,,BS955A,3,rfd_legacy,,1,165,2,2823,2046546104,4767,1,3,47879,2056,6696,6673,15425,60,1963,8,124,124,60,0,0,0,0,0,0,0,0,0,0,0,0,0,99,6
20.440977,1783686862.985965,2147540,,BS955A,3,rfd_legacy,,1,165,6,2905,2308691811,9296,1,3,47919,6372,7128,4824,18324,72,2025,8,124,124,52,0,0,0,0,0,0,0,0,0,0,0,0,0,44,137
20.443263,1783686862.988251,2147540,,BS955A,3,rfd_legacy,,1,165,3,3100,2112082178,5171,1,3,48068,3746,6722,6007,16475,64,1931,8,123,123,60,0,0,0,0,0,0,0,0,0,0,0,0,0,92,160
20.445495,1783686862.990483,2147540,,BS955A,3,rfd_legacy,,1,165,7,3178,2374227075,4694,1,3,47690,1552,4914,4420,10886,43,1973,8,123,123,52,0,0,0,0,0,0,0,0,0,0,0,0,0,132,64
21.498414,1783686864.043402,2147550,,BS955A,3,rfd_legacy,,1,175,0,3186,3515771881,4155,1,3,48070,3725,7107,7311,18143,71,2335,9,121,121,72,0,0,0,0,0,0,0,0,0,0,0,0,0,79,157
21.500672,1783686864.04566,2147550,,BS955A,3,rfd_legacy,,1,175,4,2875,3777916618,6644,1,3,47643,6663,7188,6469,20320,79,1971,8,121,121,52,0,0,0,0,0,0,0,0,0,0,0,0,0,188,16
21.50289,1783686864.047878,2147550,,BS955A,3,rfd_legacy,,1,175,1,2014,3581307342,2068,1,3,47952,6946,7097,6959,21002,82,1764,7,121,121,52,0,0,0,0,0,0,0,0,0,0,0,0,0,82,71
21.52268,1783686864.067668,2147550,,BS955A,3,rfd_legacy,,1,175,5,2246,3843450845,-2345,1,3,47850,7399,7353,5281,20033,78,2204,9,124,124,52,0,0,0,0,0,0,0,0,0,0,0,0,0,135,128
21.522807,1783686864.067795,2147550,,BS955A,3,rfd_legacy,,1,175,2,2826,3646843926,4816,1,3,48028,6393,7129,5657,19179,75,1949,8,122,122,56,0,0,0,0,0,0,0,0,0,0,0,0,0,154,81
21.524975,1783686864.069963,2147550,,BS955A,3,rfd_legacy,,1,175,6,2895,3908990049,9367,1,3,47859,2904,6032,3884,12820,50,1672,7,118,118,40,0,0,0,0,0,0,0,0,0,0,0,0,0,149,155
21.550848,1783686864.095836,2147550,,BS955A,3,rfd_legacy,,1,175,3,3106,3712380439,5098,1,3,47875,345,5919,6837,13101,51,2156,8,122,122,40,0,0,0,0,0,0,0,0,0,0,0,0,0,85,129
21.555747,1783686864.100735,2147550,,BS955A,3,rfd_legacy,,1,175,7,3190,3974525164,4735,1,3,47913,7101,7274,5384,19759,77,2212,9,124,124,44,0,0,0,0,0,0,0,0,0,0,0,0,0,218,98
22.497547,1783686865.042535,2147560,,BS955A,3,rfd_legacy,,1,185,0,3328,3000273777,4139,1,3,48041,5325,6505,4801,16631,65,2188,9,121,121,72,0,0,0,0,0,0,0,0,0,0,0,0,0,55,213
22.498173,1783686865.043161,2147560,,BS955A,3,rfd_legacy,,1,185,4,2847,3262419006,6675,1,3,47644,7359,7561,7128,22048,86,2507,10,123,123,60,0,0,0,0,0,0,0,0,0,0,0,0,0,197,205
22.500446,1783686865.045434,2147560,,BS955A,3,rfd_legacy,,1,185,1,2078,3065809255,1968,1,3,47844,7262,7240,5777,20279,79,2057,8,122,122,40,0,0,0,0,0,0,0,0,0,0,0,0,0,74,90
22.525965,1783686865.070953,2147560,,BS955A,3,rfd_legacy,,1,185,5,2148,3327952707,-2297,1,3,47710,7385,7242,5912,20539,80,2262,9,122,122,52,0,0,0,0,0,0,0,0,0,0,0,0,0,209,66
22.528221,1783686865.073209,2147560,,BS955A,3,rfd_legacy,,1,185,2,2801,3131346166,4828,1,3,47685,5127,6886,6438,18451,72,2024,8,118,118,52,0,0,0,0,0,0,0,0,0,0,0,0,0,14,79
22.530609,1783686865.075597,2147560,,BS955A,3,rfd_legacy,,1,185,6,2894,3393491796,9339,1,3,48086,652,6642,5882,13176,51,1759,7,121,121,48,0,0,0,0,0,0,0,0,0,0,0,0,0,253,68
22.547326,1783686865.092314,2147560,,BS955A,3,rfd_legacy,,1,185,3,3145,3196882549,5153,1,3,47700,1553,6653,6004,14210,56,2050,8,120,120,44,0,0,0,0,0,0,0,0,0,0,0,0,0,204,165
22.549531,1783686865.094519,2147560,,BS955A,3,rfd_legacy,,1,185,7,3273,3459027268,4542,1,3,47715,5195,7040,5678,17913,70,1998,8,121,121,52,0,0,0,0,0,0,0,0,0,0,0,0,0,15,244
23.53421,1783686866.079198,2147570,,BS955A,3,rfd_legacy,,1,195,0,3069,2407405604,4125,1,3,48021,3093,7004,5971,16068,63,1815,7,122,122,44,0,0,0,0,0,0,0,0,0,0,0,0,0,102,112
23.536474,1783686866.081462,2147570,,BS955A,3,rfd_legacy,,1,195,4,2923,2669550337,6657,1,3,47645,5751,7241,5809,18801,73,1657,6,122,122,52,0,0,0,0,0,0,0,0,0,0,0,0,0,213,215
23.554225,1783686866.099213,2147570,,BS955A,3,rfd_legacy,,1,195,1,2024,2472940914,2078,1,3,48075,7042,7247,7192,21481,84,1842,7,124,124,60,0,0,0,0,0,0,0,0,0,0,0,0,0,90,168
23.555453,1783686866.100441,2147570,,BS955A,3,rfd_legacy,,1,195,5,2098,2735084067,-2310,1,3,47794,6744,6303,4157,17204,67,1871,7,117,117,68,0,0,0,0,0,0,0,0,0,0,0,0,0,42,201
23.557773,1783686866.102761,2147570,,BS955A,3,rfd_legacy,,1,195,2,2835,2538477642,4824,1,3,47898,6520,7029,6211,19760,77,2080,8,119,119,56,0,0,0,0,0,0,0,0,0,0,0,0,0,31,115
23.580206,1783686866.125194,2147570,,BS955A,3,rfd_legacy,,1,195,6,2877,2800623638,9359,1,3,47876,2609,4820,6225,13654,53,1772,7,120,120,40,0,0,0,0,0,0,0,0,0,0,0,0,0,217,27
23.580241,1783686866.125229,2147570,,BS955A,3,rfd_legacy,,1,195,3,3114,2604013992,5116,1,3,47896,3162,7066,6011,16239,63,2033,8,120,120,48,0,0,0,0,0,0,0,0,0,0,0,0,0,207,205
23.580264,1783686866.125252,2147570,,BS955A,3,rfd_legacy,,1,195,7,3305,2866158460,4518,1,3,47665,6815,6842,4522,18179,71,1933,8,118,118,44,0,0,0,0,0,0,0,0,0,0,0,0,0,112,80
24.475778,1783686867.020766,2147580,,BS955A,3,rfd_legacy,,1,204,0,2984,1910318503,4113,1,3,48027,5138,7115,6251,18504,72,1924,8,123,123,60,0,0,0,0,0,0,0,0,0,0,0,0,0,166,167
24.480246,1783686867.025234,2147580,,BS955A,3,rfd_legacy,,1,204,1,2101,1975854050,1961,1,3,47824,6939,7190,7013,21142,83,1775,7,122,122,56,0,0,0,0,0,0,0,0,0,0,0,0,0,184,121
24.480296,1783686867.025284,2147580,,BS955A,3,rfd_legacy,,1,204,5,2156,2237997173,-2346,1,3,47971,6691,6336,4818,17845,70,1941,8,121,121,48,0,0,0,0,0,0,0,0,0,0,0,0,0,11,224
24.50678,1783686867.051768,2147580,,BS955A,3,rfd_legacy,,1,204,2,2833,2041390925,4782,1,3,48102,5780,6499,5019,17298,68,1489,6,117,117,40,0,0,0,0,0,0,0,0,0,0,0,0,0,6,139
24.508009,1783686867.052997,2147580,,BS955A,3,rfd_legacy,,1,204,6,2934,2303536543,9277,1,3,48026,1222,7212,6348,14782,58,2118,8,122,122,40,0,0,0,0,0,0,0,0,0,0,0,0,0,240,192
24.510323,1783686867.055311,2147580,,BS955A,3,rfd_legacy,,1,204,3,3097,2106927250,5097,1,3,47822,4156,3814,3732,11702,46,1933,8,123,123,36,0,0,0,0,0,0,0,0,0,0,0,0,0,139,222
24.527354,1783686867.072342,2147580,,BS955A,3,rfd_legacy,,1,204,7,3172,2369071440,4617,1,3,47720,3501,6088,4431,14020,55,1924,8,124,124,68,0,0,0,0,0,0,0,0,0,0,0,0,0,109,224
25.590813,1783686868.135801,2147590,,BS955A,3,rfd_legacy,,1,214,0,3177,3484844989,4198,1,3,48090,4837,6975,5983,17795,70,2168,8,124,124,76,0,0,0,0,0,0,0,0,0,0,0,0,0,65,254
25.590857,1783686868.135845,2147590,,BS955A,3,rfd_legacy,,1,214,4,2848,3746989808,6672,1,3,47592,7746,7669,5849,21264,83,2287,9,125,125,64,0,0,0,0,0,0,0,0,0,0,0,0,0,161,108
25.590882,1783686868.13587,2147590,,BS955A,3,rfd_legacy,,1,214,1,2052,3550380372,2041,1,3,48044,7134,7129,5046,19309,75,1879,7,118,118,60,0,0,0,0,0,0,0,0,0,0,0,0,0,38,159
25.607779,1783686868.152767,2147590,,BS955A,3,rfd_legacy,,1,214,5,2250,3812524046,-2291,1,3,47778,6833,6618,5095,18546,72,1911,7,119,119,68,0,0,0,0,0,0,0,0,0,0,0,0,0,184,91
25.609951,1783686868.154939,2147590,,BS955A,3,rfd_legacy,,1,214,2,2884,3615917158,4817,1,3,47962,6926,6766,5699,19391,76,1934,8,118,118,64,0,0,0,0,0,0,0,0,0,0,0,0,0,212,59
25.612193,1783686868.157181,2147590,,BS955A,3,rfd_legacy,,1,214,6,2937,3878062998,9294,1,3,48088,818,6806,6094,13718,54,1874,7,121,121,44,0,0,0,0,0,0,0,0,0,0,0,0,0,241,186
25.659697,1783686868.204685,2147590,,BS955A,3,rfd_legacy,,1,214,3,3109,3681453343,5136,1,3,47635,1797,6196,5143,13136,51,1906,7,122,122,56,0,0,0,0,0,0,0,0,0,0,0,0,0,75,170
25.661889,1783686868.206877,2147590,,BS955A,3,rfd_legacy,,1,214,7,3219,3943598297,4669,1,3,47938,2160,7337,7001,16498,64,1817,7,120,120,48,0,0,0,0,0,0,0,0,0,0,0,0,0,182,69
26.690504,1783686869.235492,2147600,,BS955A,3,rfd_legacy,,1,224,0,3227,768696169,4094,1,3,47794,7171,7346,4781,19298,75,2382,9,121,121,64,0,0,0,0,0,0,0,0,0,0,0,0,0,157,79
26.690562,1783686869.23555,2147600,,BS955A,3,rfd_legacy,,1,224,4,2836,1030841090,6693,1,3,47715,7382,7446,6368,21196,83,2203,9,120,120,68,0,0,0,0,0,0,0,0,0,0,0,0,0,20,199
26.692599,1783686869.237587,2147600,,BS955A,3,rfd_legacy,,1,224,1,2004,834231695,2097,1,3,47587,7446,7393,6086,20925,82,2172,8,124,124,44,0,0,0,0,0,0,0,0,0,0,0,0,0,31,61
26.740178,1783686869.285166,2147600,,BS955A,3,rfd_legacy,,1,224,5,2236,1096374813,-2331,1,3,47833,7430,7183,5924,20537,80,2336,9,124,124,68,0,0,0,0,0,0,0,0,0,0,0,0,0,236,74
26.742464,1783686869.287452,2147600,,BS955A,3,rfd_legacy,,1,224,2,2844,899768544,4827,1,3,47842,6038,6647,5250,17935,70,1523,6,119,119,56,0,0,0,0,0,0,0,0,0,0,0,0,0,197,238
26.744692,1783686869.28968,2147600,,BS955A,3,rfd_legacy,,1,224,6,2872,1161914150,9278,1,3,47724,2282,7037,4954,14273,56,1916,7,121,121,56,0,0,0,0,0,0,0,0,0,0,0,0,0,75,145
26.769741,1783686869.314729,2147600,,BS955A,3,rfd_legacy,,1,224,3,3121,965304703,5114,1,3,48016,1297,5978,5764,13039,51,1826,7,119,119,56,0,0,0,0,0,0,0,0,0,0,0,0,0,217,241
26.77218,1783686869.317168,2147600,,BS955A,3,rfd_legacy,,1,224,7,3851,1227449672,4716,1,3,47930,7255,7017,4072,18344,72,1957,8,123,123,64,0,0,0,0,0,0,0,0,0,0,0,0,0,91,20
28.105589,1783686870.650577,2147610,,BS955A,3,rfd_legacy,,1,234,0,3191,4275140057,4150,1,3,47886,845,6721,6736,14302,56,1737,7,120,120,76,0,0,0,0,0,0,0,0,0,0,0,0,0,38,47
28.107864,1783686870.652852,2147610,,BS955A,3,rfd_legacy,,1,234,4,2869,242317761,6673,1,3,47649,6851,6788,6121,19760,77,1726,7,117,117,52,0,0,0,0,0,0,0,0,0,0,0,0,0,89,142
28.110069,1783686870.655057,2147610,,BS955A,3,rfd_legacy,,1,234,1,2034,45708347,2002,1,3,47654,7118,7043,5501,19662,77,1834,7,119,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,134,102
28.127653,1783686870.672641,2147610,,BS955A,3,rfd_legacy,,1,234,5,2116,307851249,-2243,1,3,47696,6969,7059,6213,20241,79,1964,8,120,120,52,0,0,0,0,0,0,0,0,0,0,0,0,0,230,40
28.13157,1783686870.676558,2147610,,BS955A,3,rfd_legacy,,1,234,2,2822,111245136,4813,1,3,47858,7080,6884,4439,18403,72,1923,8,120,120,52,0,0,0,0,0,0,0,0,0,0,0,0,0,56,138
28.131746,1783686870.676734,2147610,,BS955A,3,rfd_legacy,,1,234,6,2886,373390685,9271,1,3,47692,769,5942,6283,12994,51,1828,7,119,119,36,0,0,0,0,0,0,0,0,0,0,0,0,0,115,40
28.180528,1783686870.725516,2147610,,BS955A,3,rfd_legacy,,1,234,3,3048,176781112,5097,1,3,47676,5553,6166,3515,15234,60,1691,7,117,117,28,0,0,0,0,0,0,0,0,0,0,0,0,0,19,233
28.181719,1783686870.726707,2147610,,BS955A,3,rfd_legacy,,1,234,7,3205,438925746,4624,1,3,47823,2395,6769,6114,15278,60,1549,6,119,119,48,0,0,0,0,0,0,0,0,0,0,0,0,0,72,9
29.084299,1783686871.629287,2147620,,BS955A,3,rfd_legacy,,1,243,0,3270,3740744388,4113,1,3,48026,5585,6843,6285,18713,73,1864,7,121,121,56,0,0,0,0,0,0,0,0,0,0,0,0,0,113,45
29.131563,1783686871.676551,2147620,,BS955A,3,rfd_legacy,,1,243,4,2833,4002889779,6721,1,3,47963,7230,7431,6771,21432,84,2062,8,118,118,64,0,0,0,0,0,0,0,0,0,0,0,0,0,214,80
29.134056,1783686871.679044,2147620,,BS955A,3,rfd_legacy,,1,243,1,2054,3806280158,2055,1,3,48081,6831,7236,7241,21308,83,1785,7,118,118,56,0,0,0,0,0,0,0,0,0,0,0,0,0,7,218
29.136307,1783686871.681295,2147620,,BS955A,3,rfd_legacy,,1,243,5,2208,4068423250,-2301,1,3,47853,6592,6329,4366,17287,68,1818,7,118,118,48,0,0,0,0,0,0,0,0,0,0,0,0,0,123,133
29.138581,1783686871.683569,2147620,,BS955A,3,rfd_legacy,,1,243,2,2871,3871816685,4830,1,3,47752,6222,6960,6914,20096,79,2183,9,120,120,52,0,0,0,0,0,0,0,0,0,0,0,0,0,13,214
29.155585,1783686871.700573,2147620,,BS955A,3,rfd_legacy,,1,243,6,2878,4133962835,9372,1,3,48096,1240,6784,5579,13603,53,1867,7,119,119,40,0,0,0,0,0,0,0,0,0,0,0,0,0,90,110
29.157871,1783686871.702859,2147620,,BS955A,3,rfd_legacy,,1,243,3,3091,3937353127,5138,1,3,47670,6228,6952,4358,17538,69,2096,8,121,121,48,0,0,0,0,0,0,0,0,0,0,0,0,0,210,30
29.160057,1783686871.705045,2147620,,BS955A,3,rfd_legacy,,1,243,7,3172,4199497843,4770,1,3,47721,6763,6788,4967,18518,72,1976,8,120,120,56,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1
30.216876,1783686872.761864,2147630,,BS955A,3,rfd_legacy,,1,253,0,3197,1050929869,4139,1,3,47690,2132,6931,6968,16031,63,2149,8,123,123,68,0,0,0,0,0,0,0,0,0,0,0,0,0,14,128
30.233833,1783686872.778821,2147630,,BS955A,3,rfd_legacy,,1,253,4,2819,1313074886,6691,1,3,48043,7097,7001,5107,19205,75,1755,7,123,123,56,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19
30.236517,1783686872.781505,2147630,,BS955A,3,rfd_legacy,,1,253,1,2019,1116465337,2008,1,3,48022,7246,7249,6873,21368,83,2003,8,123,123,52,0,0,0,0,0,0,0,0,0,0,0,0,0,141,31
30.238831,1783686872.783819,2147630,,BS955A,3,rfd_legacy,,1,253,5,2133,1378608935,-2291,1,3,47725,7471,7216,5008,19695,77,2234,9,123,123,44,0,0,0,0,0,0,0,0,0,0,0,0,0,76,130
30.240991,1783686872.785979,2147630,,BS955A,3,rfd_legacy,,1,253,2,2864,1182002385,4762,1,3,47752,6004,7154,6805,19963,78,2132,8,119,119,52,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11
30.267843,1783686872.812831,2147630,,BS955A,3,rfd_legacy,,1,253,6,2830,1444148344,9363,1,3,47842,1631,7217,5624,14472,57,2082,8,124,124,40,0,0,0,0,0,0,0,0,0,0,0,0,0,47,240
30.267982,1783686872.81297,2147630,,BS955A,3,rfd_legacy,,1,253,3,3159,1247538818,5140,1,3,47695,1275,6970,6664,14909,58,1908,7,122,122,56,0,0,0,0,0,0,0,0,0,0,0,0,0,103,88
30.270072,1783686872.81506,2147630,,BS955A,3,rfd_legacy,,1,253,7,3167,1509683454,4677,1,3,47789,6707,6554,4596,17857,70,1854,7,117,117,48,0,0,0,0,0,0,0,0,0,0,0,0,0,30,61
31.42431,1783686873.969298,2147640,,BS955A,3,rfd_legacy,,1,7,0,3198,390080237,4108,1,3,47876,2996,7063,7223,17282,68,2310,9,122,122,76,0,0,0,0,0,0,0,0,0,0,0,0,0,97,226
31.448829,1783686873.993817,2147640,,BS955A,3,rfd_legacy,,1,7,4,2826,652225487,6680,1,3,47927,7487,7182,4256,18925,74,2209,9,124,124,60,0,0,0,0,0,0,0,0,0,0,0,0,0,13,71
31.452383,1783686873.997371,2147640,,BS955A,3,rfd_legacy,,1,7,1,2078,455616117,2080,1,3,47851,7457,7402,5336,20195,79,2024,8,124,124,44,0,0,0,0,0,0,0,0,0,0,0,0,0,170,105
31.453617,1783686873.998605,2147640,,BS955A,3,rfd_legacy,,1,7,5,2140,717759443,-2214,1,3,47949,6892,6795,6250,19937,78,1919,7,119,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,34,198
31.455902,1783686874.00089,2147640,,BS955A,3,rfd_legacy,,1,7,2,2847,521152389,4791,1,3,47618,5754,6978,6986,19718,77,2254,9,124,124,60,0,0,0,0,0,0,0,0,0,0,0,0,0,242,30
31.475144,1783686874.020132,2147640,,BS955A,3,rfd_legacy,,1,7,6,2852,783298802,9320,1,3,47665,2579,6944,4565,14088,55,1795,7,119,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,12,142
31.475213,1783686874.020201,2147640,,BS955A,3,rfd_legacy,,1,7,3,3082,586689085,5144,1,3,47779,2902,6815,5159,14876,58,2013,8,120,120,44,0,0,0,0,0,0,0,0,0,0,0,0,0,167,199
