host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count,tr_version,rx_mask,air_us,post_us,cycle_us,rx_seen,imu_valid,imu_n,acc_norm_mean_mg,acc_norm_std_mg,acc_norm_min_mg,acc_norm_max_mg,imu_skip_count,tag_temp_raw,tag_vbat_raw
0.231338,1783686842.776326,2147354,,BS955A,3,f,0,6,2861,2861,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.231338,1783686842.776326,2147354,,BS955A,3,f,0,7,3156,3156,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,0,3156,3156,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,1,2081,2081,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,2,2819,2819,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,3,3135,3135,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,4,2794,2794,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,5,2206,2206,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,6,2928,2928,96,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.462983,1783686843.007971,2147355,,BS955A,3,f,0,7,3128,3128,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.468624,1783686843.013612,2147356,,BS955A,3,f,0,0,3213,3213,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.468624,1783686843.013612,2147356,,BS955A,3,f,0,1,2068,2068,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.468624,1783686843.013612,2147356,,BS955A,3,f,0,2,2796,2796,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.468624,1783686843.013612,2147356,,BS955A,3,f,0,3,3099,3099,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.468624,1783686843.013612,2147356,,BS955A,3,f,0,4,2876,2876,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.468624,1783686843.013612,2147356,,BS955A,3,f,0,5,2194,2194,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.468624,1783686843.013612,2147356,,BS955A,3,f,0,6,2925,2925,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.468624,1783686843.013612,2147356,,BS955A,3,f,0,7,3269,3269,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.516598,1783686843.061586,2147357,,BS955A,3,f,0,0,3168,3168,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.516598,1783686843.061586,2147357,,BS955A,3,f,0,1,2055,2055,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.516598,1783686843.061586,2147357,,BS955A,3,f,0,2,2836,2836,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.516598,1783686843.061586,2147357,,BS955A,3,f,0,3,3085,3085,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.516598,1783686843.061586,2147357,,BS955A,3,f,0,4,2839,2839,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.516598,1783686843.061586,2147357,,BS955A,3,f,0,5,2130,2130,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.516598,1783686843.061586,2147357,,BS955A,3,f,0,6,2909,2909,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.516598,1783686843.061586,2147357,,BS955A,3,f,0,7,3225,3225,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.823064,1783686843.368052,2147358,,BS955A,3,f,0,0,3183,3183,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.823064,1783686843.368052,2147358,,BS955A,3,f,0,1,2089,2089,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.823064,1783686843.368052,2147358,,BS955A,3,f,0,2,2824,2824,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.823064,1783686843.368052,2147358,,BS955A,3,f,0,3,3161,3161,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.823064,1783686843.368052,2147358,,BS955A,3,f,0,4,2910,2910,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.823064,1783686843.368052,2147358,,BS955A,3,f,0,5,2184,2184,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.823064,1783686843.368052,2147358,,BS955A,3,f,0,6,2869,2869,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.823064,1783686843.368052,2147358,,BS955A,3,f,0,7,3194,3194,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.826919,1783686843.371907,2147359,,BS955A,3,f,0,0,3189,3189,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.826919,1783686843.371907,2147359,,BS955A,3,f,0,1,2109,2109,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.826919,1783686843.371907,2147359,,BS955A,3,f,0,2,2837,2837,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.826919,1783686843.371907,2147359,,BS955A,3,f,0,3,3089,3089,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.826919,1783686843.371907,2147359,,BS955A,3,f,0,4,2862,2862,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.826919,1783686843.371907,2147359,,BS955A,3,f,0,5,2115,2115,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.826919,1783686843.371907,2147359,,BS955A,3,f,0,6,2877,2877,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
0.826919,1783686843.371907,2147359,,BS955A,3,f,0,7,3116,3116,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.108111,1783686843.653099,2147360,,BS955A,3,f,0,0,3161,3161,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.108111,1783686843.653099,2147360,,BS955A,3,f,0,1,2052,2052,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.108111,1783686843.653099,2147360,,BS955A,3,f,0,2,2809,2809,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.108111,1783686843.653099,2147360,,BS955A,3,f,0,3,3070,3070,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.108111,1783686843.653099,2147360,,BS955A,3,f,0,4,2858,2858,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.108111,1783686843.653099,2147360,,BS955A,3,f,0,5,2157,2157,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.108111,1783686843.653099,2147360,,BS955A,3,f,0,6,2841,2841,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.108111,1783686843.653099,2147360,,BS955A,3,f,0,7,3249,3249,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.213555,1783686843.758543,2147361,,BS955A,3,f,0,0,3161,3161,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.213555,1783686843.758543,2147361,,BS955A,3,f,0,1,2089,2089,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.213555,1783686843.758543,2147361,,BS955A,3,f,0,2,2802,2802,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.213555,1783686843.758543,2147361,,BS955A,3,f,0,3,3113,3113,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.213555,1783686843.758543,2147361,,BS955A,3,f,0,4,2901,2901,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.213555,1783686843.758543,2147361,,BS955A,3,f,0,5,2192,2192,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.213555,1783686843.758543,2147361,,BS955A,3,f,0,6,2922,2922,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.213555,1783686843.758543,2147361,,BS955A,3,f,0,7,3210,3210,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.216856,1783686843.761844,2147362,,BS955A,3,f,0,0,3217,3217,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.216856,1783686843.761844,2147362,,BS955A,3,f,0,1,2009,2009,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.216856,1783686843.761844,2147362,,BS955A,3,f,0,2,2837,2837,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.216856,1783686843.761844,2147362,,BS955A,3,f,0,3,3141,3141,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.216856,1783686843.761844,2147362,,BS955A,3,f,0,4,2878,2878,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.216856,1783686843.761844,2147362,,BS955A,3,f,0,5,2213,2213,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.216856,1783686843.761844,2147362,,BS955A,3,f,0,6,2943,2943,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.216856,1783686843.761844,2147362,,BS955A,3,f,0,7,3128,3128,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.340528,1783686843.885516,2147363,,BS955A,3,f,0,0,3186,3186,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.340528,1783686843.885516,2147363,,BS955A,3,f,0,1,2072,2072,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.340528,1783686843.885516,2147363,,BS955A,3,f,0,2,2851,2851,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.340528,1783686843.885516,2147363,,BS955A,3,f,0,3,3135,3135,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.340528,1783686843.885516,2147363,,BS955A,3,f,0,4,2878,2878,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.340528,1783686843.885516,2147363,,BS955A,3,f,0,5,2145,2145,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.340528,1783686843.885516,2147363,,BS955A,3,f,0,6,2910,2910,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.340528,1783686843.885516,2147363,,BS955A,3,f,0,7,3141,3141,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.344349,1783686843.889337,2147364,,BS955A,3,f,0,0,3146,3146,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.344349,1783686843.889337,2147364,,BS955A,3,f,0,1,2047,2047,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.344349,1783686843.889337,2147364,,BS955A,3,f,0,2,2829,2829,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.344349,1783686843.889337,2147364,,BS955A,3,f,0,3,3113,3113,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.344349,1783686843.889337,2147364,,BS955A,3,f,0,4,2872,2872,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.344349,1783686843.889337,2147364,,BS955A,3,f,0,5,2196,2196,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.344349,1783686843.889337,2147364,,BS955A,3,f,0,6,2854,2854,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.344349,1783686843.889337,2147364,,BS955A,3,f,0,7,3282,3282,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.572996,1783686844.117984,2147365,,BS955A,3,f,0,0,3203,3203,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.572996,1783686844.117984,2147365,,BS955A,3,f,0,1,2123,2123,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.572996,1783686844.117984,2147365,,BS955A,3,f,0,2,2836,2836,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.572996,1783686844.117984,2147365,,BS955A,3,f,0,3,3130,3130,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.572996,1783686844.117984,2147365,,BS955A,3,f,0,4,2874,2874,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.572996,1783686844.117984,2147365,,BS955A,3,f,0,5,2179,2179,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.572996,1783686844.117984,2147365,,BS955A,3,f,0,6,2871,2871,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.572996,1783686844.117984,2147365,,BS955A,3,f,0,7,3243,3243,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.576799,1783686844.121787,2147366,,BS955A,3,f,0,0,3206,3206,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.576799,1783686844.121787,2147366,,BS955A,3,f,0,1,2081,2081,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.576799,1783686844.121787,2147366,,BS955A,3,f,0,2,2843,2843,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.576799,1783686844.121787,2147366,,BS955A,3,f,0,3,3089,3089,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.576799,1783686844.121787,2147366,,BS955A,3,f,0,4,2856,2856,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.576799,1783686844.121787,2147366,,BS955A,3,f,0,5,2154,2154,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.576799,1783686844.121787,2147366,,BS955A,3,f,0,6,2841,2841,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.576799,1783686844.121787,2147366,,BS955A,3,f,0,7,3216,3216,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.752978,1783686844.297966,2147367,,BS955A,3,f,0,0,3181,3181,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.752978,1783686844.297966,2147367,,BS955A,3,f,0,1,2061,2061,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.752978,1783686844.297966,2147367,,BS955A,3,f,0,2,2853,2853,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.752978,1783686844.297966,2147367,,BS955A,3,f,0,3,3119,3119,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.752978,1783686844.297966,2147367,,BS955A,3,f,0,4,2886,2886,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.752978,1783686844.297966,2147367,,BS955A,3,f,0,5,2097,2097,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.752978,1783686844.297966,2147367,,BS955A,3,f,0,6,2912,2912,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.752978,1783686844.297966,2147367,,BS955A,3,f,0,7,3126,3126,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.756777,1783686844.301765,2147368,,BS955A,3,f,0,0,3164,3164,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.756777,1783686844.301765,2147368,,BS955A,3,f,0,1,2064,2064,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.756777,1783686844.301765,2147368,,BS955A,3,f,0,2,2818,2818,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.756777,1783686844.301765,2147368,,BS955A,3,f,0,3,3132,3132,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.756777,1783686844.301765,2147368,,BS955A,3,f,0,4,2855,2855,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.756777,1783686844.301765,2147368,,BS955A,3,f,0,5,2218,2218,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.756777,1783686844.301765,2147368,,BS955A,3,f,0,6,2861,2861,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.756777,1783686844.301765,2147368,,BS955A,3,f,0,7,3199,3199,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.933158,1783686844.478146,2147369,,BS955A,3,f,0,0,3177,3177,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.933158,1783686844.478146,2147369,,BS955A,3,f,0,1,2086,2086,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.933158,1783686844.478146,2147369,,BS955A,3,f,0,2,2837,2837,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.933158,1783686844.478146,2147369,,BS955A,3,f,0,3,3250,3250,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.933158,1783686844.478146,2147369,,BS955A,3,f,0,4,2905,2905,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.933158,1783686844.478146,2147369,,BS955A,3,f,0,5,2175,2175,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.933158,1783686844.478146,2147369,,BS955A,3,f,0,6,2898,2898,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
1.933158,1783686844.478146,2147369,,BS955A,3,f,0,7,3238,3238,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.031452,1783686844.57644,2147370,,BS955A,3,f,0,0,3161,3161,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.031452,1783686844.57644,2147370,,BS955A,3,f,0,1,2073,2073,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.031452,1783686844.57644,2147370,,BS955A,3,f,0,2,2799,2799,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.031452,1783686844.57644,2147370,,BS955A,3,f,0,3,3115,3115,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.031452,1783686844.57644,2147370,,BS955A,3,f,0,4,2898,2898,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.031452,1783686844.57644,2147370,,BS955A,3,f,0,5,2163,2163,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.031452,1783686844.57644,2147370,,BS955A,3,f,0,6,2889,2889,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.031452,1783686844.57644,2147370,,BS955A,3,f,0,7,3161,3161,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.266515,1783686844.811503,2147371,,BS955A,3,f,0,0,3177,3177,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.266515,1783686844.811503,2147371,,BS955A,3,f,0,1,2042,2042,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.266515,1783686844.811503,2147371,,BS955A,3,f,0,2,2822,2822,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.266515,1783686844.811503,2147371,,BS955A,3,f,0,3,3132,3132,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.266515,1783686844.811503,2147371,,BS955A,3,f,0,4,2884,2884,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.266515,1783686844.811503,2147371,,BS955A,3,f,0,5,2184,2184,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.266515,1783686844.811503,2147371,,BS955A,3,f,0,6,2980,2980,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.266515,1783686844.811503,2147371,,BS955A,3,f,0,7,3148,3148,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.29451,1783686844.839498,2147372,,BS955A,3,f,0,0,3213,3213,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.29451,1783686844.839498,2147372,,BS955A,3,f,0,1,2029,2029,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.29451,1783686844.839498,2147372,,BS955A,3,f,0,2,2870,2870,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.29451,1783686844.839498,2147372,,BS955A,3,f,0,3,3145,3145,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.29451,1783686844.839498,2147372,,BS955A,3,f,0,4,2868,2868,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.29451,1783686844.839498,2147372,,BS955A,3,f,0,5,2198,2198,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.29451,1783686844.839498,2147372,,BS955A,3,f,0,6,2907,2907,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.29451,1783686844.839498,2147372,,BS955A,3,f,0,7,3255,3255,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.316588,1783686844.861576,2147373,,BS955A,3,f,0,0,3149,3149,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.316588,1783686844.861576,2147373,,BS955A,3,f,0,1,2042,2042,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.316588,1783686844.861576,2147373,,BS955A,3,f,0,2,2823,2823,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.316588,1783686844.861576,2147373,,BS955A,3,f,0,3,3079,3079,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.316588,1783686844.861576,2147373,,BS955A,3,f,0,4,2896,2896,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.316588,1783686844.861576,2147373,,BS955A,3,f,0,5,2190,2190,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.316588,1783686844.861576,2147373,,BS955A,3,f,0,6,2872,2872,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.316588,1783686844.861576,2147373,,BS955A,3,f,0,7,3246,3246,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.444012,1783686844.989,2147374,,BS955A,3,f,0,0,3177,3177,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.444012,1783686844.989,2147374,,BS955A,3,f,0,1,2031,2031,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.444012,1783686844.989,2147374,,BS955A,3,f,0,2,2762,2762,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
2.444012,1783686844.989,2147374,,BS955A,3,f,0,3,3034,3034,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0,122,202
