sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-06T21:49:54.106054+00:00,0,2.0,936.0,32607.0,30.0,8.66
2026-06-06T21:49:59.144918+00:00,0,17.0,2375.0,32607.0,32.0,67.11
2026-06-06T21:50:04.207870+00:00,0,0.0,942.0,32607.0,31.0,41.93
2026-06-06T21:50:09.260853+00:00,0,0.0,942.0,32607.0,30.0,9.02
2026-06-06T21:50:14.697607+00:00,0,99.0,9007.0,32607.0,36.0,144.77
2026-06-06T21:50:19.733863+00:00,0,98.0,23838.0,32607.0,36.0,145.83
2026-06-06T21:50:24.772194+00:00,0,98.0,23838.0,32607.0,37.0,145.55
2026-06-06T21:50:29.806494+00:00,0,98.0,23838.0,32607.0,37.0,145.43
2026-06-06T21:50:34.846867+00:00,0,98.0,23838.0,32607.0,38.0,145.7
2026-06-06T21:50:39.892866+00:00,0,98.0,23838.0,32607.0,38.0,145.81
2026-06-06T21:50:44.928853+00:00,0,98.0,23838.0,32607.0,38.0,146.4
2026-06-06T21:50:49.984870+00:00,0,98.0,23838.0,32607.0,38.0,140.47
2026-06-06T21:50:55.029563+00:00,0,100.0,23838.0,32607.0,39.0,140.76
2026-06-06T21:51:00.069913+00:00,0,29.0,23838.0,32607.0,38.0,123.85
2026-06-06T21:51:05.107864+00:00,0,98.0,23838.0,32607.0,39.0,146.43
2026-06-06T21:51:10.144876+00:00,0,98.0,23838.0,32607.0,39.0,146.38
2026-06-06T21:51:15.183864+00:00,0,98.0,23849.0,32607.0,40.0,146.62
2026-06-06T21:51:20.226856+00:00,0,98.0,23849.0,32607.0,40.0,146.13
2026-06-06T21:51:25.266856+00:00,0,98.0,23849.0,32607.0,40.0,146.26
2026-06-06T21:51:30.304055+00:00,0,98.0,23849.0,32607.0,40.0,145.81
2026-06-06T21:51:35.347880+00:00,0,69.0,23849.0,32607.0,40.0,139.38
2026-06-06T21:51:40.387380+00:00,0,100.0,23849.0,32607.0,40.0,138.82
2026-06-06T21:51:45.425073+00:00,0,98.0,23849.0,32607.0,40.0,143.45
2026-06-06T21:51:50.457859+00:00,0,98.0,23849.0,32607.0,41.0,146.27
2026-06-06T21:51:55.502871+00:00,0,98.0,23849.0,32607.0,41.0,146.76
2026-06-06T21:52:00.541863+00:00,0,98.0,23849.0,32607.0,41.0,146.1
2026-06-06T21:52:05.587910+00:00,0,98.0,23849.0,32607.0,41.0,146.91
2026-06-06T21:52:10.629907+00:00,0,98.0,23849.0,32607.0,41.0,146.58
2026-06-06T21:52:15.675871+00:00,0,98.0,23480.0,32607.0,41.0,146.96
2026-06-06T21:52:20.896337+00:00,0,96.0,13512.0,32607.0,41.0,140.18
2026-06-06T21:52:25.934156+00:00,0,99.0,20490.0,32607.0,41.0,147.64
2026-06-06T21:52:31.021882+00:00,0,98.0,21625.0,32607.0,42.0,149.46
