chunk_id,stage,rows,row_count,max_tracks,max_frames,estimated_cost,status,attempts,gpu_device,message,started_utc,child_run_id,wall_time_s,log_path,finished_utc
agreement_0000,agreement,"['R2:L0:I0:T6', 'R2:L2:I3:T6']",2,2,200,2,done,1,cuda:0,ok,2026-06-06T21:49:54.078059+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_agreement_0000_cuda0,7.292000979000022,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/agreement_0000_cuda0.log,2026-06-06T21:50:01.371436+00:00
agreement_0001,agreement,"['R4:L8:I1+I2+I3+I8:T8', 'R4:L14:I1+I2+I3+I8:T8']",2,2,200,2,done,1,cuda:0,ok,2026-06-06T21:49:54.079225+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_agreement_0001_cuda0,7.592317262000023,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/agreement_0001_cuda0.log,2026-06-06T21:50:01.672454+00:00
partial_raw_0000,partial_raw,"['R2:L0:I0:T6', 'R2:L0:I0:T8', 'R2:L0:I1:T6', 'R2:L0:I1:T8', 'R2:L0:I3:T6', 'R2:L0:I3:T8', 'R2:L0:I4:T6', 'R2:L0:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.079983+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0000_cuda0,141.42317330600002,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0000_cuda0.log,2026-06-06T21:52:15.503997+00:00
partial_raw_0001,partial_raw,"['R2:L0:I7:T6', 'R2:L0:I7:T8', 'R2:L0:I8:T6', 'R2:L0:I8:T8', 'R2:L0:I1+I3+I7:T6', 'R2:L0:I1+I3+I7:T8', 'R2:L0:I1+I2+I3+I8:T6', 'R2:L0:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.080704+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0001_cuda0,142.98675259799998,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0001_cuda0.log,2026-06-06T21:52:17.068318+00:00
partial_raw_0002,partial_raw,"['R2:L1:I0:T6', 'R2:L1:I0:T8', 'R2:L1:I1:T6', 'R2:L1:I1:T8', 'R2:L1:I3:T6', 'R2:L1:I3:T8', 'R2:L1:I4:T6', 'R2:L1:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.081505+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0002_cuda0,183.38678004,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0002_cuda0.log,2026-06-06T21:52:57.469408+00:00
partial_raw_0003,partial_raw,"['R2:L1:I7:T6', 'R2:L1:I7:T8', 'R2:L1:I8:T6', 'R2:L1:I8:T8', 'R2:L1:I1+I3+I7:T6', 'R2:L1:I1+I3+I7:T8', 'R2:L1:I1+I2+I3+I8:T6', 'R2:L1:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.082524+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0003_cuda0,187.51631964299997,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0003_cuda0.log,2026-06-06T21:53:01.599804+00:00
partial_raw_0004,partial_raw,"['R2:L2:I0:T6', 'R2:L2:I0:T8', 'R2:L2:I1:T6', 'R2:L2:I1:T8', 'R2:L2:I3:T6', 'R2:L2:I3:T8', 'R2:L2:I4:T6', 'R2:L2:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.083378+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0004_cuda0,143.411146225,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0004_cuda0.log,2026-06-06T21:52:17.495464+00:00
partial_raw_0005,partial_raw,"['R2:L2:I7:T6', 'R2:L2:I7:T8', 'R2:L2:I8:T6', 'R2:L2:I8:T8', 'R2:L2:I1+I3+I7:T6', 'R2:L2:I1+I3+I7:T8', 'R2:L2:I1+I2+I3+I8:T6', 'R2:L2:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.084188+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0005_cuda0,145.27235364900002,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0005_cuda0.log,2026-06-06T21:52:19.357449+00:00
partial_raw_0006,partial_raw,"['R2:L3:I0:T6', 'R2:L3:I0:T8', 'R2:L3:I1:T6', 'R2:L3:I1:T8', 'R2:L3:I3:T6', 'R2:L3:I3:T8', 'R2:L3:I4:T6', 'R2:L3:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.084943+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0006_cuda0,144.47763037099998,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0006_cuda0.log,2026-06-06T21:52:18.563366+00:00
partial_raw_0007,partial_raw,"['R2:L3:I7:T6', 'R2:L3:I7:T8', 'R2:L3:I8:T6', 'R2:L3:I8:T8', 'R2:L3:I1+I3+I7:T6', 'R2:L3:I1+I3+I7:T8', 'R2:L3:I1+I2+I3+I8:T6', 'R2:L3:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.085617+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0007_cuda0,145.425602865,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0007_cuda0.log,2026-06-06T21:52:19.511901+00:00
partial_raw_0008,partial_raw,"['R2:L4:I0:T6', 'R2:L4:I0:T8', 'R2:L4:I1:T6', 'R2:L4:I1:T8', 'R2:L4:I3:T6', 'R2:L4:I3:T8', 'R2:L4:I4:T6', 'R2:L4:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.086112+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0008_cuda0,146.98274918999996,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0008_cuda0.log,2026-06-06T21:52:21.069797+00:00
partial_raw_0009,partial_raw,"['R2:L4:I7:T6', 'R2:L4:I7:T8', 'R2:L4:I8:T6', 'R2:L4:I8:T8', 'R2:L4:I1+I3+I7:T6', 'R2:L4:I1+I3+I7:T8', 'R2:L4:I1+I2+I3+I8:T6', 'R2:L4:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.086913+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0009_cuda0,186.70291090499998,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0009_cuda0.log,2026-06-06T21:53:00.790473+00:00
partial_raw_0010,partial_raw,"['R2:L5:I0:T6', 'R2:L5:I0:T8', 'R2:L5:I1:T6', 'R2:L5:I1:T8', 'R2:L5:I3:T6', 'R2:L5:I3:T8', 'R2:L5:I4:T6', 'R2:L5:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.087480+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0010_cuda0,146.24304683199998,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0010_cuda0.log,2026-06-06T21:52:20.331293+00:00
partial_raw_0011,partial_raw,"['R2:L5:I7:T6', 'R2:L5:I7:T8', 'R2:L5:I8:T6', 'R2:L5:I8:T8', 'R2:L5:I1+I3+I7:T6', 'R2:L5:I1+I3+I7:T8', 'R2:L5:I1+I2+I3+I8:T6', 'R2:L5:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.088034+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0011_cuda0,143.81269376099996,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0011_cuda0.log,2026-06-06T21:52:17.901345+00:00
partial_raw_0012,partial_raw,"['R2:L7:I0:T6', 'R2:L7:I0:T8', 'R2:L7:I1:T6', 'R2:L7:I1:T8', 'R2:L7:I3:T6', 'R2:L7:I3:T8', 'R2:L7:I4:T6', 'R2:L7:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.088508+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0012_cuda0,188.24656888500002,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0012_cuda0.log,2026-06-06T21:53:02.335728+00:00
partial_raw_0013,partial_raw,"['R2:L7:I7:T6', 'R2:L7:I7:T8', 'R2:L7:I8:T6', 'R2:L7:I8:T8', 'R2:L7:I1+I3+I7:T6', 'R2:L7:I1+I3+I7:T8', 'R2:L7:I1+I2+I3+I8:T6', 'R2:L7:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T21:49:54.089080+00:00,phase4_5090D_maxfeed_10min_20260606T214953Z_partial_raw_0013_cuda0,187.2537358,runs/phase4_algorithm_factory/phase4_5090D_maxfeed_10min_20260606T214953Z/logs/partial_raw_0013_cuda0.log,2026-06-06T21:53:01.343758+00:00
