experiment_id,seed_id,wall_time_s,status
X_A0_L2_I0_T11,S00,0.5753821879989118,ok
X_A0_L2_I0_T12,S00,0.4854231710014574,ok
X_A0_L2_I1_T11,S00,0.41520415500053787,ok
X_A0_L2_I1_T12,S00,0.6091809240024304,ok
X_A0_L2_I2_T11,S00,0.3918423770010122,ok
X_A0_L2_I2_T12,S00,0.5102541150008619,ok
X_A0_L2_I3_T11,S00,0.3889882529983879,ok
X_A0_L2_I3_T12,S00,0.6214384309969319,ok
X_A0_L2_I4_T11,S00,0.4230038319983578,ok
X_A0_L2_I4_T12,S00,0.4890476069995202,ok
X_A0_L2_I5_T11,S00,0.4147579529999348,ok
X_A0_L2_I5_T12,S00,0.6340599700015446,ok
X_A0_L2_I6_T11,S00,0.41528065500097,ok
X_A0_L2_I6_T12,S00,0.6715608340018662,ok
X_A0_L2_I7_T11,S00,0.5723142639981234,ok
X_A0_L2_I7_T12,S00,0.46016900300310226,ok
X_A0_L2_I8_T11,S00,0.5984225950014661,ok
X_A0_L2_I8_T12,S00,0.47512529300001916,ok
X_A1_L2_I0_T11,S00,0.38790271900143125,ok
X_A1_L2_I0_T12,S00,0.6166222989995731,ok
X_A1_L2_I1_T11,S00,0.4080423619998328,ok
X_A1_L2_I1_T12,S00,0.5907331090020307,ok
X_A1_L2_I2_T11,S00,0.3836750589980511,ok
X_A1_L2_I2_T12,S00,0.5858955059993605,ok
X_A1_L2_I3_T11,S00,0.5866423699990264,ok
X_A1_L2_I3_T12,S00,0.47257966100005433,ok
X_A1_L2_I4_T11,S00,0.4241554559994256,ok
X_A1_L2_I4_T12,S00,0.4896449699990626,ok
X_A1_L2_I5_T11,S00,0.4077657710004132,ok
X_A1_L2_I5_T12,S00,0.5047052299996722,ok
X_A1_L2_I6_T11,S00,0.4147798230005719,ok
X_A1_L2_I6_T12,S00,0.5257787480004481,ok
X_A1_L2_I7_T11,S00,0.4404411719988275,ok
X_A1_L2_I7_T12,S00,0.6443745669967029,ok
X_A1_L2_I8_T11,S00,0.40607084200019017,ok
X_A1_L2_I8_T12,S00,0.6405418400026974,ok
X_A2_L2_I0_T11,S00,0.4776051840017317,ok
X_A2_L2_I0_T12,S00,0.4582800349999161,ok
X_A2_L2_I1_T11,S00,0.5442360939996433,ok
X_A2_L2_I1_T12,S00,0.5766507939988514,ok
X_A2_L2_I2_T11,S00,0.5855658150030649,ok
X_A2_L2_I2_T12,S00,0.5395916420020512,ok
X_A2_L2_I3_T11,S00,0.4230318910013011,ok
X_A2_L2_I3_T12,S00,0.5127483969990863,ok
X_A2_L2_I4_T11,S00,0.5684519860005821,ok
X_A2_L2_I4_T12,S00,0.4954709470002854,ok
X_A2_L2_I5_T11,S00,0.43663183500029845,ok
X_A2_L2_I5_T12,S00,0.5940366540016839,ok
X_A2_L2_I6_T11,S00,0.4250765610013332,ok
X_A2_L2_I6_T12,S00,0.4835622610007704,ok
X_A2_L2_I7_T11,S00,0.4309503579970624,ok
X_A2_L2_I7_T12,S00,0.697338542999205,ok
X_A2_L2_I8_T11,S00,0.5888508200005163,ok
X_A2_L2_I8_T12,S00,0.486891877000744,ok
X_A3_L2_I0_T11,S00,0.4947225840005558,ok
X_A3_L2_I0_T12,S00,0.6668422319999081,ok
X_A3_L2_I1_T11,S00,0.47442689000308746,ok
X_A3_L2_I1_T12,S00,0.44988058599847136,ok
X_A3_L2_I2_T11,S00,0.42820726499849115,ok
X_A3_L2_I2_T12,S00,0.47508622299937997,ok
X_A3_L2_I3_T11,S00,0.4626879049974377,ok
X_A3_L2_I3_T12,S00,0.4745360000015353,ok
X_A3_L2_I4_T11,S00,0.48861857500014594,ok
X_A3_L2_I4_T12,S00,0.4647710850003932,ok
X_A3_L2_I5_T11,S00,0.40172935200098436,ok
X_A3_L2_I5_T12,S00,0.5111884200014174,ok
X_A3_L2_I6_T11,S00,0.4196970560005866,ok
X_A3_L2_I6_T12,S00,0.45473020799909136,ok
X_A3_L2_I7_T11,S00,0.42981960299948696,ok
X_A3_L2_I7_T12,S00,0.4403117319998273,ok
X_A3_L2_I8_T11,S00,0.4079824110012851,ok
X_A3_L2_I8_T12,S00,0.4519020850020752,ok
X_A0_U4_P0_L2_I0_T1,S00,0.08982558600109769,ok
X_A0_U4_P0_L2_I0_T2,S00,2.2040218289985205,ok
X_A0_U4_P0_L2_I0_T3,S00,2.079728422999324,ok
X_A0_U4_P0_L2_I0_T4,S00,1.4060935390007216,ok
X_A0_U4_P0_L2_I0_T5,S00,1.407115663998411,ok
X_A0_U4_P0_L2_I1_T1,S00,0.06638342800215469,ok
X_A0_U4_P0_L2_I1_T2,S00,2.1475995479995618,ok
X_A0_U4_P0_L2_I1_T3,S00,1.4118457859985938,ok
X_A0_U4_P0_L2_I1_T4,S00,2.2037183079992246,ok
X_A0_U4_P0_L2_I1_T5,S00,1.3325668680008675,ok
X_A0_U4_P0_L2_I2_T1,S00,0.08982580600059009,ok
X_A0_U4_P0_L2_I2_T2,S00,2.0781078360014362,ok
X_A0_U4_P0_L2_I2_T3,S00,1.333479721997719,ok
X_A0_U4_P0_L2_I2_T4,S00,1.3317409939991194,ok
X_A0_U4_P0_L2_I2_T5,S00,1.3504798209978617,ok
X_A0_U4_P0_L2_I3_T1,S00,0.06745090299955336,ok
X_A0_U4_P0_L2_I3_T2,S00,2.103686104001099,ok
X_A0_U4_P0_L2_I3_T3,S00,1.407995708003,ok
X_A0_U4_P0_L2_I3_T4,S00,2.214185766002629,ok
X_A0_U4_P0_L2_I3_T5,S00,1.4060941690004256,ok
X_A0_U4_P0_L2_I4_T1,S00,0.04568747200028156,ok
X_A0_U4_P0_L2_I4_T2,S00,1.3122210539986554,ok
X_A0_U4_P0_L2_I4_T3,S00,1.3202360620016407,ok
X_A0_U4_P0_L2_I4_T4,S00,2.086184351999691,ok
X_A0_U4_P0_L2_I4_T5,S00,1.3876365940013784,ok
X_A0_U4_P0_L2_I5_T1,S00,0.04514533000110532,ok
X_A0_U4_P0_L2_I5_T2,S00,1.3241668889968423,ok
X_A0_U4_P0_L2_I5_T3,S00,1.3198410499971942,ok
X_A0_U4_P0_L2_I5_T4,S00,1.3231452649997664,ok
X_A0_U4_P0_L2_I5_T5,S00,1.321424517002015,ok
X_A0_U4_P0_L2_I6_T1,S00,0.04307753000102821,ok
X_A0_U4_P0_L2_I6_T2,S00,1.3884670279985585,ok
X_A0_U4_P0_L2_I6_T3,S00,1.3891525210019608,ok
X_A0_U4_P0_L2_I6_T4,S00,1.3887265990015294,ok
X_A0_U4_P0_L2_I6_T5,S00,1.3863946979981847,ok
X_A0_U4_P0_L2_I7_T1,S00,0.04320790999918245,ok
X_A0_U4_P0_L2_I7_T2,S00,1.3959781320008915,ok
X_A0_U4_P0_L2_I7_T3,S00,1.3317362739981036,ok
X_A0_U4_P0_L2_I7_T4,S00,1.3249245729966788,ok
X_A0_U4_P0_L2_I7_T5,S00,1.390117425002245,ok
X_A0_U4_P0_L2_I8_T1,S00,0.06668925899793976,ok
X_A0_U4_P0_L2_I8_T2,S00,2.0803743159995065,ok
X_A0_U4_P0_L2_I8_T3,S00,2.105440092000208,ok
X_A0_U4_P0_L2_I8_T4,S00,2.0773490720021073,ok
X_A0_U4_P0_L2_I8_T5,S00,2.202858553999249,ok
X_A0_U4_P1_L2_I0_T1,S00,0.06485782100207871,ok
X_A0_U4_P1_L2_I0_T2,S00,2.1842963580020296,ok
X_A0_U4_P1_L2_I0_T3,S00,2.184586929000943,ok
X_A0_U4_P1_L2_I0_T4,S00,2.2062991699967824,ok
X_A0_U4_P1_L2_I0_T5,S00,2.105473441999493,ok
X_A0_U4_P1_L2_I1_T1,S00,0.0460286929992435,ok
X_A0_U4_P1_L2_I1_T2,S00,1.3183399330009706,ok
X_A0_U4_P1_L2_I1_T3,S00,1.3148607969997101,ok
X_A0_U4_P1_L2_I1_T4,S00,1.3234827269989182,ok
X_A0_U4_P1_L2_I1_T5,S00,1.32524603499769,ok
X_A0_U4_P1_L2_I2_T1,S00,0.04397317400071188,ok
X_A0_U4_P1_L2_I2_T2,S00,1.320506932999706,ok
X_A0_U4_P1_L2_I2_T3,S00,1.3875245139970502,ok
X_A0_U4_P1_L2_I2_T4,S00,1.386357497998688,ok
X_A0_U4_P1_L2_I2_T5,S00,1.3865866589985671,ok
X_A0_U4_P1_L2_I3_T1,S00,0.047369728999910876,ok
X_A0_U4_P1_L2_I3_T2,S00,1.3210517760016955,ok
X_A0_U4_P1_L2_I3_T3,S00,1.3912039599999844,ok
X_A0_U4_P1_L2_I3_T4,S00,1.384264118001738,ok
X_A0_U4_P1_L2_I3_T5,S00,1.387641954002902,ok
X_A0_U4_P1_L2_I4_T1,S00,0.04359845300132292,ok
X_A0_U4_P1_L2_I4_T2,S00,1.30753354299668,ok
X_A0_U4_P1_L2_I4_T3,S00,1.3174660289987514,ok
X_A0_U4_P1_L2_I4_T4,S00,1.3059638849990733,ok
X_A0_U4_P1_L2_I4_T5,S00,1.3122074940001767,ok
X_A0_U4_P1_L2_I5_T1,S00,0.043088329999591224,ok
X_A0_U4_P1_L2_I5_T2,S00,1.3257791270007147,ok
X_A0_U4_P1_L2_I5_T3,S00,1.315944991001743,ok
X_A0_U4_P1_L2_I5_T4,S00,2.0700813379989995,ok
X_A0_U4_P1_L2_I5_T5,S00,1.38668418999805,ok
X_A0_U4_P1_L2_I6_T1,S00,0.04640392500004964,ok
X_A0_U4_P1_L2_I6_T2,S00,1.3883802670025034,ok
X_A0_U4_P1_L2_I6_T3,S00,1.4035993879988382,ok
X_A0_U4_P1_L2_I6_T4,S00,2.091307766000682,ok
X_A0_U4_P1_L2_I6_T5,S00,2.071192602998053,ok
X_A0_U4_P1_L2_I7_T1,S00,0.04611804399974062,ok
X_A0_U4_P1_L2_I7_T2,S00,1.3890111509972485,ok
X_A0_U4_P1_L2_I7_T3,S00,1.3871384319973004,ok
X_A0_U4_P1_L2_I7_T4,S00,1.3886646690007183,ok
X_A0_U4_P1_L2_I7_T5,S00,2.0897012390014424,ok
X_A0_U4_P1_L2_I8_T1,S00,0.0699811039994529,ok
X_A0_U4_P1_L2_I8_T2,S00,2.1763283500004036,ok
X_A0_U4_P1_L2_I8_T3,S00,2.1764952919984353,ok
X_A0_U4_P1_L2_I8_T4,S00,2.185552634000487,ok
X_A0_U4_P1_L2_I8_T5,S00,2.1848888999993505,ok
X_A0_U4_P2_L2_I0_T1,S00,0.04403099399860366,ok
X_A0_U4_P2_L2_I0_T2,S00,1.3063772770001378,ok
X_A0_U4_P2_L2_I0_T3,S00,1.4067558429997007,ok
X_A0_U4_P2_L2_I0_T4,S00,1.4080197080002108,ok
X_A0_U4_P2_L2_I0_T5,S00,1.4154389630020887,ok
X_A0_U4_P2_L2_I1_T1,S00,0.04284947900305269,ok
X_A0_U4_P2_L2_I1_T2,S00,1.4094064450000587,ok
X_A0_U4_P2_L2_I1_T3,S00,1.415510044000257,ok
X_A0_U4_P2_L2_I1_T4,S00,1.5029450490001182,ok
X_A0_U4_P2_L2_I1_T5,S00,1.5005061869997007,ok
X_A0_U4_P2_L2_I2_T1,S00,0.046854787000484066,ok
X_A0_U4_P2_L2_I2_T2,S00,1.4806276350027474,ok
X_A0_U4_P2_L2_I2_T3,S00,1.5198658469998918,ok
X_A0_U4_P2_L2_I2_T4,S00,1.5084642750007333,ok
X_A0_U4_P2_L2_I2_T5,S00,1.509632920002332,ok
X_A0_U4_P2_L2_I3_T1,S00,0.06525937300102669,ok
X_A0_U4_P2_L2_I3_T2,S00,2.0742058270006964,ok
X_A0_U4_P2_L2_I3_T3,S00,2.072566069000459,ok
X_A0_U4_P2_L2_I3_T4,S00,2.090402762998565,ok
X_A0_U4_P2_L2_I3_T5,S00,2.0929996849990857,ok
X_A0_U4_P2_L2_I4_T1,S00,0.07204955500128563,ok
X_A0_U4_P2_L2_I4_T2,S00,2.207093043001805,ok
X_A0_U4_P2_L2_I4_T3,S00,2.182820660997095,ok
X_A0_U4_P2_L2_I4_T4,S00,2.1821798880009737,ok
X_A0_U4_P2_L2_I4_T5,S00,1.3960427730016818,ok
X_A0_U4_P2_L2_I5_T1,S00,0.06739092199859442,ok
X_A0_U4_P2_L2_I5_T2,S00,2.2088916419997986,ok
X_A0_U4_P2_L2_I5_T3,S00,1.3081441149988677,ok
X_A0_U4_P2_L2_I5_T4,S00,1.3187477050014422,ok
X_A0_U4_P2_L2_I5_T5,S00,1.3109332979984174,ok
X_A0_U4_P2_L2_I6_T1,S00,0.043197761002375046,ok
X_A0_U4_P2_L2_I6_T2,S00,1.3114563910021388,ok
X_A0_U4_P2_L2_I6_T3,S00,1.3113196699996479,ok
X_A0_U4_P2_L2_I6_T4,S00,1.3889569009988918,ok
X_A0_U4_P2_L2_I6_T5,S00,1.38944555299895,ok
X_A0_U4_P2_L2_I7_T1,S00,0.045369420000497485,ok
X_A0_U4_P2_L2_I7_T2,S00,1.3804844200021762,ok
X_A0_U4_P2_L2_I7_T3,S00,1.3915285820003191,ok
X_A0_U4_P2_L2_I7_T4,S00,1.3841790880032931,ok
X_A0_U4_P2_L2_I7_T5,S00,1.3887887189994217,ok
X_A0_U4_P2_L2_I8_T1,S00,0.042987179000192555,ok
X_A0_U4_P2_L2_I8_T2,S00,1.3384167959993647,ok
X_A0_U4_P2_L2_I8_T3,S00,1.34122798899989,ok
X_A0_U4_P2_L2_I8_T4,S00,1.3281231680011842,ok
X_A0_U4_P2_L2_I8_T5,S00,1.3214137570030289,ok
X_A0_U4_P3_L2_I0_T1,S00,0.04357962199719623,ok
X_A0_U4_P3_L2_I0_T2,S00,1.3422293330004322,ok
X_A0_U4_P3_L2_I0_T3,S00,1.3514462359999015,ok
X_A0_U4_P3_L2_I0_T4,S00,2.070026688001235,ok
X_A0_U4_P3_L2_I0_T5,S00,2.187447551998048,ok
X_A0_U4_P3_L2_I1_T1,S00,0.06643125700065866,ok
X_A0_U4_P3_L2_I1_T2,S00,2.2256718700009515,ok
X_A0_U4_P3_L2_I1_T3,S00,1.3885473779992026,ok
X_A0_U4_P3_L2_I1_T4,S00,1.4011995770015346,ok
X_A0_U4_P3_L2_I1_T5,S00,1.4165303580011823,ok
X_A0_U4_P3_L2_I2_T1,S00,0.06530076299895882,ok
X_A0_U4_P3_L2_I2_T2,S00,1.4242327339998155,ok
X_A0_U4_P3_L2_I2_T3,S00,1.4519692520007084,ok
X_A0_U4_P3_L2_I2_T4,S00,1.401782679000462,ok
X_A0_U4_P3_L2_I2_T5,S00,2.2260089709998283,ok
X_A0_U4_P3_L2_I3_T1,S00,0.07005567500164034,ok
X_A0_U4_P3_L2_I3_T2,S00,2.302810306999163,ok
X_A0_U4_P3_L2_I3_T3,S00,2.3030701780007803,ok
X_A0_U4_P3_L2_I3_T4,S00,2.3210975019974285,ok
X_A0_U4_P3_L2_I3_T5,S00,2.3345917139995436,ok
X_A0_U4_P3_L2_I4_T1,S00,0.04365943299853825,ok
X_A0_U4_P3_L2_I4_T2,S00,1.315038987002481,ok
X_A0_U4_P3_L2_I4_T3,S00,1.3139954629987187,ok
X_A0_U4_P3_L2_I4_T4,S00,1.3265390400010801,ok
X_A0_U4_P3_L2_I4_T5,S00,1.3150620979977248,ok
X_A0_U4_P3_L2_I5_T1,S00,0.042585726998368045,ok
X_A0_U4_P3_L2_I5_T2,S00,1.3122478240002238,ok
X_A0_U4_P3_L2_I5_T3,S00,1.3129312979981478,ok
X_A0_U4_P3_L2_I5_T4,S00,1.3931079699978,ok
X_A0_U4_P3_L2_I5_T5,S00,1.3859829170032754,ok
X_A0_U4_P3_L2_I6_T1,S00,0.04557794200081844,ok
X_A0_U4_P3_L2_I6_T2,S00,1.3942127150003216,ok
X_A0_U4_P3_L2_I6_T3,S00,1.3854422730000806,ok
X_A0_U4_P3_L2_I6_T4,S00,1.3866791699983878,ok
X_A0_U4_P3_L2_I6_T5,S00,1.395344959997601,ok
X_A0_U4_P3_L2_I7_T1,S00,0.06458058900170727,ok
X_A0_U4_P3_L2_I7_T2,S00,2.2153003419989545,ok
X_A0_U4_P3_L2_I7_T3,S00,2.0902875020001375,ok
X_A0_U4_P3_L2_I7_T4,S00,2.1069149489994743,ok
X_A0_U4_P3_L2_I7_T5,S00,1.3125163260010595,ok
X_A0_U4_P3_L2_I8_T1,S00,0.04419272499944782,ok
X_A0_U4_P3_L2_I8_T2,S00,1.3240820790015277,ok
X_A0_U4_P3_L2_I8_T3,S00,1.3148579669978062,ok
X_A0_U4_P3_L2_I8_T4,S00,1.317455118001817,ok
X_A0_U4_P3_L2_I8_T5,S00,2.1173964080007863,ok
X_A0_U4_P4_L2_I0_T1,S00,0.041868044001603266,ok
X_A0_U4_P4_L2_I0_T2,S00,1.3121553439996205,ok
X_A0_U4_P4_L2_I0_T3,S00,1.311432230999344,ok
X_A0_U4_P4_L2_I0_T4,S00,2.1871915410010843,ok
X_A0_U4_P4_L2_I0_T5,S00,2.1871423509983288,ok
X_A0_U4_P4_L2_I1_T1,S00,0.06728844200188178,ok
X_A0_U4_P4_L2_I1_T2,S00,2.2106409599982726,ok
X_A0_U4_P4_L2_I1_T3,S00,1.404545933000918,ok
X_A0_U4_P4_L2_I1_T4,S00,2.213379533000989,ok
X_A0_U4_P4_L2_I1_T5,S00,1.3939286429995263,ok
X_A0_U4_P4_L2_I2_T1,S00,0.045558292000350775,ok
X_A0_U4_P4_L2_I2_T2,S00,1.3962338340024871,ok
X_A0_U4_P4_L2_I2_T3,S00,1.4046391520023462,ok
X_A0_U4_P4_L2_I2_T4,S00,1.39374784300162,ok
X_A0_U4_P4_L2_I2_T5,S00,1.397398709999834,ok
X_A0_U4_P4_L2_I3_T1,S00,0.04227367600105936,ok
X_A0_U4_P4_L2_I3_T2,S00,1.3335433729989745,ok
X_A0_U4_P4_L2_I3_T3,S00,1.3289561310011777,ok
X_A0_U4_P4_L2_I3_T4,S00,1.330789810999704,ok
X_A0_U4_P4_L2_I3_T5,S00,1.3310899219977728,ok
X_A0_U4_P4_L2_I4_T1,S00,0.04315951999888057,ok
X_A0_U4_P4_L2_I4_T2,S00,1.3186427539985743,ok
X_A0_U4_P4_L2_I4_T3,S00,1.3285666199990374,ok
X_A0_U4_P4_L2_I4_T4,S00,1.3925107969989767,ok
X_A0_U4_P4_L2_I4_T5,S00,2.1064741570007754,ok
X_A0_U4_P4_L2_I5_T1,S00,0.04565349199765478,ok
X_A0_U4_P4_L2_I5_T2,S00,1.3982946740034095,ok
X_A0_U4_P4_L2_I5_T3,S00,2.0992700829992827,ok
X_A0_U4_P4_L2_I5_T4,S00,1.386385808000341,ok
X_A0_U4_P4_L2_I5_T5,S00,1.3877770040016912,ok
X_A0_U4_P4_L2_I6_T1,S00,0.06448959900080808,ok
X_A0_U4_P4_L2_I6_T2,S00,1.3899836150012561,ok
X_A0_U4_P4_L2_I6_T3,S00,1.3861232470007963,ok
X_A0_U4_P4_L2_I6_T4,S00,2.1056362130002526,ok
X_A0_U4_P4_L2_I6_T5,S00,2.1089945290004835,ok
X_A0_U4_P4_L2_I7_T1,S00,0.06738899300034973,ok
X_A0_U4_P4_L2_I7_T2,S00,2.1913545509996766,ok
X_A0_U4_P4_L2_I7_T3,S00,2.190818547998788,ok
X_A0_U4_P4_L2_I7_T4,S00,1.3226129930008028,ok
X_A0_U4_P4_L2_I7_T5,S00,1.324594141999114,ok
X_A0_U4_P4_L2_I8_T1,S00,0.042709427998488536,ok
X_A0_U4_P4_L2_I8_T2,S00,1.3148369370028377,ok
X_A0_U4_P4_L2_I8_T3,S00,1.3231306849993416,ok
X_A0_U4_P4_L2_I8_T4,S00,2.2117156050007907,ok
X_A0_U4_P4_L2_I8_T5,S00,2.2139804950020334,ok
X_A0_U4_P5_L2_I0_T1,S00,0.04236507699897629,ok
X_A0_U4_P5_L2_I0_T2,S00,1.3196857789989735,ok
X_A0_U4_P5_L2_I0_T3,S00,1.3157104599995364,ok
X_A0_U4_P5_L2_I0_T4,S00,1.3891081610017864,ok
X_A0_U4_P5_L2_I0_T5,S00,1.3885025780000433,ok
X_A0_U4_P5_L2_I1_T1,S00,0.045145588999730535,ok
X_A0_U4_P5_L2_I1_T2,S00,1.3873104429985688,ok
X_A0_U4_P5_L2_I1_T3,S00,1.3904268570004206,ok
X_A0_U4_P5_L2_I1_T4,S00,1.3840248080014135,ok
X_A0_U4_P5_L2_I1_T5,S00,1.385569674999715,ok
X_A0_U4_P5_L2_I2_T1,S00,0.044043633999535814,ok
X_A0_U4_P5_L2_I2_T2,S00,1.3273860050030635,ok
X_A0_U4_P5_L2_I2_T3,S00,1.3211977259998093,ok
X_A0_U4_P5_L2_I2_T4,S00,2.0882523030013544,ok
X_A0_U4_P5_L2_I2_T5,S00,1.3251988839983824,ok
X_A0_U4_P5_L2_I3_T1,S00,0.0430805899995903,ok
X_A0_U4_P5_L2_I3_T2,S00,1.3180495009983133,ok
X_A0_U4_P5_L2_I3_T3,S00,2.0846458460000576,ok
X_A0_U4_P5_L2_I3_T4,S00,1.3292941040017467,ok
X_A0_U4_P5_L2_I3_T5,S00,1.3177995509977336,ok
X_A0_U4_P5_L2_I4_T1,S00,0.06433436799852643,ok
