row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L11:I1+I3+I7:T6,simulate_imu_prior,0.6997976410057163,,,,
R4:L11:I1+I3+I7:T6,cpu_golden,20.62165532699146,,,,
R4:L11:I1+I3+I7:T6,torch_gpu,2.1628938390058465,0,1,2.1628938390058465,2.1628938390058465
R4:L11:I1+I3+I7:T8,simulate_imu_prior,0.6322609390044818,,,,
R4:L11:I1+I3+I7:T8,cpu_golden,21.13576056600141,,,,
R4:L11:I1+I3+I7:T8,torch_gpu,2.055106304003857,0,1,2.055106304003857,2.055106304003857
R4:L11:I1+I2+I3+I8:T6,simulate_imu_prior,0.633588418000727,,,,
R4:L11:I1+I2+I3+I8:T6,cpu_golden,20.966776736007887,,,,
R4:L11:I1+I2+I3+I8:T6,torch_gpu,2.0934022730070865,0,1,2.0934022730070865,2.0934022730070865
R4:L11:I1+I2+I3+I8:T8,simulate_imu_prior,0.6146175199974095,,,,
R4:L11:I1+I2+I3+I8:T8,cpu_golden,21.980324860007386,,,,
R4:L11:I1+I2+I3+I8:T8,torch_gpu,2.1707904580107424,0,1,2.1707904580107424,2.1707904580107424
