median_3d_mm,p95_3d_mm,rmse_3d_mm,median_vertical_mm,n_positions,fail_rate,loss,split_family,split,evidence_label,dtag_fit_mm,backend
53.879194630966616,95.49594715868608,60.4336411326077,25.44552511962884,24,0.0,asymmetric,loo_position,ALL_LOO,HELD-OUT,50.311768262536894,cuda:0
63.03183102126259,148.25841809196186,83.6462436233131,60.85922099609377,24,0.0,huber,loo_position,ALL_LOO,HELD-OUT,50.311768262536894,cuda:0
93.16614730924866,213.35425723738877,118.13657590711806,71.2842025600554,24,0.0,l2,loo_position,ALL_LOO,HELD-OUT,50.311768262536894,cuda:0
59.44708097334633,173.18173511893664,225.898845404186,45.90668027343747,24,0.0,student_t,loo_position,ALL_LOO,HELD-OUT,50.311768262536894,cuda:0
