task,status,elapsed_s,error
B0,OK,6.897250652313232,
B1,OK,4.407564878463745,
B2_TORCH,OK,13.389416933059692,
B3_B4,OK,0.0017282962799072266,
B5,OK,1.638270378112793,
B6,OK,0.1249837875366211,
