row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L14:I8:T6,S01,simulate_imu_prior,0.6562230429844931,,,,
R4:L14:I8:T6,S01,cpu_golden,22.191430909995688,,,,
R4:L14:I8:T6,S01,torch_gpu,2.5719065469747875,0,1,2.5719065469747875,2.5719065469747875
R4:L14:I8:T8,S01,simulate_imu_prior,0.6040134319919161,,,,
R4:L14:I8:T8,S01,cpu_golden,22.204574600007618,,,,
R4:L14:I8:T8,S01,torch_gpu,2.79680926000583,0,1,2.79680926000583,2.79680926000583
