version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,94.56634274416612,184.220772780327,113.82249643118027,45.59071270690673,74.44689469999955,,,,,-1.0,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,216.03271521202015,1392.4075786136673,500.588424692658,2015.5621341980866,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,112.16485026850563,171.8283406574094,123.25534020281616,64.06813281860855,80.67982066236277,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
