capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004175074703032424,0.0006824241699095896,0.0009170770808837286,1.0,1.0,R4:L16:I7:T6,S04,R4,L16,I7,T6,79.079325,1.35,True
R01,BSDC91,1200,1200,0.0003164191048593637,0.0005370597143201716,0.0007948137003783476,1.0,1.0,R4:L16:I7:T6,S04,R4,L16,I7,T6,79.079325,1.35,True
R02,BS2DCE,1201,1201,0.00038055958592369475,0.0006518228642741426,0.0009625962743648456,1.0,1.0,R4:L16:I7:T6,S04,R4,L16,I7,T6,79.079325,1.35,True
R02,BSDC91,1200,1200,0.0003592597354029585,0.0006379133569250875,0.0009844260900825953,1.0,1.0,R4:L16:I7:T6,S04,R4,L16,I7,T6,79.079325,1.35,True
R03,BS2DCE,1200,1200,0.0003728033805655853,0.0006066637771460142,0.0008119855407636827,1.0,1.0,R4:L16:I7:T6,S04,R4,L16,I7,T6,79.079325,1.35,True
R03,BSDC91,1200,1200,0.0004332630436004017,0.0007599812048853179,0.001061904015307217,1.0,1.0,R4:L16:I7:T6,S04,R4,L16,I7,T6,79.079325,1.35,True
R04,BS2DCE,1200,1200,0.0004660169743212137,0.0007885393621258832,0.0011053392854783238,1.0,1.0,R4:L16:I7:T6,S04,R4,L16,I7,T6,79.079325,1.35,True
R04,BSDC91,1200,1200,0.00042216601510045845,0.0007300527931668029,0.0011558061784855285,1.0,1.0,R4:L16:I7:T6,S04,R4,L16,I7,T6,79.079325,1.35,True
R05,BS2DCE,1200,1200,0.0003357548592375303,0.0005512171657428216,0.0007199054825278156,1.0,1.0,R4:L16:I7:T6,S04,R4,L16,I7,T6,79.079325,1.35,True
R05,BSDC91,1201,1201,0.00037718878648185824,0.0006447089895869529,0.0008280062680559015,1.0,1.0,R4:L16:I7:T6,S04,R4,L16,I7,T6,79.079325,1.35,True
R06,BS2DCE,1200,1200,0.00038582677885630245,0.0007047027413600352,0.0010544671566843561,1.0,1.0,R4:L16:I7:T6,S04,R4,L16,I7,T6,79.079325,1.35,True
