experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,T,kind,seed_id,experiment_uid,delta_vs_B0_trackmedian_err3d_p50_mm,delta_vs_B0_trackmedian_err3d_p95_mm,delta_vs_B0_sample_err3d_rmse_mm,delta_vs_B0_legacy_deltaR_error_rms_mm,delta_vs_B0_trackmedian_radius_error_abs_mm,verdict,screening_score,L,I,R
X_A0_L1_I1_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I1/S00.,34,17,40661,817.9395752794775,3413.0696123061357,4287.836293232305,1965.7394904292462,40661,539.170629116812,2874.6323735765163,3647.921050917556,1628.6553822421247,40661,299.83111763325905,1900.1542069045954,2640.461217712531,1100.733114849731,889.8964980110502,3614.372294959283,1770.1902710941772,3190.173633317727,1547.2739181092866,1791.1756032326296,1684.6680430491617,435.70062181929677,946.8520776770764,411.32167602921174,766.5016751082942,4017.171595459383,3580.5826140214485,33.47810809369392,nan,nan,nan,nan,nan,17,738.5547280375747,487.1228247694926,1479.0158812425898,A0,,,T11,imu_only,S00,X_A0_L1_I1_T11__S00,784.0586508026253,3382.5701569638054,1824.4735055812819,658.4753741305606,887.119910911557,IMU_ONLY_DRIFTS_AS_EXPECTED,3145.3411497116394,L1,I1,
X_A0_L1_I3_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I3/S00.,34,17,40661,407.02224310513674,1958.3351938955911,2615.475577415874,1143.6409555460511,40661,279.03469143192484,1483.2061415735423,1947.1211226615064,870.6808497594044,40661,144.31101257363264,1178.4279013524172,1757.2600162142471,741.5048840463069,505.5938885153463,1896.9879613431444,983.619099286055,1494.0625621892154,804.260749780005,910.8369525140779,797.6143499811147,232.01770543675053,331.23216798306595,271.59772105718525,486.3019068518402,2074.7069755551806,1668.9761662932021,18.501122848664167,nan,nan,nan,nan,nan,17,452.29347827463096,264.7353747662852,973.2182871771763,A0,,,T11,imu_only,S00,X_A0_L1_I3_T11__S00,399.7560413069214,1665.1858233476667,1002.3749706980868,372.2141243676168,271.5000012175465,IMU_ONLY_DRIFTS_AS_EXPECTED,1651.7611937692213,L1,I3,
X_A0_L1_I4_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I4/S00.,34,17,40661,561.8054451246925,2583.2881452511842,3244.6720696135044,1460.9839256269865,40661,416.01941403728654,2173.0111474566247,2967.9397450924585,1278.560166418932,40661,172.344578350519,1045.8996041464954,1488.7921772486013,706.9355923895982,666.4682385207666,2896.5594911541157,1413.2469126014066,1779.3854643944858,780.5489931607884,1345.631361817115,1264.4217641393993,307.9267927473586,657.0660916683441,299.5288209206119,570.4596743229549,3239.879929342168,1969.103593118395,27.014072656350045,nan,nan,nan,nan,nan,17,688.6356097121196,516.8767913334459,1335.7312808681122,A0,,,T11,imu_only,S00,X_A0_L1_I4_T11__S00,560.6303913123417,2664.757353158638,1319.7179407790222,608.5562558051055,597.3339249028247,IMU_ONLY_DRIFTS_AS_EXPECTED,2490.8420330573626,L1,I4,
X_A0_L1_I7_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I7/S00.,34,17,40661,656.3436923418618,3505.501140522562,4581.996599638014,1970.5041183590808,40661,474.6590101298943,2571.516091585537,3374.1392669014003,1493.1488124847958,40661,235.07792501200652,2043.9827499409637,2976.8333677451465,1285.8433435863567,779.7230387900644,3585.8658572449076,1710.8436275633899,2363.054666316785,1752.1963362774652,1890.004561384469,1583.106315761806,423.9572507165071,882.1075241286374,295.1391487266244,549.3555762172514,4007.1226131882054,2701.752666758237,33.40860314498322,nan,nan,nan,nan,nan,17,2003.0851309577417,1059.577362705103,4200.614038656722,A0,,,T11,imu_only,S00,X_A0_L1_I7_T11__S00,673.8851915816394,3354.06371924943,1829.2381335111165,1923.0057770507276,822.3753573631179,IMU_ONLY_DRIFTS_AS_EXPECTED,3877.98944256052,L1,I7,
X_A0_L1_I8_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I8/S00.,34,17,40661,612.6673323721,2377.0802989537174,2891.206664902126,1354.8641277072686,40661,353.13686822329987,1617.6803454413514,2178.413834333227,981.7052898766236,40661,245.4047359171883,1679.337617320443,2203.693640104959,933.7620298428463,679.9011980030647,2604.3944422569575,1252.957798243808,1556.7179379255326,1702.4138606637819,991.6993381310502,808.759991103987,505.9408803174888,353.30994210232654,306.2620506643579,586.4197967361724,2891.894900158225,1727.784901330655,24.102167619488036,nan,nan,nan,nan,nan,17,549.9841706588949,367.82730551127156,989.2093527313963,A0,,,T11,imu_only,S00,X_A0_L1_I8_T11__S00,574.0633507946397,2372.59230426148,1213.5981428593043,469.90481675188073,293.5777753368071,IMU_ONLY_DRIFTS_AS_EXPECTED,2153.083143305389,L1,I8,
X_A0_L1_I1+I3+I7_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I1+I3+I7/S00.,34,17,40661,318.0735429720162,1406.0540579813,1772.5589591872688,790.3799028027565,40661,250.3431770305738,1260.3916470453307,1590.5417105751874,701.4824514209124,40661,98.82619744167687,582.3219037319648,807.2573741789397,364.1740807677039,348.15248673270935,1543.4487347159215,753.2403653122177,1385.5905956823153,581.674458700563,811.7264907643535,749.8587305257679,221.15044957752042,357.2646919911329,263.25859499920386,504.9171405086976,1715.4592114960062,1539.4235641703974,14.298569548627231,nan,nan,nan,nan,nan,17,263.31083592569126,151.97043451196828,515.1292818557581,A0,,,T11,imu_only,S00,X_A0_L1_I1+I3+I7_T11__S00,242.31463952428447,1311.6465967204438,649.1139179547922,183.23148201867716,297.5325252256135,IMU_ONLY_DRIFTS_AS_EXPECTED,1251.3094750268322,L1,I1+I3+I7,
X_A0_L1_I1+I2+I3+I8_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L1/I1+I2+I3+I8/S00.,34,17,40661,302.5527915537281,1271.6997967070586,1603.4682518807954,740.1019136169143,40661,215.75321603235727,1071.4491011616637,1415.044373596031,624.5403307438818,40661,77.38178800077867,671.1438017624359,912.135100355644,397.1148672786518,309.55201410084055,1356.148223818291,645.2600257721415,1014.3065365925622,556.5835047469246,568.2274037436405,529.000920900458,165.08047683021027,188.017949817064,217.19632400357247,397.66685123555277,1514.2943279626822,1142.7210127230367,12.62428579781967,nan,nan,nan,nan,nan,17,209.40342315129467,93.013791770154,408.0147306709788,A0,,,T11,imu_only,S00,X_A0_L1_I1+I2+I3+I8_T11__S00,203.71416689241568,1124.3460858228132,598.83592876895,129.32406924428057,128.28578305154457,IMU_ONLY_DRIFTS_AS_EXPECTED,1024.7952635516806,L1,I1+I2+I3+I8,
X_A0_L2_I0_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I0/S00.,34,17,40661,13238.134668295519,53329.15671076477,63572.138938058226,29248.480203846593,40661,10168.110136509584,43259.37590356071,53962.17008288395,23657.175521662375,40661,4386.147402011281,27648.51654260537,40575.9450366005,17199.175578267248,15340.039825549258,59515.36883917697,29053.569690120596,46246.212174215194,17360.305115038776,93154.0632560205,91298.33705564693,4350.492942207808,90913.08611319121,459.8290054749899,854.1233555472302,65578.42442937428,51382.68977257924,551.4035112696743,nan,nan,nan,nan,nan,17,127937.78306734897,94941.06275579461,252971.13820366774,A0,,,T11,imu_only,S00,X_A0_L2_I0_T11__S00,15234.201978340834,59283.56670118149,29107.21421899863,127857.70371344195,90853.35394642569,IMU_ONLY_DRIFTS_AS_EXPECTED,171183.4101230011,L2,I0,
X_A0_L2_I1_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I1/S00.,34,17,40661,6537.670205525792,25107.045539719795,31867.052786528984,14721.050338591933,40661,5048.558321544312,20669.41933074003,25496.278533559893,11697.525510128185,40661,1953.752554648699,12490.041731240928,18748.53316581184,8937.405664467622,6826.9570342802745,26423.195518853878,12906.554148972398,22580.4353757551,9298.449701789947,30889.145690603713,30644.15400970191,2624.0494000501926,28927.74939671434,460.7749179393974,852.3159992682165,29250.420746775104,25214.761113402554,243.90277728709202,nan,nan,nan,nan,nan,17,45256.36646294551,20483.97526148537,92596.86307331514,A0,,,T11,imu_only,S00,X_A0_L2_I1_T11__S00,6721.119187071849,26191.3933808584,14579.78435374397,45176.287109038494,28868.01722994882,IMU_ONLY_DRIFTS_AS_EXPECTED,62218.40668829815,L2,I1,
X_A0_L2_I3_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I3/S00.,34,17,40661,3057.295272277592,13139.113441976664,16809.647447936517,8040.356812150004,40661,2385.005169723973,10822.929390133202,14494.40739389298,6685.979576591149,40661,1172.5166200524568,7154.2112086042,9990.354444674202,4465.984188070196,3274.1763215716264,13957.772816631677,6608.346056384427,11154.725324533316,6301.18343240809,9284.753517084351,8832.473951635293,1712.3430996353486,7447.457752733391,465.07347195892754,894.7283281256942,15703.169666171576,12394.226250512882,130.92775894210138,nan,nan,nan,nan,nan,17,22062.218906542643,6049.831606436338,38261.95198200897,A0,,,T11,imu_only,S00,X_A0_L2_I3_T11__S00,3168.3384743632014,13725.9706786362,7899.0908273020395,21982.13955263563,7387.725585967872,IMU_ONLY_DRIFTS_AS_EXPECTED,27326.678918339258,L2,I3,
X_A0_L2_I4_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I4/S00.,34,17,40661,4146.456494941775,17550.20281447411,22068.328098187714,10095.738434456358,40661,3083.106483342867,14103.027565384547,18740.520117278986,8498.523798656865,40661,1222.3587408390513,8948.4079797494,13589.389272696171,5449.681438453281,4620.585796004449,18490.02489492397,8950.383467323125,13996.391764155745,5219.829041617948,13742.87610071178,13433.240733160645,1696.804420349401,11293.293353104495,503.13688722923735,986.6995612608712,20776.21833006842,15866.203530187828,173.25182438516157,nan,nan,nan,nan,nan,17,32492.497435344565,10063.988068465602,59234.15740486512,A0,,,T11,imu_only,S00,X_A0_L2_I4_T11__S00,4514.747948796024,18258.22275692849,9954.472449608395,32412.41808143755,11233.561186338975,IMU_ONLY_DRIFTS_AS_EXPECTED,39483.48939052128,L2,I4,
X_A0_L2_I7_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I7/S00.,34,17,40661,6011.483380704327,23540.32323122803,28856.984262269947,13411.92384529788,40661,4124.168117872721,19539.191881297316,24500.239491271754,11271.965871825189,40661,2346.677341432085,12535.749587597178,16862.966714974795,7267.907994497324,6114.71909084472,24992.585738361606,12095.289119622874,20861.723442830807,11345.46665343418,25769.76138674849,25166.691971309418,3038.8651754962225,24603.509835192206,410.57080069393044,738.7325274484508,28147.45750341747,23389.966476012345,234.70163370120923,nan,nan,nan,nan,nan,17,41883.867412644235,20113.592454850466,92655.97406018635,A0,,,T11,imu_only,S00,X_A0_L2_I7_T11__S00,6008.881243636295,24760.78360036613,13270.657860449917,41803.78805873722,24543.777668426686,IMU_ONLY_DRIFTS_AS_EXPECTED,56482.58620571835,L2,I7,
X_A0_L2_I8_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I8/S00.,34,17,40661,3665.1750084486707,15709.027711916364,19905.21921837682,9243.158812310661,40661,2178.77549879054,12175.070094853736,16071.523399674938,7158.799929837466,40661,1474.2756195398358,9413.692679408034,13053.140147065324,5847.01363040615,3962.4730167855323,16050.679400203797,8035.996768056204,11255.97216665188,8743.56943736348,10799.798846390051,10388.717445123413,1958.8094078171293,6315.099105188644,483.24267972284156,915.1328369595981,18030.668566857887,12636.776984383148,150.3173232125334,nan,nan,nan,nan,nan,17,30637.518669689598,12042.72785119382,48322.86304558439,A0,,,T11,imu_only,S00,X_A0_L2_I8_T11__S00,3856.6351695771073,15818.87726220832,9101.892827462698,30557.439315782583,6255.366938423124,IMU_ONLY_DRIFTS_AS_EXPECTED,34184.0234282339,L2,I8,
X_A0_L2_I1+I3+I7_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I1+I3+I7/S00.,34,17,40661,2435.0235339340065,10327.10762809518,12433.37706841519,5662.720633109056,40661,1755.8691111911874,7708.035799460153,10029.930047709868,4490.671550083949,40661,958.8660309426941,5969.866032671733,8750.144090591504,3449.677375915848,2794.2924264232447,11599.458244361706,5563.976036878463,7680.76617752936,4930.067496953477,5065.690701195767,4849.417579226778,1254.2709464737968,3679.137129315961,562.4801677142109,1089.7623808257606,12932.824562237553,8751.274151396467,107.79187701200645,nan,nan,nan,nan,nan,17,9112.1243204191,3277.450660749486,19681.09637402158,A0,,,T11,imu_only,S00,X_A0_L2_I1+I3+I7_T11__S00,2688.4545792148197,11367.656106366228,5521.454648261091,9032.044966512085,3619.4049625504413,IMU_ONLY_DRIFTS_AS_EXPECTED,15072.158400901191,L2,I1+I3+I7,
X_A0_L2_I1+I2+I3+I8_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L2/I1+I2+I3+I8/S00.,34,17,40661,1962.641187286692,8794.098186046947,11158.995126812104,4976.120342895964,40661,1594.0599545330294,7732.733829058883,10280.328989924137,4483.612003864144,40661,550.1866087380531,3564.999937856091,4914.14259056837,2158.4710018409796,2289.538859186975,9645.385883409785,4635.930919612594,6261.7120540088035,3636.134664352604,4901.615632196634,4833.242289600992,617.4420694564574,3816.798402351703,487.7948617833558,930.6104990543099,10862.848608227334,7196.337950340025,90.65174726102825,nan,nan,nan,nan,nan,17,7893.64118563362,4693.421500204084,16759.897461792345,A0,,,T11,imu_only,S00,X_A0_L2_I1+I2+I3+I8_T11__S00,2183.70101197855,9413.583745414307,4834.854358048,7813.561831726606,3757.066235586183,IMU_ONLY_DRIFTS_AS_EXPECTED,13099.371949499784,L2,I1+I2+I3+I8,
X_A0_L3_I0_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L3/I0/S00.,34,17,40661,8667.219295339115,36510.47829403172,45583.99857066124,20836.92450464121,40661,6328.739308500471,30296.169759091805,39901.81152258547,17086.34663665208,40661,3001.689040768789,18921.67086511772,27342.71405816291,11926.197274248216,10323.058426806774,38750.16884996636,19563.315336472737,27676.597329985976,15381.212657878728,42067.372055103115,41992.653302160965,4085.8960582178997,39870.2469478454,411.3722804219024,749.3579752932106,43009.721975610475,31021.586246726973,358.7526619787785,nan,nan,nan,nan,nan,17,84955.22156982854,15111.176332790918,163639.32250789058,A0,,,T11,imu_only,S00,X_A0_L3_I0_T11__S00,10217.22057959835,38518.36671197088,20695.658519793247,84875.14221592153,39810.51478107988,IMU_ONLY_DRIFTS_AS_EXPECTED,103289.39609709766,L3,I0,
X_A0_L3_I1_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L3/I1/S00.,34,17,40661,4672.587959691727,18847.799667196035,22785.50173060216,10669.380516127132,40661,3146.246250869528,15276.142158799315,18441.86515199266,8410.11738608017,40661,1625.8585425508522,11578.225246007865,15982.80441433132,6565.485979747829,4899.494386830014,20841.547420826817,9838.71334207042,16612.70186702982,8085.133011438111,17529.005188483363,17256.7964655561,2453.215800680704,15213.361625126618,449.69146825104974,813.24065331957,23695.750911355866,18298.906366398674,197.55822629005706,nan,nan,nan,nan,nan,17,24029.556585450355,13339.656517133903,42082.854511256635,A0,,,T11,imu_only,S00,X_A0_L3_I1_T11__S00,4793.656539621589,20609.74528283134,10528.114531279169,23949.47723154334,15153.629458361098,IMU_ONLY_DRIFTS_AS_EXPECTED,36621.406406497954,L3,I1,
X_A0_L3_I3_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L3/I3/S00.,34,17,40661,2741.604470928039,11492.010308794926,14921.686046596034,6673.962558933356,40661,2172.3010346591886,9591.870118921079,12306.93007407051,5535.137966163948,40661,884.2455562613027,5460.095547075496,8056.888849171744,3728.8099889340992,2827.6950891040187,11253.26634543085,5430.944034477696,9739.36710381319,3905.052513280347,8244.510709061387,8095.733469718811,1063.1794931647166,5496.991829299752,474.94575623464743,874.9478606067912,12559.88876697933,10963.366316219192,104.74294731207094,nan,nan,nan,nan,nan,17,14925.11696236438,7412.656197582865,29892.11321827924,A0,,,T11,imu_only,S00,X_A0_L3_I3_T11__S00,2721.8572418955937,11021.464207435372,6532.696574085392,14845.037608457365,5437.259662534232,IMU_ONLY_DRIFTS_AS_EXPECTED,19962.416098309757,L3,I3,
X_A0_L3_I4_T11,imu_only_diagnostic_screening,Phase 3 IMU-only drift diagnostic L3/I4/S00.,34,17,40661,2818.2552241976596,12350.969276163612,15795.34479383657,7074.120029338251,40661,2043.7653345594447,9713.130826682247,12943.592972317492,5593.57516497652,40661,974.1975365622214,7093.737606514382,9592.943689186548,4330.71484436952,3430.4398858368086,12333.73396944451,6153.556659368907,9273.701242030267,5183.429432124071,7428.945876588487,7127.805557989308,1342.6623363727342,5233.777845246246,443.2192074573046,857.0277613461167,13738.677201602459,10233.027458601111,114.59445515179553,nan,nan,nan,nan,nan,17,17501.12590320859,5882.671806657567,32313.456747941862,A0,,,T11,imu_only,S00,X_A0_L3_I4_T11__S00,3324.6020386283835,12101.931831449034,6932.8540444902865,17421.046549301576,5174.045678480727,IMU_ONLY_DRIFTS_AS_EXPECTED,22614.92383001152,L3,I4,
