capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.00043406780983374347,0.0007248526126969088,0.0009801985593719724,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R01,BSDC91,1200,1200,0.00033103713990276836,0.0005646310795373394,0.0007236946494861694,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R02,BS2DCE,1201,1201,0.00035838910820659416,0.0006159554422660361,0.0008932693858147544,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R02,BSDC91,1200,1200,0.0003501813898288893,0.0006186511752123348,0.0010526380618780873,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R03,BS2DCE,1200,1200,0.0004012481872703848,0.0006714067714681964,0.0008436476884130993,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R03,BSDC91,1200,1200,0.0003660578558456957,0.0006438066081227893,0.0009327196776394809,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R04,BS2DCE,1200,1200,0.0004602734636858026,0.0007678816098769745,0.0009760424801443712,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R04,BSDC91,1200,1200,0.0003895017397709091,0.0006673629722515104,0.0009856825376110684,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R05,BS2DCE,1200,1200,0.00030039147782442754,0.00047298776223082193,0.0006812819348607236,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R05,BSDC91,1201,1201,0.00031972180028191753,0.0005480421672641149,0.000793000991357705,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R06,BS2DCE,1200,1200,0.00040963246755624415,0.0006902218577187424,0.0011097663539201231,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R06,BSDC91,1201,1201,0.0003741932572990848,0.0006170616914771888,0.0009187473143991859,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R07,BS2DCE,1200,1200,0.00037941881381842575,0.0005707798893525577,0.0009272717591882431,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R07,BSDC91,1201,1201,0.0005310320459740818,0.0008866248771315292,0.0012437735159015573,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R08,BS2DCE,1201,1201,0.00039012787459716003,0.0006649066486478453,0.0010775827491145474,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R08,BSDC91,1200,1200,0.00039027773266433856,0.0006521880862719209,0.0008142014012594214,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R09,BS2DCE,1200,1200,0.0002731677975658752,0.00041556359440320887,0.0005933613586511915,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R09,BSDC91,1200,1200,0.00033868385997996603,0.0005190765270174938,0.0006181065496770543,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R10,BS2DCE,1200,1200,0.00041830143353505344,0.0006778329650086991,0.00112197347320092,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R10,BSDC91,1200,1200,0.00035472434071932575,0.0006541567082109121,0.0009275170189274244,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R11,BS2DCE,1201,1201,0.00032950029607943163,0.00047146820559900273,0.0005908499684157534,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R11,BSDC91,1200,1200,0.0003363626074903062,0.00048497411135789556,0.0006223940393677472,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R12,BS2DCE,1200,1200,0.00032811069394106813,0.0005261321038226058,0.0007496575037335974,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R12,BSDC91,1200,1200,0.00034657291720448084,0.0005467926602489233,0.0008120400330459115,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R13,BS2DCE,1201,1201,33.13581020926402,0.32080654969261735,747.8086494344765,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R13,BSDC91,1200,1200,0.00024403119268649555,0.000342284989984156,0.0005159651394942116,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R14,BS2DCE,1201,1201,0.0002935404957029157,0.0005620161193630144,0.0008504866127396041,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R14,BSDC91,1200,1200,0.00028411816864012506,0.0005037541451050186,0.000986495275652577,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R15,BS2DCE,1200,1200,0.00031223248476984933,0.000425115401248519,0.0005578119368523358,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R15,BSDC91,1200,1200,0.0002973069269989743,0.00045171793920779,0.0006820938452850541,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R16,BS2DCE,1201,1201,0.00028152420695791425,0.0004339610718426846,0.0006807361432361673,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R16,BSDC91,1200,1200,0.0003319359903089846,0.0005550843944247236,0.0007682541633844453,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R17,BS2DCE,1201,1201,0.0002686968673837197,0.0003675225537268794,0.0004913859329310386,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
R17,BSDC91,1200,1200,0.0002958154883117599,0.0004691324092799046,0.0006861003974177105,1.0,1.0,R4:L15:I8:T6,,R4,L15,I8,T6,64.49625,1.35,True
