row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L14:I7:T6,S00,load_imu_prior_cache,L14:I7,0.004375175998575287,,,,
R4:L14:I7:T6,S00,load_track_tensors_cache,L14:I7,1.5599980542901903e-06,,,,
R4:L14:I7:T6,S00,torch_gpu,,16.26508165300038,0,1,16.26508165300038,16.26508165300038
R4:L14:I7:T8,S00,torch_gpu,,16.974583611001435,0,1,16.974583611001435,16.974583611001435
R4:L14:I8:T6,S00,load_imu_prior_cache,L14:I8,0.004208054000628181,,,,
R4:L14:I8:T6,S00,load_track_tensors_cache,L14:I8,1.2599994079209864e-06,,,,
R4:L14:I8:T6,S00,torch_gpu,,16.486946862998593,0,1,16.486946862998593,16.486946862998593
R4:L14:I8:T8,S00,torch_gpu,,15.836640741999872,0,1,15.836640741999872,15.836640741999872
R4:L14:I1+I3+I7:T6,S00,load_imu_prior_cache,L14:I1+I3+I7,0.004271554997103522,,,,
R4:L14:I1+I3+I7:T6,S00,load_track_tensors_cache,L14:I1+I3+I7,1.429998519597575e-06,,,,
R4:L14:I1+I3+I7:T6,S00,torch_gpu,,16.972938362003333,0,1,16.972938362003333,16.972938362003333
R4:L14:I1+I3+I7:T8,S00,torch_gpu,,12.84886372800247,0,1,12.84886372800247,12.84886372800247
R4:L14:I1+I2+I3+I8:T6,S00,load_imu_prior_cache,L14:I1+I2+I3+I8,0.003924612999981036,,,,
R4:L14:I1+I2+I3+I8:T6,S00,load_track_tensors_cache,L14:I1+I2+I3+I8,9.899995347950608e-07,,,,
R4:L14:I1+I2+I3+I8:T6,S00,torch_gpu,,9.312899144999392,0,1,9.312899144999392,9.312899144999392
R4:L14:I1+I2+I3+I8:T8,S00,torch_gpu,,9.503910217001248,0,1,9.503910217001248,9.503910217001248
