pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,4743.839445410877,4743.574152614888,0.26529279598889843,0.26529279598889843
A-C,10777.2311071958,10778.525076975659,-1.2939697798592533,1.2939697798592533
A-D,9633.467820142261,9633.89209805086,-0.4242779085980146,0.4242779085980146
A-E,1283.3467902811958,1285.2896266405796,-1.9428363593838185,1.9428363593838185
A-F,5097.118665192922,5097.979576643803,-0.8609114508808489,0.8609114508808489
A-G,11023.431876471746,11021.257855491458,2.174020980288333,2.174020980288333
A-H,9661.5033222459,9661.395511748802,0.10781049709839863,0.10781049709839863
B-C,7502.270960531666,7501.275823644764,0.9951368869014914,0.9951368869014914
B-D,9357.25547475208,9358.304018925284,-1.0485441732034815,1.0485441732034815
B-E,4881.821942165032,4881.248305240988,0.5736369240439672,0.5736369240439672
B-F,1504.3515403988813,1505.840142620044,-1.4886022211626369,1.4886022211626369
B-G,7744.502072951792,7744.143187054565,0.35888589722708275,0.35888589722708275
B-H,9386.59449434015,9386.741540950943,-0.1470466107930406,0.1470466107930406
C-D,6399.235346125263,6398.214356906098,1.0209892191651306,1.0209892191651306
C-E,10748.287763393979,10746.920980080193,1.3667833137860725,1.3667833137860725
C-F,7594.429766137935,7595.634662351224,-1.2048962132885208,1.2048962132885208
C-G,1330.98270021215,1332.7426160255338,-1.759915813383941,1.759915813383941
C-H,6527.637039912259,6528.914754393037,-1.2777144807778313,1.2777144807778313
D-E,9568.47274333438,9567.323690964386,1.149052369994024,1.149052369994024
D-F,9495.218512088073,9494.953394170672,0.26511791740085755,0.26511791740085755
D-G,6651.098827248574,6651.71731232988,-0.6184850813060621,0.6184850813060621
D-H,1356.4399945629607,1358.0100372064314,-1.5700426434707424,1.5700426434707424
E-F,4845.370523715661,4845.936101395476,-0.5655776798148509,0.5655776798148509
E-G,10839.968518443682,10841.268455640808,-1.2999371971254732,1.2999371971254732
E-H,9416.188730469736,9417.584033779487,-1.395303309751398,1.395303309751398
F-G,7574.405017220589,7575.37491454319,-0.969897322601355,0.969897322601355
F-H,9308.571776731853,9306.92369411964,1.6480826122133294,1.6480826122133294
G-H,6506.503321918445,6506.047090840539,0.45623107790652284,0.45623107790652284
