chunk_id,stage,rows,row_count,max_tracks,max_frames,estimated_cost,status,attempts,gpu_device,message,started_utc,child_run_id,wall_time_s,log_path,finished_utc
agreement_0000,agreement,"['R2:L0:I0:T6', 'R2:L2:I3:T6']",2,2,200,2,done,1,cuda:0,ok,2026-06-05T11:31:46.154526+00:00,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_agreement_0000_cuda0,6.963308200996835,runs/phase4_algorithm_factory/phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z/logs/agreement_0000_cuda0.log,2026-06-05T11:31:53.120874+00:00
agreement_0001,agreement,"['R4:L8:I1+I2+I3+I8:T8', 'R4:L14:I1+I2+I3+I8:T8']",2,2,200,2,done,1,cuda:0,ok,2026-06-05T11:31:46.157450+00:00,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_agreement_0001_cuda0,7.961789883003803,runs/phase4_algorithm_factory/phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z/logs/agreement_0001_cuda0.log,2026-06-05T11:31:54.123208+00:00
partial_raw_0000,partial_raw,"['R2:L0:I0:T6', 'R2:L0:I0:T8']",2,0,0,16,done,1,cuda:0,ok,2026-06-05T11:31:46.161391+00:00,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0000_cuda0,103.81402600000729,runs/phase4_algorithm_factory/phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z/logs/partial_raw_0000_cuda0.log,2026-06-05T11:33:29.978483+00:00
partial_raw_0001,partial_raw,"['R2:L0:I1:T6', 'R2:L0:I1:T8']",2,0,0,16,done,1,cuda:0,ok,2026-06-05T11:31:46.164347+00:00,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0001_cuda0,103.4130863469909,runs/phase4_algorithm_factory/phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z/logs/partial_raw_0001_cuda0.log,2026-06-05T11:33:29.583892+00:00
partial_raw_0002,partial_raw,"['R2:L0:I3:T6', 'R2:L0:I3:T8']",2,0,0,16,done,1,cuda:1,ok,2026-06-05T11:31:46.170721+00:00,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0002_cuda1,111.42395284899976,runs/phase4_algorithm_factory/phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z/logs/partial_raw_0002_cuda1.log,2026-06-05T11:33:37.599888+00:00
partial_raw_0003,partial_raw,"['R2:L0:I4:T6', 'R2:L0:I4:T8']",2,0,0,16,done,1,cuda:1,ok,2026-06-05T11:31:46.175820+00:00,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0003_cuda1,106.1199513739848,runs/phase4_algorithm_factory/phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z/logs/partial_raw_0003_cuda1.log,2026-06-05T11:33:32.301613+00:00
partial_raw_0004,partial_raw,"['R2:L0:I7:T6', 'R2:L0:I7:T8']",2,0,0,16,done,1,cuda:1,ok,2026-06-05T11:31:46.181570+00:00,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0004_cuda1,110.85810671097715,runs/phase4_algorithm_factory/phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z/logs/partial_raw_0004_cuda1.log,2026-06-05T11:33:37.043498+00:00
partial_raw_0005,partial_raw,"['R2:L0:I8:T6', 'R2:L0:I8:T8']",2,0,0,16,done,1,cuda:1,ok,2026-06-05T11:31:46.185524+00:00,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0005_cuda1,102.30189391801832,runs/phase4_algorithm_factory/phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z/logs/partial_raw_0005_cuda1.log,2026-06-05T11:33:28.498951+00:00
partial_raw_0006,partial_raw,"['R2:L0:I1+I3+I7:T6', 'R2:L0:I1+I3+I7:T8']",2,0,0,16,done,1,cuda:0,ok,2026-06-05T11:31:53.129247+00:00,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0006_cuda0,102.0718638440012,runs/phase4_algorithm_factory/phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z/logs/partial_raw_0006_cuda0.log,2026-06-05T11:33:35.219778+00:00
partial_raw_0007,partial_raw,"['R2:L0:I1+I2+I3+I8:T6', 'R2:L0:I1+I2+I3+I8:T8']",2,0,0,16,done,1,cuda:0,ok,2026-06-05T11:31:54.130966+00:00,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0007_cuda0,106.987391734001,runs/phase4_algorithm_factory/phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z/logs/partial_raw_0007_cuda0.log,2026-06-05T11:33:41.128658+00:00
partial_raw_0008,partial_raw,"['R2:L1:I0:T6', 'R2:L1:I0:T8']",2,0,0,16,done,1,cuda:1,ok,2026-06-05T11:33:28.509361+00:00,phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z_partial_raw_0008_cuda1,98.85875394198229,runs/phase4_algorithm_factory/phase4_GPUCPU_FULLFACTORY_2x1080ti_20260605T113145Z/logs/partial_raw_0008_cuda1.log,2026-06-05T11:35:07.378249+00:00
