row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L19:I7:T6,simulate_imu_prior,0.8373506610078039,,,,
R4:L19:I7:T6,cpu_golden,19.2887610780017,,,,
R4:L19:I7:T6,torch_gpu,2.0597109439986525,0,1,2.0597109439986525,2.0597109439986525
R4:L19:I7:T8,simulate_imu_prior,0.517587258000276,,,,
R4:L19:I7:T8,cpu_golden,18.152187987987418,,,,
R4:L19:I7:T8,torch_gpu,1.8926004569948418,0,1,1.8926004569948418,1.8926004569948418
R4:L19:I8:T6,simulate_imu_prior,0.5084416110039456,,,,
R4:L19:I8:T6,cpu_golden,17.8913287280011,,,,
R4:L19:I8:T6,torch_gpu,1.9083530339994468,0,1,1.9083530339994468,1.9083530339994468
R4:L19:I8:T8,simulate_imu_prior,0.5079796149948379,,,,
R4:L19:I8:T8,cpu_golden,17.961518138996325,,,,
R4:L19:I8:T8,torch_gpu,1.9027381209889427,0,1,1.9027381209889427,1.9027381209889427
