source,pair,measured_median_mm,layout_pair_dist_mm,pair_bias_mm,delaycal_pair_predicted_bias_mm,delaycal_pair_residual_mm
v2 one-baseline C-E scaled layout,D-E,2793.0,2667.6991893036607,125.30081069633934,178.68677330936598,53.385962613026635
v2 one-baseline C-E scaled layout,D-F,3850.0,3700.1331041483263,149.8668958516737,181.41902026861223,31.55212441693854
v2 one-baseline C-E scaled layout,D-G,3160.0,2975.7377392451554,184.26226075484465,181.90284687454664,-2.359413880298007
v2 one-baseline C-E scaled layout,D-H,1659.0,1505.6535457684345,153.34645423156553,181.31776160184228,27.971307370276747
v2 one-baseline C-E scaled layout,E-F,2762.0,2599.677851053043,162.322148946957,174.72070411351748,12.398555166560499
v2 one-baseline C-E scaled layout,E-G,3711.0,3455.5576759952387,255.4423240047613,175.2045307194519,-80.23779328530941
v2 one-baseline C-E scaled layout,E-H,2333.0,2147.8818736583044,185.11812634169564,174.61944544674753,-10.498680894948109
v2 one-baseline C-E scaled layout,F-G,2374.0,2172.4542610238077,201.5457389761923,177.93677767869815,-23.608961297494147
v2 one-baseline C-E scaled layout,F-H,3660.0,3386.217257697297,273.7827423027029,177.3516924059938,-96.43104989670911
v2 one-baseline C-E scaled layout,G-H,2880.0,2711.557529223577,168.44247077642285,177.83551901192823,9.393048235505375
v2 one-baseline C-F scaled layout,A-B,2895.0,2709.3401635617374,185.65983643826257,184.17738704398374,-1.4824493942788308
v2 one-baseline C-F scaled layout,A-C,3718.0,3501.6564553759354,216.34354462406463,187.38903784992135,-28.954506774143283
v2 one-baseline C-F scaled layout,A-D,2429.0,2218.6980661180014,210.3019338819986,185.6375805005705,-24.6643533814281
v2 one-baseline C-F scaled layout,A-E,1550.0,1419.76399620871,130.23600379128993,178.88952097532737,48.65351718403744
v2 one-baseline C-F scaled layout,A-F,3322.0,3111.7447221051434,210.2552778948566,181.63730823041857,-28.61796966443802
v2 one-baseline C-F scaled layout,A-G,4020.5,3803.670773815997,216.8292261840029,182.17229190353487,-34.65693428046802
v2 one-baseline C-F scaled layout,A-H,2688.0,2576.142986173622,111.85701382637808,181.5797101370962,69.72269631071813
v2 one-baseline C-F scaled layout,B-C,2407.0,2169.7735108064862,237.22648919351377,189.10137177177978,-48.12511742173399
v2 one-baseline C-F scaled layout,B-D,3670.0,3432.2602140359295,237.7397859640705,187.34991442242892,-50.38987154164158
v2 one-baseline C-F scaled layout,B-E,3135.0,2917.9155166452288,217.08448335477124,180.6018548971858,-36.482628457585434
v2 one-baseline C-F scaled layout,B-F,1620.0,1461.7864164206394,158.2135835793606,183.349642152277,25.136058572916397
v2 one-baseline C-F scaled layout,B-G,2745.0,2663.528244826301,81.47175517369897,183.8846258253933,102.41287065169433
v2 one-baseline C-F scaled layout,B-H,3902.0,3727.6390935316745,174.36090646832554,183.29204405895464,8.931137590629106
v2 one-baseline C-F scaled layout,C-D,2887.0,2660.859289031347,226.1407109686529,190.5615652283665,-35.57914574028641
v2 one-baseline C-F scaled layout,C-E,3885.0,3714.060388463876,170.93961153612418,183.81350570312338,12.873894166999207
v2 one-baseline C-F scaled layout,C-F,2672.0,2566.290520956444,105.7094790435558,186.5612929582146,80.8518139146588
v2 one-baseline C-F scaled layout,C-G,1618.0,1460.4091573526327,157.59084264736725,187.09627663133088,29.505433983963627
v2 one-baseline C-F scaled layout,C-H,3347.0,3149.92393300565,197.07606699435019,186.50369486489222,-10.57237212945796
v2 one-baseline C-F scaled layout,D-E,2793.0,2664.3651507555655,128.63484924443446,182.06204835377252,53.42719910933806
v2 one-baseline C-F scaled layout,D-F,3850.0,3695.5087497789227,154.49125022107728,184.80983560886375,30.31858538778647
v2 one-baseline C-F scaled layout,D-G,3160.0,2972.018720110072,187.98127988992792,185.34481928198002,-2.636460607947896
v2 one-baseline C-F scaled layout,D-H,1659.0,1503.7718092586379,155.22819074136214,184.75223751554137,29.524046774179226
v2 one-baseline C-F scaled layout,E-F,2762.0,2596.428824250175,165.57117574982522,178.06177608362063,12.490600333795413
v2 one-baseline C-F scaled layout,E-G,3711.0,3451.2389872378517,259.7610127621483,178.5967597567369,-81.16425300541141
v2 one-baseline C-F scaled layout,E-H,2333.0,2145.1974926785283,187.8025073214717,178.00417799029827,-9.79832933117342
v2 one-baseline C-F scaled layout,F-G,2374.0,2169.7391699523446,204.26083004765542,181.34454701182813,-22.91628303582729
v2 one-baseline C-F scaled layout,F-H,3660.0,3381.9852292457185,278.01477075428147,180.75196524538947,-97.262805508892
v2 one-baseline C-F scaled layout,G-H,2880.0,2708.168677375491,171.83132262450908,181.28694891850574,9.455626293996659
v2 one-baseline C-G scaled layout,A-B,2895.0,2609.308116758827,285.69188324117295,286.02275879261504,0.3308755514420909
v2 one-baseline C-G scaled layout,A-C,3718.0,3372.3711529459147,345.6288470540853,290.1003965557831,-55.52845049830222
v2 one-baseline C-G scaled layout,A-D,2429.0,2136.7811064920543,292.2188935079457,287.8844014476722,-4.334492060273533
v2 one-baseline C-G scaled layout,A-E,1550.0,1367.3446284128506,182.65537158714938,279.66865321225623,97.01328162510686
v2 one-baseline C-G scaled layout,A-F,3322.0,2996.8554225381504,325.1445774618496,282.8749601996593,-42.26961726219031
v2 one-baseline C-G scaled layout,A-G,4020.5,3663.234745152462,357.265254847538,284.91934401440113,-72.34591083313688
v2 one-baseline C-G scaled layout,A-H,2688.0,2481.0287368705235,206.97126312947648,284.1055766068302,77.13431347735371
v2 one-baseline C-G scaled layout,B-C,2407.0,2089.6629036912186,317.3370963087814,290.2203567094975,-27.116739599283903
v2 one-baseline C-G scaled layout,B-D,3670.0,3305.537103004034,364.4628969959658,288.00436160138656,-76.45853539457926
v2 one-baseline C-G scaled layout,B-E,3135.0,2810.1826208451394,324.81737915486065,279.7886133659706,-45.02876578889004
v2 one-baseline C-G scaled layout,B-F,1620.0,1407.8155311143742,212.18446888562585,282.9949203533737,70.81045146774784
v2 one-baseline C-G scaled layout,B-G,2745.0,2565.1876283061983,179.81237169380165,285.0393041681155,105.22693247431386
v2 one-baseline C-G scaled layout,B-H,3902.0,3590.010244528705,311.9897554712952,284.22553676054457,-27.76421871075064
v2 one-baseline C-G scaled layout,C-D,2887.0,2562.61721351934,324.3827864806599,292.0819993645547,-32.3007871161052
v2 one-baseline C-G scaled layout,C-E,3885.0,3576.9328813297248,308.06711867027525,283.86625112913873,-24.200867541136518
v2 one-baseline C-G scaled layout,C-F,2672.0,2471.5400363348663,200.45996366513373,287.07255811654176,86.61259445140803
v2 one-baseline C-G scaled layout,C-G,1618.0,1406.4891220818868,211.51087791811324,289.1169419312836,77.60606401317034
v2 one-baseline C-G scaled layout,C-H,3347.0,3033.6250117665368,313.3749882334632,288.30317452371264,-25.071813709750586
v2 one-baseline C-G scaled layout,D-E,2793.0,2565.993634677625,227.00636532237513,281.6502560210278,54.64389069865268
v2 one-baseline C-G scaled layout,D-F,3850.0,3559.0661911108828,290.93380888911724,284.85656300843084,-6.077245880686405
v2 one-baseline C-G scaled layout,D-G,3160.0,2862.2882699777624,297.7117300222376,286.9009468231727,-10.810783199064872
v2 one-baseline C-G scaled layout,D-H,1659.0,1448.2507735364547,210.74922646354526,286.0871794156018,75.33795295205653
v2 one-baseline C-G scaled layout,E-F,2762.0,2500.565597786068,261.4344022139321,276.6408147730149,15.206412559082764
v2 one-baseline C-G scaled layout,E-G,3711.0,3323.815157427735,387.1848425722651,278.68519858775676,-108.49964398450834
v2 one-baseline C-G scaled layout,E-H,2333.0,2065.994261251507,267.00573874849306,277.8714311801858,10.865692431692764
v2 one-baseline C-G scaled layout,F-G,2374.0,2089.629830742073,284.37016925792705,281.8915055751598,-2.4786636827672623
v2 one-baseline C-G scaled layout,F-H,3660.0,3257.118330179816,402.881669820184,281.07773816758885,-121.80393165259517
v2 one-baseline C-G scaled layout,G-H,2880.0,2608.1798832296627,271.82011677033734,283.12212198233067,11.302005211993333
v2 one-baseline C-H scaled layout,A-B,2895.0,2658.8697119732806,236.13028802671943,235.56273872508223,-0.5675493016372002
v2 one-baseline C-H scaled layout,A-C,3718.0,3436.4264835225204,281.57351647747964,239.21131703773452,-42.362199439745126
v2 one-baseline C-H scaled layout,A-D,2429.0,2177.3674518077623,251.63254819223766,237.2254804947766,-14.40706769746106
v2 one-baseline C-H scaled layout,A-E,1550.0,1393.3161802417826,156.6838197582174,229.73690915995684,73.05308940173944
v2 one-baseline C-H scaled layout,A-F,3322.0,3053.7781502199127,268.22184978008727,232.71603925658374,-35.50581052350353
v2 one-baseline C-H scaled layout,A-G,4020.5,3732.814783036332,287.68521696366815,234.01257994277964,-53.672637020888516
v2 one-baseline C-H scaled layout,A-H,2688.0,2528.1537740336107,159.84622596638928,233.30840054788507,73.46217458149579
v2 one-baseline C-H scaled layout,B-C,2407.0,2129.3542786968083,277.64572130319175,240.12023019850255,-37.525491104689195
v2 one-baseline C-H scaled layout,B-D,3670.0,3368.3229774713786,301.67702252862136,238.13439365554467,-63.542628873076694
v2 one-baseline C-H scaled layout,B-E,3135.0,2863.5596569408312,271.44034305916875,230.6458223207249,-40.79452073844385
v2 one-baseline C-H scaled layout,B-F,1620.0,1434.5557934243623,185.44420657563774,233.62495241735178,48.18074584171404
v2 one-baseline C-H scaled layout,B-G,2745.0,2613.911192252781,131.0888077472191,234.92149310354768,103.83268535632857
v2 one-baseline C-H scaled layout,B-H,3902.0,3658.199445111151,243.8005548888491,234.21731370865314,-9.583241180195955
v2 one-baseline C-H scaled layout,C-D,2887.0,2611.2919546165317,275.7080453834683,241.78297196819693,-33.925073415271356
v2 one-baseline C-H scaled layout,C-E,3885.0,3644.8736884866576,240.12631151334244,234.29440063337717,-5.831910879965278
v2 one-baseline C-H scaled layout,C-F,2672.0,2518.48484367686,153.51515632314022,237.27353073000407,83.75837440686385
v2 one-baseline C-H scaled layout,C-G,1618.0,1433.2041903769807,184.7958096230193,238.57007141619997,53.77426179318067
v2 one-baseline C-H scaled layout,C-H,3347.0,3091.246146618321,255.75385338167916,237.8658920213054,-17.887961360373765
v2 one-baseline C-H scaled layout,D-E,2793.0,2614.73250803181,178.26749196818992,232.30856409041925,54.04107212222934
v2 one-baseline C-H scaled layout,D-F,3850.0,3626.667635636488,223.33236436351217,235.28769418704616,11.955329823533987
v2 one-baseline C-H scaled layout,D-G,3160.0,2916.655008697729,243.34499130227096,236.58423487324205,-6.760756429028902
v2 one-baseline C-H scaled layout,D-H,1659.0,1475.7590689907267,183.24093100927325,235.8800554783475,52.63912446907423
v2 one-baseline C-H scaled layout,E-F,2762.0,2548.0617210567084,213.9382789432916,227.7991228522264,13.860843908934783
v2 one-baseline C-H scaled layout,E-G,3711.0,3386.9482080406783,324.0517919593217,229.0956635384223,-94.9561284208994
v2 one-baseline C-H scaled layout,E-H,2333.0,2105.2360704628773,227.76392953712275,228.39148414352772,0.6275546064049706
v2 one-baseline C-H scaled layout,F-G,2374.0,2129.3205775550355,244.67942244496453,232.0747936350492,-12.60462880991534
v2 one-baseline C-H scaled layout,F-H,3660.0,3318.984531112217,341.01546888778284,231.37061424015462,-109.64485464762822
v2 one-baseline C-H scaled layout,G-H,2880.0,2657.7200486048723,222.27995139512768,232.66715492635052,10.387203531222838
v2 one-baseline D-E scaled layout,A-B,2895.0,2705.7286907843322,189.27130921566777,187.8543265781667,-1.4169826375010643
v2 one-baseline D-E scaled layout,A-C,3718.0,3496.9888476925244,221.01115230747564,191.09724224793126,-29.913910059544378
v2 one-baseline D-E scaled layout,A-D,2429.0,2215.740605192707,213.25939480729312,189.3290136185409,-23.93038118875222
v2 one-baseline D-E scaled layout,A-E,1550.0,1417.8714914979296,132.12850850207042,182.52796589609602,50.3994573940256
v2 one-baseline D-E scaled layout,A-F,3322.0,3107.596855585739,214.40314441426108,185.2923071614677,-29.110837252793374
v2 one-baseline D-E scaled layout,A-G,4020.5,3798.6005897030554,221.89941029694455,185.88178494617983,-36.01762535076472
v2 one-baseline D-E scaled layout,A-H,2688.0,2572.7090614157073,115.29093858429269,185.28121767962213,69.99027909532944
v2 one-baseline D-E scaled layout,B-C,2407.0,2166.881264911047,240.11873508895314,192.7520864482567,-47.36664864069644
v2 one-baseline D-E scaled layout,B-D,3670.0,3427.6851095530483,242.31489044695172,190.98385781886634,-51.33103262808538
v2 one-baseline D-E scaled layout,B-E,3135.0,2914.0260189007745,220.9739810992255,184.18281009642146,-36.79117100280405
v2 one-baseline D-E scaled layout,B-F,1620.0,1459.837897028248,160.1621029717519,186.94715136179315,26.785048390041254
v2 one-baseline D-E scaled layout,B-G,2745.0,2659.9778380234166,85.02216197658345,187.53662914650528,102.51446716992183
v2 one-baseline D-E scaled layout,B-H,3902.0,3722.670257469176,179.3297425308242,186.93606187994757,7.606319349123368
v2 one-baseline D-E scaled layout,C-D,2887.0,2657.3124398700334,229.68756012996664,194.22677348863087,-35.46078664133577
v2 one-baseline D-E scaled layout,C-E,3885.0,3709.1096524260124,175.89034757398758,187.42572576618602,11.535378192198436
v2 one-baseline D-E scaled layout,C-F,2672.0,2562.869729252252,109.130270747748,190.1900670315577,81.0597962838097
v2 one-baseline D-E scaled layout,C-G,1618.0,1458.4624738071018,159.5375261928982,190.77954481626983,31.24201862337162
v2 one-baseline D-E scaled layout,C-H,3347.0,3145.7251746924844,201.27482530751558,190.1789775497121,-11.095847757803483
v2 one-baseline D-E scaled layout,D-E,2793.0,2660.813628381066,132.18637161893412,185.65749713679566,53.47112551786154
v2 one-baseline D-E scaled layout,D-F,3850.0,3690.582742543662,159.41725745633812,188.42183840216734,29.00458094582922
v2 one-baseline D-E scaled layout,D-G,3160.0,2968.057104346216,191.94289565378403,189.01131618687947,-2.931579466904566
v2 one-baseline D-E scaled layout,D-H,1659.0,1501.767324541065,157.2326754589351,188.41074892032174,31.178073461386646
v2 one-baseline D-E scaled layout,E-F,2762.0,2592.9678590515773,169.0321409484227,181.62079067972246,12.588649731299768
v2 one-baseline D-E scaled layout,E-G,3711.0,3446.6385845943014,264.3614154056986,182.2102684644346,-82.15114694126402
v2 one-baseline D-E scaled layout,E-H,2333.0,2142.3380059108054,190.66199408919465,181.6097011978769,-9.052292891317762
v2 one-baseline D-E scaled layout,F-G,2374.0,2166.8469698322792,207.15303016772077,184.97460972980628,-22.178420437914497
v2 one-baseline D-E scaled layout,F-H,3660.0,3377.4771398764788,282.52286012352124,184.37404246324857,-98.14881766027267
v2 one-baseline D-E scaled layout,G-H,2880.0,2704.5587661555933,175.44123384440672,184.9635202479607,9.522286403553977
v2 one-baseline D-F scaled layout,A-B,2895.0,2739.9799287569144,155.02007124308557,152.9822013377285,-2.03786990535707
v2 one-baseline D-F scaled layout,A-C,3718.0,3541.2564779311874,176.74352206881258,155.92860077793244,-20.814921290880136
v2 one-baseline D-F scaled layout,A-D,2429.0,2243.789189299626,185.21081070037417,154.31943110845583,-30.891379591918337
v2 one-baseline D-F scaled layout,A-E,1550.0,1435.8200219752257,114.1799780247743,148.0209238906636,33.840945865889296
v2 one-baseline D-F scaled layout,A-F,3322.0,3146.9352562857225,175.06474371427748,150.6282667843289,-24.436476929948583
v2 one-baseline D-F scaled layout,A-G,4020.5,3846.6862581604482,173.81374183955177,150.70092195969733,-23.11281987985444
v2 one-baseline D-F scaled layout,A-H,2688.0,2605.2764324891255,82.72356751087455,150.17608924294345,67.4525217320689
v2 one-baseline D-F scaled layout,B-C,2407.0,2194.3113491303493,212.6886508696507,158.12867797725312,-54.55997289239758
v2 one-baseline D-F scaled layout,B-D,3670.0,3471.07543866559,198.9245613344101,156.5195083077765,-42.405053026633595
v2 one-baseline D-F scaled layout,B-E,3135.0,2950.9140479820403,184.0859520179597,150.22100108998427,-33.86495092797543
v2 one-baseline D-F scaled layout,B-F,1620.0,1478.317671213595,141.68232878640492,152.82834398364957,11.146015197244651
v2 one-baseline D-F scaled layout,B-G,2745.0,2693.649925783822,51.3500742161782,152.900999159018,101.5509249428398
v2 one-baseline D-F scaled layout,B-H,3902.0,3769.7947401700153,132.2052598299847,152.3761664422641,20.170906612279396
v2 one-baseline D-F scaled layout,C-D,2887.0,2690.9507869280706,196.04921307192944,159.46590774798045,-36.58330532394899
v2 one-baseline D-F scaled layout,C-E,3885.0,3756.0624743421004,128.93752565789964,153.16740053018822,24.229874872288576
v2 one-baseline D-F scaled layout,C-F,2672.0,2595.312546334515,76.68745366548501,155.77474342385352,79.08728975836851
v2 one-baseline D-F scaled layout,C-G,1618.0,1476.9248368055025,141.07516319449746,155.84739859922195,14.772235404724483
v2 one-baseline D-F scaled layout,C-H,3347.0,3185.546233589377,161.45376641062285,155.32256588246804,-6.131200528154807
v2 one-baseline D-F scaled layout,D-E,2793.0,2694.4962962319782,98.50370376802175,151.5582308607116,53.05452709268985
v2 one-baseline D-F scaled layout,D-F,3850.0,3737.3010362894124,112.69896371058758,154.1655737543769,41.46661004378933
v2 one-baseline D-F scaled layout,D-G,3160.0,3005.6291013255977,154.37089867440227,154.23822892974533,-0.13266974465693693
v2 one-baseline D-F scaled layout,D-H,1659.0,1520.777874337687,138.22212566231292,153.71339621299143,15.491270550678507
v2 one-baseline D-F scaled layout,E-F,2762.0,2625.7916818901817,136.20831810981826,147.86706653658467,11.658748426766408
v2 one-baseline D-F scaled layout,E-G,3711.0,3490.2688416738474,220.73115832615258,147.9397217119531,-72.79143661419948
v2 one-baseline D-F scaled layout,E-H,2333.0,2169.4574022893416,163.54259771065836,147.4148889951992,-16.127708715459164
v2 one-baseline D-F scaled layout,F-G,2374.0,2194.276619917551,179.72338008244878,150.5470646056184,-29.176315476830382
v2 one-baseline D-F scaled layout,F-H,3660.0,3420.2318970917454,239.7681029082546,150.0222318888645,-89.74587101939011
v2 one-baseline D-F scaled layout,G-H,2880.0,2738.795194303744,141.2048056962558,150.09488706423292,8.890081367977132
v2 one-baseline D-G scaled layout,A-B,2895.0,2702.7099467123962,192.29005328760377,190.92779275272235,-1.3622605348814147
v2 one-baseline D-G scaled layout,A-C,3718.0,3493.0873056090345,224.9126943909655,194.19684197745386,-30.71585241351164
v2 one-baseline D-G scaled layout,A-D,2429.0,2213.268534049855,215.73146595014487,192.414594634558,-23.316871315586866
v2 one-baseline D-G scaled layout,A-E,1550.0,1416.289591888296,133.71040811170406,185.56925534021326,51.858847228509205
v2 one-baseline D-G scaled layout,A-F,3322.0,3104.1297527613797,217.87024723862032,188.3474337084736,-29.52281353014672
v2 one-baseline D-G scaled layout,A-G,4020.5,3794.362543571204,226.1374564287962,188.98246182305815,-37.15499460573807
v2 one-baseline D-G scaled layout,A-H,2688.0,2569.8387255041953,118.16127449580472,188.37521966715963,70.21394517135491
v2 one-baseline D-G scaled layout,B-C,2407.0,2164.4637054582754,242.5362945417246,195.80363188891334,-46.73266265281126
v2 one-baseline D-G scaled layout,B-D,3670.0,3423.8608886915226,246.13911130847737,194.02138454601743,-52.11772676245994
v2 one-baseline D-G scaled layout,B-E,3135.0,2910.7748803812374,224.22511961876262,187.17604525167275,-37.04907436708987
v2 one-baseline D-G scaled layout,B-F,1620.0,1458.2091760804863,161.79082391951374,189.9542236199331,28.163399700419347
v2 one-baseline D-G scaled layout,B-G,2745.0,2657.0101375450336,87.98986245496644,190.58925173451757,102.59938927955113
v2 one-baseline D-G scaled layout,B-H,3902.0,3718.516925758652,183.48307424134782,189.98200957861908,6.498935337271263
v2 one-baseline D-G scaled layout,C-D,2887.0,2654.347713139499,232.65228686050114,197.29043377074896,-35.361853089752174
v2 one-baseline D-G scaled layout,C-E,3885.0,3704.971450094951,180.0285499050492,190.44509447640425,10.416544571355047
v2 one-baseline D-G scaled layout,C-F,2672.0,2560.0103709475275,111.98962905247254,193.2232728446646,81.23364379219205
v2 one-baseline D-G scaled layout,C-G,1618.0,1456.835287400001,161.1647125999989,193.8583009592491,32.693588359250214
v2 one-baseline D-G scaled layout,C-H,3347.0,3142.215532629927,204.7844673700729,193.2510588033506,-11.5334085667223
v2 one-baseline D-G scaled layout,D-E,2793.0,2657.8449954229422,135.15500457705775,188.66284713350836,53.50784255645061
v2 one-baseline D-G scaled layout,D-F,3850.0,3686.4652104296733,163.53478957032667,191.4410255017687,27.90623593144204
v2 one-baseline D-G scaled layout,D-G,3160.0,2964.745684092061,195.25431590793914,192.07605361635322,-3.1782622915859235
v2 one-baseline D-G scaled layout,D-H,1659.0,1500.0918235110369,158.90817648896314,191.46881146045473,32.560634971491595
v2 one-baseline D-G scaled layout,E-F,2762.0,2590.0749206797836,171.92507932021635,184.595686207424,12.67060688720764
v2 one-baseline D-G scaled layout,E-G,3711.0,3442.7932176028553,268.2067823971447,185.2307143220085,-82.9760680751362
v2 one-baseline D-G scaled layout,E-H,2333.0,2139.9478290325933,193.0521709674067,184.62347216611,-8.428698801296719
v2 one-baseline D-G scaled layout,F-G,2374.0,2164.4294486420526,209.57055135794735,188.00889269026885,-21.5616586676785
v2 one-baseline D-G scaled layout,F-H,3660.0,3373.7089353521933,286.2910646478067,187.40165053437033,-98.88941411343637
v2 one-baseline D-G scaled layout,G-H,2880.0,2701.5413273523823,178.45867264761773,188.03667864895488,9.578006001337144
v2 one-baseline D-H scaled layout,A-B,2895.0,2514.49362119654,380.50637880345994,382.5559984525589,2.049619649098986
v2 one-baseline D-H scaled layout,A-C,3718.0,3249.8292163836068,468.17078361639324,387.45445433489454,-80.7163292814987
v2 one-baseline D-H scaled layout,A-D,2429.0,2059.1368369487827,369.86316305121727,384.7981511987656,14.934988147548324
v2 one-baseline D-H scaled layout,A-E,1550.0,1317.6593917901223,232.3406082098777,375.1912671309334,142.8506589210557
v2 one-baseline D-H scaled layout,A-F,3322.0,2887.9586106453435,434.04138935465653,378.83217801292784,-55.20921134172869
v2 one-baseline D-H scaled layout,A-G,4020.5,3530.123690824654,490.3763091753458,382.30723347344593,-108.06907570189986
v2 one-baseline D-H scaled layout,A-H,2688.0,2390.875532405687,297.12446759431305,381.28381720173695,84.1593496074239
v2 one-baseline D-H scaled layout,B-C,2407.0,2013.7307694843864,393.2692305156136,386.0650970208719,-7.204133494741654
v2 one-baseline D-H scaled layout,B-D,3670.0,3185.42371701838,484.5762829816199,383.408793884743,-101.16748909687692
v2 one-baseline D-H scaled layout,B-E,3135.0,2708.068943306625,426.931056693375,373.8019098169108,-53.12914687646423
v2 one-baseline D-H scaled layout,B-F,1620.0,1356.659702268386,263.3402977316141,377.4428206989052,114.10252296729112
v2 one-baseline D-H scaled layout,B-G,2745.0,2471.9763400576544,273.0236599423456,380.9178761594233,107.89421621707771
v2 one-baseline D-H scaled layout,B-H,3902.0,3459.5599507469014,442.44004925309855,379.89445988771433,-62.54558936538422
v2 one-baseline D-H scaled layout,C-D,2887.0,2469.4993264984387,417.5006735015613,388.3072497670786,-29.193423734482735
v2 one-baseline D-H scaled layout,C-E,3885.0,3446.957780027886,438.0422199721138,378.7003656992464,-59.34185427286741
v2 one-baseline D-H scaled layout,C-F,2672.0,2381.731623023305,290.268376976695,382.34127658124083,92.07289960454585
v2 one-baseline D-H scaled layout,C-G,1618.0,1355.3814909947287,262.61850900527133,385.8163320417589,123.19782303648759
v2 one-baseline D-H scaled layout,C-H,3347.0,2923.392102372508,423.6078976274921,384.79291577004994,-38.81498185744215
v2 one-baseline D-H scaled layout,D-E,2793.0,2472.753058555013,320.246941444987,376.0440625631174,55.797121118130406
v2 one-baseline D-H scaled layout,D-F,3850.0,3429.740312187033,420.25968781296706,379.68497344511184,-40.57471436785522
v2 one-baseline D-H scaled layout,D-G,3160.0,2758.2812281382962,401.7187718617038,383.16002890562993,-18.558742956073843
v2 one-baseline D-H scaled layout,D-H,1659.0,1395.6256482556892,263.37435174431084,382.136612633921,118.76226088961016
v2 one-baseline D-H scaled layout,E-F,2762.0,2409.7024819080552,352.29751809194477,370.07808937727964,17.780571285334872
v2 one-baseline D-H scaled layout,E-G,3711.0,3203.037601312493,507.9623986875072,373.55314483779773,-134.40925384970944
v2 one-baseline D-H scaled layout,E-H,2333.0,1990.9221751084317,342.0778248915683,372.5297285660888,30.45190367452051
v2 one-baseline D-H scaled layout,F-G,2374.0,2013.698898307837,360.301101692163,377.19405571979223,16.89295402762923
v2 one-baseline D-H scaled layout,F-H,3660.0,3138.7643383766995,521.2356616233005,376.17063944808325,-145.06502217521728
v2 one-baseline D-H scaled layout,G-H,2880.0,2513.406384317888,366.59361568211216,379.64569490860134,13.052079226489184
v2 one-baseline E-F scaled layout,A-B,2895.0,2799.514261419331,95.48573858066902,92.36866362059263,-3.117074960076394
v2 one-baseline E-F scaled layout,A-C,3718.0,3618.200961716418,99.79903828358192,94.79966867229004,-4.999369611291883
v2 one-baseline E-F scaled layout,A-D,2429.0,2292.542280743147,136.45771925685312,93.46696985738612,-42.990749399467006
v2 one-baseline E-F scaled layout,A-E,1550.0,1467.017544969641,82.982455030359,88.04196139033424,5.059506359975231
v2 one-baseline E-F scaled layout,A-F,3322.0,3215.311921548303,106.68807845169704,90.37641507350916,-16.311663378187873
v2 one-baseline E-F scaled layout,A-G,4020.5,3930.26712564701,90.23287435299017,89.55074683129035,-0.6821275216998117
v2 one-baseline E-F scaled layout,A-H,2688.0,2661.883925186976,26.11607481302417,89.15755332377158,63.04147851074741
v2 one-baseline E-F scaled layout,B-C,2407.0,2241.9893851819893,165.0106148180107,97.947451258689,-67.06316355932171
v2 one-baseline E-F scaled layout,B-D,3670.0,3546.495027580467,123.5049724195328,96.6147524437851,-26.890219975747712
v2 one-baseline E-F scaled layout,B-E,3135.0,3015.03156094151,119.96843905848982,91.18974397673321,-28.77869508175661
v2 one-baseline E-F scaled layout,B-F,1620.0,1510.4385838871012,109.56141611289877,93.52419765990814,-16.03721845299063
v2 one-baseline E-F scaled layout,B-G,2745.0,2752.177599316986,-7.177599316985834,92.69852941768931,99.87612873467515
v2 one-baseline E-F scaled layout,B-H,3902.0,3851.704907385047,50.295092614952864,92.30533591017056,42.01024329521769
v2 one-baseline E-F scaled layout,C-D,2887.0,2749.4198135241336,137.5801864758664,99.04575749548252,-38.53442898038389
v2 one-baseline E-F scaled layout,C-E,3885.0,3837.6742666407954,47.325733359204605,93.62074902843062,46.29501566922602
v2 one-baseline E-F scaled layout,C-F,2672.0,2651.7035435366442,20.296456463355753,95.95520271160555,75.6587462482498
v2 one-baseline E-F scaled layout,C-G,1618.0,1509.0154859481972,108.98451405180276,95.12953446938673,-13.854979582416036
v2 one-baseline E-F scaled layout,C-H,3347.0,3254.7618388540695,92.23816114593046,94.73634096186797,2.4981798159375046
v2 one-baseline E-F scaled layout,D-E,2793.0,2753.0423597173044,39.95764028269559,92.2880502135267,52.33040993083111
v2 one-baseline E-F scaled layout,D-F,3850.0,3818.5051797281535,31.494820271846493,94.62250389670163,63.12768362485514
v2 one-baseline E-F scaled layout,D-G,3160.0,3070.93546393802,89.0645360619801,93.79683565448282,4.732299592502713
v2 one-baseline E-F scaled layout,D-H,1659.0,1553.8213630604453,105.17863693955474,93.40364214696405,-11.77499479259069
v2 one-baseline E-F scaled layout,E-F,2762.0,2682.844930292179,79.15506970782099,89.19749542964975,10.042425721828764
v2 one-baseline E-F scaled layout,E-G,3711.0,3566.105465190921,144.89453480907878,88.37182718743094,-56.52270762164784
v2 one-baseline E-F scaled layout,E-H,2333.0,2216.595411341631,116.404588658369,87.97863367991216,-28.42595497845683
v2 one-baseline E-F scaled layout,F-G,2374.0,2241.953901372237,132.04609862776306,90.70628087060587,-41.33981775715719
v2 one-baseline E-F scaled layout,F-H,3660.0,3494.5467566303146,165.45324336968542,90.31308736308709,-75.14015600659833
v2 one-baseline E-F scaled layout,G-H,2880.0,2798.3037850348746,81.69621496512536,89.48741912086828,7.791204155742918
v2 one-baseline E-G scaled layout,A-B,2895.0,2743.6967049956374,151.30329500436255,149.1980494600312,-2.1052455443313534
