pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3892.208672722387,3894.534441805226,-2.325769082839088,2.325769082839088
A-C,9494.18613545621,9491.474375821288,2.711759634921691,2.711759634921691
A-D,9474.495746873437,9470.999999999998,3.4957468734392023,3.4957468734392023
A-E,1283.7376977086692,1283.9999999999998,-0.26230229133057037,0.26230229133057037
A-F,4028.4465462840485,4032.5,-4.053453715951491,4.053453715951491
A-G,9630.438609426616,9630.099750623443,0.3388588031721156,0.3388588031721156
A-H,9641.321115038056,9640.94290375204,0.3782112860153575,0.3782112860153575
B-C,6479.984796404843,6482.0739726027405,-2.089176197897359,2.089176197897359
B-D,6211.715325480075,6213.472992700728,-1.7576672206532749,1.7576672206532749
B-E,4176.816320980716,4174.372130272291,2.4441907084255945,2.4441907084255945
B-F,1450.4974842797674,1449.0,1.4974842797673773,1.4974842797673773
B-G,6592.533008825436,6590.300578034682,2.232430790753824,2.232430790753824
B-H,6349.8618390889305,6348.099750623442,1.7620884654888869,1.7620884654888869
C-D,9082.639147838643,9081.000000000002,1.6391478386412928,1.6391478386412928
C-E,9632.356336358065,9632.0,0.35633635806516395,0.35633635806516395
C-F,6825.6464691510255,6827.5475113122175,-1.901042161191981,1.901042161191981
C-G,1312.369528078976,1312.47299270073,-0.10346462175402849,0.10346462175402849
C-H,8982.775813984534,8983.0,-0.22418601546633,0.22418601546633
D-E,9668.43215919232,9668.999999999998,-0.5678408076782944,0.5678408076782944
D-F,6433.668785888927,6435.59587628866,-1.9270903997330606,1.9270903997330606
D-G,9039.495322108964,9040.0,-0.5046778910364083,0.5046778910364083
D-H,1429.7014811399365,1430.0,-0.2985188600634956,0.2985188600634956
E-F,3851.4155734330197,3849.0,2.4155734330197447,2.4155734330197447
E-G,9597.335691755743,9600.0,-2.664308244256972,2.664308244256972
E-H,9648.581532065782,9651.0,-2.418467934217915,2.418467934217915
F-G,6658.76476275699,6658.000000000001,0.7647627569895121,0.7647627569895121
F-H,6260.769445659859,6260.0,0.7694456598592296,0.7694456598592296
G-H,8733.923564376113,8734.467775467778,-0.5442110916646925,0.5442110916646925
