ID,layout,sigma,subset,f_scale,qmin,smooth,avg,N,X,Y,Z,3D
ID14,V4-interonly,uniform30,all8,2.0,0.0,10,mean,591,6.573212370819758,3.813507737000638,10.422519635050744,12.898793651930397
ID14,V4-interonly,flat_today,all8,2.0,0.0,10,mean,591,6.82921495830386,3.9356591174699385,10.547531877748007,13.167308697974535
ID15,MDS+NLS,uniform30,all8,2.0,80.0,10,median,591,7.088071664635987,5.012323213653599,9.922825259539703,13.184331801517493
ID15,V3-lite,uniform30,all8,2.0,80.0,10,median,591,7.101815071035937,5.014749885110304,9.91214477597231,13.184616330149398
ID15,MDS+NLS,uniform30,all8,2.0,95.0,10,median,591,7.08807175444227,5.047243180240406,9.922825373119105,13.19764707446073
ID15,V3-lite,uniform30,all8,2.0,95.0,10,median,591,7.101815050512628,5.0499451324547495,9.912144737709413,13.198042891042274
ID15,MDS+NLS,uniform30,all8,2.0,50.0,10,median,591,7.116113954114576,4.961743160633569,9.959901366560224,13.208240164066007
ID15,V3-lite,uniform30,all8,2.0,50.0,10,median,591,7.136606849145352,4.964038009604474,9.952219750278832,13.214367508053737
ID14,V3-lite,uniform50,all8,2.0,0.0,10,mean,591,6.918969458273389,3.747961570134599,10.81829935854199,13.377404655117367
ID14,MDS+NLS,uniform50,all8,2.0,0.0,10,mean,591,6.918811016473465,3.744804809088658,10.837021142097328,13.391584528132308
ID14,V3-lite,uniform30,all8,2.0,0.0,10,mean,591,6.850527700371674,3.8129903244042707,10.934631469054912,13.454916958183212
ID14,MDS+NLS,uniform30,all8,2.0,0.0,10,mean,591,6.842142871047673,3.8151760898680402,10.944044827863497,13.458922871419356
ID14,MDS+NLS,uniform30,all8,2.0,20.0,10,mean,591,6.991619213038749,3.846399942196207,10.904180014067688,13.512167609775005
ID14,V3-lite,uniform30,all8,2.0,20.0,10,mean,591,7.00447427228769,3.843491232733975,10.897181630329849,13.512351837176288
ID15,MDS+NLS,uniform30,all8,2.0,0.0,10,median,591,7.2814191791754785,5.2414972661705965,10.114282467543317,13.520024729540713
ID15,MDS+NLS,uniform30,all8,2.0,20.0,10,median,591,7.315045562208172,5.248935868121945,10.09570573837534,13.527176116274354
ID15,V3-lite,uniform30,all8,2.0,0.0,10,median,591,7.300191715858118,5.247202413270115,10.109030124588012,13.528430149649262
ID15,V3-lite,uniform30,all8,2.0,20.0,10,median,591,7.337623007556955,5.254513666550917,10.089277529140366,13.536770158830956
ID14,V4-interonly,today_sweep_mad,all8,2.0,0.0,10,mean,591,7.125856858068774,4.163339116677904,10.762189304842597,13.562298743038163
ID15,MDS+NLS,flat_today,all8,2.0,0.0,10,median,591,7.303564127793493,5.262859345660492,10.166504047036282,13.579305652330056
ID15,V3-lite,flat_today,all8,2.0,0.0,10,median,591,7.326124064515513,5.266784461239514,10.172243536256062,13.597266303589501
ID15,V4-interonly,uniform30,all8,2.0,0.0,10,median,591,7.553790839742573,5.378429627411891,9.963396211438354,13.610897302298072
ID15,V4-interonly,flat_today,all8,2.0,0.0,10,median,591,7.555319594295908,5.350788615312813,9.979418737251425,13.612589441804147
ID14,V3-lite,flat_today,all8,2.0,0.0,10,mean,591,7.103218370771942,4.015528739617329,11.064283863307232,13.747674701177852
ID14,MDS+NLS,flat_today,all8,2.0,0.0,10,mean,591,7.0926483658666575,4.023033233887607,11.086701821832133,13.76246397012581
ID15,V3-lite,uniform50,all8,2.0,0.0,10,median,591,7.319194448574465,5.316233862159259,10.453626347966466,13.824299391871936
ID15,MDS+NLS,uniform50,all8,2.0,0.0,10,median,591,7.310777573386365,5.313827377305048,10.480804293369053,13.839490191449569
ID15,V4-interonly,uniform50,all8,2.0,0.0,10,median,591,7.53280842793388,5.461458024187819,10.296680880928898,13.877765083960886
ID14,MDS+NLS,uniform30,all8,2.0,80.0,10,mean,591,7.240003942058561,3.8585752805252667,11.21544774192836,13.895773757816801
ID14,V3-lite,uniform30,all8,2.0,80.0,10,mean,591,7.252541416394641,3.8579344301682097,11.214471405911665,13.901344682368222
ID14,MDS+NLS,uniform30,all8,2.0,95.0,10,mean,591,7.294910390464707,3.874965079217708,11.37509878468519,14.057878372336742
ID14,V3-lite,uniform30,all8,2.0,95.0,10,mean,591,7.308080737046874,3.874015946182326,11.371374706132995,14.061443962756876
ID15,V4-interonly,today_sweep_mad,all8,2.0,0.0,10,median,591,7.687643044038204,5.422150267610592,10.50623882532533,14.102504151811903
ID15,MDS+NLS,today_sweep_mad,all8,2.0,20.0,10,median,591,7.617922153536042,5.379537790416297,10.628441680016788,14.139870484603822
ID15,MDS+NLS,today_sweep_mad,all8,2.0,80.0,10,median,591,7.623713437317114,4.949094762415628,10.849239108381692,14.153463702307578
ID15,MDS+NLS,today_sweep_mad,all8,2.0,0.0,10,median,591,7.626376932198611,5.376251611375376,10.659534880281075,14.166558875207356
ID15,MDS+NLS,today_sweep_mad,all8,2.0,95.0,10,median,591,7.623713528489967,4.9913100762856,10.849239243862188,14.168280644194994
ID15,V3-lite,today_sweep_mad,all8,2.0,20.0,10,median,591,7.62541804040358,5.374948600415676,10.66350459241895,14.168535666771032
ID15,V3-lite,today_sweep_mad,all8,2.0,80.0,10,median,591,7.628216481343886,4.946279273809916,10.882691956369,14.180562385109646
ID15,V3-lite,today_sweep_mad,all8,2.0,95.0,10,median,591,7.628216469663226,4.987049414571688,10.882692111544184,14.194834834054502
ID15,V3-lite,today_sweep_mad,all8,2.0,0.0,10,median,591,7.634133379674304,5.371451274474796,10.694195030000335,14.195009284688693
ID14,V3-lite,today_sweep_mad,all8,2.0,0.0,10,mean,591,7.465224186981312,4.2940794768024455,11.31213389150199,14.21735080436066
ID15,MDS+NLS,today_sweep_mad,all8,2.0,50.0,10,median,591,7.738887459533297,4.916110391182665,10.868369783381763,14.219000746815567
ID14,MDS+NLS,today_sweep_mad,all8,2.0,0.0,10,mean,591,7.462220682330629,4.302221351835566,11.339173674972097,14.239757922913334
ID15,V3-lite,today_sweep_mad,all8,2.0,50.0,10,median,591,7.750517637085374,4.9151879554513425,10.907842720299929,14.255196564445738
ID14,V3-lite,today_sweep_mad,all8,2.0,20.0,10,mean,591,7.639778587184785,4.372195537564648,11.264758893189239,14.296052028500506
ID14,MDS+NLS,today_sweep_mad,all8,2.0,20.0,10,mean,591,7.633122965394175,4.3780059024011555,11.291392210492997,14.315272960634362
ID14,V4-interonly,uniform50,all8,2.0,0.0,10,median,591,7.8501240242585055,4.119888804162709,11.268549026927927,14.337995959240054
ID14,MDS+NLS,uniform30,all8,2.0,50.0,10,mean,591,7.41899715455451,3.9968665196934716,11.704080357107362,14.422272974852506
ID14,V3-lite,uniform30,all8,2.0,50.0,10,mean,591,7.434776259002149,3.995415726956506,11.704124991838121,14.430030723363103
ID14,V3-lite,today_sweep_mad,all8,2.0,80.0,10,mean,591,7.866591201080003,4.382921980023429,11.487354716807358,14.59632078976199
ID14,MDS+NLS,today_sweep_mad,all8,2.0,80.0,10,mean,591,7.864855458464926,4.387489744780238,11.517313268551941,14.620346184993704
ID14,V3-lite,today_sweep_mad,all8,2.0,95.0,10,mean,591,7.920150183986499,4.397935789356128,11.687169319480807,14.787175012368467
ID14,MDS+NLS,today_sweep_mad,all8,2.0,95.0,10,mean,591,7.917656827114155,4.403290493749257,11.717650081151398,14.811535377151058
ID14,V3-lite,uniform50,all8,2.0,0.0,10,median,591,8.023353642473015,4.2357198931960784,11.867535726765094,14.938337622099988
ID14,MDS+NLS,uniform50,all8,2.0,0.0,10,median,591,8.04644443697074,4.235233837245284,11.910930589329814,14.985083958297913
ID14,V3-lite,today_sweep_mad,all8,2.0,50.0,10,mean,591,8.049354091187583,4.550753154160861,11.905407235893305,15.074487620077969
ID14,MDS+NLS,today_sweep_mad,all8,2.0,50.0,10,mean,591,8.04067908148683,4.5542158161267885,11.941982491708655,15.099812834058419
ID14,V4-interonly,uniform30,all8,2.0,0.0,10,median,591,8.194814144289145,4.0137194808946,12.052734148305554,15.117318657105995
ID14,MDS+NLS,uniform30,all8,2.0,20.0,10,median,591,8.536042407276037,4.3173467449102985,11.963680012780117,15.31773946582187
ID14,V3-lite,uniform30,all8,2.0,20.0,10,median,591,8.542129385809417,4.311471337453633,11.968926566986788,15.32357538903748
ID14,V3-lite,uniform30,all8,2.0,0.0,10,median,591,8.437105729461333,4.3145807735497455,12.073801317065369,15.348519100732936
ID14,MDS+NLS,uniform30,all8,2.0,0.0,10,median,591,8.434590258281279,4.321815391511114,12.073648717827185,15.34905190768752
ID14,V3-lite,uniform30,all8,2.0,80.0,10,median,591,8.133538452662455,4.361113413894176,12.365475046642109,15.429800099123616
ID14,MDS+NLS,uniform30,all8,2.0,80.0,10,median,591,8.140559547074307,4.369096640853703,12.373484175496259,15.442176849066264
ID14,V4-interonly,flat_today,all8,2.0,0.0,10,median,591,8.248255768714055,4.212395570283072,12.625672825150806,15.658403940198268
ID14,V3-lite,uniform30,all8,2.0,95.0,10,median,591,8.246068041160713,4.397236379621991,12.606784452425515,15.692811734919937
ID14,MDS+NLS,uniform30,all8,2.0,95.0,10,median,591,8.252310849800926,4.406394590670668,12.617333921862196,15.707134141727073
ID14,V3-lite,uniform30,all8,2.0,50.0,10,median,591,8.468924787644076,4.418699936412685,12.617206777392392,15.825343694539535
ID14,MDS+NLS,uniform30,all8,2.0,50.0,10,median,591,8.472399931795401,4.425843938139377,12.630840875043702,15.84006933001641
ID14,V3-lite,flat_today,all8,2.0,0.0,10,median,591,8.550822404842638,4.624265020771762,12.651709545639845,15.955129119149317
ID14,MDS+NLS,flat_today,all8,2.0,0.0,10,median,591,8.54872414393599,4.6318529121896095,12.680604648855132,15.97912638881863
ID14,V4-interonly,today_sweep_mad,all8,2.0,0.0,10,median,591,8.382119560748103,4.6506182730231425,13.20974679963041,16.32132314374048
ID14,V3-lite,today_sweep_mad,all8,2.0,80.0,10,median,591,8.60407544566197,5.2711586947698885,13.031299983049134,16.481201640302437
ID14,MDS+NLS,today_sweep_mad,all8,2.0,80.0,10,median,591,8.622671661174339,5.280948876676769,13.079287992910618,16.531989052016353
ID15,MDS+NLS,uniform30,all8,2.0,0.0,5,mean,596,8.492324361307453,5.720189821650191,13.058817361792082,16.59436216134892
ID15,V3-lite,uniform30,all8,2.0,0.0,5,mean,596,8.505743744353541,5.726871494137217,13.0642520917779,16.60781191104036
ID14,V3-lite,today_sweep_mad,all8,2.0,95.0,10,median,591,8.688422267391989,5.304106063189846,13.136188064257357,16.61871413454175
ID15,MDS+NLS,flat_today,all8,2.0,0.0,5,mean,596,8.567871587745877,5.71784465320156,13.047447209779538,16.623418713195928
ID15,V3-lite,flat_today,all8,2.0,0.0,5,mean,596,8.578725742567565,5.719921037191109,13.057722115056311,16.637792487945134
ID14,MDS+NLS,today_sweep_mad,all8,2.0,95.0,10,median,591,8.705515825741792,5.314857832576757,13.179268064947113,16.665138052247816
ID15,MDS+NLS,uniform30,all8,2.0,20.0,5,mean,596,8.542381411973153,5.772630208595215,13.09495829602408,16.66653750745548
ID15,V3-lite,uniform30,all8,2.0,20.0,5,mean,596,8.555941231898052,5.7794923325777905,13.101475644222605,16.680986962472478
ID14,V3-lite,today_sweep_mad,all8,2.0,20.0,10,median,591,9.047587804455409,5.100814662689749,13.06725481689517,16.69222285233788
ID14,MDS+NLS,today_sweep_mad,all8,2.0,20.0,10,median,591,9.058675556412256,5.112458306862933,13.111194107647853,16.736195616213752
ID14,V3-lite,today_sweep_mad,all8,2.0,0.0,10,median,591,8.994017464179404,5.064523662647925,13.324078186875985,16.854459635522858
ID15,V3-lite,uniform30,all8,2.0,95.0,5,mean,596,8.296760959525962,5.582856918245054,13.583487788448203,16.867592427137676
ID15,MDS+NLS,uniform30,all8,2.0,95.0,5,mean,596,8.294490069789445,5.581348747652871,13.588384517240618,16.86992036582113
ID15,V3-lite,uniform30,all8,2.0,80.0,5,mean,596,8.297088588383696,5.5722459443042975,13.592314097001847,16.87135461125922
ID15,MDS+NLS,uniform30,all8,2.0,80.0,5,mean,596,8.294539263573014,5.569856557068508,13.597186008340573,16.873237715586363
ID14,MDS+NLS,today_sweep_mad,all8,2.0,0.0,10,median,591,9.007567431811806,5.077442286660069,13.36836135454932,16.9005850939785
ID15,MDS+NLS,uniform30,all8,2.0,50.0,5,mean,596,8.381799996691532,5.524393639361397,13.60358538994237,16.90653813554414
ID15,V3-lite,uniform30,all8,2.0,50.0,5,mean,596,8.38826981582138,5.526385344276398,13.600353912125833,16.907797964594014
ID15,V4-interonly,uniform30,all8,2.0,0.0,5,mean,596,8.837808352286018,5.9171468002219685,13.163669563989837,16.923406250428016
ID15,V4-interonly,flat_today,all8,2.0,0.0,5,mean,596,8.908804444207536,5.884383593318782,13.142865463103854,16.93303515261512
ID14,V3-lite,today_sweep_mad,all8,2.0,50.0,10,median,591,9.108224863227646,5.384325797926775,13.24255681696384,16.950399272815183
ID15,MDS+NLS,uniform50,all8,2.0,0.0,5,mean,596,8.586157128056469,5.815462808595862,13.432949555180409,16.97014542241339
ID15,V3-lite,uniform50,all8,2.0,0.0,5,mean,596,8.5960412869567,5.817965145110949,13.426655803598205,16.971026200707115
ID14,MDS+NLS,today_sweep_mad,all8,2.0,50.0,10,median,591,9.122100128224071,5.391658948138106,13.291432821623808,16.99837884664658
ID15,MDS+NLS,today_sweep_mad,all8,2.0,0.0,5,mean,596,8.832575468752058,5.800267188855972,13.348022003742951,17.024311448212107
ID15,V3-lite,today_sweep_mad,all8,2.0,0.0,5,mean,596,8.848413100165308,5.8052620933693,13.363877244224682,17.04666235257195
ID15,MDS+NLS,today_sweep_mad,all8,2.0,20.0,5,mean,596,8.843254169161897,5.845423351762404,13.409195038111102,17.093233457477606
ID15,V3-lite,today_sweep_mad,all8,2.0,20.0,5,mean,596,8.859162080627605,5.850454792572725,13.425166587909523,17.11571418211608
ID15,V4-interonly,uniform50,all8,2.0,0.0,5,mean,596,8.955333298029144,6.009715391745859,13.405322984369448,17.205154979942506
ID15,MDS+NLS,today_sweep_mad,all8,2.0,80.0,5,mean,596,8.641580106346016,5.63402003636063,13.771405805627499,17.20670527346183
ID15,MDS+NLS,today_sweep_mad,all8,2.0,95.0,5,mean,596,8.64842660000063,5.645303743535664,13.773185718830002,17.21526595373301
ID15,V3-lite,today_sweep_mad,all8,2.0,80.0,5,mean,596,8.648857971224684,5.63396344314128,13.78180698932916,17.218666968618425
ID15,V3-lite,today_sweep_mad,all8,2.0,95.0,5,mean,596,8.655239612309597,5.644682064386731,13.783211968306357,17.226506915732106
ID15,MDS+NLS,today_sweep_mad,all8,2.0,50.0,5,mean,596,8.76221287449914,5.621627436938208,13.772744482448987,17.26463321581446
ID15,V3-lite,today_sweep_mad,all8,2.0,50.0,5,mean,596,8.772877420913954,5.6221392831373835,13.785329451738813,17.280252789075625
ID15,V4-interonly,today_sweep_mad,all8,2.0,0.0,5,mean,596,9.154966136903678,5.958396161860783,13.418203712972025,17.30214092742128
ID14,V4-interonly,uniform50,all8,2.0,0.0,5,mean,596,8.934610654564036,5.361204970432398,14.826017471422256,18.12127424731926
ID14,V3-lite,uniform50,all8,2.0,0.0,5,mean,596,9.1997842338805,5.3615310658678945,15.08072685286218,18.461050017018565
ID14,MDS+NLS,uniform50,all8,2.0,0.0,5,mean,596,9.201863638141983,5.357710288052422,15.108969633096141,18.48405575947778
ID14,V4-interonly,uniform30,all8,2.0,0.0,5,mean,596,9.05531947692944,5.452688756024735,15.432718573361209,18.705598842696915
ID14,V3-lite,uniform30,all8,2.0,0.0,5,mean,596,9.186743030410703,5.465717084513929,15.679501983761769,18.976751387251095
ID14,MDS+NLS,uniform30,all8,2.0,0.0,5,mean,596,9.178758747134475,5.46863186030544,15.697021444571828,18.98820762454933
ID14,V4-interonly,flat_today,all8,2.0,0.0,5,mean,596,9.263629165561214,5.67415249671391,15.699779453442995,19.0917235146477
ID14,V3-lite,uniform30,all8,2.0,20.0,5,mean,596,9.311816142037145,5.484378143710773,15.81210788403319,19.15231263379492
ID14,MDS+NLS,uniform30,all8,2.0,20.0,5,mean,596,9.299461216773166,5.4881516665195536,15.825159380551174,19.15816945996763
ID14,MDS+NLS,uniform30,all8,2.0,80.0,5,mean,596,9.59219717313343,5.496063725398109,15.899955665977487,19.36557650218437
ID14,V3-lite,uniform30,all8,2.0,80.0,5,mean,596,9.604709338278754,5.494869189414827,15.894185866308135,19.366702693911236
ID14,V3-lite,flat_today,all8,2.0,0.0,5,mean,596,9.433435017989755,5.779316113042336,15.899772512828747,19.369898216893414
ID14,MDS+NLS,flat_today,all8,2.0,0.0,5,mean,596,9.425832373316396,5.7876481458406825,15.926944663587356,19.3909967074126
ID14,V3-lite,uniform30,all8,2.0,95.0,5,mean,596,9.653516253621909,5.530707837008217,16.10341932271037,19.572920556736754
ID14,MDS+NLS,uniform30,all8,2.0,95.0,5,mean,596,9.64055712222647,5.532571890721697,16.1118669199591,19.57401208233477
ID14,V4-interonly,today_sweep_mad,all8,2.0,0.0,5,mean,596,9.54990105747953,6.04474441458183,16.046665633812463,19.627404902550026
ID14,MDS+NLS,uniform30,all8,2.0,50.0,5,mean,596,9.712037258893313,5.6510171124826325,16.233758647585255,19.74316544913081
ID14,V3-lite,uniform30,all8,2.0,50.0,5,mean,596,9.726217532758842,5.649035948341575,16.22891200247993,19.745594430769565
ID14,V3-lite,today_sweep_mad,all8,2.0,0.0,5,mean,596,9.841174087012119,6.219063238396515,16.265877350290392,20.002605354021856
ID14,MDS+NLS,today_sweep_mad,all8,2.0,0.0,5,mean,596,9.84655718096947,6.232504496534393,16.299600901327427,20.036860786060693
ID15,MDS+NLS,uniform30,all8,2.0,20.0,5,median,596,10.395922511284112,6.996174651049005,15.694498050995938,20.083299870323096
ID14,V3-lite,today_sweep_mad,all8,2.0,20.0,5,mean,596,10.000382013142726,6.304028106857459,16.248235871878997,20.093620373866248
ID15,V3-lite,uniform30,all8,2.0,20.0,5,median,596,10.42156778317472,6.994077947175851,15.715523067259058,20.112281488384863
ID15,MDS+NLS,uniform30,all8,2.0,0.0,5,median,596,10.431781351749681,7.000463975887524,15.714284942271455,20.118829719824927
ID14,MDS+NLS,today_sweep_mad,all8,2.0,20.0,5,mean,596,10.001530004559816,6.314284159951986,16.285788718536235,20.12778430601672
ID15,MDS+NLS,uniform30,all8,2.0,80.0,5,median,596,10.277360077107632,6.8973125310278816,15.875235397163202,20.13008070576329
ID15,V3-lite,uniform30,all8,2.0,80.0,5,median,596,10.295556673591394,6.89226512072758,15.880427834522346,20.1417425740923
ID15,MDS+NLS,uniform30,all8,2.0,95.0,5,median,596,10.27736012090991,6.9347511006566664,15.875235602397458,20.142939440770704
ID15,V3-lite,uniform30,all8,2.0,0.0,5,median,596,10.456312506866027,6.998601157169054,15.73793184838847,20.14937687033748
ID15,V3-lite,uniform30,all8,2.0,95.0,5,median,596,10.295556643750475,6.9268111632828875,15.880427400033435,20.15358960344751
ID15,V4-interonly,uniform30,all8,2.0,0.0,5,median,596,10.815826087994054,7.158290492403573,15.479127726600927,20.194717425995186
ID15,MDS+NLS,uniform30,all8,2.0,50.0,5,median,596,10.195551376647579,6.84877154608238,16.112345268738444,20.259876841267474
ID15,V3-lite,uniform30,all8,2.0,50.0,5,median,596,10.215906765768025,6.84359004255299,16.11922619985088,20.273848401311337
ID15,V3-lite,uniform50,all8,2.0,0.0,5,median,596,10.458900548004713,7.05043052435718,15.895860781521074,20.292253724939982
ID15,MDS+NLS,uniform50,all8,2.0,0.0,5,median,596,10.448596117259191,7.046963069094333,15.917749166617046,20.302896045887664
ID14,V3-lite,today_sweep_mad,all8,2.0,80.0,5,mean,596,10.379572516448343,6.336591383440618,16.27126393147259,20.313590177822938
ID15,V4-interonly,flat_today,all8,2.0,0.0,5,median,596,10.999993056414112,7.043494394973582,15.598211245966114,20.344897507900274
ID14,MDS+NLS,today_sweep_mad,all8,2.0,80.0,5,mean,596,10.382637365663927,6.346065846081487,16.31322483642442,20.351732480391377
ID15,MDS+NLS,flat_today,all8,2.0,0.0,5,median,596,10.716834707407413,6.940680822350634,15.886442792125887,20.381429317178092
ID15,V3-lite,flat_today,all8,2.0,0.0,5,median,596,10.742328216998576,6.933850784106416,15.920020097870204,20.418690999536874
ID15,V4-interonly,uniform50,all8,2.0,0.0,5,median,596,10.809189162483742,7.200252609638827,15.842114201108918,20.48547754761757
ID14,V3-lite,today_sweep_mad,all8,2.0,95.0,5,mean,596,10.421874060553892,6.385825699234384,16.517639609546816,20.54815434694606
ID14,MDS+NLS,today_sweep_mad,all8,2.0,95.0,5,mean,596,10.424304861372299,6.395975260571453,16.56115989349995,20.587536239063272
ID14,V3-lite,today_sweep_mad,all8,2.0,50.0,5,mean,596,10.465467487623256,6.504396439766999,16.520542033630736,20.60974264432026
ID14,MDS+NLS,today_sweep_mad,all8,2.0,50.0,5,mean,596,10.462019114930845,6.512263435342415,16.564838533897777,20.645999483352238
ID15,MDS+NLS,today_sweep_mad,all8,2.0,20.0,5,median,596,11.08800438676682,6.967537852070769,16.446594350353728,21.023341568981994
ID15,V3-lite,today_sweep_mad,all8,2.0,20.0,5,median,596,11.117516170108418,6.957389127437716,16.45285857515251,21.04046065458597
ID15,MDS+NLS,today_sweep_mad,all8,2.0,80.0,5,median,596,10.889252048136644,6.772231802743548,16.687058138161092,21.045114470211548
ID15,MDS+NLS,today_sweep_mad,all8,2.0,95.0,5,median,596,10.889252057202734,6.798472324295514,16.687058218379406,21.05357329037258
ID15,V3-lite,today_sweep_mad,all8,2.0,80.0,5,median,596,10.897298195005456,6.760693843824346,16.710390221417118,21.06407440531927
ID15,V3-lite,today_sweep_mad,all8,2.0,95.0,5,median,596,10.897298222859085,6.785477975654056,16.710390466224588,21.072042365411654
ID15,V4-interonly,today_sweep_mad,all8,2.0,0.0,5,median,596,11.305053733075614,7.162308464884009,16.280847344262945,21.075314771102942
ID15,MDS+NLS,today_sweep_mad,all8,2.0,0.0,5,median,596,11.158831732160913,6.982248622875151,16.461275485255776,21.077118210509852
ID15,V3-lite,today_sweep_mad,all8,2.0,0.0,5,median,596,11.187875164987634,6.972299258050085,16.466389622729196,21.093209686026366
ID15,MDS+NLS,today_sweep_mad,all8,2.0,50.0,5,median,596,10.878675346776303,6.769086056543544,16.94323104018647,21.24239114183215
ID15,V3-lite,today_sweep_mad,all8,2.0,50.0,5,median,596,10.898616500890627,6.758688529547736,16.969152539147444,21.269975321325123
ID14,V3-lite,uniform50,all8,2.0,0.0,5,median,596,11.210003265552167,6.307825656871603,17.373283775061033,21.616748757849244
ID14,MDS+NLS,uniform50,all8,2.0,0.0,5,median,596,11.232016401223182,6.313340058416167,17.413979493826073,21.662482243315143
ID14,V4-interonly,uniform50,all8,2.0,0.0,5,median,596,11.242847452600595,6.325367490035987,17.416755789281066,21.673838491368052
ID15,MDS+NLS,uniform30,all8,2.0,0.0,3,mean,598,10.895613747222221,7.189626333224619,17.641309141258425,21.945863253868662
ID15,V3-lite,uniform30,all8,2.0,0.0,3,mean,598,10.912008317930967,7.1947489131094615,17.643441411932905,21.957398805632543
ID15,MDS+NLS,uniform30,all8,2.0,20.0,3,mean,598,10.918584702455838,7.225171034776108,17.64809115599212,21.974387587295297
ID15,V3-lite,uniform30,all8,2.0,20.0,3,mean,598,10.934793760806267,7.230329259212869,17.651071669915265,21.986534672032395
ID15,MDS+NLS,flat_today,all8,2.0,0.0,3,mean,598,11.027025578405068,7.187368067273349,17.741649118407253,22.091167155266856
ID15,V3-lite,flat_today,all8,2.0,0.0,3,mean,598,11.041696784106776,7.188963371704326,17.74842283523548,22.104451483132728
ID15,V4-interonly,uniform30,all8,2.0,0.0,3,mean,598,11.260600807906751,7.347120043117048,17.58076023495898,22.132881283784933
