sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
59015,,BS2DCE,,cal_roto,5,success,93,4,4,44,51,0
59016,,BS2DCE,,cal_roto,5,pending,92,4,3,0,0,0
59017,,BS2DCE,,cal_roto,5,pending,91,4,3,0,0,0
59018,,BS2DCE,,cal_roto,5,success,92,4,4,70,74,0
59019,,BS2DCE,,cal_roto,5,success,92,4,4,39,42,0
59020,,BS2DCE,,cal_roto,5,success,92,4,4,37,44,0
59021,,BS2DCE,,cal_roto,5,success,92,4,4,4,5,0
59022,,BS2DCE,,cal_roto,5,success,94,4,4,3,4,0
59023,,BS2DCE,,cal_roto,5,success,94,4,4,50,62,0
59024,,BS2DCE,,cal_roto,5,success,94,4,4,12,15,0
59025,,BS2DCE,,cal_roto,5,success,95,4,4,14,16,0
59026,,BS2DCE,,cal_roto,5,success,95,4,4,155,162,0
59027,,BS2DCE,,cal_roto,5,success,95,4,4,51,59,0
59028,,BS2DCE,,cal_roto,5,success,95,4,4,3,3,0
59029,,BS2DCE,,cal_roto,5,success,95,4,4,18,19,0
59030,,BS2DCE,,cal_roto,5,success,96,4,4,11,12,0
59031,,BS2DCE,,cal_roto,5,pending,95,4,3,0,0,0
59032,,BS2DCE,,cal_roto,5,success,95,4,4,26,29,0
59033,,BS2DCE,,cal_roto,5,success,95,4,4,56,59,0
59034,,BS2DCE,,cal_roto,5,success,95,4,4,25,29,0
59035,,BS2DCE,,cal_roto,5,success,95,4,4,9,11,0
59036,,BS2DCE,,cal_roto,5,success,95,4,4,10,12,0
59037,,BS2DCE,,cal_roto,5,success,95,4,4,121,147,0
59038,,BS2DCE,,cal_roto,5,success,97,4,4,39,43,0
59039,,BS2DCE,,cal_roto,5,success,97,4,4,10,10,0
59040,,BS2DCE,,cal_roto,5,success,97,4,4,50,53,0
59041,,BS2DCE,,cal_roto,5,pending,96,4,3,0,0,0
59042,,BS2DCE,,cal_roto,5,success,96,4,4,9,10,0
59043,,BS2DCE,,cal_roto,5,success,96,4,4,67,73,0
59044,,BS2DCE,,cal_roto,5,pending,95,4,3,0,0,0
59045,,BS2DCE,,cal_roto,5,success,95,4,4,13,14,0
59046,,BS2DCE,,cal_roto,5,success,95,4,4,2,2,0
59047,,BS2DCE,,cal_roto,5,success,95,4,4,42,49,0
59048,,BS2DCE,,cal_roto,5,success,95,4,4,3,4,0
59049,,BS2DCE,,cal_roto,5,success,95,4,4,221,245,0
59050,,BS2DCE,,cal_roto,5,success,96,4,4,55,59,0
59051,,BS2DCE,,cal_roto,5,success,96,4,4,31,32,0
59052,,BS2DCE,,cal_roto,5,success,96,4,4,0,1,0
59053,,BS2DCE,,cal_roto,5,success,96,4,4,25,28,0
59054,,BS2DCE,,cal_roto,5,success,97,4,4,1,2,0
59055,,BS2DCE,,cal_roto,5,pending,96,4,3,0,0,0
59056,,BS2DCE,,cal_roto,5,success,96,4,4,21,23,0
59057,,BS2DCE,,cal_roto,5,success,96,4,4,10,11,0
59058,,BS2DCE,,cal_roto,5,success,96,4,4,25,29,0
59059,,BS2DCE,,cal_roto,5,success,96,4,4,23,26,0
59060,,BS2DCE,,cal_roto,5,success,97,4,4,41,46,0
59061,,BS2DCE,,cal_roto,5,success,97,4,4,6,7,0
59062,,BS2DCE,,cal_roto,5,success,98,4,4,22,23,0
59063,,BS2DCE,,cal_roto,5,pending,97,4,3,0,0,0
59064,,BS2DCE,,cal_roto,5,success,97,4,4,16,17,0
59065,,BS2DCE,,cal_roto,5,success,97,4,4,52,54,0
59066,,BS2DCE,,cal_roto,5,pending,96,4,3,0,0,0
59067,,BS2DCE,,cal_roto,5,success,96,4,4,11,13,0
59068,,BS2DCE,,cal_roto,5,pending,95,4,3,0,0,0
59069,,BS2DCE,,cal_roto,5,success,95,4,4,6,7,0
59070,,BS2DCE,,cal_roto,5,success,98,4,4,73,84,0
59071,,BS2DCE,,cal_roto,5,success,98,4,4,6,7,0
59072,,BS2DCE,,cal_roto,5,success,98,4,4,90,94,0
59073,,BS2DCE,,cal_roto,5,success,98,4,4,89,93,0
59074,,BS2DCE,,cal_roto,5,success,98,4,4,53,57,0
59075,,BS2DCE,,cal_roto,5,success,98,4,4,14,15,0
59076,,BS2DCE,,cal_roto,5,success,98,4,4,1,2,0
59077,,BS2DCE,,cal_roto,5,success,98,4,4,1,2,0
59078,,BS2DCE,,cal_roto,5,success,99,4,4,3,3,0
