sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_label,status,reason,raw_mm,filt_mm,pred_mm,resid_mm,tracker_quality_percent,solve_quality_percent
58380,,BS2DCE,,cal_roto,5,G,ok,ok,3255,3255,0,0,100,100
58380,,BS2DCE,,cal_roto,5,H,ok,ok,3096,3096,0,0,26,26
58381,,BS2DCE,,cal_roto,5,A,reject,raw_outlier,0,2704,0,0,93,93
58381,,BS2DCE,,cal_roto,5,C,timeout,rx_timeout,0,3156,0,0,68,68
58381,,BS2DCE,,cal_roto,5,F,ok,ok,2756,2756,0,0,81,81
58381,,BS2DCE,,cal_roto,5,G,ok,ok,3193,3193,0,0,100,100
58382,,BS2DCE,,cal_roto,5,C,ok,ok,3051,3051,0,0,70,70
58382,,BS2DCE,,cal_roto,5,A,ok,ok,2689,2689,0,0,94,94
58382,,BS2DCE,,cal_roto,5,F,ok,ok,2688,2688,0,0,82,82
58382,,BS2DCE,,cal_roto,5,G,ok,ok,3156,3156,0,0,100,100
58383,,BS2DCE,,cal_roto,5,C,ok,ok,3064,3064,0,0,72,72
58383,,BS2DCE,,cal_roto,5,A,ok,ok,2683,2683,0,0,94,94
58383,,BS2DCE,,cal_roto,5,F,ok,ok,2684,2684,0,0,83,83
58383,,BS2DCE,,cal_roto,5,G,ok,ok,3063,3063,0,0,100,100
58384,,BS2DCE,,cal_roto,5,A,ok,ok,2916,2916,0,0,94,94
58384,,BS2DCE,,cal_roto,5,C,ok,ok,2973,2973,0,0,73,73
58384,,BS2DCE,,cal_roto,5,F,ok,ok,2696,2696,0,0,84,84
58384,,BS2DCE,,cal_roto,5,G,ok,ok,3007,3007,0,0,100,100
58385,,BS2DCE,,cal_roto,5,A,ok,ok,2907,2907,0,0,95,95
58385,,BS2DCE,,cal_roto,5,C,ok,ok,2915,2915,0,0,75,75
58385,,BS2DCE,,cal_roto,5,F,ok,ok,2703,2703,0,0,85,85
58385,,BS2DCE,,cal_roto,5,G,ok,ok,2862,2862,0,0,100,100
58386,,BS2DCE,,cal_roto,5,A,timeout,rx_timeout,0,2907,0,0,90,90
58386,,BS2DCE,,cal_roto,5,C,ok,ok,2928,2928,0,0,76,76
58386,,BS2DCE,,cal_roto,5,F,ok,ok,2859,2859,0,0,85,85
58386,,BS2DCE,,cal_roto,5,G,ok,ok,2836,2836,0,0,100,100
58387,,BS2DCE,,cal_roto,5,A,ok,ok,2856,2856,0,0,90,90
58387,,BS2DCE,,cal_roto,5,C,ok,ok,2874,2874,0,0,77,77
58387,,BS2DCE,,cal_roto,5,G,ok,ok,2774,2774,0,0,100,100
58387,,BS2DCE,,cal_roto,5,F,ok,ok,2835,2835,0,0,86,86
58388,,BS2DCE,,cal_roto,5,A,timeout,rx_timeout,0,2856,0,0,86,86
58388,,BS2DCE,,cal_roto,5,C,ok,ok,2950,2950,0,0,78,78
58388,,BS2DCE,,cal_roto,5,F,ok,ok,2839,2839,0,0,86,86
58388,,BS2DCE,,cal_roto,5,G,ok,ok,2748,2748,0,0,100,100
58389,,BS2DCE,,cal_roto,5,A,ok,ok,2875,2875,0,0,87,87
58389,,BS2DCE,,cal_roto,5,C,ok,ok,2872,2872,0,0,79,79
58389,,BS2DCE,,cal_roto,5,F,ok,ok,3252,3252,0,0,87,87
58389,,BS2DCE,,cal_roto,5,G,ok,ok,2714,2714,0,0,100,100
58390,,BS2DCE,,cal_roto,5,C,timeout,rx_timeout,0,2872,0,0,76,76
58390,,BS2DCE,,cal_roto,5,A,ok,ok,3025,3025,0,0,88,88
58390,,BS2DCE,,cal_roto,5,F,ok,ok,3068,3068,0,0,88,88
58390,,BS2DCE,,cal_roto,5,G,ok,ok,2563,2563,0,0,100,100
58391,,BS2DCE,,cal_roto,5,C,ok,ok,2896,2896,0,0,76,76
58391,,BS2DCE,,cal_roto,5,A,ok,ok,2956,2956,0,0,88,88
58391,,BS2DCE,,cal_roto,5,F,ok,ok,3033,3033,0,0,88,88
58391,,BS2DCE,,cal_roto,5,G,ok,ok,2544,2544,0,0,100,100
58392,,BS2DCE,,cal_roto,5,A,ok,ok,2999,2999,0,0,88,88
58392,,BS2DCE,,cal_roto,5,C,ok,ok,2914,2914,0,0,77,77
58392,,BS2DCE,,cal_roto,5,F,ok,ok,3127,3127,0,0,88,88
58392,,BS2DCE,,cal_roto,5,G,ok,ok,2471,2471,0,0,100,100
58393,,BS2DCE,,cal_roto,5,A,ok,ok,3080,3080,0,0,89,89
58393,,BS2DCE,,cal_roto,5,C,timeout,rx_timeout,0,2914,0,0,75,75
58393,,BS2DCE,,cal_roto,5,F,ok,ok,2748,2748,0,0,89,89
58393,,BS2DCE,,cal_roto,5,G,ok,ok,2601,2601,0,0,100,100
58394,,BS2DCE,,cal_roto,5,A,ok,ok,3140,3140,0,0,89,89
58394,,BS2DCE,,cal_roto,5,C,ok,ok,2734,2734,0,0,75,75
58394,,BS2DCE,,cal_roto,5,F,ok,ok,2670,2670,0,0,89,89
58394,,BS2DCE,,cal_roto,5,G,ok,ok,2628,2628,0,0,100,100
58395,,BS2DCE,,cal_roto,5,A,ok,ok,3125,3125,0,0,90,90
58395,,BS2DCE,,cal_roto,5,C,ok,ok,2688,2688,0,0,76,76
58395,,BS2DCE,,cal_roto,5,G,ok,ok,2662,2662,0,0,100,100
58395,,BS2DCE,,cal_roto,5,F,ok,ok,2731,2731,0,0,90,90
58396,,BS2DCE,,cal_roto,5,A,ok,ok,3240,3240,0,0,90,90
58396,,BS2DCE,,cal_roto,5,C,ok,ok,2663,2663,0,0,77,77
58396,,BS2DCE,,cal_roto,5,F,ok,ok,2462,2462,0,0,90,90
58396,,BS2DCE,,cal_roto,5,G,ok,ok,2508,2508,0,0,100,100
58397,,BS2DCE,,cal_roto,5,A,ok,ok,3208,3208,0,0,90,90
58397,,BS2DCE,,cal_roto,5,C,ok,ok,2661,2661,0,0,78,78
58397,,BS2DCE,,cal_roto,5,F,ok,ok,2370,2370,0,0,90,90
58397,,BS2DCE,,cal_roto,5,G,ok,ok,2489,2489,0,0,100,100
58398,,BS2DCE,,cal_roto,5,C,reject,raw_outlier,0,2661,0,0,76,76
58398,,BS2DCE,,cal_roto,5,A,ok,ok,3408,3408,0,0,94,94
58398,,BS2DCE,,cal_roto,5,F,ok,ok,2027,2027,0,0,94,94
58398,,BS2DCE,,cal_roto,5,G,ok,ok,2572,2572,0,0,100,100
58399,,BS2DCE,,cal_roto,5,C,ok,ok,2878,2878,0,0,77,77
58399,,BS2DCE,,cal_roto,5,A,ok,ok,3514,3514,0,0,94,94
58399,,BS2DCE,,cal_roto,5,F,ok,ok,2075,2075,0,0,94,94
58399,,BS2DCE,,cal_roto,5,G,ok,ok,2600,2600,0,0,100,100
58400,,BS2DCE,,cal_roto,5,A,ok,ok,3492,3492,0,0,94,94
58400,,BS2DCE,,cal_roto,5,C,timeout,rx_timeout,0,2878,0,0,73,73
58400,,BS2DCE,,cal_roto,5,F,ok,ok,2036,2036,0,0,94,94
58400,,BS2DCE,,cal_roto,5,G,ok,ok,2662,2662,0,0,100,100
58401,,BS2DCE,,cal_roto,5,A,ok,ok,3323,3323,0,0,95,95
58401,,BS2DCE,,cal_roto,5,C,ok,ok,2893,2893,0,0,75,75
58401,,BS2DCE,,cal_roto,5,F,ok,ok,1980,1980,0,0,95,95
58401,,BS2DCE,,cal_roto,5,G,ok,ok,2754,2754,0,0,100,100
58402,,BS2DCE,,cal_roto,5,A,ok,ok,3331,3331,0,0,95,95
58402,,BS2DCE,,cal_roto,5,C,ok,ok,3010,3010,0,0,76,76
58402,,BS2DCE,,cal_roto,5,F,ok,ok,2054,2054,0,0,95,95
58402,,BS2DCE,,cal_roto,5,G,ok,ok,2895,2895,0,0,100,100
58403,,BS2DCE,,cal_roto,5,A,timeout,rx_timeout,0,3331,0,0,90,90
58403,,BS2DCE,,cal_roto,5,C,ok,ok,3023,3023,0,0,77,77
58403,,BS2DCE,,cal_roto,5,G,ok,ok,3002,3002,0,0,100,100
58403,,BS2DCE,,cal_roto,5,F,ok,ok,2796,2796,0,0,95,95
58404,,BS2DCE,,cal_roto,5,A,ok,ok,3247,3247,0,0,91,91
58404,,BS2DCE,,cal_roto,5,C,ok,ok,2926,2926,0,0,78,78
58404,,BS2DCE,,cal_roto,5,F,ok,ok,2515,2515,0,0,95,95
58404,,BS2DCE,,cal_roto,5,G,ok,ok,3011,3011,0,0,100,100
58405,,BS2DCE,,cal_roto,5,A,ok,ok,2901,2901,0,0,91,91
58405,,BS2DCE,,cal_roto,5,C,ok,ok,2944,2944,0,0,79,79
58405,,BS2DCE,,cal_roto,5,F,ok,ok,2595,2595,0,0,95,95
58405,,BS2DCE,,cal_roto,5,G,ok,ok,3080,3080,0,0,100,100
58406,,BS2DCE,,cal_roto,5,C,ok,ok,3173,3173,0,0,80,80
58406,,BS2DCE,,cal_roto,5,A,ok,ok,2741,2741,0,0,92,92
58406,,BS2DCE,,cal_roto,5,F,ok,ok,2658,2658,0,0,96,96
58406,,BS2DCE,,cal_roto,5,G,ok,ok,3151,3151,0,0,100,100
58407,,BS2DCE,,cal_roto,5,C,ok,ok,3182,3182,0,0,80,80
58407,,BS2DCE,,cal_roto,5,A,ok,ok,2657,2657,0,0,92,92
58407,,BS2DCE,,cal_roto,5,F,ok,ok,2555,2555,0,0,96,96
58407,,BS2DCE,,cal_roto,5,G,ok,ok,3199,3199,0,0,100,100
58408,,BS2DCE,,cal_roto,5,A,ok,ok,2509,2509,0,0,92,92
58408,,BS2DCE,,cal_roto,5,C,ok,ok,3106,3106,0,0,81,81
58408,,BS2DCE,,cal_roto,5,F,timeout,rx_timeout,0,2555,0,0,92,92
58408,,BS2DCE,,cal_roto,5,G,ok,ok,3283,3283,0,0,100,100
58409,,BS2DCE,,cal_roto,5,A,ok,ok,2569,2569,0,0,92,92
58409,,BS2DCE,,cal_roto,5,C,ok,ok,3200,3200,0,0,82,82
58409,,BS2DCE,,cal_roto,5,F,ok,ok,2496,2496,0,0,92,92
58409,,BS2DCE,,cal_roto,5,G,ok,ok,3402,3402,0,0,100,100
58410,,BS2DCE,,cal_roto,5,A,ok,ok,2761,2761,0,0,93,93
58410,,BS2DCE,,cal_roto,5,C,ok,ok,3149,3149,0,0,82,82
58410,,BS2DCE,,cal_roto,5,F,ok,ok,2492,2492,0,0,93,93
58410,,BS2DCE,,cal_roto,5,G,ok,ok,3222,3222,0,0,100,100
58411,,BS2DCE,,cal_roto,5,A,ok,ok,2472,2472,0,0,93,93
58411,,BS2DCE,,cal_roto,5,C,ok,ok,3095,3095,0,0,83,83
58411,,BS2DCE,,cal_roto,5,G,ok,ok,3102,3102,0,0,100,100
58411,,BS2DCE,,cal_roto,5,F,ok,ok,2679,2679,0,0,93,93
58412,,BS2DCE,,cal_roto,5,A,ok,ok,2775,2775,0,0,93,93
58412,,BS2DCE,,cal_roto,5,C,ok,ok,3052,3052,0,0,83,83
58412,,BS2DCE,,cal_roto,5,F,ok,ok,2671,2671,0,0,93,93
58412,,BS2DCE,,cal_roto,5,G,ok,ok,3012,3012,0,0,100,100
58413,,BS2DCE,,cal_roto,5,A,ok,ok,2845,2845,0,0,93,93
58413,,BS2DCE,,cal_roto,5,C,ok,ok,2867,2867,0,0,84,84
58413,,BS2DCE,,cal_roto,5,F,ok,ok,2784,2784,0,0,93,93
58413,,BS2DCE,,cal_roto,5,G,ok,ok,2892,2892,0,0,100,100
58414,,BS2DCE,,cal_roto,5,C,ok,ok,2964,2964,0,0,88,88
58414,,BS2DCE,,cal_roto,5,A,timeout,rx_timeout,0,2845,0,0,88,88
58414,,BS2DCE,,cal_roto,5,F,timeout,rx_timeout,0,2784,0,0,88,88
58414,,BS2DCE,,cal_roto,5,G,ok,ok,2813,2813,0,0,100,100
58415,,BS2DCE,,cal_roto,5,C,ok,ok,2957,2957,0,0,88,88
58415,,BS2DCE,,cal_roto,5,A,ok,ok,2796,2796,0,0,88,88
58415,,BS2DCE,,cal_roto,5,F,ok,ok,2868,2868,0,0,88,88
58415,,BS2DCE,,cal_roto,5,G,ok,ok,2749,2749,0,0,100,100
58416,,BS2DCE,,cal_roto,5,A,ok,ok,2885,2885,0,0,89,89
58416,,BS2DCE,,cal_roto,5,C,reject,raw_outlier,0,2957,0,0,84,84
58416,,BS2DCE,,cal_roto,5,F,timeout,rx_timeout,0,2868,0,0,84,84
58416,,BS2DCE,,cal_roto,5,G,ok,ok,2747,2747,0,0,100,100
58417,,BS2DCE,,cal_roto,5,A,ok,ok,2881,2881,0,0,90,90
58417,,BS2DCE,,cal_roto,5,C,ok,ok,2896,2896,0,0,85,85
58417,,BS2DCE,,cal_roto,5,F,ok,ok,3260,3260,0,0,85,85
58417,,BS2DCE,,cal_roto,5,G,ok,ok,2698,2698,0,0,100,100
58418,,BS2DCE,,cal_roto,5,A,ok,ok,2991,2991,0,0,90,90
58418,,BS2DCE,,cal_roto,5,C,ok,ok,2889,2889,0,0,85,85
58418,,BS2DCE,,cal_roto,5,F,timeout,rx_timeout,0,3260,0,0,80,80
58418,,BS2DCE,,cal_roto,5,G,ok,ok,2593,2593,0,0,100,100
58419,,BS2DCE,,cal_roto,5,A,ok,ok,2971,2971,0,0,90,90
58419,,BS2DCE,,cal_roto,5,C,ok,ok,2921,2921,0,0,86,86
58419,,BS2DCE,,cal_roto,5,G,ok,ok,2570,2570,0,0,100,100
58419,,BS2DCE,,cal_roto,5,F,ok,ok,3058,3058,0,0,81,81
58420,,BS2DCE,,cal_roto,5,A,ok,ok,3045,3045,0,0,91,91
58420,,BS2DCE,,cal_roto,5,C,ok,ok,2899,2899,0,0,86,86
58420,,BS2DCE,,cal_roto,5,F,ok,ok,2937,2937,0,0,82,82
58420,,BS2DCE,,cal_roto,5,G,ok,ok,2532,2532,0,0,100,100
58421,,BS2DCE,,cal_roto,5,A,ok,ok,3127,3127,0,0,91,91
58421,,BS2DCE,,cal_roto,5,C,timeout,rx_timeout,0,2899,0,0,83,83
58421,,BS2DCE,,cal_roto,5,F,ok,ok,2714,2714,0,0,83,83
58421,,BS2DCE,,cal_roto,5,G,ok,ok,2552,2552,0,0,100,100
58422,,BS2DCE,,cal_roto,5,C,ok,ok,2698,2698,0,0,84,84
58422,,BS2DCE,,cal_roto,5,A,ok,ok,3046,3046,0,0,92,92
58422,,BS2DCE,,cal_roto,5,F,ok,ok,2733,2733,0,0,84,84
58422,,BS2DCE,,cal_roto,5,G,ok,ok,2694,2694,0,0,100,100
58423,,BS2DCE,,cal_roto,5,C,ok,ok,2620,2620,0,0,84,84
58423,,BS2DCE,,cal_roto,5,A,ok,ok,3194,3194,0,0,92,92
58423,,BS2DCE,,cal_roto,5,F,ok,ok,2520,2520,0,0,84,84
58423,,BS2DCE,,cal_roto,5,G,ok,ok,2489,2489,0,0,100,100
58424,,BS2DCE,,cal_roto,5,A,ok,ok,3351,3351,0,0,92,92
58424,,BS2DCE,,cal_roto,5,C,ok,ok,2650,2650,0,0,85,85
58424,,BS2DCE,,cal_roto,5,F,ok,ok,2365,2365,0,0,85,85
58424,,BS2DCE,,cal_roto,5,G,ok,ok,2498,2498,0,0,100,100
58425,,BS2DCE,,cal_roto,5,A,ok,ok,3525,3525,0,0,92,92
58425,,BS2DCE,,cal_roto,5,C,ok,ok,2837,2837,0,0,85,85
58425,,BS2DCE,,cal_roto,5,F,ok,ok,2185,2185,0,0,85,85
58425,,BS2DCE,,cal_roto,5,G,ok,ok,2540,2540,0,0,100,100
58426,,BS2DCE,,cal_roto,5,A,ok,ok,3521,3521,0,0,93,93
58426,,BS2DCE,,cal_roto,5,C,ok,ok,2803,2803,0,0,86,86
58426,,BS2DCE,,cal_roto,5,F,ok,ok,2050,2050,0,0,86,86
58426,,BS2DCE,,cal_roto,5,G,ok,ok,2611,2611,0,0,100,100
58427,,BS2DCE,,cal_roto,5,A,ok,ok,3354,3354,0,0,93,93
58427,,BS2DCE,,cal_roto,5,C,timeout,rx_timeout,0,2803,0,0,83,83
58427,,BS2DCE,,cal_roto,5,G,ok,ok,2738,2738,0,0,100,100
58427,,BS2DCE,,cal_roto,5,F,ok,ok,2012,2012,0,0,86,86
58428,,BS2DCE,,cal_roto,5,A,ok,ok,3299,3299,0,0,93,93
58428,,BS2DCE,,cal_roto,5,C,ok,ok,2970,2970,0,0,83,83
58428,,BS2DCE,,cal_roto,5,F,ok,ok,2015,2015,0,0,87,87
58428,,BS2DCE,,cal_roto,5,G,ok,ok,2724,2724,0,0,100,100
58429,,BS2DCE,,cal_roto,5,A,ok,ok,3551,3551,0,0,93,93
58429,,BS2DCE,,cal_roto,5,C,ok,ok,3104,3104,0,0,84,84
58429,,BS2DCE,,cal_roto,5,F,ok,ok,1965,1965,0,0,87,87
58429,,BS2DCE,,cal_roto,5,G,ok,ok,2899,2899,0,0,100,100
58430,,BS2DCE,,cal_roto,5,C,timeout,rx_timeout,0,3104,0,0,82,82
58430,,BS2DCE,,cal_roto,5,A,ok,ok,3130,3130,0,0,94,94
58430,,BS2DCE,,cal_roto,5,F,ok,ok,2378,2378,0,0,88,88
58430,,BS2DCE,,cal_roto,5,G,ok,ok,3065,3065,0,0,100,100
58431,,BS2DCE,,cal_roto,5,C,ok,ok,2860,2860,0,0,83,83
58431,,BS2DCE,,cal_roto,5,A,ok,ok,2888,2888,0,0,94,94
58431,,BS2DCE,,cal_roto,5,F,ok,ok,2747,2747,0,0,88,88
58431,,BS2DCE,,cal_roto,5,G,ok,ok,3133,3133,0,0,100,100
58432,,BS2DCE,,cal_roto,5,A,ok,ok,2738,2738,0,0,94,94
58432,,BS2DCE,,cal_roto,5,C,ok,ok,3035,3035,0,0,84,84
58432,,BS2DCE,,cal_roto,5,F,ok,ok,2605,2605,0,0,89,89
58432,,BS2DCE,,cal_roto,5,G,ok,ok,3193,3193,0,0,100,100
58433,,BS2DCE,,cal_roto,5,A,ok,ok,2614,2614,0,0,95,95
58433,,BS2DCE,,cal_roto,5,C,timeout,rx_timeout,0,3035,0,0,80,80
58433,,BS2DCE,,cal_roto,5,F,ok,ok,2494,2494,0,0,90,90
58433,,BS2DCE,,cal_roto,5,G,ok,ok,3222,3222,0,0,100,100
58434,,BS2DCE,,cal_roto,5,A,ok,ok,2679,2679,0,0,95,95
58434,,BS2DCE,,cal_roto,5,C,ok,ok,3160,3160,0,0,80,80
58434,,BS2DCE,,cal_roto,5,F,ok,ok,2114,2114,0,0,90,90
58434,,BS2DCE,,cal_roto,5,G,ok,ok,3232,3232,0,0,100,100
58435,,BS2DCE,,cal_roto,5,A,ok,ok,2640,2640,0,0,95,95
58435,,BS2DCE,,cal_roto,5,C,ok,ok,3083,3083,0,0,81,81
58435,,BS2DCE,,cal_roto,5,G,ok,ok,3200,3200,0,0,100,100
58435,,BS2DCE,,cal_roto,5,F,ok,ok,2237,2237,0,0,90,90
58436,,BS2DCE,,cal_roto,5,A,ok,ok,2589,2589,0,0,95,95
