version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,63.18555073523288,134.38237185127932,76.87500097492872,26.34998361308812,50.95496171252371,743.71828715619,7.275260582930261
