row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L2:I0:T6,S00,simulate_imu_prior,L2:I0,0.28546037600244745,,,,
R2:L2:I0:T6,S00,build_track_tensors,L2:I0,0.09242923400233849,,,,
R2:L2:I0:T6,S00,torch_gpu,,0.22454160900088027,0,1,0.22454160900088027,0.22454160900088027
R2:L2:I0:T8,S00,torch_gpu,,0.09839351499977056,0,1,0.09839351499977056,0.09839351499977056
R2:L2:I1:T6,S00,simulate_imu_prior,L2:I1,0.28529538699876866,,,,
R2:L2:I1:T6,S00,build_track_tensors,L2:I1,0.04229559499799507,,,,
R2:L2:I1:T6,S00,torch_gpu,,0.09647141100140288,0,1,0.09647141100140288,0.09647141100140288
R2:L2:I1:T8,S00,torch_gpu,,0.09958696600006078,0,1,0.09958696600006078,0.09958696600006078
