row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L3:I3:T6,simulate_imu_prior,0.5211779660021421,,,,
R2:L3:I3:T6,cpu_golden,17.96371173800435,,,,
R2:L3:I3:T6,torch_gpu,2.0194408440002007,0,1,2.0194408440002007,2.0194408440002007
R2:L3:I3:T8,simulate_imu_prior,0.5211164319916861,,,,
R2:L3:I3:T8,cpu_golden,20.835225916991476,,,,
R2:L3:I3:T8,torch_gpu,2.2792655029916205,0,1,2.2792655029916205,2.2792655029916205
R2:L3:I4:T6,simulate_imu_prior,0.5883728790067835,,,,
R2:L3:I4:T6,cpu_golden,18.682451328000752,,,,
R2:L3:I4:T6,torch_gpu,1.9362094730022363,0,1,1.9362094730022363,1.9362094730022363
R2:L3:I4:T8,simulate_imu_prior,0.5641069319972303,,,,
R2:L3:I4:T8,cpu_golden,18.691601835002075,,,,
R2:L3:I4:T8,torch_gpu,1.9986947360011982,0,1,1.9986947360011982,1.9986947360011982
