sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-06T23:09:55.384243+00:00,0,0.0,1079.0,32607.0,37.0,5.93
2026-06-06T23:10:25.430864+00:00,0,98.0,17536.0,32607.0,42.0,145.67
2026-06-06T23:10:55.484876+00:00,0,99.0,18251.0,32607.0,41.0,140.1
2026-06-06T23:11:25.526873+00:00,0,0.0,18251.0,32607.0,38.0,57.64
2026-06-06T23:11:55.566861+00:00,0,99.0,16820.0,32607.0,42.0,142.25
2026-06-06T23:12:25.613871+00:00,0,98.0,13959.0,32607.0,42.0,145.93
2026-06-06T23:12:55.660162+00:00,0,98.0,18251.0,32607.0,42.0,146.04
2026-06-06T23:13:25.698857+00:00,0,98.0,18251.0,32607.0,43.0,144.31
2026-06-06T23:13:55.860548+00:00,0,98.0,16869.0,32607.0,43.0,145.89
2026-06-06T23:14:25.897853+00:00,0,98.0,18251.0,32607.0,43.0,146.18
2026-06-06T23:14:55.936861+00:00,0,98.0,18251.0,32607.0,43.0,146.5
2026-06-06T23:15:25.960573+00:00,0,98.0,9667.0,32607.0,44.0,144.07
