row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L0:I0:T6,S03,simulate_imu_prior,L0:I0,0.0832326230001854,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S03,build_track_tensors,L0:I0,0.2794226280002476,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S03,cpu_golden,,0.1612841059995844,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S03,torch_gpu,,1.0183450749991607,0.0,1.0,1.0183450749991607,1.0183450749991607,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S03,simulate_imu_prior,L2:I3,0.5929628019994198,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S03,build_track_tensors,L2:I3,0.1033422600003177,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S03,cpu_golden,,0.4362263189996156,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S03,torch_gpu,,0.1982467770003495,0.0,1.0,0.1982467770003495,0.1982467770003495,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S03_5090D_20260606T221157Z_agreement_0000_cuda0
R4:L8:I1+I2+I3+I8:T8,S03,simulate_imu_prior,L8:I1+I2+I3+I8,0.6801357699996515,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S03_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S03,build_track_tensors,L8:I1+I2+I3+I8,0.2412286270000549,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S03_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S03,cpu_golden,,0.1658113599996795,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S03_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S03,torch_gpu,,0.8542052100001456,0.0,1.0,0.8542052100001456,0.8542052100001456,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S03_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S03,simulate_imu_prior,L14:I1+I2+I3+I8,0.9530626559999292,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S03_5090D_20260606T221157Z_agreement_0001_cuda0
