sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
8585,,BSDC91,,4,ok,2770,2770,100,38,0
8586,,BSDC91,,1,ok,2618,2618,100,39,0
8586,,BSDC91,,3,ok,1221,1221,100,39,0
8587,,BSDC91,,1,ok,2344,2344,100,40,0
8587,,BSDC91,,3,ok,1044,1044,100,40,0
8587,,BSDC91,,4,ok,2674,2674,100,40,0
8587,,BSDC91,,6,ok,3245,3245,100,40,0
8588,,BSDC91,,1,ok,2513,2513,100,41,0
8588,,BSDC91,,3,ok,1176,1176,100,41,0
8588,,BSDC91,,6,ok,3295,3295,100,41,0
8589,,BSDC91,,1,ok,2691,2691,100,42,0
8589,,BSDC91,,3,ok,1312,1312,100,42,0
8590,,BSDC91,,1,ok,2729,2729,100,43,0
8590,,BSDC91,,3,ok,1458,1458,100,43,0
8590,,BSDC91,,4,ok,2659,2659,100,43,0
8590,,BSDC91,,6,ok,3101,3101,100,43,0
8591,,BSDC91,,1,ok,2885,2885,100,44,0
8591,,BSDC91,,3,ok,2111,2111,100,44,0
8591,,BSDC91,,4,ok,2597,2597,100,44,0
8592,,BSDC91,,1,ok,3054,3054,100,45,0
8592,,BSDC91,,3,ok,1714,1714,100,45,0
8593,,BSDC91,,3,ok,1846,1846,100,46,0
8593,,BSDC91,,1,ok,3708,3708,100,46,0
8593,,BSDC91,,4,ok,2765,2765,100,46,0
8593,,BSDC91,,6,ok,2638,2638,100,46,0
8594,,BSDC91,,1,ok,3823,3823,100,47,0
8594,,BSDC91,,3,ok,1886,1886,100,47,0
8594,,BSDC91,,4,ok,2875,2875,100,47,0
8595,,BSDC91,,1,ok,2945,2945,100,48,0
8595,,BSDC91,,3,ok,1937,1937,100,48,0
8596,,BSDC91,,1,ok,2961,2961,100,49,0
8596,,BSDC91,,3,ok,2089,2089,100,49,0
8596,,BSDC91,,4,ok,2983,2983,100,49,0
8596,,BSDC91,,6,ok,2535,2535,100,49,0
8597,,BSDC91,,1,ok,2508,2508,100,50,0
8597,,BSDC91,,3,ok,1999,1999,100,50,0
8597,,BSDC91,,6,ok,2334,2334,100,50,0
8598,,BSDC91,,1,ok,2352,2352,100,51,0
8598,,BSDC91,,3,ok,2086,2086,100,51,0
8599,,BSDC91,,1,ok,2082,2082,100,52,0
8599,,BSDC91,,3,ok,1754,1754,100,52,0
8599,,BSDC91,,4,ok,3192,3192,100,52,0
8599,,BSDC91,,6,ok,2503,2503,100,52,0
8600,,BSDC91,,1,ok,1998,1998,100,53,0
8600,,BSDC91,,3,ok,1587,1587,100,53,0
8600,,BSDC91,,4,ok,3075,3075,100,53,0
8601,,BSDC91,,1,ok,1819,1819,100,54,0
8601,,BSDC91,,3,ok,1469,1469,100,54,0
8602,,BSDC91,,3,ok,1301,1301,100,55,0
8602,,BSDC91,,1,ok,1909,1909,100,55,0
8602,,BSDC91,,4,ok,3028,3028,100,55,0
8602,,BSDC91,,6,ok,2998,2998,100,55,0
8603,,BSDC91,,1,ok,2021,2021,100,56,0
8603,,BSDC91,,3,ok,1180,1180,100,56,0
8603,,BSDC91,,4,ok,2947,2947,100,56,0
8604,,BSDC91,,1,ok,2238,2238,100,57,0
8604,,BSDC91,,3,ok,1107,1107,100,57,0
8605,,BSDC91,,1,ok,2093,2093,100,58,0
8605,,BSDC91,,3,ok,1499,1499,100,58,0
8605,,BSDC91,,4,ok,2604,2604,100,58,0
8605,,BSDC91,,6,ok,3213,3213,100,58,0
8606,,BSDC91,,1,ok,2353,2353,100,59,0
8606,,BSDC91,,3,ok,1085,1085,100,59,0
8606,,BSDC91,,4,ok,2594,2594,100,59,0
8607,,BSDC91,,1,ok,2507,2507,100,60,0
8607,,BSDC91,,3,ok,1247,1247,100,60,0
8608,,BSDC91,,1,ok,2776,2776,100,61,0
8608,,BSDC91,,3,ok,1316,1316,100,61,0
8608,,BSDC91,,4,ok,2523,2523,100,61,0
8608,,BSDC91,,6,ok,3186,3186,100,61,0
8609,,BSDC91,,1,ok,2716,2716,100,62,0
8609,,BSDC91,,3,ok,1528,1528,100,62,0
8609,,BSDC91,,4,ok,2563,2563,100,62,0
8610,,BSDC91,,1,ok,2904,2904,100,63,0
8610,,BSDC91,,3,ok,1835,1835,100,63,0
8611,,BSDC91,,1,ok,3141,3141,100,64,0
8611,,BSDC91,,3,ok,1837,1837,100,64,0
8611,,BSDC91,,4,ok,2945,2945,100,64,0
8611,,BSDC91,,6,ok,2746,2746,100,64,0
8612,,BSDC91,,1,ok,2972,2972,100,65,0
8612,,BSDC91,,3,ok,1856,1856,100,65,0
8612,,BSDC91,,6,ok,2574,2574,100,65,0
8613,,BSDC91,,1,ok,3212,3212,100,66,0
8613,,BSDC91,,3,ok,1919,1919,100,66,0
8614,,BSDC91,,1,ok,2877,2877,100,67,0
8614,,BSDC91,,3,ok,1970,1970,100,67,0
8614,,BSDC91,,4,ok,2879,2879,100,67,0
8614,,BSDC91,,6,ok,2420,2420,100,67,0
8615,,BSDC91,,1,ok,2978,2978,100,68,0
8615,,BSDC91,,3,ok,2077,2077,100,68,0
8615,,BSDC91,,4,ok,2971,2971,100,68,0
8616,,BSDC91,,1,ok,2584,2584,100,69,0
8616,,BSDC91,,3,ok,2039,2039,100,69,0
8617,,BSDC91,,3,ok,2144,2144,100,70,0
8617,,BSDC91,,1,ok,2422,2422,100,70,0
8617,,BSDC91,,4,ok,3261,3261,100,70,0
8617,,BSDC91,,6,ok,2421,2421,100,70,0
8618,,BSDC91,,1,ok,2096,2096,100,71,0
8618,,BSDC91,,3,ok,1714,1714,100,71,0
8618,,BSDC91,,4,ok,3189,3189,100,71,0
8619,,BSDC91,,1,ok,1927,1927,100,72,0
8619,,BSDC91,,3,ok,1541,1541,100,72,0
8620,,BSDC91,,1,ok,1859,1859,100,73,0
8620,,BSDC91,,3,ok,1407,1407,100,73,0
8620,,BSDC91,,4,ok,3028,3028,100,73,0
8620,,BSDC91,,6,ok,2847,2847,100,73,0
8621,,BSDC91,,1,ok,1929,1929,100,74,0
8621,,BSDC91,,3,ok,1239,1239,100,74,0
8621,,BSDC91,,6,ok,3025,3025,100,74,0
8622,,BSDC91,,1,ok,2078,2078,100,75,0
8622,,BSDC91,,3,ok,1153,1153,100,75,0
8623,,BSDC91,,1,ok,2321,2321,100,76,0
8623,,BSDC91,,3,ok,1172,1172,100,76,0
8623,,BSDC91,,4,ok,2778,2778,100,76,0
8623,,BSDC91,,6,ok,3234,3234,100,76,0
8624,,BSDC91,,1,ok,2204,2204,100,77,0
8624,,BSDC91,,3,ok,1342,1342,100,77,0
8624,,BSDC91,,4,ok,2657,2657,100,77,0
8625,,BSDC91,,1,ok,2380,2380,100,78,0
8625,,BSDC91,,3,ok,1142,1142,100,78,0
8626,,BSDC91,,3,ok,1263,1263,100,79,0
8626,,BSDC91,,1,ok,2533,2533,100,79,0
8626,,BSDC91,,4,ok,2525,2525,100,79,0
8626,,BSDC91,,6,ok,3221,3221,100,79,0
8627,,BSDC91,,1,ok,2738,2738,100,80,0
8627,,BSDC91,,3,ok,1358,1358,100,80,0
8627,,BSDC91,,4,ok,2494,2494,100,80,0
8628,,BSDC91,,1,ok,2770,2770,100,81,0
8628,,BSDC91,,3,ok,1506,1506,100,81,0
8629,,BSDC91,,1,ok,2877,2877,100,82,0
8629,,BSDC91,,3,ok,1741,1741,100,82,0
8629,,BSDC91,,4,ok,2719,2719,100,82,0
8629,,BSDC91,,6,ok,2878,2878,100,82,0
8630,,BSDC91,,1,ok,3408,3408,100,83,0
8630,,BSDC91,,3,ok,1817,1817,100,83,0
8630,,BSDC91,,4,ok,2837,2837,100,83,0
8631,,BSDC91,,1,ok,3053,3053,100,84,0
8631,,BSDC91,,3,ok,1889,1889,100,84,0
8632,,BSDC91,,1,ok,3194,3194,100,85,0
8632,,BSDC91,,3,ok,1943,1943,100,85,0
8632,,BSDC91,,4,ok,2852,2852,100,85,0
8632,,BSDC91,,6,ok,2523,2523,100,85,0
8633,,BSDC91,,1,ok,2860,2860,100,86,0
8633,,BSDC91,,3,ok,1948,1948,100,86,0
8633,,BSDC91,,4,ok,2925,2925,100,86,0
8634,,BSDC91,,1,ok,2850,2850,100,87,0
8634,,BSDC91,,3,ok,2169,2169,100,87,0
8635,,BSDC91,,1,ok,2467,2467,100,88,0
8635,,BSDC91,,3,ok,2030,2030,100,88,0
8635,,BSDC91,,4,ok,3260,3260,100,88,0
8635,,BSDC91,,6,ok,2345,2345,100,88,0
8636,,BSDC91,,1,ok,2358,2358,100,89,0
8636,,BSDC91,,3,ok,2163,2163,100,89,0
8636,,BSDC91,,6,ok,2383,2383,100,89,0
8637,,BSDC91,,1,ok,2112,2112,100,90,0
8637,,BSDC91,,3,ok,1693,1693,100,90,0
8638,,BSDC91,,1,ok,1997,1997,100,91,0
8638,,BSDC91,,3,ok,1550,1550,100,91,0
8638,,BSDC91,,4,ok,3039,3039,100,91,0
8638,,BSDC91,,6,ok,2657,2657,100,91,0
8639,,BSDC91,,1,ok,1819,1819,100,92,0
8639,,BSDC91,,3,ok,1375,1375,100,92,0
8639,,BSDC91,,4,ok,2990,2990,100,92,0
8640,,BSDC91,,1,ok,2083,2083,100,93,0
8640,,BSDC91,,3,ok,1220,1220,100,93,0
8641,,BSDC91,,3,ok,1207,1207,100,94,0
8641,,BSDC91,,1,ok,2183,2183,100,94,0
8641,,BSDC91,,4,ok,2934,2934,100,94,0
8641,,BSDC91,,6,ok,3171,3171,100,94,0
8642,,BSDC91,,1,ok,2223,2223,100,95,0
8642,,BSDC91,,3,ok,1145,1145,100,95,0
8642,,BSDC91,,4,ok,2763,2763,100,95,0
8643,,BSDC91,,1,ok,2137,2137,100,96,0
8643,,BSDC91,,3,ok,1256,1256,100,96,0
8644,,BSDC91,,1,ok,2401,2401,100,97,0
8644,,BSDC91,,3,ok,1243,1243,100,97,0
8644,,BSDC91,,4,ok,2555,2555,100,97,0
8644,,BSDC91,,6,ok,3339,3339,100,97,0
8645,,BSDC91,,1,ok,2650,2650,100,98,0
8645,,BSDC91,,3,ok,1291,1291,100,98,0
8645,,BSDC91,,6,ok,3256,3256,100,98,0
8646,,BSDC91,,1,ok,2680,2680,100,99,0
8646,,BSDC91,,3,ok,1375,1375,100,99,0
8647,,BSDC91,,1,ok,2811,2811,100,100,0
8647,,BSDC91,,3,ok,1400,1400,100,100,0
8647,,BSDC91,,4,ok,3200,3200,100,100,0
8647,,BSDC91,,6,ok,2983,2983,100,100,0
8648,,BSDC91,,1,ok,2894,2894,100,101,0
8648,,BSDC91,,3,ok,1815,1815,100,101,0
8648,,BSDC91,,4,ok,2730,2730,100,101,0
8649,,BSDC91,,1,ok,3441,3441,100,102,0
8649,,BSDC91,,3,ok,1872,1872,100,102,0
8650,,BSDC91,,3,ok,1939,1939,100,103,0
8650,,BSDC91,,1,ok,3249,3249,100,103,0
8650,,BSDC91,,4,ok,2782,2782,100,103,0
8650,,BSDC91,,6,ok,2509,2509,100,103,0
8651,,BSDC91,,1,ok,3143,3143,100,104,0
8651,,BSDC91,,3,ok,1901,1901,100,104,0
8651,,BSDC91,,4,ok,2946,2946,100,104,0
8652,,BSDC91,,1,ok,2840,2840,100,105,0
8652,,BSDC91,,3,ok,2000,2000,100,105,0
8653,,BSDC91,,1,ok,2722,2722,100,106,0
8653,,BSDC91,,3,ok,2169,2169,100,106,0
8653,,BSDC91,,4,ok,3104,3104,100,106,0
8653,,BSDC91,,6,ok,2420,2420,100,106,0
8654,,BSDC91,,1,ok,2522,2522,100,107,0
8654,,BSDC91,,3,ok,1974,1974,100,107,0
8654,,BSDC91,,4,ok,3202,3202,100,107,0
8655,,BSDC91,,1,ok,2282,2282,100,108,0
8655,,BSDC91,,3,ok,1900,1900,100,108,0
8656,,BSDC91,,1,ok,2092,2092,100,109,0
8656,,BSDC91,,3,ok,1691,1691,100,109,0
8656,,BSDC91,,4,ok,3013,3013,100,109,0
8656,,BSDC91,,6,ok,2528,2528,100,109,0
8657,,BSDC91,,1,ok,1955,1955,100,110,0
8657,,BSDC91,,3,ok,1526,1526,100,110,0
8657,,BSDC91,,4,ok,3049,3049,100,110,0
8658,,BSDC91,,1,ok,1856,1856,100,111,0
8658,,BSDC91,,3,ok,1349,1349,100,111,0
8659,,BSDC91,,1,ok,2184,2184,100,112,0
8659,,BSDC91,,3,ok,1265,1265,100,112,0
8659,,BSDC91,,4,ok,2982,2982,100,112,0
8659,,BSDC91,,6,ok,3293,3293,100,112,0
8660,,BSDC91,,1,ok,2162,2162,100,113,0
8660,,BSDC91,,3,ok,1125,1125,100,113,0
8660,,BSDC91,,6,ok,3123,3123,100,113,0
8661,,BSDC91,,1,ok,2382,2382,100,114,0
8661,,BSDC91,,3,ok,1181,1181,100,114,0
8662,,BSDC91,,1,ok,2235,2235,100,115,0
8662,,BSDC91,,3,ok,1180,1180,100,115,0
8662,,BSDC91,,4,ok,2678,2678,100,115,0
8662,,BSDC91,,6,ok,3243,3243,100,115,0
8663,,BSDC91,,1,ok,2357,2357,100,116,0
8663,,BSDC91,,3,ok,1193,1193,100,116,0
8663,,BSDC91,,4,ok,2601,2601,100,116,0
8664,,BSDC91,,1,ok,2676,2676,100,117,0
8664,,BSDC91,,3,ok,1244,1244,100,117,0
8665,,BSDC91,,3,ok,1415,1415,100,118,0
8665,,BSDC91,,1,ok,2669,2669,100,118,0
8665,,BSDC91,,4,ok,3023,3023,100,118,0
8665,,BSDC91,,6,ok,3197,3197,100,118,0
8666,,BSDC91,,1,ok,2785,2785,100,119,0
8666,,BSDC91,,3,ok,1473,1473,100,119,0
8666,,BSDC91,,4,ok,2705,2705,100,119,0
8667,,BSDC91,,1,ok,2970,2970,100,120,0
8667,,BSDC91,,3,ok,1753,1753,100,120,0
8668,,BSDC91,,1,ok,3314,3314,100,121,0
8668,,BSDC91,,3,ok,1841,1841,100,121,0
8668,,BSDC91,,4,ok,2808,2808,100,121,0
8668,,BSDC91,,6,ok,2680,2680,100,121,0
8669,,BSDC91,,1,ok,3344,3344,100,122,0
8669,,BSDC91,,3,ok,1933,1933,100,122,0
8669,,BSDC91,,6,ok,2506,2506,100,122,0
8670,,BSDC91,,1,ok,3071,3071,100,123,0
8670,,BSDC91,,3,ok,1938,1938,100,123,0
8671,,BSDC91,,1,ok,2860,2860,100,124,0
8671,,BSDC91,,3,ok,2024,2024,100,124,0
8671,,BSDC91,,4,ok,3004,3004,100,124,0
8671,,BSDC91,,6,ok,2511,2511,100,124,0
8672,,BSDC91,,1,ok,2604,2604,100,125,0
8672,,BSDC91,,3,ok,2220,2220,100,125,0
8672,,BSDC91,,4,ok,3162,3162,100,125,0
8673,,BSDC91,,1,ok,2440,2440,100,126,0
8673,,BSDC91,,3,ok,1970,1970,100,126,0
8674,,BSDC91,,3,ok,1857,1857,100,127,0
8674,,BSDC91,,1,ok,2168,2168,100,127,0
8674,,BSDC91,,4,ok,3413,3413,100,127,0
8674,,BSDC91,,6,ok,2441,2441,100,127,0
8675,,BSDC91,,1,ok,2019,2019,100,128,0
8675,,BSDC91,,3,ok,1572,1572,100,128,0
8675,,BSDC91,,4,ok,2997,2997,100,128,0
8676,,BSDC91,,1,ok,1923,1923,100,129,0
8676,,BSDC91,,3,ok,1496,1496,100,129,0
8677,,BSDC91,,1,ok,1867,1867,100,130,0
8677,,BSDC91,,3,ok,1353,1353,100,130,0
8677,,BSDC91,,4,ok,2995,2995,100,130,0
8677,,BSDC91,,6,ok,2948,2948,100,130,0
8678,,BSDC91,,1,ok,2099,2099,100,131,0
8678,,BSDC91,,3,ok,1214,1214,100,131,0
8678,,BSDC91,,4,ok,3099,3099,100,131,0
8679,,BSDC91,,1,ok,2412,2412,100,132,0
8679,,BSDC91,,3,ok,1093,1093,100,132,0
8680,,BSDC91,,1,ok,2476,2476,100,133,0
8680,,BSDC91,,3,ok,1111,1111,100,133,0
8680,,BSDC91,,4,ok,2696,2696,100,133,0
8680,,BSDC91,,6,ok,3293,3293,100,133,0
8681,,BSDC91,,1,ok,2291,2291,100,134,0
8681,,BSDC91,,3,ok,1131,1131,100,134,0
8681,,BSDC91,,4,ok,2640,2640,100,134,0
8682,,BSDC91,,1,ok,2469,2469,100,135,0
8682,,BSDC91,,3,ok,1247,1247,100,135,0
8683,,BSDC91,,1,ok,2756,2756,100,136,0
8683,,BSDC91,,3,ok,1304,1304,100,136,0
8683,,BSDC91,,4,ok,2421,2421,100,136,0
8683,,BSDC91,,6,ok,3178,3178,100,136,0
8684,,BSDC91,,1,ok,2726,2726,100,137,0
8684,,BSDC91,,3,ok,1504,1504,100,137,0
8684,,BSDC91,,6,ok,3109,3109,100,137,0
8685,,BSDC91,,1,ok,2805,2805,100,138,0
8685,,BSDC91,,3,ok,1570,1570,100,138,0
8686,,BSDC91,,1,ok,3044,3044,100,139,0
8686,,BSDC91,,3,ok,1721,1721,100,139,0
8686,,BSDC91,,4,ok,2919,2919,100,139,0
8686,,BSDC91,,6,ok,2735,2735,100,139,0
8687,,BSDC91,,1,ok,3521,3521,100,140,0
8687,,BSDC91,,3,ok,1844,1844,100,140,0
8687,,BSDC91,,4,ok,2855,2855,100,140,0
8688,,BSDC91,,1,ok,3679,3679,100,141,0
8688,,BSDC91,,3,ok,1920,1920,100,141,0
8689,,BSDC91,,3,ok,1907,1907,100,142,0
8689,,BSDC91,,1,ok,3001,3001,100,142,0
8689,,BSDC91,,4,ok,2837,2837,100,142,0
8689,,BSDC91,,6,ok,2405,2405,100,142,0
8690,,BSDC91,,1,ok,2916,2916,100,143,0
8690,,BSDC91,,3,ok,1995,1995,100,143,0
8690,,BSDC91,,4,ok,3002,3002,100,143,0
8691,,BSDC91,,1,ok,2555,2555,100,144,0
8691,,BSDC91,,3,ok,2110,2110,100,144,0
8692,,BSDC91,,1,ok,2485,2485,100,145,0
8692,,BSDC91,,3,ok,2000,2000,100,145,0
8692,,BSDC91,,4,ok,3235,3235,100,145,0
8692,,BSDC91,,6,ok,2364,2364,100,145,0
8693,,BSDC91,,1,ok,2176,2176,100,146,0
8693,,BSDC91,,3,ok,1818,1818,100,146,0
8693,,BSDC91,,6,ok,2496,2496,100,146,0
8694,,BSDC91,,1,ok,2047,2047,100,147,0
8694,,BSDC91,,3,ok,1586,1586,100,147,0
8695,,BSDC91,,1,ok,1878,1878,100,148,0
8695,,BSDC91,,3,ok,1472,1472,100,148,0
8695,,BSDC91,,4,ok,2991,2991,100,148,0
8695,,BSDC91,,6,ok,2753,2753,100,148,0
8696,,BSDC91,,1,ok,1798,1798,100,149,0
8696,,BSDC91,,3,ok,1297,1297,100,149,0
8696,,BSDC91,,4,ok,2962,2962,100,149,0
8697,,BSDC91,,1,ok,2304,2304,100,150,0
8697,,BSDC91,,3,ok,1165,1165,100,150,0
8698,,BSDC91,,3,ok,1147,1147,100,151,0
8698,,BSDC91,,1,ok,2293,2293,100,151,0
8698,,BSDC91,,4,ok,2819,2819,100,151,0
8698,,BSDC91,,6,ok,3281,3281,100,151,0
8699,,BSDC91,,1,ok,2663,2663,100,152,0
8699,,BSDC91,,3,ok,1327,1327,100,152,0
8699,,BSDC91,,4,ok,2661,2661,100,152,0
8700,,BSDC91,,1,ok,2360,2360,100,153,0
8700,,BSDC91,,3,ok,1070,1070,100,153,0
8701,,BSDC91,,1,ok,2508,2508,100,154,0
8701,,BSDC91,,3,ok,1171,1171,100,154,0
8701,,BSDC91,,4,ok,2436,2436,100,154,0
8701,,BSDC91,,6,ok,3296,3296,100,154,0
8702,,BSDC91,,1,ok,2717,2717,100,155,0
8702,,BSDC91,,3,ok,1374,1374,100,155,0
8702,,BSDC91,,4,ok,2450,2450,100,155,0
8703,,BSDC91,,1,ok,2675,2675,100,156,0
8703,,BSDC91,,3,ok,1501,1501,100,156,0
8704,,BSDC91,,1,ok,2815,2815,100,157,0
8704,,BSDC91,,3,ok,2159,2159,100,157,0
8704,,BSDC91,,4,ok,2671,2671,100,157,0
8704,,BSDC91,,6,ok,2881,2881,100,157,0
8705,,BSDC91,,1,ok,3112,3112,100,158,0
8705,,BSDC91,,3,ok,1788,1788,100,158,0
8705,,BSDC91,,4,ok,2963,2963,100,158,0
8706,,BSDC91,,1,ok,3043,3043,100,159,0
8706,,BSDC91,,3,ok,1920,1920,100,159,0
8707,,BSDC91,,1,ok,3877,3877,100,160,0
8707,,BSDC91,,3,ok,1944,1944,100,160,0
8707,,BSDC91,,4,ok,2883,2883,100,160,0
8707,,BSDC91,,6,ok,2490,2490,100,160,0
8708,,BSDC91,,1,ok,2921,2921,100,161,0
8708,,BSDC91,,3,ok,1923,1923,100,161,0
8708,,BSDC91,,6,ok,2391,2391,100,161,0
8709,,BSDC91,,1,ok,2979,2979,100,162,0
8709,,BSDC91,,3,ok,2100,2100,100,162,0
8710,,BSDC91,,1,ok,2515,2515,100,163,0
8710,,BSDC91,,3,ok,2055,2055,100,163,0
8710,,BSDC91,,4,ok,3230,3230,100,163,0
8710,,BSDC91,,6,ok,2345,2345,100,163,0
8711,,BSDC91,,1,ok,2449,2449,100,164,0
