capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0003595254437077611,0.0005686814822565203,0.0007354905647777436,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,S01,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R01,BSDC91,1200,1200,0.0003222994370171933,0.0005655348272092973,0.0009233389184999282,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,S01,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R02,BS2DCE,1201,1201,0.00033739566364947505,0.0005922880735599233,0.0008411136300810905,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,S01,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R02,BSDC91,1200,1200,0.0003405003475425974,0.0005821601289748935,0.0009111243955563131,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,S01,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R03,BS2DCE,1200,1200,0.0004286107067169639,0.0006989576615355648,0.0009097505016370971,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,S01,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R03,BSDC91,1200,1200,0.00032435834785573094,0.0005359018252329403,0.0007602122219530394,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,S01,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R04,BS2DCE,1200,1200,0.00047240159559418503,0.0008279246482810193,0.0012093920097168784,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,S01,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R04,BSDC91,1200,1200,0.00039373296911111833,0.0006543276580661865,0.000957191328623972,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,S01,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R05,BS2DCE,1200,1200,0.000333531820609503,0.0005298117414005106,0.0007229047909638243,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,S01,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
R05,BSDC91,1201,1201,0.00036903592176899537,0.0006664966585749943,0.0010947823670854346,1.0,1.0,R2:L2:I1+I2+I3+I8:T6,S01,R2,L2,I1+I2+I3+I8,T6,48.52250000000001,1.0,False
