version,ID,peer,path,tilt,facing,status,N_frames,radius,radial_std,z_plane_std,circle_thickness_std_diagnostic,circle_thickness_rms_diagnostic,circle_thickness_p95_diagnostic,plane_tilt_deg,center_x,center_y,center_z,normal_x,normal_y,normal_z,turn_count,estimated_turns,turn_center_rms_3d_mm,turn_center_p95_3d_mm,turn_center_x_std_mm,turn_center_y_std_mm,turn_center_z_std_mm,turn_radius_std_mm,median_anchors,pct_ge7,pct_ge8
v3-full,ID25,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,planar,none,ok,1801,467.08959733997835,55.71292722491885,145.2562374672913,90.70343551871655,155.56661812922965,302.7599947133924,10.252907129804282,1325.3144212967263,2771.3039442582103,-1067.3629327034955,0.1609701238430521,0.07596246563173692,-0.9840316677043985,48,47.78729750119632,23.17171426527604,40.54125434905532,12.529377490642965,10.680225949539816,16.65232183906376,6.660621479034814,8.0,99.94447529150472,87.56246529705719
v3-full,ID25,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,planar,none,ok,1800,597.9732554175034,65.94180228306097,125.507987833534,81.12872260866206,141.78397346443856,258.83523383933914,4.925298474103049,1331.511055433407,2769.5778517389303,-1001.0641287215972,0.04975846173746268,0.0699677992686003,-0.9963074839380813,47,47.72667391815215,14.929011023597731,25.264893492108154,8.411162511196805,6.99382133504928,10.395157296962,4.722118127918982,8.0,99.77777777777777,73.77777777777777
v3-full,ID26,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,small,BCGF,ok,1800,453.87345891766495,75.64959505761205,144.19998086702094,89.21015746843358,162.91724100833991,298.3769096902569,19.403404842591986,1317.8482990339423,2704.4859635070616,-1043.8521844641266,-0.20457661249355977,0.261756883931874,0.9432029173698174,48,47.70299105843644,19.13259560218646,31.533670279681456,9.382173253446364,10.899912622951527,12.92328806559667,6.211403238731316,8.0,99.8888888888889,85.05555555555556
v3-full,ID26,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,small,BCGF,ok,1801,593.03646353956,80.62091553909131,114.97876877628048,76.46401298080393,140.49618404151647,275.5445096257137,18.241973174108033,1327.0048913466924,2689.981882769265,-1004.8529102884379,-0.07334784371237876,0.3043161971818744,0.9497429894216156,48,47.74680974322622,19.53383299609773,30.570034124094313,9.496261383368019,10.913637868762924,13.43140662040187,7.5438420045565895,8.0,99.50027762354247,80.62187673514714
v3-full,ID27,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,small,CDHG,ok,1800,458.5854958319656,59.441938207639694,122.96236894115775,79.01970533987924,136.59310358774326,263.5053491309176,22.21561418024841,1422.888996082553,2679.71817761487,-1077.054951535573,-0.2728700751987875,-0.2617179908780546,0.9257675816919508,48,47.798520265847785,22.79826010933227,42.84874954973646,11.412404112619376,11.191718141771315,16.592826129094853,5.71914397912898,8.0,100.0,86.61111111111111
v3-full,ID27,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,small,CDHG,ok,1801,564.7101804866182,60.38097312939124,140.41534313252205,94.59775042479531,152.8392210144535,290.43284564760773,16.591546714132104,1432.0627917002003,2688.500758892888,-1020.0842523527516,0.2696777103074327,0.09386696887863066,-0.9583647138312628,48,47.82126245441605,22.67893703840256,33.248672486243095,12.06969207751299,10.460278121199627,16.437231534202965,6.274633667934613,8.0,99.7223764575236,78.67851193781232
v3-full,ID28,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,small,ADHE,ok,1800,463.2795959367558,58.205040359016905,116.65771029382645,72.37379951987597,130.3873684376296,250.0575887653154,21.55457479920504,1486.6098015690527,2700.054456559103,-1101.683961167644,0.05850914732409977,0.3626983625951464,-0.9300680499029126,47,47.51646862849988,21.72159102570312,33.76207248451636,9.558856505373729,10.625927757008139,16.66741006360684,8.06729098409728,8.0,99.94444444444444,85.83333333333333
v3-full,ID28,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,small,ADHE,ok,1801,595.2545344138667,69.37475514104825,135.2277845432544,87.99264306465832,151.99678097021663,299.59362101379907,17.98510215230681,1503.6643812996067,2690.378985221106,-1048.3472120127508,0.10735330912318733,0.28950646050796325,-0.9511368336598327,47,47.534118407151716,22.76374764080053,35.191996282305176,14.778214746452148,10.3316703628528,14.293849169812994,7.309438649232398,8.0,99.55580233203776,74.34758467518046
v3-full,ID29,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,mid,ABEF,ok,1800,455.00782545880685,67.10582957112898,170.01278648365326,104.11322272178712,182.79417375552788,352.5886174201585,8.200458164032211,1439.287523131951,2638.0726918541122,-1101.1178832297585,0.0827585199664293,0.11617356798995171,0.9897750903480296,47,47.70067929661026,23.225151337069914,36.9983144860775,13.184301668445123,11.793725736875338,15.434251868818174,6.880392546501603,8.0,99.94444444444444,88.55555555555556
v3-full,ID29,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,mid,ABEF,ok,1800,579.8760014593114,59.58302008046794,123.09962161502517,81.89976383387238,136.75771255683247,255.1980200558282,7.724984588409972,1430.9850399280342,2650.578101917515,-1038.006522239312,0.11683913243808994,0.06645974426815526,0.9909246790361645,47,47.6848861213447,14.441623674074206,22.85067138911302,8.018033271923219,7.8333852980264576,9.351130164672803,5.740250213025338,8.0,99.66666666666667,70.94444444444444
