pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,1725.697591909085,1725.945,-0.2474080909148597,0.2474080909148597
A-C,3120.4296871337656,3121.6605,-1.2308128662343734,1.2308128662343734
A-D,3128.94451840731,3129.664,-0.7194815926900446,0.7194815926900446
A-E,1259.4698442037304,1260.701,-1.2311557962696043,1.2311557962696043
A-F,2162.0470472658712,2161.8955,0.15154726587115874,0.15154726587115874
A-G,3574.3578535288325,3572.4175,1.9403535288324747,1.9403535288324747
A-H,3412.233214498948,3411.503,0.7302144989480439,0.7302144989480439
B-C,1418.740066205166,1418.8545,-0.1144337948339853,0.1144337948339853
B-D,2144.9285141060063,2145.1425,-0.2139858939935948,0.2139858939935948
B-E,1864.789079766397,1865.4075,-0.6184202336030467,0.6184202336030467
B-F,1434.5725616388434,1433.74,0.8325616388433446,0.8325616388433446
B-G,2114.064861158799,2114.7225,-0.6576388412008782,0.6576388412008782
B-H,2760.961525741448,2760.9555,0.006025741447956534,0.006025741447956534
C-D,2505.1747107463643,2504.6045,0.5702107463644097,0.5702107463644097
C-E,3039.7894952664237,3038.008,1.7814952664239172,1.7814952664239172
C-F,2071.5906206383574,2071.9925,-0.40187936164238636,0.40187936164238636
C-G,1365.6458574706915,1365.7845,-0.13864252930852672,0.13864252930852672
C-H,3202.430360024112,3203.015,-0.584639975887967,0.584639975887967
D-E,3207.1202279997833,3205.796,1.3242279997834885,1.3242279997834885
D-F,2599.893345922076,2600.4945,-0.6011540779236384,0.6011540779236384
D-G,2976.2080373828258,2976.5515,-0.34346261717428206,0.34346261717428206
D-H,1677.0956728592394,1677.114,-0.01832714076067532,0.01832714076067532
E-F,1327.8531267712585,1329.6665,-1.8133732287415114,1.8133732287415114
E-G,2977.9782411693773,2978.154,-0.17575883062272624,0.17575883062272624
E-H,2899.6294480718643,2900.242,-0.612551928135872,0.612551928135872
F-G,1707.125037315999,1708.4275,-1.302462684001057,1.302462684001057
F-H,2242.6927217546913,2242.7665,-0.07377824530885846,0.07377824530885846
G-H,2924.9084570581076,2924.2985,0.6099570581077387,0.6099570581077387
