row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L11:I0:T6,S00,simulate_imu_prior,L11:I0,0.6773089429989341,,,,
R2:L11:I0:T6,S00,build_track_tensors,L11:I0,15.295177489999332,,,,
R2:L11:I0:T6,S00,torch_gpu,,14.356896379998943,0,1,14.356896379998943,14.356896379998943
R2:L11:I0:T8,S00,torch_gpu,,15.582280014001299,0,1,15.582280014001299,15.582280014001299
R2:L11:I1:T6,S00,simulate_imu_prior,L11:I1,0.5824666600019555,,,,
R2:L11:I1:T6,S00,build_track_tensors,L11:I1,14.652161966001586,,,,
R2:L11:I1:T6,S00,torch_gpu,,9.652314430000843,0,1,9.652314430000843,9.652314430000843
R2:L11:I1:T8,S00,torch_gpu,,14.868206752998958,0,1,14.868206752998958,14.868206752998958
R2:L11:I3:T6,S00,simulate_imu_prior,L11:I3,0.5370491310022771,,,,
R2:L11:I3:T6,S00,build_track_tensors,L11:I3,11.953571631001978,,,,
R2:L11:I3:T6,S00,torch_gpu,,2.669277492997935,0,1,2.669277492997935,2.669277492997935
R2:L11:I3:T8,S00,torch_gpu,,1.977453275998414,0,1,1.977453275998414,1.977453275998414
R2:L11:I4:T6,S00,simulate_imu_prior,L11:I4,0.5934988250010065,,,,
R2:L11:I4:T6,S00,build_track_tensors,L11:I4,13.601725863998581,,,,
R2:L11:I4:T6,S00,torch_gpu,,15.014020341001014,0,1,15.014020341001014,15.014020341001014
R2:L11:I4:T8,S00,torch_gpu,,8.981624667998403,0,1,8.981624667998403,8.981624667998403
