pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,4389.6845846311135,4390.0,-0.31541536888653354,0.31541536888653354
A-C,7516.152595150281,7516.231039999999,-0.07844484971792554,0.07844484971792554
A-D,10142.70898786823,10142.59900990099,0.10997796724041109,0.10997796724041109
A-E,1391.6658959537572,1391.6658959537572,0.0,0.0
A-F,4997.324028163809,4997.650442477876,-0.32641431406682386,0.32641431406682386
A-G,7850.210628737634,7849.718343195267,0.4922855423665169,0.4922855423665169
A-H,10300.665734507062,10300.500000000002,0.16573450705982395,0.16573450705982395
B-C,3993.2892349336107,3993.2868020304563,0.0024329031543857127,0.0024329031543857127
B-D,6976.593850736805,6975.999999999998,0.5938507368064165,0.5938507368064165
B-E,4307.7692490115705,4307.770491803279,-0.0012427917081367923,0.0012427917081367923
B-F,1440.261717409353,1440.0,0.2617174093529684,0.2617174093529684
B-G,4342.682775658659,4343.0,-0.31722434134098876,0.31722434134098876
B-H,7108.619800423127,7109.576470588235,-0.9566701651074254,0.9566701651074254
C-D,9033.908265290993,9034.43774319066,-0.5294778996667446,0.5294778996667446
C-E,7388.931365173905,7388.47145187602,0.4599132978846683,0.4599132978846683
C-F,4093.446947329692,4094.0000000000005,-0.5530526703082614,0.5530526703082614
C-G,1301.1049723756905,1301.1049723756905,0.0,0.0
C-H,9094.289773495182,9093.5,0.7897734951820894,0.7897734951820894
D-E,10025.66693803573,10026.235438265787,-0.5685002300560882,0.5685002300560882
D-F,6886.368995633187,6886.368995633187,0.0,0.0
D-G,9147.641840112317,9147.5,0.14184011231736804,0.14184011231736804
D-H,1385.2676446166622,1385.2676446166622,0.0,0.0
E-F,4501.825079947897,4501.53698630137,0.28809364652715885,0.28809364652715885
E-G,7490.765208345257,7491.41724137931,-0.652033034053602,0.652033034053602
E-H,9995.17853121014,9994.795294117648,0.38323709249198146,0.38323709249198146
F-G,3993.958057403501,3993.4098360655735,0.5482213379273162,0.5482213379273162
F-H,6735.16639556202,6735.170178282009,-0.003782719989430916,0.003782719989430916
G-H,9009.860059338898,9010.176407506702,-0.31634816780388064,0.31634816780388064
