host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
0.000309,1777917327.231138,8648,,BSF66F,,f,0,0,4059,4059,100,1,O,100,0,671,8
0.000309,1777917327.231138,8648,,BSF66F,,f,0,1,2003,2003,100,1,O,100,0,671,8
0.000309,1777917327.231138,8648,,BSF66F,,f,0,2,1578,1578,100,1,O,100,0,671,8
0.000309,1777917327.231138,8648,,BSF66F,,f,0,3,3686,3686,100,1,O,100,0,671,8
0.000309,1777917327.231138,8648,,BSF66F,,f,0,4,4273,4273,100,1,O,100,0,671,8
0.000309,1777917327.231138,8648,,BSF66F,,f,0,5,2499,2499,100,1,O,100,0,671,8
0.000309,1777917327.231138,8648,,BSF66F,,f,0,6,2184,2184,100,1,O,100,0,671,8
0.000309,1777917327.231138,8648,,BSF66F,,f,0,7,0,4173,33,0,T,100,0,671,8
0.09019,1777917327.32102,8649,,BSF66F,,f,0,0,4030,4030,100,1,O,100,0,671,8
0.09019,1777917327.32102,8649,,BSF66F,,f,0,1,1998,1998,100,1,O,100,0,671,8
0.09019,1777917327.32102,8649,,BSF66F,,f,0,2,1604,1604,100,1,O,100,0,671,8
0.09019,1777917327.32102,8649,,BSF66F,,f,0,3,3896,3896,100,1,O,100,0,671,8
0.09019,1777917327.32102,8649,,BSF66F,,f,0,4,4266,4266,100,1,O,100,0,671,8
0.09019,1777917327.32102,8649,,BSF66F,,f,0,5,2588,2588,100,1,O,100,0,671,8
0.09019,1777917327.32102,8649,,BSF66F,,f,0,6,2209,2209,100,1,O,100,0,671,8
0.09019,1777917327.32102,8649,,BSF66F,,f,0,7,0,4173,28,0,T,100,0,671,8
0.202697,1777917327.433526,8650,,BSF66F,,f,0,0,4066,4066,100,1,O,100,0,671,8
0.202697,1777917327.433526,8650,,BSF66F,,f,0,1,1971,1971,100,1,O,100,0,671,8
0.202697,1777917327.433526,8650,,BSF66F,,f,0,2,1610,1610,100,1,O,100,0,671,8
0.202697,1777917327.433526,8650,,BSF66F,,f,0,3,3892,3892,100,1,O,100,0,671,8
0.202697,1777917327.433526,8650,,BSF66F,,f,0,4,4274,4274,100,1,O,100,0,671,8
0.202697,1777917327.433526,8650,,BSF66F,,f,0,5,2540,2540,100,1,O,100,0,671,8
0.202697,1777917327.433526,8650,,BSF66F,,f,0,6,2179,2179,100,1,O,100,0,671,8
0.202697,1777917327.433526,8650,,BSF66F,,f,0,7,0,4173,25,0,T,100,0,671,8
0.247822,1777917327.478651,8651,,BSF66F,,f,0,0,4002,4002,100,1,O,100,0,671,8
0.247822,1777917327.478651,8651,,BSF66F,,f,0,1,1965,1965,100,1,O,100,0,671,8
0.247822,1777917327.478651,8651,,BSF66F,,f,0,2,1628,1628,100,1,O,100,0,671,8
0.247822,1777917327.478651,8651,,BSF66F,,f,0,3,3773,3773,100,1,O,100,0,671,8
0.247822,1777917327.478651,8651,,BSF66F,,f,0,4,4298,4298,100,1,O,100,0,671,8
0.247822,1777917327.478651,8651,,BSF66F,,f,0,5,2516,2516,100,1,O,100,0,671,8
0.247822,1777917327.478651,8651,,BSF66F,,f,0,6,2153,2153,100,1,O,100,0,671,8
0.247822,1777917327.478651,8651,,BSF66F,,f,0,7,0,4173,22,0,T,100,0,671,8
0.366321,1777917327.59715,8652,,BSF66F,,f,0,0,4054,4054,100,1,O,100,0,671,8
0.366321,1777917327.59715,8652,,BSF66F,,f,0,1,1990,1990,100,1,O,100,0,671,8
0.366321,1777917327.59715,8652,,BSF66F,,f,0,2,1579,1579,100,1,O,100,0,671,8
0.366321,1777917327.59715,8652,,BSF66F,,f,0,3,3709,3709,100,1,O,100,0,671,8
0.366321,1777917327.59715,8652,,BSF66F,,f,0,4,4243,4243,100,1,O,100,0,671,8
0.366321,1777917327.59715,8652,,BSF66F,,f,0,5,2510,2510,100,1,O,100,0,671,8
0.366321,1777917327.59715,8652,,BSF66F,,f,0,6,2195,2195,100,1,O,100,0,671,8
0.366321,1777917327.59715,8652,,BSF66F,,f,0,7,0,4173,20,0,T,100,0,671,8
0.50983,1777917327.740659,8653,,BSF66F,,f,0,0,4030,4030,100,1,O,90,0,43853,8
0.50983,1777917327.740659,8653,,BSF66F,,f,0,1,2018,2018,100,1,O,90,0,43853,8
0.50983,1777917327.740659,8653,,BSF66F,,f,0,2,1629,1629,100,1,O,90,0,43853,8
0.50983,1777917327.740659,8653,,BSF66F,,f,0,3,3790,3790,100,1,O,90,0,43853,8
0.50983,1777917327.740659,8653,,BSF66F,,f,0,4,4283,4283,100,1,O,90,0,43853,8
0.50983,1777917327.740659,8653,,BSF66F,,f,0,5,2584,2584,100,1,O,90,0,43853,8
