version,ID,pair,gt_mm,path,status,measured_median_mm,bias_mm
v4-io,W01,BSCCF4-BS9336,670.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Wand_Test/W01_20260513_144708,ok,618.7365538428667,-51.26344615713333
v4-io,W01,BSCCF4-BS955A,659.7,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Wand_Test/W01_20260513_144708,ok,589.2496537227931,-70.4503462772069
v4-io,W01,BS9336-BS955A,708.7,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Wand_Test/W01_20260513_144708,ok,798.6791370821566,89.97913708215651
v4-io,W02,BSCCF4-BS9336,670.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Wand_Test/W02_20260513_150714,ok,667.4833782032185,-2.5166217967814646
v4-io,W02,BSCCF4-BS955A,659.7,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Wand_Test/W02_20260513_150714,ok,717.113484690201,57.4134846902009
v4-io,W02,BS9336-BS955A,708.7,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Wand_Test/W02_20260513_150714,ok,656.1261871808945,-52.57381281910557
v4-io,W03,BSCCF4-BS9336,670.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Wand_Test/W03_20260513_151145,missing_peer,,
v4-io,W03,BSCCF4-BS955A,659.7,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Wand_Test/W03_20260513_151145,ok,579.7119241895894,-79.98807581041069
v4-io,W03,BS9336-BS955A,708.7,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Wand_Test/W03_20260513_151145,missing_peer,,
v4-io,W04,BSCCF4-BS9336,670.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Wand_Test/W04_20260513_151641,ok,696.0557464138309,26.05574641383089
v4-io,W04,BSCCF4-BS955A,659.7,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Wand_Test/W04_20260513_151641,ok,731.0923529903349,71.39235299033487
v4-io,W04,BS9336-BS955A,708.7,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Wand_Test/W04_20260513_151641,ok,698.9070525906172,-9.792947409382805
