L,P,I,T,stress_count,p50_mean,p95_mean,p95_worst,p95_std_across_stress,rmse_mean,horiz_xz_p95_mean,vertical_y_p95_mean,sameP_delta_p95_mean,sameP_improved_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,sensor_label,experiment_short,robust_score,robust_rank
L2,P4,I3,T4,5,76.04607832576758,134.00781491052865,135.93527276093522,2.324485785111886,85.19505831430213,92.71558012731111,108.44448999503368,4.87842103249884,0.96,97.79432308494907,23.64222053434451,116.09458717736356,386.95946540402304,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I3_T4,197.7797431953358,21
L20,P2,I5,T2,5,84.87612445618586,138.84008084018257,156.9778297419562,11.550210960483549,91.8719767205312,107.68699381585866,100.7726751409477,52.50646980676815,1.0,92.96205715529514,25.844246663837076,118.77605488974021,277.14133536391586,L20 Xsens MTi-3,X_A0_U4_P2_L20_I5_T2,198.47211203163624,22
L2,P4,I3,T3,5,76.07603553072792,134.62866509701394,136.32020579805794,1.7941203875805412,84.85453396792384,92.7173208270578,107.52716492859301,4.257570846013548,0.9199999999999999,97.17347289846379,23.67768104680752,116.07767198802432,392.0715572515035,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I3_T3,198.68799521303447,23
L16,P3,I5,T2,5,83.47054728625997,139.56680040207283,158.6537828983742,13.215942318516872,90.78602806215478,108.45773027972359,102.47781545587891,60.709828602080485,1.0,92.2353375934049,39.201216822326224,125.87703687572949,292.73322076471015,L16 ICM-45686,X_A0_U4_P3_L16_I5_T2,198.7997227973431,24
L20,P1,I3,T2,5,81.54515553326425,138.94264474041626,148.66820970068832,6.750140729352686,89.74370182822233,106.87300832678962,103.39885882078764,40.63863063048702,1.0,92.85949325506145,41.868722882089095,123.4775471385824,333.71183289010565,L20 Xsens MTi-3,X_A0_U4_P1_L20_I3_T2,199.33849254882276,25
L2,P4,I5,T5,5,75.89698999326184,135.65364152565272,136.51274963054692,0.657257997083448,84.91634530104726,91.96324812873615,106.50797816841668,3.2325944173747745,0.96,96.148496469825,23.677182671529543,116.24783289260441,399.42986075620615,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I5_T5,200.06213022589108,26
L16,P4,I3,T5,5,76.82225012221656,136.046306975617,136.5596565504986,0.3755723816354832,84.94791520292047,90.81500312084151,105.64746837589105,2.8399289674104944,1.0,95.75583101986072,23.6787298238456,116.19736621578667,403.7642030060399,L16 ICM-45686,X_A0_U4_P4_L16_I3_T5,200.56180945880686,27
L20,P4,I3,T5,5,76.85630727627142,135.93176433684232,137.4236047686221,0.8979238283910854,84.82641310509612,90.63323239418943,105.618864132572,2.9544716061851695,1.0,95.87037365863542,23.671071474503915,116.18628247511845,405.256220627353,L20 Xsens MTi-3,X_A0_U4_P4_L20_I3_T5,200.71935047558154,28
L20,P5,I5,T2,5,85.99952963145252,137.41638395770062,150.86359926461256,8.04588515167116,94.17045469812223,105.020282016578,102.19309403422821,19.320675475502217,0.96,94.3857540377771,40.05729165295095,105.43389371264045,250.99001340516742,L20 Xsens MTi-3,X_A0_U4_P5_L20_I5_T2,201.20355888833552,29
L16,P1,I5,T2,5,82.3835020908931,138.17254525811236,157.1770340777178,13.66404946458591,89.91684444737993,107.34943974499545,102.63590747293816,41.408730112790934,1.0,93.62959273736537,36.42259334058188,122.94376867568685,321.313938776649,L16 ICM-45686,X_A0_U4_P1_L16_I5_T2,201.27388995846886,30
L2,P4,I3,T5,5,76.84930732911977,136.79529716212093,137.66091928125562,0.8066511427910091,85.29260542468617,92.38977768898778,106.73116897129003,2.0909387809065505,1.0,95.00684083335679,23.718917366215994,116.55396087035726,395.9992183903744,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I3_T5,201.93697834588735,31
L20,P2,I3,T2,5,87.05552118936048,143.76216637108095,153.15999373385526,6.053273351196505,95.14956182960995,112.33004174475505,107.40404350716912,47.58438427586977,1.0,88.03997162439676,34.224948328492054,124.0790808051083,300.10943389342043,L20 Xsens MTi-3,X_A0_U4_P2_L20_I3_T2,204.08393022972908,32
L20,P5,I3,T2,5,87.14959317620273,140.82156611792055,147.74673489798607,4.313114093957473,95.63318109529979,108.05844234255983,104.78016866964768,15.915493315282273,1.0,90.98057187755717,47.07480050218682,105.68686655485517,319.4961783588003,L20 Xsens MTi-3,X_A0_U4_P5_L20_I3_T2,204.4070799866234,33
L16,P3,I3,T2,5,83.91995466797847,143.8136507244381,157.43844260243125,8.971189474843039,92.17338469899184,112.4821634736838,108.65152735471591,56.46297827971521,1.0,87.98848727103962,44.29292345565359,132.63979831011042,281.4868719601504,L16 ICM-45686,X_A0_U4_P3_L16_I3_T2,204.69733081187678,34
L16,P0,I5,T2,5,85.70351525947186,148.02021584174014,167.92591802755322,13.68216055449491,94.49301761419449,112.55880371084349,111.12690995807824,83.78192215373761,1.0,83.78192215373761,39.868059102880046,127.44184858513532,289.027398292655,L16 ICM-45686,X_A0_U4_P0_L16_I5_T2,204.96508390071966,35
L16,P2,I5,T2,5,86.73389063791905,142.63981834672126,161.19082118027873,12.823715814519176,93.59601180587353,112.04990561976024,104.82354205728174,48.706732300229476,1.0,89.16231964875647,26.891080580470565,122.97008323677771,290.3579666440487,L16 ICM-45686,X_A0_U4_P2_L16_I5_T2,205.32543517027807,36
L16,P1,I3,T2,5,82.30721505889775,142.6475482679803,155.84564436410992,8.62321813954156,91.30581068471204,109.06865378750032,107.90946033775,36.93372710292296,1.0,89.15458972749738,42.640433462389026,128.11387781222192,312.1229296383448,L16 ICM-45686,X_A0_U4_P1_L16_I3_T2,207.17717369152132,37
L20,P0,I3,T2,5,85.6620640306583,152.13007015079165,162.59084263616427,6.60055182668027,95.8772616419019,113.74969973282859,119.90648786634851,79.67206784468605,1.0,79.67206784468605,45.96914277164667,127.62952750206505,288.8067015445418,L20 Xsens MTi-3,X_A0_U4_P0_L20_I3_T2,208.2632772375874,38
L16,P5,I5,T2,5,88.53661027627328,141.6190251421801,159.0306540603298,11.831327629610026,96.47032819995647,110.35104361698568,104.55433142761417,15.118034291022727,0.8400000000000001,90.18311285329762,40.65050818407872,109.59207327715146,257.9146886465542,L16 ICM-45686,X_A0_U4_P5_L16_I5_T2,209.9390564821126,39
L16,P5,I3,T2,5,89.97344649685672,143.85391132176215,153.2418000692164,6.346189783209709,98.13059548346965,111.52539690924262,107.6823419827268,12.88314811144068,0.9199999999999999,87.94822667371557,47.65305795915558,109.96841285036972,292.9038220761059,L16 ICM-45686,X_A0_U4_P5_L16_I3_T2,210.76301624568316,40
L16,P2,I3,T2,5,88.22905646305566,147.43752978877743,158.77680318595304,7.304480183772752,96.09849768720596,115.21369443538826,110.96814026962193,43.90902085817332,1.0,84.36460820670031,35.24783512290532,128.71390948454757,279.91177491706304,L16 ICM-45686,X_A0_U4_P2_L16_I3_T2,211.3392421119998,41
L20,P5,I5,T4,5,88.96450527922268,149.02279464541692,150.39513834037393,0.8922753715720521,98.84887071242522,114.44315121307424,109.86167530634648,7.714264787785915,1.0,82.77934335006081,53.92328047841793,103.63701192642407,462.47563422414015,L20 Xsens MTi-3,X_A0_U4_P5_L20_I5_T4,215.27807865656493,42
L20,P1,I5,T4,5,83.3969630882375,150.9973258370381,154.2092819480851,2.2220537842456385,94.69242383553782,117.72761059836628,111.92505631948438,28.583949533865177,1.0,80.80481215843962,48.58603302593444,122.7260674725241,314.559530631136,L20 Xsens MTi-3,X_A0_U4_P1_L20_I5_T4,216.23349725628017,43
L16,P5,I5,T4,5,89.55206516533141,149.23436723430203,152.05847812289363,1.919477652184689,99.44858314698205,116.55707399857272,110.82357981846408,7.502692198900803,1.0,82.5677707611757,54.11763835891348,105.99760636913068,470.8034664317444,L16 ICM-45686,X_A0_U4_P5_L16_I5_T4,216.47880248295917,44
L20,P5,I5,T3,5,89.52728176619144,151.1212586640757,152.34377297968467,0.7498034393583282,99.71180730995135,116.38176031445728,111.25599356666824,5.61580076912716,1.0,80.68087933140205,54.76172323786801,107.56863128476702,491.2084119986583,L20 Xsens MTi-3,X_A0_U4_P5_L20_I5_T3,219.1729237073986,45
L16,P5,I5,T3,5,89.79738598976357,151.02217811340765,152.86161859015587,1.3678817762702666,100.12795305336188,118.17879536832417,112.00630643524224,5.714881319795187,1.0,80.77995988207007,54.89163687439524,108.19238877393306,494.712612480243,L16 ICM-45686,X_A0_U4_P5_L16_I5_T3,219.32388260610338,46
L16,P0,I3,T2,5,86.7691687844263,157.52248396973698,173.06351124965266,9.234139861289727,98.5735270414593,116.7420689333281,120.90766710757364,74.27965402574074,1.0,74.27965402574074,46.793271637337504,133.0467952480853,268.5123627015718,L16 ICM-45686,X_A0_U4_P0_L16_I3_T2,219.48181868789305,47
L16,P1,I5,T4,5,83.81336798113242,152.70623737466943,157.26483725844903,3.3462914161806196,95.91363304581932,118.23790343502924,112.77861070842997,26.875037996233864,1.0,79.0959006208083,48.82884655396573,124.76927047375757,315.49293709826054,L16 ICM-45686,X_A0_U4_P1_L16_I5_T4,219.74556148713174,48
L20,P5,I3,T4,5,89.82503530624274,151.9156155834458,152.70310194298597,0.6565313279591182,100.60281210653456,118.65616341709327,112.34525446315611,4.82144384975702,1.0,79.88652241203191,55.253899587529965,108.21899483163608,506.941903402387,L20 Xsens MTi-3,X_A0_U4_P5_L20_I3_T4,220.38918952579706,49
L20,P3,I5,T4,5,86.019309030882,155.56513771771876,159.9298674607643,2.8503345639748536,96.47099701838017,123.05545578387793,115.89102062068255,44.71149128643455,1.0,76.23700027775897,49.20726087830082,135.3967987977142,262.63907168608137,L20 Xsens MTi-3,X_A0_U4_P3_L20_I5_T4,220.67223832703476,50
L16,P5,I3,T4,5,90.72611744844423,152.17853241061545,153.90612984680354,1.060749334862033,100.83457934190267,119.13087683486205,112.22613380992554,4.558527022587379,1.0,79.62360558486226,55.354520534108175,108.09747951602598,477.21846065642177,L16 ICM-45686,X_A0_U4_P5_L16_I3_T4,221.12066802875376,51
L20,P5,I3,T3,5,90.2614891410774,153.15989933598203,153.7339358276579,0.4757777979289794,101.08592761020509,119.84436501356421,113.06750075733285,3.5771600972208,1.0,78.64223865949569,55.60138066404884,106.17284328788239,515.3706176928133,L20 Xsens MTi-3,X_A0_U4_P5_L20_I3_T3,221.99841334453941,52
L16,P5,I3,T3,5,90.98273675348074,153.31966887882527,154.4641335319502,0.856942689217862,101.28019198699461,120.12500276208962,112.789148880635,3.417390554377562,1.0,78.48246911665245,55.66284621905523,106.24967304518668,490.9034400643838,L16 ICM-45686,X_A0_U4_P5_L16_I3_T3,222.46521893319147,53
L20,P1,I5,T3,5,84.19798910849357,155.41486480376128,157.45531756263784,1.6303383222562065,96.30341233856718,120.30528617392841,115.03126401535894,24.16641056714201,1.0,76.38727319171645,49.48770564961855,125.46760939690289,305.69294445896367,L20 Xsens MTi-3,X_A0_U4_P1_L20_I5_T3,223.30276471843445,54
L16,P5,I5,T5,5,90.72489911971846,154.18824574055603,155.11209464469317,0.6392028156011482,101.64149605300278,121.12039984378325,113.83366555748557,2.548813692646811,0.96,77.61389225492171,55.826937906595376,103.69901552414919,513.347865435366,L16 ICM-45686,X_A0_U4_P5_L16_I5_T5,223.3951277716593,55
L20,P5,I5,T5,5,90.61282265511169,154.3045922107965,155.48878947841436,0.6774329497264456,101.43591328172884,120.44686943941174,113.51088761344174,2.432467222406341,0.96,77.49754578468124,55.79470952701788,102.279427808211,513.6713298192639,L20 Xsens MTi-3,X_A0_U4_P5_L20_I5_T5,223.4594658938716,56
L20,P5,I3,T5,5,91.32685003771363,154.70008554097896,154.81018704398144,0.170087865687074,102.22430542280678,121.94901519790285,114.76911805005577,2.036973892223872,0.96,77.10205245449876,55.95345894051,101.8539112467428,501.19737741908955,L20 Xsens MTi-3,X_A0_U4_P5_L20_I3_T5,223.65249422032792,57
L16,P5,I3,T5,5,91.53547186387718,154.7552917769671,155.42297414813945,0.40049212202443096,102.34428803196363,122.2545431438643,114.51008795414057,1.9817676562357132,1.0,77.04684621851061,55.9638396716872,101.49801334121024,492.02759453177384,L16 ICM-45686,X_A0_U4_P5_L16_I3_T5,223.88259281593852,58
L16,P3,I5,T4,5,86.84310234877321,157.57257608750083,163.37276448897433,3.8762498934052325,97.87484507412593,123.58169510708959,116.79822638300939,42.70405291665248,1.0,74.22956190797689,49.39769479203443,136.8926288436027,259.0129190630322,L16 ICM-45686,X_A0_U4_P3_L16_I5_T4,224.61092475601913,59
L2,P5,I5,T3,5,92.56846387592866,154.31030697315842,156.52505431905428,1.803730891891527,102.42125607781784,122.15291168821568,114.54664851240659,2.426752460044411,0.8,77.4918310223193,55.57402566696326,109.63095301622737,414.65894391846575,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I5_T3,224.9320308222504,60
L2,P5,I5,T5,5,92.02511852857265,155.3362401056987,156.11872481044017,0.6513482017397049,102.34054955190693,122.88658367278046,114.8101916537546,1.40081932750414,0.8400000000000001,76.46589788977903,55.94094111177517,103.33550755192132,470.7393331141463,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I5_T5,225.1279150902649,61
L2,P5,I5,T4,5,93.07525241172459,154.26174603178248,156.6520429189889,2.613179930811212,102.63882494661102,122.23424312029067,114.92688341804869,2.4753134014203417,0.8,77.54039196369524,55.216440134812316,111.4384758041474,376.9902600834715,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I5_T4,225.18690407369564,62
L2,P5,I3,T5,5,92.19362488007076,155.54702270261083,156.5866933181623,0.6895879222083464,102.82333826115072,123.6392387153483,115.44160562464523,1.1900367305920032,0.8400000000000001,76.25511529286689,55.96898916605731,102.13474690258879,467.0977611804289,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I3_T5,225.37506821670794,63
L2,P5,I3,T3,5,92.21680343838851,154.96551804838066,157.18559656278575,1.4389490434568082,102.55613252245071,123.1706574691948,114.95424435293087,1.7715413848221726,0.8400000000000001,76.83661994709706,55.878990426560485,105.68895969426163,437.394966119355,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I3_T3,225.39093545328936,64
L2,P5,I3,T4,5,92.43876095071006,154.84568548890093,158.41355527182972,2.115942367052452,102.67521473967062,123.21420420894135,114.64726152142642,1.8913739443018962,0.76,76.9564525065768,55.758437629906645,108.33939007645851,413.61678328744404,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I3_T4,226.06849485943462,65
L16,P1,I5,T3,5,84.44730027344778,157.24316105935986,160.58245899974617,2.4986008169928033,97.35181541485997,121.06431755681179,115.54196970828362,22.338114311543418,1.0,74.55897693611784,49.65091407197642,126.3972072214709,304.73341961386666,L16 ICM-45686,X_A0_U4_P1_L16_I5_T3,226.82207421460578,66
L20,P3,I5,T3,5,87.27284992331165,160.84231136452755,164.95411352411875,2.63124263711338,98.61301939858083,126.62930528414817,119.73995535421618,39.43431763962576,1.0,70.95982663095018,50.02010516279389,137.9369649915267,242.79915770326588,L20 Xsens MTi-3,X_A0_U4_P3_L20_I5_T3,229.40821643679166,67
L20,P2,I5,T4,5,90.52796291779507,160.84159839823855,164.36273296467564,2.3046393692908618,101.42187911694442,123.39854945672485,119.15144996020979,30.504952248712176,1.0,70.96053959723916,44.80434612354456,128.1746929475043,265.03632630487834,L20 Xsens MTi-3,X_A0_U4_P2_L20_I5_T4,229.96852081582261,68
L20,P1,I3,T4,5,85.0786038973619,159.6474591587121,163.74270052497266,2.6152703174004324,98.10039272729261,122.79206640583534,117.17591694749947,19.933816212191193,1.0,72.15467883676563,50.070672793215195,127.14884238835161,297.1746001928265,L20 Xsens MTi-3,X_A0_U4_P1_L20_I3_T4,231.0462766476575,69
L16,P3,I5,T3,5,88.00372272644555,162.67572784494254,167.92211798917765,3.5652982342610637,99.87072317830714,127.1502888394405,120.40172541191923,37.60090115921078,1.0,69.1264101505352,50.1552919170023,138.90372337313872,238.42705172883453,L16 ICM-45686,X_A0_U4_P3_L16_I5_T3,232.8838023573228,70
L16,P1,I3,T4,5,84.80850840143401,160.56378604109236,165.64073211408513,2.860803133506544,98.03010081652619,122.87883156697808,118.42985084981868,19.017489329810928,1.0,71.23835195438537,50.21796230633947,128.0348882112723,289.55749264588,L16 ICM-45686,X_A0_U4_P1_L16_I3_T4,232.98890318026025,71
L16,P2,I5,T4,5,91.12731456933497,162.21684469431108,167.12967797934957,3.3358767015648207,102.10291579188277,124.99109978474328,120.16763513108558,29.129705952639643,1.0,69.58529330116662,45.17505708987608,130.95173548438407,264.18483611743994,L16 ICM-45686,X_A0_U4_P2_L16_I5_T4,233.07256582158112,72
L2,P4,I3,T2,5,85.45225879576225,153.52420826734755,167.35734781013826,13.905070790711017,96.4944584671573,111.92081855000102,115.62049350943644,-14.63797232432007,0.16,78.27792972813016,22.828526095245838,129.60963483418772,299.6869375774536,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I3_T2,235.2002183071041,73
L20,P1,I3,T3,5,85.89494540223345,162.52950349108596,165.70833993918342,1.899042806665026,99.49526856738822,125.434077360262,118.96631442921043,17.051771879817313,1.0,69.27263450439175,50.560033234153465,129.33807474623865,286.12498020559445,L20 Xsens MTi-3,X_A0_U4_P1_L20_I3_T3,235.6651907117816,74
L16,P1,I3,T3,5,85.59362915795532,163.2243378118646,167.51964883166127,2.415527744917055,99.48083077442264,125.72001574687476,119.8662142006228,16.356937559038688,1.0,68.57780018361312,50.66929245682703,130.11682065968992,280.7194837027738,L16 ICM-45686,X_A0_U4_P1_L16_I3_T3,237.28450361213984,75
L20,P2,I5,T3,5,91.69590762184271,165.52935704742453,168.68454589327985,1.9635547008672296,102.99070040410159,126.87436210170881,123.0285230910835,25.817193599526206,1.0,66.2727809480532,46.452118804727164,132.61132046471698,252.02731981040696,L20 Xsens MTi-3,X_A0_U4_P2_L20_I5_T3,238.00634777989848,76
L2,P1,I5,T4,5,87.76881678299932,163.91953566978123,168.42348942406008,3.9113337097413026,100.88569801113758,124.5154232657695,122.08286435168388,15.66173970112207,1.0,67.88260232569651,50.273686958041864,130.82884569745877,279.82430703272314,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I5_T4,238.57664889754057,77
L20,P1,I5,T5,5,86.4459445051958,164.4490317010455,166.73366479484403,1.45443301596741,100.4930355301266,127.69168823578168,120.18834093115501,15.132243669857814,1.0,67.35310629443225,50.91248580590191,131.41781395550407,276.5463191923668,L20 Xsens MTi-3,X_A0_U4_P1_L20_I5_T5,238.73542555510204,78
L20,P3,I3,T4,5,88.75539221408395,166.06692007806387,173.32800654821523,4.236825943720593,101.02670132602555,129.36308154044744,123.11426212882574,34.209708926089434,1.0,65.73521791741385,50.528124971286395,140.7333483042736,224.2150296624606,L20 Xsens MTi-3,X_A0_U4_P3_L20_I3_T4,239.28929738405787,79
L16,P2,I5,T3,5,92.25803584515324,166.29747852165104,169.89437730762558,2.346279132261714,103.51621826707321,128.02098368322996,123.55201052221896,25.04907212529969,1.0,65.50465947382668,46.739188247145876,133.60967379969279,249.74675811676283,L16 ICM-45686,X_A0_U4_P2_L16_I5_T3,239.53969361794898,80
L2,P1,I5,T3,5,87.42216799902573,165.0990363232765,168.74683403206413,2.839038886299494,101.23313186416549,125.719036931561,122.71689138446695,14.482239047626795,1.0,66.70310167220123,50.696831054028806,131.38110043347814,274.7026184070101,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I5_T3,240.24703353761396,81
L16,P1,I5,T5,5,86.6097965265744,165.46355499105138,168.41818749928936,1.9617803439061716,101.22416778396259,128.15196059019974,120.82184599778529,14.117720379851889,1.0,66.33858300442633,50.98369427005294,131.97812077275694,274.55710032052383,L16 ICM-45686,X_A0_U4_P1_L16_I5_T5,240.67720863675322,82
L16,P3,I3,T4,5,88.83696284338808,167.6269912610896,173.43016550328667,3.5179353547848815,101.10246738589935,129.88417365338967,124.60899034010822,32.64963774306371,1.0,64.17514673438812,50.665150429138656,141.62591332523039,216.2252158622823,L16 ICM-45686,X_A0_U4_P3_L16_I3_T4,241.40902675025853,83
L20,P0,I5,T4,5,88.55267403752057,173.2420295751205,179.13371337704717,3.4479204393179415,106.05703753629135,128.6022955054513,135.45533978915572,58.56010842035721,1.0,58.56010842035721,52.88380140234749,140.20383445388552,239.10355797972716,L20 Xsens MTi-3,X_A0_U4_P0_L20_I5_T4,242.32937732008054,84
L20,P2,I3,T4,5,93.07701064202834,169.20137430361964,173.0988922189174,2.261712368305546,104.73561723632929,129.7557148474579,126.604993205792,22.145176343331066,1.0,62.60076369185806,47.61273863501665,134.75776444723027,240.02775480911615,L20 Xsens MTi-3,X_A0_U4_P2_L20_I3_T4,244.4633571614925,85
L16,P0,I5,T4,5,89.15514429758437,174.2607760758601,181.28826309066605,4.8293874562758115,106.87674955274838,129.59582821741304,136.81560791285483,57.541361919617636,1.0,57.541361919617636,53.15430860903008,141.601396319981,234.76462336173964,L16 ICM-45686,X_A0_U4_P0_L16_I5_T4,244.56653712568595,86
L2,P1,I3,T4,5,88.15989729582874,167.59465136495865,172.54625355664808,3.209210428722291,102.40596943538688,128.00754011541414,124.94101944417221,11.986624005944645,1.0,64.20748663051909,51.059979492945786,132.63431832222355,262.84397625174114,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I3_T4,244.88433185663283,87
