stress_id,L,P,I,T,n,p50_mean,p95_mean,p95_std,rmse_mean,horiz_xz_p95_mean,vertical_y_p95_mean,sameP_delta_p95_mean,sameP_improved_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,sensor_label,experiment_short,stress_rank
ST0_nominal,L16,P2,I5,T5,5,94.24449428991039,177.8510872729317,0.9596798525024601,106.33354962205507,134.2232294150916,132.09365523432828,13.495463374019044,1.0,53.95105072254603,49.23521038460013,139.4988291132642,218.0223229752478,L16 ICM-45686,X_A0_U4_P2_L16_I5_T5,121
ST0_nominal,L16,P3,I3,T2,5,81.93076429218725,135.2225898125806,2.5357737574457175,89.34990492219985,106.52248009693713,106.22895822957494,65.0540391915727,1.0,96.57954818289711,43.08031999480089,133.41508961811,343.12139713480326,L16 ICM-45686,X_A0_U4_P3_L16_I3_T2,32
ST0_nominal,L16,P3,I3,T3,5,89.23035766339179,170.47539785299855,1.4070882576406134,102.16326482614576,131.76935009653317,126.59160561891039,29.801231151154745,1.0,61.32674014247916,50.89793568100621,142.08507044751235,210.09746716824878,L16 ICM-45686,X_A0_U4_P3_L16_I3_T3,105
ST0_nominal,L16,P3,I3,T4,5,88.16277378517569,164.41471077835794,0.7516537851311219,100.11812184867428,128.8032891759056,122.56321421819648,35.86191822579535,1.0,67.38742721711976,50.43863845776213,140.9992102824155,232.29502884497214,L16 ICM-45686,X_A0_U4_P3_L16_I3_T4,90
ST0_nominal,L16,P3,I3,T5,5,92.5453238577026,183.53699067795384,0.2804502965141343,108.0783243454838,140.1951517355738,135.15117988095713,16.73963832619948,1.0,48.2651473175239,51.93439547625085,147.06157411865297,160.02474388016668,L16 ICM-45686,X_A0_U4_P3_L16_I3_T5,128
ST0_nominal,L16,P3,I5,T2,5,77.44608594741882,124.80022679252258,2.144105757643051,82.74976226955559,94.7452837505049,93.85484052000417,75.47640221163071,1.0,107.00191120295513,37.71433977893948,121.47730686980545,311.7307779723855,L16 ICM-45686,X_A0_U4_P3_L16_I5_T2,6
ST0_nominal,L16,P3,I5,T3,5,86.91811890227059,159.025921299079,0.4955064337823535,97.61243217194684,123.62001548990922,118.29087389680956,41.25070770507432,1.0,72.77621669639873,49.88663979583513,137.11457066807256,251.41360239321483,L16 ICM-45686,X_A0_U4_P3_L16_I5_T3,77
ST0_nominal,L16,P3,I5,T4,5,85.5619024906313,153.12464727850033,1.0203454222402173,95.33156008021464,119.18545822654883,114.44074521440594,47.151981725652966,1.0,78.67749071697737,49.019832343809995,135.81290084498318,273.95863893728864,L16 ICM-45686,X_A0_U4_P3_L16_I5_T4,56
ST0_nominal,L16,P3,I5,T5,5,90.7312846768508,174.9634068839361,0.7956321224323365,103.72887607218645,133.95108414249523,130.2426220567322,25.313222120217198,1.0,56.83873111154162,51.2900171337953,143.58058012325793,190.7450215693372,L16 ICM-45686,X_A0_U4_P3_L16_I5_T5,113
ST0_nominal,L16,P4,I3,T2,5,72.88100786168914,123.22988809802409,3.526738456013319,80.09446617961636,83.66870431978197,100.76174968434911,15.656347845003392,1.0,108.57224989745364,19.79582121304739,119.66138364328614,450.58326972886834,L16 ICM-45686,X_A0_U4_P4_L16_I3_T2,5
ST0_nominal,L16,P4,I3,T3,5,75.84659762896527,133.76418181018022,0.6950072909120318,83.92772513932826,90.00386516926999,105.18604476608353,5.122054132847251,1.0,98.03795618529747,23.44695882156814,114.76500221267835,427.53583719662447,L16 ICM-45686,X_A0_U4_P4_L16_I3_T3,27
ST0_nominal,L16,P4,I3,T4,5,75.26304524656378,132.25572431263512,0.8038421968773201,83.38686544064191,89.20917053638911,104.86965378627674,6.630511630392357,1.0,99.5464136828426,23.270333200331237,114.50866126272504,435.14511950942034,L16 ICM-45686,X_A0_U4_P4_L16_I3_T4,22
ST0_nominal,L16,P4,I3,T5,5,77.11590560726974,135.91930961930788,0.3332458004807857,84.97865242711124,90.84290341754024,105.38262922202762,2.966926323719599,1.0,95.88282837616984,23.66482796086653,116.15142386106079,410.70011613818826,L16 ICM-45686,X_A0_U4_P4_L16_I3_T5,35
ST0_nominal,L16,P4,I5,T2,5,68.36267037975645,112.31625370956513,5.0745308529920425,75.28368496445468,79.073808703922,91.14516005780168,26.569982233462373,1.0,119.4858842859126,16.893753714556375,111.67089179810773,374.5186840495828,L16 ICM-45686,X_A0_U4_P4_L16_I5_T2,1
ST0_nominal,L16,P4,I5,T3,5,73.834215515909,129.4803750633655,2.2842604587047584,81.06729552697671,86.2401362946273,101.71197094209128,9.405860879661986,1.0,102.32176293211222,23.045848300996234,107.05616569826785,427.7550067971107,L16 ICM-45686,X_A0_U4_P4_L16_I5_T3,12
ST0_nominal,L16,P4,I5,T4,5,73.11031182433403,127.15897855578689,2.6748718308322768,79.88819295419216,85.13373909643846,100.80537822237241,11.727257387240599,1.0,104.64315943969083,22.66153122914635,105.73661472253363,431.44863565760335,L16 ICM-45686,X_A0_U4_P4_L16_I5_T4,8
ST0_nominal,L16,P4,I5,T5,5,75.48094213096964,133.59216812609736,1.3141623024175082,83.73284898159584,89.0147531384453,103.9604992422691,5.294067816930129,1.0,98.20996986938037,23.561327937472903,115.08773150243967,415.732790816799,L16 ICM-45686,X_A0_U4_P4_L16_I5_T5,26
ST0_nominal,L16,P5,I3,T2,5,86.17085427513499,139.22323237914512,4.350143612588723,94.55655864217752,107.40228523463145,104.66261062279747,17.51382705405773,1.0,92.57890561633262,46.480789257182366,108.49970303008254,368.7968948710703,L16 ICM-45686,X_A0_U4_P5_L16_I3_T2,40
ST0_nominal,L16,P5,I3,T3,5,90.58631210679594,153.07141993734348,1.0161893145572876,100.82831081676466,119.67487454839265,112.96751358996198,3.665639495859358,1.0,78.73071805813424,55.57119798378253,105.88107656622851,528.6254039035861,L16 ICM-45686,X_A0_U4_P5_L16_I3_T3,55
ST0_nominal,L16,P5,I3,T4,5,90.31690498115488,151.69429343928113,1.24162337408822,100.27762294832841,118.37099248658997,112.14611837838645,5.04276599392171,1.0,80.1078445561966,55.19552059817634,106.8586409111128,528.0743473439215,L16 ICM-45686,X_A0_U4_P5_L16_I3_T4,52
ST0_nominal,L16,P5,I3,T5,5,91.48925366917668,154.61100857717292,0.5948043545484775,102.05307795472898,122.04416769151968,114.5931805479366,2.126050856029906,1.0,77.1911294183048,55.955659735919724,101.42897313886415,505.64055213240897,L16 ICM-45686,X_A0_U4_P5_L16_I3_T5,65
ST0_nominal,L16,P5,I5,T2,5,81.61233195433297,130.04960838712032,3.937521723204563,89.2736329457628,97.094700690529,99.10443383579076,26.687451046082526,1.0,101.75252960835742,39.27002388002624,104.1301848216563,269.0998984837227,L16 ICM-45686,X_A0_U4_P5_L16_I5_T2,13
ST0_nominal,L16,P5,I5,T3,5,88.82595321958746,150.07455196350887,0.422909677788081,98.92203993592611,116.11186472277117,111.67095412937707,6.6625074696939635,1.0,81.72758603196885,54.63437414371115,107.47495161683764,511.3044565254471,L16 ICM-45686,X_A0_U4_P5_L16_I5_T3,47
ST0_nominal,L16,P5,I5,T4,5,88.27930337494766,148.37045045489938,0.49341432111919303,98.07117611143316,113.56034515987017,110.08954524329394,8.366608978303447,1.0,83.43168754057834,53.72686577854955,103.6130652282988,488.87153484133586,L16 ICM-45686,X_A0_U4_P5_L16_I5_T4,44
ST0_nominal,L16,P5,I5,T5,5,90.23963571766829,153.65249932694638,0.21956536235483554,100.96069327760327,120.72454424210116,113.62894153519821,3.084560106256464,1.0,78.14963866853137,55.76762839695789,103.97635230015878,521.9322035890865,L16 ICM-45686,X_A0_U4_P5_L16_I5_T5,59
ST0_nominal,L2,P0,I3,T2,5,92.73048694205548,172.26313935144594,6.377432830029258,105.66594865014852,130.8100293594285,130.41285097320355,59.53899864403178,1.0,59.53899864403178,50.14365008774789,142.36375803670856,266.56668195744453,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I3_T2,108
ST0_nominal,L2,P0,I3,T3,5,96.0043639660328,199.1093868619119,1.8555982631996504,119.4428100922959,146.88698799408644,155.61352643717697,32.69275113356581,1.0,32.69275113356581,56.453189604607736,150.37718030684437,149.06157175022688,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I3_T3,140
ST0_nominal,L2,P0,I3,T4,5,93.97162637354958,193.81044189556417,2.164636542358918,116.58526208777444,143.83234855788473,149.15765734502259,37.991696099913554,1.0,37.991696099913554,55.84534436874738,148.79553544810454,167.95101213185475,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I3_T4,137
ST0_nominal,L2,P0,I3,T5,5,100.81565551908298,211.69064446123284,1.3857066023605569,124.6162153059058,154.64414053543413,170.21347064774025,20.111493534244858,1.0,20.111493534244858,57.89951827160578,164.71535021119635,111.17585972119426,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I3_T5,144
ST0_nominal,L2,P0,I5,T2,5,96.64781126707746,175.8360419518648,3.717552616550544,111.42163644989841,131.5199563786036,124.57930311406858,55.96609604361292,1.0,55.96609604361292,44.60768967202834,139.33073770197043,254.20179168086187,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I5_T2,116
ST0_nominal,L2,P0,I5,T3,5,93.45039506088986,192.62385871996813,3.8877162568690538,114.50764099146954,139.68396675306803,147.02101248702584,39.17827927550961,1.0,39.17827927550961,55.11111508880996,145.11769399087285,184.61527590463277,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I5_T3,136
ST0_nominal,L2,P0,I5,T4,5,92.09889721795373,187.53898190197728,4.678989377530453,111.66558667639961,136.47930806908607,142.53031796417983,44.26315609350045,1.0,44.26315609350045,54.29379067259642,143.65099681705846,203.44804602999704,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I5_T4,132
ST0_nominal,L2,P0,I5,T5,5,98.73854465458432,206.1605386418659,1.2983226601514457,121.20099672995548,149.09163272489127,161.24723793221898,25.641599353611788,1.0,25.641599353611788,56.908611740945524,154.73790106603158,135.01909639774496,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I5_T5,143
ST0_nominal,L2,P1,I3,T2,5,88.7123633499859,157.6563576586333,5.197652984190905,99.30129655901678,123.29879103285627,116.27030082654237,21.92491771226999,1.0,74.14578033684442,45.794829189947464,132.50266210969448,316.81004791402836,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I3_T2,70
ST0_nominal,L2,P1,I3,T3,5,86.55606676838013,166.34322927557437,2.5156274502321456,101.20463635211702,127.3352184450757,120.98180294091563,13.238046095328917,1.0,65.45890871990335,51.08168088297522,133.04802671808125,273.84857491605675,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I3_T3,92
ST0_nominal,L2,P1,I3,T4,5,86.01829653672641,163.86440252870412,2.9609101189802467,100.12224356248696,125.50119267030064,119.49106417858052,15.716872842199184,1.0,67.93773546677362,50.76695199510648,131.97901323693267,285.4906740679303,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I3_T4,86
ST0_nominal,L2,P1,I3,T5,5,89.32394837062941,172.82411538565512,1.1940406559470274,104.50391016873127,132.92375512111016,124.82903880501192,6.757159985248182,1.0,58.97802260982262,51.66454626553298,133.82271802261,250.44283867264804,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I3_T5,111
ST0_nominal,L2,P1,I5,T2,5,92.21647915424164,166.1824102904018,5.717850740499127,106.11729985717531,125.91443825173789,110.34396761599241,13.398865080501485,1.0,65.61972770507592,41.05829594154505,136.27835800278143,295.09742877575064,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I5_T2,91
ST0_nominal,L2,P1,I5,T3,5,86.37149421824742,162.16577840242866,4.384905608297961,100.09149629692051,124.25543671310807,118.33967478839395,17.415496968474645,1.0,69.6363595930491,50.3071479986422,129.9947353743923,284.8631086701594,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I5_T3,81
ST0_nominal,L2,P1,I5,T4,5,85.77672355701296,160.3109988715666,4.993836845011149,99.49462193450952,122.58428724470393,116.8656139516577,19.270276499336696,1.0,71.49113912391113,49.739765101704535,128.95533193590998,292.2836065590602,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I5_T4,78
ST0_nominal,L2,P1,I5,T5,5,88.05079842660257,169.53704487792558,1.2438574509292732,103.36557188897677,129.90929395884822,122.66831763571672,10.044230492977698,1.0,62.265093117552134,51.27899155427042,133.1870638510327,262.3057830168628,L2 MPU6050/JY61P-like,X_A0_U4_P1_L2_I5_T5,103
ST0_nominal,L2,P2,I3,T2,5,92.95132350034346,162.19929856819041,4.897567094186913,103.81205949354535,129.87699581421708,115.19321956562071,29.147252078760317,1.0,69.60283942728731,39.86740768257846,135.24669191650113,282.5199014805517,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I3_T2,82
ST0_nominal,L2,P2,I3,T3,5,94.96985733190294,178.92626232740616,2.5606324059004604,108.15373073411945,136.69403562180938,131.5595964266759,12.420288319544586,1.0,52.87587566807158,49.70410298600963,140.05075251008083,209.94931694641565,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I3_T3,122
ST0_nominal,L2,P2,I3,T4,5,94.32454672005466,175.54412659887285,2.400567224420437,107.21982208548525,135.19991731928445,128.1031853139918,15.802424048077887,1.0,56.25801139660488,49.00478109867952,140.33539551519706,223.52959089053138,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I3_T4,115
ST0_nominal,L2,P2,I3,T5,5,96.30108605271563,184.8843847768906,1.0896734295685917,110.72644527452687,142.11371845036757,138.92697957938088,6.462165870060102,1.0,46.917753218587094,50.933271494327435,141.43797193664994,183.02745972671806,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I3_T5,130
ST0_nominal,L2,P2,I5,T2,5,95.55841904534162,167.82940686539033,3.137096515281889,108.76696546612224,132.3388161925393,114.19779719423323,23.5171437815604,1.0,63.97273113008739,32.3009223283623,135.91919512475906,267.2409349797542,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I5_T2,96
ST0_nominal,L2,P2,I5,T3,5,93.97047403508896,172.41261686472043,3.184055203764323,106.55173287878559,130.82676707824666,126.50552599994168,18.933933782230305,1.0,59.389521130757295,48.052562305555384,137.77904099625383,230.14021079545697,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I5_T3,109
ST0_nominal,L2,P2,I5,T4,5,92.96741836209027,169.15433295600138,3.239289332832298,105.28487103109083,129.5458533773164,123.5541410338147,22.19221769094933,1.0,62.64780503947632,46.872611211333144,135.99343860229752,241.64493791303101,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I5_T4,99
ST0_nominal,L2,P2,I5,T5,5,95.80318091796815,182.6442776284247,2.422351062060298,109.65470276946903,136.77389471920637,134.0470721851113,8.702273018526029,1.0,49.15786036705302,50.1474886554163,140.38891696801596,199.09679144601802,L2 MPU6050/JY61P-like,X_A0_U4_P2_L2_I5_T5,126
ST0_nominal,L2,P3,I3,T2,5,90.35727897207809,158.86934261102274,5.537764027998825,101.01873123426178,125.96720032469197,117.84928950233777,41.407286393130555,1.0,72.93279538445498,46.78605818350688,141.09219001094635,275.71334633863046,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I3_T2,75
ST0_nominal,L2,P3,I3,T3,5,91.16665233257085,177.83241521493164,2.1884830106102453,105.58456115081076,136.75597457797576,130.5155446886004,22.444213789221664,1.0,53.96972278054608,51.564050660522184,146.55479911437268,178.57276891512532,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I3_T3,120
ST0_nominal,L2,P3,I3,T4,5,90.0290779049536,172.56000733089712,2.3685659278536515,103.96254414760776,133.6502353619457,127.10558584464479,27.716621673256164,1.0,59.24213066458058,51.166831876556365,144.63871401196675,196.86792975617828,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I3_T4,110
ST0_nominal,L2,P3,I3,T5,5,94.77592639033261,189.0784796848166,0.3310395065503985,111.33277316390522,145.9879145826188,140.71297363575542,11.198149319336688,1.0,42.7236583106611,52.30817116521126,149.3182428124805,140.82411180820904,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I3_T5,133
ST0_nominal,L2,P3,I5,T2,5,93.66850541969924,167.4189864210363,4.053759451806774,106.88233920970772,127.57523389209332,109.83499584708196,32.85764258311703,1.0,64.38315157444144,42.869236685469176,140.85401067344347,268.26036336426364,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I5_T2,95
ST0_nominal,L2,P3,I5,T3,5,89.26812716324093,169.37853421439914,1.6548725341813053,103.07805031670391,131.31286029648155,124.3725603367694,30.89809478975418,1.0,62.4236037810786,50.75617689456258,141.96355985116412,210.42442736051962,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I5_T3,101
ST0_nominal,L2,P3,I5,T4,5,88.22925970828217,164.21303619231054,2.1321578437621396,101.46747122293627,128.0574507520888,120.97379420821872,36.06359281184276,1.0,67.58910180316718,50.251600123760014,140.7826996841168,227.49882563151277,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I5_T4,89
ST0_nominal,L2,P3,I5,T5,5,92.4501333880346,182.63834779961888,1.3058251644835517,108.06832819745674,138.65491612622014,134.3682237721038,17.638281204534415,1.0,49.16379019585883,51.83134232899956,146.5715237159688,164.19724798356077,L2 MPU6050/JY61P-like,X_A0_U4_P3_L2_I5_T5,125
ST0_nominal,L2,P4,I3,T2,5,78.10527325767191,137.0858800480987,5.689600800002141,87.17643259150597,101.20435632598176,107.32733603131695,1.800355894928788,0.6,94.71625794737902,21.807256494831552,123.48116041011954,357.9790763897243,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I3_T2,37
ST0_nominal,L2,P4,I3,T3,5,75.45528610353446,132.17127430415567,3.324304822635157,83.05579822699772,92.46555524202283,106.04870993978463,6.714961638871808,1.0,99.63086369132205,23.632115083870634,115.7374568125817,416.5511455734257,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I3_T3,21
ST0_nominal,L2,P4,I3,T4,5,75.06127467760112,130.06771594659895,4.474293039925816,82.71086609960687,92.29612994872068,106.3066952139485,8.818519996428538,1.0,101.73442204887877,23.561155763194478,115.45414233632012,422.13343539680227,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I3_T4,14
ST0_nominal,L2,P4,I3,T5,5,76.71095010064496,135.85480955536573,1.1667758367769134,84.66666716129993,92.71002354513219,106.29138681870518,3.031426387661753,1.0,95.94732844011199,23.711464526184614,116.50921767963787,402.13980702373453,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I3_T5,34
ST0_nominal,L2,P4,I5,T2,5,84.36815128768464,149.5120969628458,6.221133608662031,95.29841908155899,107.35188229427249,104.50694727645369,-10.625861019818302,0.0,82.29004103263193,19.65498403686932,128.39724226078593,339.67370414642147,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I5_T2,46
ST0_nominal,L2,P4,I5,T3,5,75.86867963688334,132.0983533341032,4.261231138481862,83.06228410028972,91.55411333089208,104.54425715077136,6.787882608924297,1.0,99.70378466137454,23.384760939936108,115.46074047210716,398.63289334923786,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I5_T3,20
ST0_nominal,L2,P4,I5,T4,5,76.58625438101703,131.7628452843421,4.914870185458596,83.75904534013121,91.05882657691224,105.42650866521403,7.1233906586853895,1.0,100.03929271113563,23.184625960170074,117.1317676541267,397.0920226742781,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I5_T4,17
ST0_nominal,L2,P4,I5,T5,5,75.74816327765578,135.03651565013055,2.2427920664175613,84.10047782376014,92.36817485733756,105.60613266716746,3.8497202928969214,1.0,96.76562234534715,23.64195283749309,115.92848898165649,399.85248266910696,L2 MPU6050/JY61P-like,X_A0_U4_P4_L2_I5_T5,30
ST0_nominal,L2,P5,I3,T2,5,95.50091435388075,155.0462969123981,4.603358522376277,103.96682006324593,123.27346585947407,111.50073317204983,1.6907625208047192,0.6,76.75584108307962,50.43349124260527,116.04748946888435,251.30106610703245,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I3_T2,67
ST0_nominal,L2,P5,I3,T3,5,91.37027407360299,153.50635625205896,1.711145476534667,101.68660657994961,122.7111413090195,112.9745601517728,3.230703181143872,1.0,78.29578174341876,55.83812104654239,107.69324591803263,487.8128036483989,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I3_T3,58
ST0_nominal,L2,P5,I3,T4,5,91.13710987541813,152.95916953956083,2.0081169231602063,101.53729188610974,122.34578803452709,112.1052459747018,3.7778898936420147,1.0,78.84296845591692,55.66923547056693,108.62245579308585,474.31955937040004,L2 MPU6050/JY61P-like,X_A0_U4_P5_L2_I3_T4,54
