experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,P,U,stress_id,seed_id,kind,sameP_uwb_p50_mm,sameP_uwb_p95_mm,sameP_delta_p50_mm,sameP_delta_p95_mm,b0_uwb_p50_mm,b0_uwb_p95_mm,b0_delta_p50_mm,b0_delta_p95_mm
X_A0_U4_P1_L2_I5_T2,position_prior_screening,Stress ST1_vibration_3x/S04: A0/U4/P1/L2/I5/T2.,34,17,40661,88.49302655828068,156.63220492182504,178.51985926874178,104.68193367321847,40661,60.50854106769213,123.2407199994243,143.3002736774983,78.69111169034998,40661,45.31511543282841,116.39757813276651,140.64204124789,69.03633955027578,92.5478301719223,164.15940371236155,102.58038727699133,131.3812247312512,107.80692166062101,74.27929048639669,64.70872806265382,31.405706115117198,42.18112928471146,77.59448289110577,136.0291190573574,nan,nan,nan,1.0,0.7953621955127461,3.1391547031786455,nan,nan,17,180.03659446957002,29.291260088191507,408.73150063430126,A0,L2,I5,T2,P1,U4,ST1_vibration_3x,S04,position_fusion,91.59488376343415,179.58127537090328,-0.9529464084881454,15.421871658541733,105.83784720842489,231.80213799547772,13.29001703650259,67.64273428311617
X_A0_U4_P1_L2_I5_T3,loose_ekf_screening,Stress ST1_vibration_3x/S04: A0/U4/P1/L2/I5/T3.,34,17,40661,85.03033808877588,155.5621528793118,183.76123539157763,104.26961094484379,40661,54.08827453245043,115.27919234952037,138.13380644802595,73.6773427048947,40661,51.00942166623986,118.703280613895,144.3303214009727,73.78211801334106,83.84021304309098,162.13135619056436,98.29236690436292,123.96304088760505,117.98531859526406,77.9314656615207,68.44857539095224,29.950585135191886,50.52868339674504,75.74261775662913,128.8669655027738,nan,nan,nan,1.0,0.171523353865832,0.7758403981156974,nan,nan,17,254.5045940042294,27.356386121040885,708.2159805763689,A0,L2,I5,T3,P1,U4,ST1_vibration_3x,S04,position_fusion,91.59488376343415,179.58127537090328,7.754670720343171,17.449919180338924,105.83784720842489,231.80213799547772,21.997634165333906,69.67078180491336
X_A0_U4_P1_L2_I5_T4,loose_ukf_screening,Stress ST1_vibration_3x/S04: A0/U4/P1/L2/I5/T4.,34,17,40661,84.4503105776082,153.42085829947393,180.93444010677243,103.01064421955539,40661,54.02100837892491,114.09633259202182,136.0773807377605,73.01215138310539,40661,50.32072098984554,116.978626295298,142.3431149274212,72.66648865149823,83.0521746131453,159.39640590744418,96.459243668747,121.49671343372518,115.15050544483529,77.40960950609633,69.45179219595157,32.92276893866813,50.055693231450874,75.66629195292322,125.93786829081967,nan,nan,nan,1.0,0.2406523515505147,1.0569181770707747,nan,nan,17,245.8787373339711,27.343484472397165,670.2243849514671,A0,L2,I5,T4,P1,U4,ST1_vibration_3x,S04,position_fusion,91.59488376343415,179.58127537090328,8.542709150288857,20.18486946345911,105.83784720842489,231.80213799547772,22.785672595279593,72.40573208803355
X_A0_U4_P1_L2_I5_T5,error_state_ekf_screening,Stress ST1_vibration_3x/S04: A0/U4/P1/L2/I5/T5.,34,17,40661,87.29042440675744,161.0253351656749,190.79021644090616,107.68059285801284,40661,55.51224176027333,118.58812043831121,143.34737202684838,75.84078699893132,40661,52.50969217814577,122.68402304974165,149.92081822518549,76.44138346233574,87.11777203332011,169.76079216374512,102.97249262511833,128.51764517700667,124.78021981203275,81.49251314754406,67.8442206909861,31.100321721737828,51.36880719045632,78.39495366232075,133.11985662972037,nan,nan,nan,1.0,0.11085397793468159,0.5482496666408979,nan,nan,17,253.38286847116018,27.444531405899454,676.3913230846845,A0,L2,I5,T5,P1,U4,ST1_vibration_3x,S04,position_fusion,91.59488376343415,179.58127537090328,4.477111730114046,9.820483207158162,105.83784720842489,231.80213799547772,18.720075175104782,62.0413458317326
X_A0_U4_P2_L2_I5_T2,position_prior_screening,Stress ST1_vibration_3x/S04: A0/U4/P2/L2/I5/T2.,34,17,40661,93.46034210227785,158.9584820903796,179.1926751767869,107.74113411400724,40661,65.39891659152913,127.48695328557643,147.38170655402445,82.47555749860979,40661,45.67220016270812,116.68983494575946,140.46738606653162,69.32484688382662,97.66256554768754,169.9280700417102,107.09191767782882,136.7286879115706,113.07265757033215,71.61493847252108,63.686876038733274,31.489752961914462,33.44548488796272,75.22364312812834,132.82716716478092,nan,nan,nan,1.0,0.8207619954681127,3.2458784688953113,nan,nan,17,178.6395507853814,29.134278332346582,438.27598379976087,A0,L2,I5,T2,P2,U4,ST1_vibration_3x,S04,position_fusion,98.56857380939852,191.34655064695073,0.9060082617109799,21.418480605240518,105.83784720842489,231.80213799547772,8.175281660737355,61.87406795376751
X_A0_U4_P2_L2_I5_T3,loose_ekf_screening,Stress ST1_vibration_3x/S04: A0/U4/P2/L2/I5/T3.,34,17,40661,90.99564949165797,158.50176561829304,186.64436643490328,108.32580406128196,40661,60.30658894062849,121.48650380268928,143.49543015119795,78.7205098992986,40661,50.71639186326831,120.77733095293877,145.86599458205092,74.41479118238308,93.73791921904983,173.2202563777722,104.5501327365539,129.83583785372093,126.81010545301484,79.69498250276084,68.65906456632469,28.0458889687867,48.4920329536084,79.49171846512857,136.93029821234782,nan,nan,nan,1.0,0.18918663905928884,0.7891386611100081,nan,nan,17,208.6765120609491,26.747790524428012,561.8271842622062,A0,L2,I5,T3,P2,U4,ST1_vibration_3x,S04,position_fusion,98.56857380939852,191.34655064695073,4.830654590348686,18.126294269178544,105.83784720842489,231.80213799547772,12.099927989375061,58.581881617705534
X_A0_U4_P2_L2_I5_T4,loose_ukf_screening,Stress ST1_vibration_3x/S04: A0/U4/P2/L2/I5/T4.,34,17,40661,90.41784359310053,156.3368522720933,183.4344971638471,106.99603377251016,40661,60.010987165112866,120.30587780295586,141.47065746896396,78.01501867068917,40661,50.03945053229438,119.10071542672222,143.38111220299385,73.22436824486883,92.69099306650153,170.19641361660496,102.97935243665412,129.12830970858533,122.62134748528153,78.02125036490199,69.46619850565067,27.51864230853994,47.442136476293626,78.85441614414675,134.52437206630185,nan,nan,nan,1.0,0.2657923204277609,1.0915911108631382,nan,nan,17,208.29102584886346,26.9558901219566,567.0324772732422,A0,L2,I5,T4,P2,U4,ST1_vibration_3x,S04,position_fusion,98.56857380939852,191.34655064695073,5.877580742896981,21.150137030345775,105.83784720842489,231.80213799547772,13.146854141923356,61.605724378872765
X_A0_U4_P2_L2_I5_T5,error_state_ekf_screening,Stress ST1_vibration_3x/S04: A0/U4/P2/L2/I5/T5.,34,17,40661,93.09745818503607,164.5512267048505,193.96642877576315,111.88370240830734,40661,61.44198846998795,125.2674803382178,148.27535563493052,80.89870597494296,40661,52.68629530773728,125.12989562680445,151.61081949295112,77.28752962910905,96.46390241034403,183.74020551758014,108.22948063686538,138.8004469145667,134.46341775909647,79.45385663054759,68.39111507497293,33.915239048865715,50.35315990932193,82.03890530109263,140.4995376057532,nan,nan,nan,1.0,0.12331460329393312,0.533419489043961,nan,nan,17,192.73694823618385,24.749710880162354,487.05605434159736,A0,L2,I5,T5,P2,U4,ST1_vibration_3x,S04,position_fusion,98.56857380939852,191.34655064695073,2.1046713990544816,7.606345129370595,105.83784720842489,231.80213799547772,9.373944798080856,48.061932477897585
X_A0_U4_P3_L2_I5_T2,position_prior_screening,Stress ST1_vibration_3x/S04: A0/U4/P3/L2/I5/T2.,34,17,40661,90.10650349187924,157.41401066430322,178.74112512666562,105.85480090725201,40661,62.00437216336633,125.17714630492632,144.66336721168042,79.95802612889374,40661,45.268849906987725,117.25612544449496,141.01668302735925,69.36824152798677,93.79022637811637,164.5476944391071,103.25788410739898,134.47649557131518,102.51481257242301,77.51310597684088,65.31290384379497,29.297498089567966,44.53948288383697,74.65772032875918,130.40464428134797,nan,nan,nan,1.0,0.8757194302255082,3.5364458793833102,nan,nan,17,140.25738736813958,25.67417645328328,323.5896445631227,A0,L2,I5,T2,P3,U4,ST1_vibration_3x,S04,position_fusion,99.89041170348654,200.2766290041533,6.100185325370163,35.72893456504622,105.83784720842489,231.80213799547772,12.047620830308517,67.25444355637063
X_A0_U4_P3_L2_I5_T3,loose_ekf_screening,Stress ST1_vibration_3x/S04: A0/U4/P3/L2/I5/T3.,34,17,40661,87.81988432776967,160.2961132424296,188.58725088544912,107.40437049317164,40661,56.88182229231505,120.27694104563957,143.18128440358788,76.54850381447783,40661,51.524271988136206,121.38719134566429,148.70378223254465,75.33940114441681,88.70303604720593,167.7673079367948,101.6186591335011,132.68734004319623,125.26099268990944,77.53843116783378,72.07082759117489,31.54267750866751,50.89668625037217,84.1239632956955,141.43989948992055,nan,nan,nan,1.0,0.272656177857877,1.157953462260513,nan,nan,17,192.63199116751818,26.31063311640753,497.04965245546765,A0,L2,I5,T3,P3,U4,ST1_vibration_3x,S04,position_fusion,99.89041170348654,200.2766290041533,11.187375656280608,32.50932106735851,105.83784720842489,231.80213799547772,17.134811161218963,64.03483005868293
X_A0_U4_P3_L2_I5_T4,loose_ukf_screening,Stress ST1_vibration_3x/S04: A0/U4/P3/L2/I5/T4.,34,17,40661,86.97058105503615,157.5775318884167,184.64980937534258,105.67899944206349,40661,56.34950152951607,118.47679655125116,140.55545367741036,75.5566699047991,40661,50.522806439661395,119.26690686578894,146.10154872627686,73.88667373737216,88.212976327022,163.544873508619,99.09130111611148,128.89104780765365,119.96284210647255,76.23975007989708,72.01294907536527,30.205394413308454,50.469681721113574,82.72974368064521,141.29919924413872,nan,nan,nan,1.0,0.3621779947216275,1.5436104588736872,nan,nan,17,200.41482359804513,26.50951262412002,523.6514076391516,A0,L2,I5,T4,P3,U4,ST1_vibration_3x,S04,position_fusion,99.89041170348654,200.2766290041533,11.67743537646453,36.731755495534316,105.83784720842489,231.80213799547772,17.624870881402884,68.25726448685873
X_A0_U4_P3_L2_I5_T5,error_state_ekf_screening,Stress ST1_vibration_3x/S04: A0/U4/P3/L2/I5/T5.,34,17,40661,90.98953487368074,168.4251867193065,198.44044359103427,112.40289241007808,40661,59.12311683847593,125.31457081633376,150.3986725174241,79.78517678658335,40661,53.62832232932044,127.8243659310042,157.45961716085492,79.17534835594493,92.32868272818217,182.78417388372614,107.99217452953299,138.71872240710962,133.7343563922573,79.92615801283631,71.42152960903636,33.38993126691071,51.90669820110509,84.94922436624918,147.70285505801405,nan,nan,nan,1.0,0.1944428121433002,0.8393817014320386,nan,nan,17,157.65405875540665,26.14323689867672,385.03299743167616,A0,L2,I5,T5,P3,U4,ST1_vibration_3x,S04,position_fusion,99.89041170348654,200.2766290041533,7.561728975304362,17.492455120427167,105.83784720842489,231.80213799547772,13.509164480242717,49.01796411175158
X_A0_U4_P4_L2_I5_T2,position_prior_screening,Stress ST1_vibration_3x/S04: A0/U4/P4/L2/I5/T2.,34,17,40661,81.97570236032556,142.96307890795924,160.30583864861197,95.57506639369934,40661,53.67033507757331,111.73192655657247,129.33905880242258,70.17112998709851,40661,44.56837548164924,106.80170797698895,129.46346323390912,64.88918116676895,84.73170954286107,148.16061858260807,96.57079696443702,117.91244798060738,107.20282531110306,67.13311529580182,60.07156504647093,35.25600357857081,20.604250221085294,74.11440382355869,129.0933367788308,nan,nan,nan,1.0,0.48402899884108996,2.0645027335799004,nan,nan,17,260.89122395349665,33.85651781376498,634.1775482439813,A0,L2,I5,T2,P4,U4,ST1_vibration_3x,S04,position_fusion,78.20862527471638,138.8862359430275,-6.523084268144686,-9.27438263958058,105.83784720842489,231.80213799547772,21.10613766556382,83.64151941286966
X_A0_U4_P4_L2_I5_T3,loose_ekf_screening,Stress ST1_vibration_3x/S04: A0/U4/P4/L2/I5/T3.,34,17,40661,72.83049664031635,129.7186131120512,151.8197309618971,86.64587857666396,40661,43.83732560302398,88.84278295220795,107.13763838986283,57.727371362111974,40661,45.91620474123317,103.50749764339457,125.21316167097507,64.61469546428901,73.28609211596732,128.93854073035465,84.00666596449324,89.66295898672979,111.65569144294875,71.4208586250758,63.633054378252865,31.42826002932793,23.558421204784707,68.21961141947958,110.34623395706241,nan,nan,nan,1.0,0.07239727594943833,0.31845463589001155,nan,nan,17,351.75389781426435,32.89331889652533,841.055610048017,A0,L2,I5,T3,P4,U4,ST1_vibration_3x,S04,position_fusion,78.20862527471638,138.8862359430275,4.9225331587490615,9.94769521267284,105.83784720842489,231.80213799547772,32.55175509245757,102.86359726512308
X_A0_U4_P4_L2_I5_T4,loose_ukf_screening,Stress ST1_vibration_3x/S04: A0/U4/P4/L2/I5/T4.,34,17,40661,72.82840448925299,129.54428361266505,151.40032432660018,86.49779270455971,40661,44.17956409254225,88.83727871093785,107.27178239224371,57.90784998514896,40661,45.5580977289801,103.35640554505358,124.94486764148269,64.25378629200358,72.58070988504058,126.92832457306704,85.57328359332621,87.4516304361927,111.40185562090383,70.37611616146101,62.64529447738434,31.12702852210731,23.421933095451976,67.80662724896187,109.52232058317276,nan,nan,nan,1.0,0.11172546095135981,0.4719773253501529,nan,nan,17,325.7689138132895,32.87591893900395,668.4064703222527,A0,L2,I5,T4,P4,U4,ST1_vibration_3x,S04,position_fusion,78.20862527471638,138.8862359430275,5.627915389675806,11.957911369960442,105.83784720842489,231.80213799547772,33.25713732338431,104.87381342241068
X_A0_U4_P4_L2_I5_T5,error_state_ekf_screening,Stress ST1_vibration_3x/S04: A0/U4/P4/L2/I5/T5.,34,17,40661,73.49959446873889,130.47577219108442,153.23201586993966,87.45967839660808,40661,43.783616655562135,89.53502917861736,108.22021685160371,57.99009649036542,40661,46.91179369448969,104.8304751264601,126.73327226337642,65.47017683095277,75.44105646476575,133.3982360166532,83.93861582745912,90.91343756291677,108.18280402688407,74.19811521353395,65.6445858134124,34.39316633504677,23.710279456443743,68.44134048076478,116.2258448504083,nan,nan,nan,1.0,0.039670848969974006,0.17923156605097085,nan,nan,17,388.4643404640801,32.929553088211605,1050.3739053716902,A0,L2,I5,T5,P4,U4,ST1_vibration_3x,S04,position_fusion,78.20862527471638,138.8862359430275,2.7675688099506317,5.4879999263743,105.83784720842489,231.80213799547772,30.39679074365914,98.40390197882454
X_A0_U4_P5_L2_I5_T2,position_prior_screening,Stress ST1_vibration_3x/S04: A0/U4/P5/L2/I5/T2.,34,17,40661,98.95325943329419,155.50825186323416,172.08285770469521,110.59260728866875,40661,71.33801950301351,130.32834472208984,146.74298237550096,86.4482153553426,40661,52.514780254911386,107.89780581850755,124.76992902117775,68.97413173634024,96.87557402933041,161.45259169066787,107.77359353622461,134.2820704244016,115.11053594446955,70.21057919534329,58.05731094853179,37.27411523780472,45.584485588327,69.51818688913639,127.60511331537968,nan,nan,nan,1.0,0.540518489812961,2.3892259561666815,nan,nan,17,228.74383496279634,45.1038343218118,504.9404200890674,A0,L2,I5,T2,P5,U4,ST1_vibration_3x,S04,position_fusion,92.92606318184494,156.73705943320283,-3.9495108474854703,-4.715532257465043,105.83784720842489,231.80213799547772,8.962273179094481,70.34954630480985
X_A0_U4_P5_L2_I5_T3,loose_ekf_screening,Stress ST1_vibration_3x/S04: A0/U4/P5/L2/I5/T3.,34,17,40661,95.74415622636675,149.99471265787705,165.02367139658463,106.2100176501664,40661,65.74932710872933,124.87268942380797,144.17377087751294,81.70607220882091,40661,51.766625100634656,108.77756044184093,123.39240679421277,67.85783383998934,92.73823911481998,149.47509746085035,101.0365267008502,119.74794335629757,113.99066748320271,69.81789960835414,64.3019882976304,41.86445347058873,55.42665035929542,60.83186758583666,110.05245332564968,nan,nan,nan,1.0,0.07945024741966236,0.4220418575504771,nan,nan,17,340.07433569546,48.03761866524343,776.3069171659238,A0,L2,I5,T3,P5,U4,ST1_vibration_3x,S04,position_fusion,92.92606318184494,156.73705943320283,0.18782406702496246,7.261961972352481,105.83784720842489,231.80213799547772,13.099608093604914,82.32704053462737
X_A0_U4_P5_L2_I5_T4,loose_ukf_screening,Stress ST1_vibration_3x/S04: A0/U4/P5/L2/I5/T4.,34,17,40661,95.46283516929924,149.45393427070607,163.95428514575195,105.86841850659198,40661,65.99886149846914,124.22689708049927,143.08109757704668,81.44882701379096,40661,51.628237683384214,108.28809883176268,122.77607405304957,67.63291073999746,92.13571015777947,148.67249278735818,100.47863614538554,121.19568929627248,113.80921432196008,69.04750109490445,65.61071657280155,40.73801379080919,54.99468681090036,60.77269990826515,109.33793960161304,nan,nan,nan,1.0,0.12348487548071913,0.6336551829196504,nan,nan,17,271.480489209679,47.9096057260212,586.0429035241117,A0,L2,I5,T4,P5,U4,ST1_vibration_3x,S04,position_fusion,92.92606318184494,156.73705943320283,0.7903530240654675,8.06456664584465,105.83784720842489,231.80213799547772,13.702137050645419,83.12964520811954
X_A0_U4_P5_L2_I5_T5,error_state_ekf_screening,Stress ST1_vibration_3x/S04: A0/U4/P5/L2/I5/T5.,34,17,40661,96.71001939907035,152.01363535654338,167.57310055450168,107.2197535834777,40661,65.21994608820059,126.52715166023293,146.70937992363827,82.53366695880288,40661,52.12423276221796,109.78329567461356,124.7900755112612,68.4417224858864,91.90951454529161,153.8170250838516,102.43048500498591,120.5184526309817,114.69018840914788,72.35698330675625,62.766160717863904,44.44355559745668,55.900892263946844,60.2667703482913,103.11012734234905,nan,nan,nan,1.0,0.0411652993228787,0.2217969822385047,nan,nan,17,453.0324968017281,48.14352228981318,952.0202636120339,A0,L2,I5,T5,P5,U4,ST1_vibration_3x,S04,position_fusion,92.92606318184494,156.73705943320283,1.016548636553324,2.9200343493512264,105.83784720842489,231.80213799547772,13.928332663133276,77.98511291162612
X_A0_L2_I3_T11__ST2_bias_rw_2x__S04,imu_only_stress_diagnostic,L2/I3 IMU-only stress diagnostic ST2_bias_rw_2x/S04.,34,17,40661,6246.072871664853,27322.8406851343,33588.66215335867,15605.212752018624,40661,4063.709716280166,20890.592760933483,26768.095083370277,11843.019829726638,40661,2974.329477197582,17041.146403336545,23727.087796048432,10161.965673454439,6829.381931914476,28527.517059932114,13851.34251827762,20833.17590496425,15716.185100811086,23874.046322454455,22821.072033050725,4204.768320852505,19878.720253215673,462.1608753536697,855.7615139948648,31423.394955602766,23237.008973459437,261.9685533251276,nan,nan,nan,nan,nan,17,48515.529991461335,29369.449206656936,91696.22031297557,A0,L2,I3,T11,,,ST2_bias_rw_2x,S04,imu_only,nan,nan,nan,nan,105.83784720842489,231.80213799547772,-6723.544084706051,-28295.714921936637
X_A0_U4_P0_L2_I3_T2,position_prior_screening,Stress ST2_bias_rw_2x/S04: A0/U4/P0/L2/I3/T2.,34,17,40661,104.0094098198589,188.42396183411196,218.48199922697904,126.13530611499088,40661,65.51814443125704,138.9170034658717,166.62403229278826,88.29470089011599,40661,63.33647763574777,146.07469344053618,174.06850793612716,90.07863921844849,108.91168030502237,207.81646093325907,125.78656049090391,143.95289909673346,156.60427910116502,101.76817091693246,77.64954768941791,38.615165467268184,52.144821325517796,88.708722936115,150.33859293767998,nan,nan,nan,1.0,1.049904327475514,4.785400497620592,nan,nan,17,94.7545125406598,27.370710961347868,249.34247022503166,A0,L2,I3,T2,P0,U4,ST2_bias_rw_2x,S04,position_fusion,105.83784720842489,231.80213799547772,-3.0738330965974825,23.985677062218656,105.83784720842489,231.80213799547772,-3.0738330965974825,23.985677062218656
X_A0_U4_P0_L2_I3_T3,loose_ekf_screening,Stress ST2_bias_rw_2x/S04: A0/U4/P0/L2/I3/T3.,34,17,40661,96.95407048673943,189.138553723686,229.57243381098712,127.60756291647688,40661,61.50776034813878,133.9184487524536,163.6824822728041,85.6691103948799,40661,58.849190453391884,147.1852781159883,183.8974863495398,94.57533313519168,98.60587081194396,205.2124292834368,123.37745562488166,152.56870550299465,155.60564611762726,84.4012955800917,70.26675120672655,28.330999926825996,57.03450543667901,88.7275482342537,155.82175793945473,nan,nan,nan,1.0,0.2911451193365592,1.5546677962751025,nan,nan,17,125.47670144022413,26.137881697822706,318.27452763792076,A0,L2,I3,T3,P0,U4,ST2_bias_rw_2x,S04,position_fusion,105.83784720842489,231.80213799547772,7.231976396480931,26.58970871204093,105.83784720842489,231.80213799547772,7.231976396480931,26.58970871204093
X_A0_U4_P0_L2_I3_T4,loose_ukf_screening,Stress ST2_bias_rw_2x/S04: A0/U4/P0/L2/I3/T4.,34,17,40661,96.39728849646833,185.41636081370083,224.20817002491142,125.23100068096333,40661,60.861940826438655,132.06850952710818,161.20079069858676,84.41160120822754,40661,58.45025748153648,144.208225865126,179.28065398628024,92.50667604567033,97.11638879903933,202.0349010511933,122.64930581240654,150.068214561447,148.78760063677367,83.34918700614358,72.0689600295296,30.87531998615458,56.48820470475735,88.15162773562645,150.2623723994131,nan,nan,nan,1.0,0.40405111233232116,2.1372080512426086,nan,nan,17,135.25646971701113,26.069671411892045,352.3500587397389,A0,L2,I3,T4,P0,U4,ST2_bias_rw_2x,S04,position_fusion,105.83784720842489,231.80213799547772,8.721458409385562,29.767236944284434,105.83784720842489,231.80213799547772,8.721458409385562,29.767236944284434
X_A0_U4_P0_L2_I3_T5,error_state_ekf_screening,Stress ST2_bias_rw_2x/S04: A0/U4/P0/L2/I3/T5.,34,17,40661,99.05210819359982,198.2568594058276,243.2585099913179,134.0078299863993,40661,63.44398911947041,139.56318582171724,170.66349651153703,89.24329055651047,40661,59.821661176735915,154.58542891706185,194.85516969313028,99.96866303152173,101.75166760956003,216.39760298089433,126.48986007009643,158.39698398748175,171.46659838573635,83.25867443683612,69.28987688340419,33.56543447494329,58.31965250390684,92.32756294834171,167.80299064511206,nan,nan,nan,1.0,0.1748251638329012,1.0270517527911398,nan,nan,17,101.14556721525408,26.473674654720185,238.83567723302204,A0,L2,I3,T5,P0,U4,ST2_bias_rw_2x,S04,position_fusion,105.83784720842489,231.80213799547772,4.0861795988648595,15.404535014583388,105.83784720842489,231.80213799547772,4.0861795988648595,15.404535014583388
X_A0_U4_P1_L2_I3_T2,position_prior_screening,Stress ST2_bias_rw_2x/S04: A0/U4/P1/L2/I3/T2.,34,17,40661,99.76905202976815,178.90410617038194,205.77067881541797,119.18738240398228,40661,62.563904154989615,133.05341935152026,159.64881878291283,84.60206599627385,40661,61.13825107215757,136.42369242839914,162.08897634788593,83.95309734295233,102.48555858427395,196.420974100502,118.97071607897598,133.87184315352653,147.12855377880248,98.36867055141855,77.74077722382852,40.59118284262286,47.69615966370429,78.51102367751982,141.18999732181135,nan,nan,nan,1.0,0.6766402555088225,2.9738375778443356,nan,nan,17,112.66825998344399,26.937712315341287,293.62134401517216,A0,L2,I3,T2,P1,U4,ST2_bias_rw_2x,S04,position_fusion,91.59488376343415,179.58127537090328,-10.890674820839791,-16.839698729598723,105.83784720842489,231.80213799547772,3.352288624150944,35.381163894975714
X_A0_U4_P1_L2_I3_T3,loose_ekf_screening,Stress ST2_bias_rw_2x/S04: A0/U4/P1/L2/I3/T3.,34,17,40661,89.05257908050491,162.74841033458137,191.65972027581572,108.91829715990686,40661,56.135169716718224,119.60325765066482,144.00717287603544,76.42892088579008,40661,54.17287876877958,124.38946516744966,150.7372975674166,77.60035765669777,89.27816529846177,169.82570010922524,102.53373402620429,130.72383861015493,124.95280783283856,81.27203551947144,70.00975227535687,29.942324568900347,51.34541509645604,78.18684181382942,133.23386384483658,nan,nan,nan,1.0,0.1261883988049331,0.5903752109446812,nan,nan,17,239.45792823186116,24.752438573701,638.6102682670828,A0,L2,I3,T3,P1,U4,ST2_bias_rw_2x,S04,position_fusion,91.59488376343415,179.58127537090328,2.316718464972382,9.755575261678047,105.83784720842489,231.80213799547772,16.559681909963118,61.976437886252484
X_A0_U4_P1_L2_I3_T4,loose_ukf_screening,Stress ST2_bias_rw_2x/S04: A0/U4/P1/L2/I3/T4.,34,17,40661,89.1592942170647,161.77742078919366,190.48012352884254,108.52081174749223,40661,56.12192630687901,119.00818117214244,143.06813591083247,76.10693843372906,40661,54.462503042939375,123.91089613054737,150.19696689378645,77.359553415071,88.76045674988708,168.19969149809884,102.6194832385417,128.98917195374472,125.1222648440931,80.13357093014275,72.27984561541192,31.107208439414762,51.1077689220335,77.20137415697656,131.2422816732968,nan,nan,nan,1.0,0.18420106536023376,0.8692870185337609,nan,nan,17,233.1498906569416,24.86773218617907,630.3618317103002,A0,L2,I3,T4,P1,U4,ST2_bias_rw_2x,S04,position_fusion,91.59488376343415,179.58127537090328,2.834427013547071,11.381583872804441,105.83784720842489,231.80213799547772,17.077390458537806,63.60244649737888
X_A0_U4_P1_L2_I3_T5,error_state_ekf_screening,Stress ST2_bias_rw_2x/S04: A0/U4/P1/L2/I3/T5.,34,17,40661,89.58774788364958,165.41762724127747,195.32576953513623,110.43941323971576,40661,56.85377040969904,121.65604622179302,146.21276534015715,77.6728620817293,40661,53.989884697224625,125.94121654677167,153.52141648856048,78.50981144268124,89.59035657568734,175.11477349683133,105.23029930015042,134.34672788766846,127.24941302454329,81.08553164268798,66.42035039375611,36.983755540465324,51.8014327610594,80.06577181271692,133.2196119727358,nan,nan,nan,1.0,0.06989726881246469,0.34056116053812335,nan,nan,17,239.5606000586571,24.589201446910465,624.0021800343137,A0,L2,I3,T5,P1,U4,ST2_bias_rw_2x,S04,position_fusion,91.59488376343415,179.58127537090328,2.0045271877468167,4.466501874071952,105.83784720842489,231.80213799547772,16.247490632737552,56.68736449864639
X_A0_U4_P2_L2_I3_T2,position_prior_screening,Stress ST2_bias_rw_2x/S04: A0/U4/P2/L2/I3/T2.,34,17,40661,104.05936978802278,181.42559421448567,208.2220545612307,122.3291825190098,40661,67.34450499420865,138.03094191255312,164.77608397408366,88.68378474786886,40661,60.64499364963558,137.3624874632385,162.1165454990629,84.25921444306776,102.73711280418377,200.29700187329144,121.88575326008441,141.54903032864632,145.08827574885055,97.21665016162896,78.69754802766545,39.8505680533691,42.715062646775834,78.84371013094037,141.2711166998626,nan,nan,nan,1.0,0.7108222378699984,3.1140889839762522,nan,nan,17,109.03034273703791,27.90006679077868,271.735658633223,A0,L2,I3,T2,P2,U4,ST2_bias_rw_2x,S04,position_fusion,98.56857380939852,191.34655064695073,-4.168538994785251,-8.950451226340704,105.83784720842489,231.80213799547772,3.1007344042411233,31.505136122186286
