row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L2:I1+I3+I7:T6,simulate_imu_prior,0.6643549449945567,,,,
R4:L2:I1+I3+I7:T6,cpu_golden,20.57939832599368,,,,
R4:L2:I1+I3+I7:T6,torch_gpu,2.218861735003884,0,1,2.218861735003884,2.218861735003884
R4:L2:I1+I3+I7:T8,simulate_imu_prior,0.5792387459950987,,,,
R4:L2:I1+I3+I7:T8,cpu_golden,20.439993057007086,,,,
R4:L2:I1+I3+I7:T8,torch_gpu,2.0652561000024434,0,1,2.0652561000024434,2.0652561000024434
R4:L2:I1+I2+I3+I8:T6,simulate_imu_prior,0.5833083699981216,,,,
R4:L2:I1+I2+I3+I8:T6,cpu_golden,20.228417587990407,,,,
R4:L2:I1+I2+I3+I8:T6,torch_gpu,1.9795109749975381,0,1,1.9795109749975381,1.9795109749975381
R4:L2:I1+I2+I3+I8:T8,simulate_imu_prior,0.5481131819979055,,,,
R4:L2:I1+I2+I3+I8:T8,cpu_golden,20.100145307005732,,,,
R4:L2:I1+I2+I3+I8:T8,torch_gpu,2.081467755997437,0,1,2.081467755997437,2.081467755997437
