row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L18:I0:T6,simulate_imu_prior,0.6590509369998472,,,,
R2:L18:I0:T6,cpu_golden,20.832436138007324,,,,
R2:L18:I0:T6,torch_gpu,2.425857417998486,0,1,2.425857417998486,2.425857417998486
R2:L18:I0:T8,simulate_imu_prior,0.5895673720078776,,,,
R2:L18:I0:T8,cpu_golden,20.238550377005595,,,,
R2:L18:I0:T8,torch_gpu,2.051821592991473,0,1,2.051821592991473,2.051821592991473
R2:L18:I1:T6,simulate_imu_prior,0.589867033995688,,,,
R2:L18:I1:T6,cpu_golden,20.03624704500544,,,,
R2:L18:I1:T6,torch_gpu,2.064792368997587,0,1,2.064792368997587,2.064792368997587
R2:L18:I1:T8,simulate_imu_prior,0.6301860530074919,,,,
R2:L18:I1:T8,cpu_golden,20.09468269800709,,,,
R2:L18:I1:T8,torch_gpu,2.0585655879986007,0,1,2.0585655879986007,2.0585655879986007
