phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,20,,0,cuda:0,847,128,108416,0.04291597753763199,0.05145798623561859,0.05198486149311066,0.09726058691740036,0.11160919070243835,0.08182273805141449,0.1667337715625763,0.19033847749233246,0.10758152604103088,0.17850461602210999,0.20058834552764893,0.0,0.0
