pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3721.0700616599916,3722.1708016781745,-1.1007400181829325,1.1007400181829325
A-C,4829.049848619655,4829.572850999211,-0.5230023795566012,0.5230023795566012
A-D,1600.4704247244347,1600.7192260046684,-0.24880128023369252,0.24880128023369252
A-E,1307.313468124715,1309.104522414015,-1.7910542893000638,1.7910542893000638
A-F,4059.8582799276146,4060.2512346016915,-0.3929546740769183,0.3929546740769183
A-G,5003.074485250596,5000.780058593266,2.2944266573294954,2.2944266573294954
A-H,2096.094078789191,2096.36137615874,-0.2672973695489418,0.2672973695489418
B-C,1600.1434578224187,1600.131015013775,0.012442808643754688,0.012442808643754688
B-D,3795.035993236673,3794.2277843804914,0.8082088561818637,0.8082088561818637
B-E,3948.6518825801245,3948.561384301776,0.0904982783486048,0.0904982783486048
B-F,1480.0856875425814,1480.7423471369623,-0.6566595943809261,0.6566595943809261
B-G,2421.5811664072894,2421.9645393666638,-0.38337295937435556,0.38337295937435556
B-H,4068.87966145023,4068.707615466629,0.17204598360103773,0.17204598360103773
C-D,4391.852730942343,4390.649402987306,1.203327955037821,1.203327955037821
C-E,4973.8717359884495,4973.109969780372,0.7617662080774608,0.7617662080774608
C-F,1953.8211641288647,1954.9872441280515,-1.166079999186877,1.166079999186877
C-G,1600.006717306821,1602.0832209828957,-2.076503676074708,2.076503676074708
C-H,4624.104638420591,4624.75310264234,-0.6484642217492365,0.6484642217492365
D-E,2077.701456019435,2077.771714956011,-0.07025893657555571,0.07025893657555571
D-F,4063.5274887834876,4064.236733866437,-0.7092450829495647,0.7092450829495647
D-G,4501.6163364175345,4503.140408168132,-1.5240717505976136,1.5240717505976136
D-H,1481.698456080853,1482.969466248586,-1.2710101677330385,1.2710101677330385
E-F,3793.165888911821,3793.0924985716356,0.07339034018559687,0.07339034018559687
E-G,4729.747402031518,4730.65909369983,-0.9116916683124145,0.9116916683124145
E-H,1511.1621407664081,1511.1592515644902,0.002889201917923856,0.002889201917923856
F-G,1570.5244267664148,1570.063469815211,0.46095695120379787,0.46095695120379787
F-H,3789.4812263193876,3788.8354562059912,0.6457701133963383,0.6457701133963383
G-H,4216.852462860697,4216.97721269303,-0.12474983233278181,0.12474983233278181
